,class_cat,att28_num,att62_num,att29_num,att23_num,att10_num,att30_num,att51_num,att36_num,att32_num,att56_num,att1_num,att27_num,att35_num,att50_num,att9_num,att60_num,att13_num,att61_num,att53_num,att55_num,att17_num,att63_num,att54_num,att58_num,att12_num,att14_num,att46_num,att16_num,att2_num,att25_num,att19_num
539,3,-3.53824997,-0.8177368,2.43329763,2.69490623,6.17668819,-0.17467195,0.75123602,0.08152312,-0.41953421,0.82023478,4.27237558,3.82287979,0.65492266,0.97499382,-9.12432098,-1.71724343,2.16713548,-1.741359,0.98808289,0.852238,0.81861448,-1.63141489,-0.01630652,0.93727499,-0.21829152,0.01188595,-0.44271725,0.17665482,2.03916502,1.42423141,-5.12562275
540,3,-2.01377487,0.83311635,3.06542015,4.9597621,4.48165131,0.91687286,-0.26467085,-1.42367756,0.46164441,1.27195787,1.66344702,2.6583848,-1.70952153,-0.09367824,0.15886259,-1.49071717,-4.50822496,0.32533878,-1.53600192,-1.06929183,1.58544183,0.94519269,0.27733588,0.55609745,-0.24632621,0.15715028,-1.36754227,2.08175993,7.50419426,-0.76089239,-3.01939011
541,3,-2.03701258,-0.51483321,-0.75885868,1.3118192,-2.36921787,1.38962924,-0.68786985,-3.3300848,-2.36838222,0.7713933,2.18384409,2.45095444,1.20653594,2.32317877,5.47700644,0.32583439,0.69451308,1.16736865,-0.54238582,1.36690485,-2.07827735,0.3346827,-0.02304578,-2.24534702,-3.22589183,-0.96441716,2.01178122,2.84327888,5.44836712,-1.70021558,0.71745908
542,3,-5.75473213,-0.18677922,-3.32889271,-2.11596489,-0.0302012,2.31016111,-0.15402476,-1.27392232,-0.6325562,0.81822705,3.76216888,2.74137259,1.03249586,-0.11009961,-5.54029036,-1.84383225,4.5478878,0.69927114,0.62258029,1.73127317,-3.59923363,0.15746611,-0.07252681,0.0220007,-0.61586118,2.37129474,-0.17232251,0.68572283,-7.26112604,-2.6846838,-5.83979988
543,3,-2.86564589,0.62205118,0.72045183,3.54300356,-1.66141105,1.47066128,-0.89194524,-3.68923593,0.0225122,0.05788922,7.18782473,3.34444714,0.71491134,0.88673365,-2.22291183,-1.1658448,-1.63498664,0.7841686,-0.31280136,0.2052114,0.71013427,0.79809797,0.88518304,-1.30220807,-1.18165994,-6.45767498,0.30140609,0.71300709,0.74006557,-0.85777622,-3.3603282
544,3,-1.46682942,1.77358031,0.91015863,2.70899701,-3.28172636,0.68911707,-0.49461412,-1.39555967,2.26699686,-0.26331025,4.66878271,4.28774929,1.11526227,-0.49448964,-2.00755692,-0.38497394,-2.956954,0.80330199,0.29431462,-1.63939309,-2.28088164,-0.1100021,0.12945104,0.07008177,-1.70963645,-2.35233068,0.51782942,-0.34589267,-2.84865499,-1.39277685,-7.45898533
545,3,-2.72577429,0.05272633,0.89223242,-1.1645633,-2.65348864,0.07264543,0.21766941,-1.84347141,-1.74804223,-1.0280298,2.7249136,0.33955902,4.89274073,-0.00609535,8.45022011,0.44059277,0.45038384,0.89520961,0.0571804,0.50230026,-5.65882206,0.57079113,-0.47925949,1.10268867,-6.58440781,-5.53596735,-0.42622066,3.66324282,3.39749241,-3.2014308,5.28910065
546,3,-2.76574755,-1.83728075,-0.86641359,0.88720465,5.60199165,-0.23679239,0.13388132,-1.66884315,-2.42605305,0.23707908,4.77736282,2.04922295,-0.05922186,1.76224744,-5.22750902,-0.78913724,-2.4505825,0.1487567,-0.6802876,0.79682463,0.41049814,0.66482639,-0.22593033,0.93821245,-1.27715993,-1.08243191,0.93644655,0.6851275,9.8781414,0.44694006,-2.19319558
547,3,-4.51858234,-1.4004674,-1.38000011,0.61393988,1.82583427,0.86111498,1.68813407,-1.70980251,-2.02750969,-0.51837397,5.5952034,5.45232773,1.66649842,-0.38304016,-1.09770393,-1.54557991,-2.43962359,0.96920317,-0.07919955,-0.45902938,-3.07444572,-0.02970082,0.46276051,0.12489104,-3.1236999,1.35905778,0.23193127,-1.67778802,5.49337769,0.07589334,-1.81960416
548,3,-1.41102958,-0.24562716,1.2781086,1.57526517,-3.24926639,-1.96402955,-0.43592805,-0.71461308,2.06676483,-0.87904716,3.36736727,4.09141016,1.07424676,-0.43346688,-0.53561783,-0.43980408,-2.51089716,0.6649946,0.24524045,-0.22302049,-2.10225582,1.0058403,0.1602757,-0.26960206,-2.24143052,-4.82618999,-1.01040101,-0.48977017,-2.10728312,-0.63634455,-4.54366684
549,3,-2.80102301,0.63383597,0.95954776,3.47558165,2.8389616,0.51514101,-1.10485673,-1.10898507,2.29751587,0.78130162,-0.8486951,3.55683899,0.55533314,-0.13210785,-4.44036341,0.01079059,-6.28101778,-0.96260786,0.31617284,-1.77030849,0.85761738,-2.0261035,0.49473494,0.10075386,2.09923339,-2.44645333,1.62231994,1.02820504,9.34687138,0.28725284,-2.96657205
550,3,-2.00546789,-0.17290153,2.53166151,-1.60880482,0.24432653,1.9532603,-0.41278857,0.89808977,2.09607744,1.47966766,-0.04474914,6.21249294,-1.43850255,-0.81768429,-5.93103266,0.11357832,-1.19495106,-0.59068179,1.88850617,0.40668744,-0.55550957,-0.06455004,-1.92248058,-0.22979991,1.2064271,-2.22829604,-2.1141119,3.27237701,-1.1822331,0.722543,-7.28204632
551,3,-2.41042662,1.26851463,2.27054882,0.37783512,-6.67841148,0.47725856,-2.55984139,-1.79652965,1.78105783,2.61390781,2.53772545,3.94806433,1.9113692,1.66578639,3.03694391,1.14775288,-1.77782154,0.14096467,-1.32621169,-0.22602886,-1.86930037,-0.89266938,-0.83787942,-0.57882649,-5.59038734,-5.37263298,-0.91882527,-0.41858482,0.40583467,-4.79567957,-3.21747613
552,3,-1.54015338,-0.60338825,2.03949428,1.86420774,-7.41287756,1.6293577,-1.3803885,-1.80418313,3.33492517,1.56923914,4.80133009,3.27561045,-0.46469164,0.88657165,-1.2925086,0.44479835,-2.26300716,1.27793741,-0.16066766,0.54912567,-2.67617369,-0.6719498,0.16593039,-0.88232565,-3.03174424,-6.08395672,-0.7775389,3.03584766,-2.06698608,-4.07408285,-5.15236378
553,3,-1.73390412,1.20907235,0.37117577,1.49313319,-3.57952476,2.16474724,-0.41065681,-2.43327022,0.10293818,1.03514957,7.49839258,3.99825621,0.83667618,-0.31803182,0.22761583,-1.92053199,-1.20266581,-0.18508741,-0.85411906,0.14456755,-0.26316154,1.34766686,-1.07439971,-0.36510444,-3.42512441,-3.82678485,1.03914416,2.19377375,3.3810792,-2.49517298,-0.63465369
554,3,-3.376261,1.3893342,1.37572217,-2.36136079,-3.01746821,-0.96356249,-0.93654799,2.14307308,2.23062038,0.92854953,2.238801,4.13556671,0.77005219,-0.05604899,-5.4922452,-0.45379144,0.13362122,0.37466639,0.55230319,-0.50997466,-1.77714443,1.13383472,-1.98176098,0.77697134,0.26989746,-3.67217398,-1.13352656,1.27394903,1.00731325,2.69366026,-2.36167598
555,3,-5.11905527,0.31885248,1.35221291,1.54533684,2.66214371,1.16179645,0.82179922,-2.18612528,-1.27119911,-0.77471048,5.35533857,4.75993729,0.95203745,0.56468558,-6.49285841,-0.93728054,3.51143503,0.89865297,1.1308732,0.47070038,2.46780419,0.32183278,0.18579555,1.59820819,-2.6520164,-3.42906356,-0.18274069,-0.92574811,-0.03647399,1.45948279,-5.16548252
556,3,-5.09530449,-0.87472534,0.44508219,2.63206387,4.29562187,1.66555321,-1.30118144,-0.48315951,-1.06124604,0.05808938,1.4072336,4.00126505,1.65703976,-1.63880515,-1.36484194,-1.29282236,-4.72721863,-0.15830654,-0.92504811,1.94892645,0.85146189,-0.20630294,-0.33924687,1.98706412,2.59729171,-1.82099509,1.95454049,-1.24476862,9.77770138,-0.40856129,-1.57736802
557,3,0.64488792,0.05518064,2.58968973,0.22173697,-3.5449934,2.34013557,-0.73264378,-2.13840008,1.87054157,0.73541558,5.57277727,3.17772198,-1.5003767,-0.77514982,2.12091732,-0.31062984,-1.61780643,-0.08458628,0.10846281,-0.97125155,-1.47844875,0.66917372,-0.62525773,-1.80828464,-5.30368805,-4.67582035,-0.51904178,3.67212152,-0.28734255,-2.40376854,-2.04840755
558,3,-1.92870641,0.99653405,0.96672916,1.31191921,-0.87804312,3.01592922,0.08518951,-0.86455238,1.02372169,0.9674561,0.69712627,6.55636311,-1.92239213,0.39547145,-3.11122656,-0.3278392,2.71440887,-1.13548231,-0.90492988,0.00548458,2.79167628,0.39465034,-0.16633773,-2.51712918,3.02575397,-1.17555034,-0.54112965,0.87399495,0.01091766,-2.20333076,-11.69569683
559,3,-3.05509472,0.09974086,-4.20974874,-0.48743924,1.67109942,0.91603017,-1.062994,-1.2981714,-0.62606406,0.89635599,-2.68544769,2.01337051,-1.93212342,-0.56153059,3.64938259,-0.62227935,-1.50252867,0.79891175,0.13195133,2.09486842,-1.02122879,1.53840125,1.53471541,-0.37939203,3.8293488,1.9836669,0.12568057,-1.69864082,11.32142639,-1.4730432,0.21263599
560,3,-1.59143257,2.225914,1.08137321,0.74683809,-4.05704689,1.10197079,-1.9154222,-3.18270898,-0.40701962,0.13097948,5.76903391,3.36421299,2.86695147,0.7949059,1.12900734,0.51421213,-1.56033564,-1.63084757,-1.07433915,-1.06194067,-0.93542916,0.45623851,-0.83645964,-1.19191504,-1.80952334,-2.16803741,-1.23061097,-2.40060997,0.87516022,-1.21130574,-3.43100929
561,3,-3.51660657,-0.62612116,2.21752787,-0.70949364,-7.17782784,1.90923035,0.11999622,-0.36967936,2.91571093,0.71698606,2.52962828,2.23212481,2.42570114,-0.51236051,6.64995527,1.73079336,-0.16014493,0.13765548,-1.4661572,2.67226887,-2.35860538,0.59255171,1.05125344,-1.37326109,-3.57953715,-3.82691383,-2.39256406,-3.05531216,1.38364172,-3.90576601,5.08101368
562,3,-4.85182571,0.29647058,-0.09244967,2.81759977,0.96274078,2.22538424,0.62514275,-2.9616611,-3.11180186,1.03929973,5.95940924,3.75759792,0.56593311,1.44346511,-5.89241648,-1.15510035,1.89101422,-0.76652133,0.54108572,0.04084378,2.71409965,2.18809032,0.75291789,0.0624236,-2.83297992,-2.97984743,0.97764862,-0.66171312,-0.7287209,0.16455019,-4.06133842
563,3,-2.83058429,0.98070294,-0.0378685,-1.26486075,-1.61475933,2.86872244,-0.34268665,-0.01907471,0.86194491,2.03880191,5.36764097,2.88756371,0.49900296,-1.15628016,0.10566139,-0.25718766,-1.4350071,2.02414703,0.22399306,0.84871042,-1.09013307,0.60991633,-0.77178383,-0.66012734,-4.14954853,-5.46359348,1.25983477,-0.65685344,1.70864439,-0.41121927,-0.31795573
564,3,-3.18998027,-0.67168009,-0.09690475,1.14346647,-2.83059788,0.78212476,-1.23052394,-2.24582171,-1.05760407,0.48604834,2.52771282,2.8027668,2.98295379,-0.35025591,3.21313882,-0.569408,-3.36232185,0.69314462,-0.18622994,-0.16118807,0.02625251,0.42643905,-0.59907115,-0.12931354,-5.73813152,-1.61936092,-0.03984705,-2.41653633,2.63329077,-1.09285796,-1.42030454
565,3,-3.9558897,-2.08943415,-0.34974003,0.54660296,3.79037762,1.95547354,-1.15181994,-2.90986729,-1.30443251,1.11430669,4.30394459,3.1388092,-0.56787658,0.86084175,0.64645624,-0.2712965,-3.66598129,1.79016757,-1.12205076,0.94216734,0.88693261,-0.75658774,0.24002802,-1.28238797,0.9357686,-0.32759944,1.01290083,0.75809264,8.70773411,-0.926202,-1.2530551
566,3,-4.80051804,0.85975689,-1.45699692,-0.83624423,-0.67903978,0.10747695,-1.20701849,-0.12136838,2.41185999,0.89991558,7.63582563,1.26697528,0.03692365,0.13903171,-4.01016474,0.47363591,-2.11571503,-1.07024217,0.53192949,1.43526852,-4.51606178,0.66214573,-0.39899886,1.74059331,-1.30363774,-1.7202847,-1.03588307,0.93330526,3.10131788,1.20437396,-0.69634897
567,3,-2.33613062,-0.11028737,-0.72801208,1.79748142,3.32528138,0.30022514,-1.92014098,-1.06471384,0.87245107,1.68972707,1.14112628,3.63292265,0.97077847,-0.64445585,-1.92408419,1.28368723,-6.37458038,-0.15220968,-2.10793614,0.00996888,0.60744095,0.35120237,-0.71600461,0.91928834,0.81128097,-2.71644187,1.20299983,0.89027011,11.46113777,-0.9504962,-1.89355016
568,3,-3.36532927,-0.5227387,1.21687293,1.32988405,-3.45398068,3.25118065,-0.11351459,-1.54510796,-0.8706696,0.78491008,1.95036304,2.13856125,1.07322776,-0.72817242,6.28004408,0.26388144,1.08062804,0.98898715,-0.15905547,0.98244286,-0.29485989,0.22938561,0.87970114,-0.43015599,-4.24830532,-1.50934064,-2.07941771,-1.62368751,2.89050293,-1.69069481,0.78715301
569,3,-3.73646951,-1.2857424,-2.43999243,1.08462524,4.3310771,1.74984896,0.16937105,-0.69723833,1.37767506,-0.08323896,1.78043163,4.05545282,-1.38617563,-1.86989844,0.20934391,0.32708657,-6.85176182,0.1405019,1.79030848,1.47314179,-2.40241146,-0.1669265,1.0849576,0.60577542,3.83101082,1.26726878,-0.50368869,-3.14356804,10.12259483,-0.22922736,2.4582715
570,3,-1.70862222,-0.76000845,0.33920002,0.291641,-2.67854142,0.84579146,-0.57947892,-2.75649714,3.5287919,0.91946471,5.59460878,5.15511513,-1.35749841,0.33428144,-4.47270632,-0.47973913,-0.16569781,-0.3690455,-2.66676593,0.03687316,-3.4680655,-0.33658531,-0.41978991,-0.12520386,-0.06241441,-0.03505825,-0.52028888,3.7522521,-5.69210815,-1.6261338,-6.44586563
571,3,-3.66802406,-1.93764663,1.36448789,0.51130104,-3.71520185,-0.92237878,-1.96101165,-2.41432071,1.16627431,0.12153733,1.4152478,5.31724596,1.03398681,1.53704393,1.68376899,1.34321439,-1.49181652,-0.30030984,0.65081167,1.22418058,0.5001967,1.19872701,-0.41004503,-0.81806386,-3.46226287,-1.95092905,-0.22166598,0.91407359,2.79913902,-0.6144222,-1.66015458
572,3,-1.78327584,0.13421559,1.61031461,3.61895037,4.02412128,1.69667947,-1.00595236,-1.39737487,0.73833418,-0.31424084,0.68718207,3.38365555,0.28026819,-0.1749717,-3.25163126,-0.80809355,-6.32339811,0.78332347,-0.4386642,-0.49206394,2.37521434,0.99875319,1.15539527,1.30383766,1.61676669,-1.24509346,0.23218375,0.09471607,9.19697571,1.2291677,-2.48283434
573,3,3.59816313,-1.84383726,1.06252289,-2.68422818,-2.58736777,-4.09542322,-3.02233529,-3.23176622,2.84093618,-0.20301759,7.82141733,-1.26014316,1.39738727,2.5591898,12.96097946,-0.03999722,1.35513031,1.10246491,-1.26280999,0.38916737,0.41332889,-0.2511242,0.49590236,-0.05214727,-1.04259038,-3.47961545,0.10040265,7.74150419,-2.24322319,-2.38467407,0.55342317
574,3,-3.36947942,-1.43093944,0.32793713,1.08255184,-3.60491323,1.42167604,-1.78683805,-0.93606484,1.4078784,1.53258157,1.03584278,4.70254278,0.2979601,1.00943935,0.97957993,1.35850656,-4.26240158,-1.13591349,0.51975584,0.51068556,0.92360711,0.37707806,0.19178796,-0.59876513,-4.22814655,-2.93089294,-0.86306292,-0.04868412,2.07298088,0.32053453,-2.61243176
575,3,-3.52718878,0.27643436,-0.81061697,-0.87004864,1.34530163,-1.03814602,0.64573258,-2.21291661,-0.4215467,-1.23927891,6.17746401,3.72717094,0.98687238,0.36708534,1.02814102,-1.26805627,0.71929324,-0.5147413,0.40979934,1.05319166,-4.81828785,0.51753128,-0.41812325,1.11949337,-1.11189246,0.96906555,0.46741217,0.68735242,8.07955265,-0.78706384,0.08856246
576,3,-5.36070728,-0.32575011,-0.21296072,1.05208552,1.8398819,-3.34327459,0.47258365,-0.74579608,1.54321337,0.60736597,2.8059597,3.98650265,1.38673782,1.50205719,-4.15241289,0.79253268,-2.53286815,-0.34494823,0.9118309,0.4816556,0.62480545,-0.96101874,0.64842403,0.84482861,-1.15774894,-2.34878993,-0.13326375,-3.90385151,4.4657836,2.57019997,-1.95343041
577,3,-2.37055254,1.30681586,1.25882006,-0.01602295,-5.54783773,-1.86290133,-1.2595582,-2.91851163,1.41361713,0.46655083,5.20707273,4.79688931,2.22332191,-0.54950953,-1.02030516,-1.80660594,-1.6044631,-1.37598372,-2.06386256,-0.20664185,-4.5815258,0.90675747,-1.06026602,0.51167959,-2.05889916,-2.36673212,-0.55382401,1.6623044,-2.38200736,-1.64369702,-4.95191574
578,3,-3.65995455,1.24999261,-0.71066809,1.13149083,-0.41526565,0.79515326,0.1206616,-1.66904271,0.94535708,0.78853881,3.70676231,3.46674013,0.88009018,2.00190687,-9.55745697,0.12380135,2.25839281,-1.34050131,-0.0675118,0.34345239,-2.61278462,-0.58042431,-0.72966862,0.28711426,2.37927151,0.3709653,0.2214393,1.67689252,-7.14020443,-1.40656841,-4.96525192
579,3,-3.8146174,-1.01765168,1.05482888,0.0263769,-3.83470106,-0.56470793,-1.76898193,-2.63502717,0.47242808,2.01030612,2.96357536,3.78242397,1.08781171,0.50579453,-0.07972765,0.57328331,-4.38813591,1.09568334,-0.97344303,0.43413815,-1.95554781,0.86371374,-2.00998569,-0.01032192,-3.14813399,-2.65101671,0.37211484,3.3093257,-0.52943349,-1.82056236,-3.44506788
580,3,-3.13497996,0.32672966,1.02796888,-0.06601793,-5.35858727,0.18108892,0.36362123,-2.40617275,0.48246264,0.08691949,4.03163767,2.9476428,1.99003303,-0.27312297,1.01625109,-2.89084125,-3.01356459,-0.59912544,-2.56868768,0.30294389,-4.36846542,0.25331485,-1.14560199,1.25588024,-2.02174211,-2.76722074,-1.04210567,2.84293985,0.74390769,-2.3752389,-2.04392004
581,3,-0.96982366,-0.19411586,2.80735874,0.5767529,-3.64720273,-1.49225593,-2.14687681,-3.06442499,2.27268648,1.71174526,3.53253174,3.60232687,0.93634671,1.93582618,4.58918428,-0.57842815,-1.29723048,1.13112152,-2.30684304,-1.6983068,-2.2119453,0.21233726,-0.96251869,-0.36361873,-3.15295529,-7.1029315,0.52910185,3.31512833,-1.97617233,-4.00100946,-3.58981013
582,3,-5.25950956,0.03297102,0.16439295,0.72844422,-0.94202697,0.75193059,-0.22331922,-2.77767682,-1.34265244,1.23928177,3.05369329,4.10254288,1.31663489,0.66358137,1.26343536,-0.59668714,-2.51780891,-0.14578317,-0.26074147,-0.04356343,-1.40407705,-0.39516464,1.07115567,-1.19744301,-2.56727672,-0.13080755,0.32739502,-2.22864914,4.8462801,-0.36731938,-2.44507384
583,3,-4.05237865,-0.90331268,-1.72017574,-0.13374564,2.53774214,0.50814211,-0.08162661,-0.62267268,0.59060121,0.96962106,0.8972584,3.09410286,-0.12878978,-0.86856753,4.8480854,-1.4641397,-2.50652409,-0.16183306,0.07127047,1.01130652,-2.16483998,0.73479486,-0.28622925,1.49755561,1.52684402,1.54997969,0.02590017,1.8153826,13.64049053,-0.71371162,-2.32914591
584,3,0.09169865,0.85975307,-1.8625865,-0.54233241,-2.61188626,4.61185646,-1.22104359,-2.09886861,-0.83940673,3.0056746,7.37269545,1.47702563,-1.34770346,2.16712189,-0.85871553,-0.51127583,0.41370183,-1.44237769,-1.29787207,-0.27154702,-0.03991926,-0.54301178,0.79535615,-0.24110822,-3.94318748,-4.14208937,0.54431885,-0.475878,-4.46284056,-2.46472502,-3.63180399
585,3,-6.643363,0.59094828,0.87907195,-0.04442927,-3.96203518,0.62818229,0.18299584,-0.60302949,-0.81813252,0.4254452,2.62387466,2.71369553,3.93119073,-1.95163667,0.94520378,-0.74652171,-2.54579496,0.41147792,-0.75223804,1.43172455,-3.56543303,1.83758748,-1.42087078,0.55179012,-1.70973277,-2.79214621,-0.11378217,-1.13013482,2.80082273,-1.40252113,-1.03989792
586,3,-1.65304947,-0.19534317,2.30696249,1.61415613,-2.58530927,-0.96949053,-2.8296268,-3.14529204,-1.23619342,-0.04253864,2.47061014,1.641271,0.97041029,0.19929677,3.1670208,-1.27405167,-0.24892116,-0.44381541,-0.79147601,1.34698617,-0.41454482,1.09191251,-0.78088641,0.12977612,-1.55752158,-6.17828608,1.58001626,7.69548035,6.67354679,-5.20121622,1.23104703
587,3,-0.67642635,1.12256408,2.23949385,2.41873741,-4.22927189,0.32778764,0.33280081,-2.33108521,3.06390429,1.00995576,4.52366877,3.95782042,0.69856119,-0.91044533,0.65956068,-1.25901473,-2.24840117,0.42588067,-1.08099103,-1.13149571,0.28987789,-1.1800822,-1.62579703,-2.30999851,-1.49580932,-4.42377615,-0.97753173,3.56881595,1.17816973,-0.70798767,-4.04139519
588,3,-1.35074115,-0.41494098,1.68684721,1.78533399,1.20521712,0.41340268,-1.00664198,-1.71710861,-2.07494521,1.02662206,3.46435881,3.69063234,0.75268865,0.50144303,1.09239173,0.73260081,-2.03061485,0.47612834,-2.25515819,-0.04062706,1.56350112,-0.15395457,-0.45050645,-0.57233369,-1.36249232,0.21486989,1.54449785,-2.56411028,5.70535946,-0.74174798,-3.65724826
589,3,-3.19205976,0.71709031,0.17994547,0.06513959,-3.00852418,2.47952223,-0.64769167,-2.87516284,1.30990386,1.4295907,4.4466548,4.74397087,0.55917263,-0.57069445,-0.83072424,0.44617748,-2.61986256,-1.7874167,0.87649143,0.26847082,-1.9050765,-0.37434265,-2.3273046,0.01482893,-2.87975478,-3.91568542,-1.41198063,4.57479954,3.88614893,-0.27449116,-1.24189842
590,3,-4.30457544,0.13105476,-0.41316938,-0.02579543,1.75307059,2.04537439,2.24665356,-0.16143999,0.88060904,-0.63964838,1.54868853,2.73130369,0.23228836,-0.61077338,-3.34578848,1.42557418,-7.34388638,1.21674681,0.82685745,-0.05913299,-3.47340965,0.29049408,0.77723676,-0.53421259,4.1753335,-2.55445218,0.43679696,-1.85841537,11.52366734,-0.10224575,-0.17126752
591,3,-3.04280186,0.24568349,-0.44784117,-0.48130158,3.21070528,3.65199471,-0.23847727,-1.72210252,-2.15141463,0.50918496,6.03272581,1.98375428,-0.78235805,-1.17104197,-0.49554634,-1.01737452,-2.921597,1.87340093,-1.51050162,1.08762026,0.22038531,1.04888034,0.54050088,0.72898036,0.62848639,-1.21895981,2.16117525,1.53575635,10.32633209,-0.38323244,-1.5647707
592,3,-2.8619256,-1.22343564,-1.4386344,-0.7434088,-0.40434337,2.28847218,-1.52758121,-3.36323953,-0.20166302,1.74343204,5.38973999,2.79146433,2.08733201,1.10171032,-7.91031694,-0.23186368,0.68876863,0.44598198,-0.97385621,0.2590856,0.55132651,-0.68388212,-0.76776052,-0.40430015,-1.44213557,-1.82591677,0.02397083,2.8615973,-4.7763443,-2.08406949,-6.26295376
593,3,-2.59148836,0.07441783,-1.08583355,-0.05443498,0.02673838,2.68410969,0.44658491,-1.08076024,1.50239897,-0.70372856,5.60248709,2.13759995,0.13822365,-2.03450918,-0.500103,0.95192492,-2.77092648,0.30337995,0.52425182,1.15915978,-2.27262855,2.23180103,0.92070037,-0.26028377,-0.94152761,-1.68830466,1.32427287,2.90893984,7.96315098,0.01629114,-2.07964873
594,3,-4.08922672,1.27566314,3.69530535,-1.09127295,-2.48387408,0.61536908,-1.31075406,-0.18368623,1.7276988,1.61475372,2.00298309,5.46654224,-1.08083272,-0.20286399,-0.22674465,-1.71337223,-3.91585064,-0.06292872,-0.07093358,-0.41658968,-0.08049369,-0.56091863,-1.0402112,-0.54218525,2.61002684,-2.25337052,-1.01366806,1.23755848,1.11602926,0.86304903,-4.46083546
595,3,-1.80015707,-0.39644817,0.0438323,3.98418522,5.58904648,-0.03312004,0.28308904,-1.88270414,-0.62995481,-0.5984078,2.41639376,4.91917992,-0.77457082,0.63755488,-3.03501844,-0.93695909,-4.62841892,-0.2919693,-1.66272044,-0.69622523,2.45551991,-1.44488966,-0.13501501,-0.79409856,0.09339213,-0.89910036,0.43468726,-1.23345256,7.19493961,1.50069249,-3.56959796
596,3,-3.60186148,-0.61030972,0.3087039,1.76855588,2.73973656,3.91565514,-1.66221642,-2.16683292,-1.8480494,1.05452979,6.33793736,3.0627861,-1.11494279,0.24465621,-1.85955477,-0.60939413,-1.66811752,0.7201854,-1.40843749,0.62626565,1.71484494,0.08061779,0.425771,-1.20840001,0.07151246,-1.21530759,1.33128738,1.4948957,8.50928879,0.34177065,-3.36115408
597,3,-3.35364652,0.84664911,-0.84817553,0.91413486,4.00937986,2.27012587,-0.64301807,-2.06774688,-2.28765225,0.91452372,4.27435541,2.6801796,-0.66326022,-0.93027139,-1.84781218,-1.54042053,-5.76299858,1.72421145,0.23020387,-0.30120963,-0.55755341,0.7786262,-0.40450692,-0.01674648,1.43729234,-2.03897166,-0.27376735,-0.25833368,12.29499531,-2.38515282,-0.61911523
598,3,-4.18026638,-0.16711149,2.19485235,1.66360915,-0.54931653,1.28988707,-2.12109733,-2.80210066,-0.99297464,-0.69354475,5.73425102,4.07156706,-0.08105969,-0.34118137,-7.0680089,-1.00590146,0.25340128,-0.14386359,-1.93563056,0.51024401,1.82497382,1.40219128,-0.73656917,0.50362277,-0.16108108,-4.13214922,0.4173761,0.47455037,4.32974386,0.1783458,-4.88966751
599,3,-2.37070155,-1.02452898,-1.33339405,0.78144825,7.31094599,-2.73223996,0.53449333,1.8355583,0.64271545,-1.66594672,3.08005476,1.86800158,0.7941649,0.76759911,-3.53119707,0.33135474,-3.28092861,0.7925151,1.70782709,-0.05589324,0.98464561,-0.8227154,0.55088067,2.27207589,3.48201323,-1.5389694,-0.24062708,-3.97806406,6.77359581,5.68486881,0.20776546
600,4,2.36645031,0.08981556,0.12185454,-1.00599432,1.04072177,-0.99987841,-0.62082505,-1.58552372,-0.72401261,-0.87341988,-0.05719674,-0.14338616,-1.07210302,-0.40994823,-3.10386896,0.56851375,0.23647606,-0.85448378,-1.08782458,0.22724086,2.45163608,-0.88645655,-1.67747712,-0.09917019,5.08247375,-0.16398045,-1.65068221,1.97760463,1.45137405,-2.11610818,1.98949504
601,4,6.13747931,0.27267385,2.04113126,3.5113399,0.86825669,1.47743523,-0.05337216,2.39763856,1.80498981,2.67094445,-10.19816875,3.0863595,3.48687482,0.81162798,0.66474819,1.00884163,0.39970994,0.37528795,1.73364615,0.01474124,1.77528024,-0.90344769,0.23836529,1.50108826,2.33291864,-2.78705883,2.02065611,-0.05459762,0.82938576,-2.35522223,-5.47837067
602,4,1.0130477,-1.48376131,1.39318442,-3.62842083,-2.82607746,-0.02923524,1.21866345,0.86895752,2.80558157,0.9608202,14.22532558,-0.33056703,2.06542683,-0.20809191,5.67268801,-0.42309123,6.4521184,-1.11980057,0.35562015,-0.25624937,-1.54306936,-0.8666234,0.9704169,-1.1360774,3.3187604,-3.20919299,-1.75162375,2.63177419,5.82061672,1.45721567,-0.76929969
603,4,1.09528279,-1.15955257,-1.11466932,1.21451986,3.56276798,1.52673495,0.85760069,0.48648888,1.33337402,-1.76744449,-1.51379395,3.72384405,-1.44099975,1.15596306,-0.08297348,0.13399982,2.80148172,-0.95035422,0.29451799,0.43209243,1.13647866,-0.14039707,-0.09770918,-0.06098495,0.79186773,-0.30684471,0.14242923,-0.30581212,0.53562427,-2.0642519,-0.64774311
604,4,1.45574927,-0.55801088,-0.20493317,2.43265152,4.25291491,0.75017679,0.27377188,-2.31389499,0.23555517,-1.71727681,-2.34535074,-1.68749499,-1.47921968,-2.51424527,-2.64703655,0.47940111,-0.68454325,-1.33700347,-0.96728683,-0.06526971,-0.29497933,0.14360553,-0.62711215,-1.24706805,4.60535479,1.19296443,-0.71386969,2.22442293,-2.07959747,-3.84363985,-1.62120461
605,4,2.1079886,-1.11185241,1.96895194,2.62579966,2.12827969,-4.91134262,-0.71690059,1.12919617,3.03080988,-0.66356462,-3.38923502,3.9433341,2.99239302,1.53050768,0.08477211,0.50980115,4.45467091,-2.10763764,0.72558951,0.50549066,0.64434719,-0.96318543,1.41113305,-0.50389475,3.4778347,-6.96707821,-0.19105458,2.23435402,-1.1280005,-3.35208368,-3.01596069
