,Log_exposure_num,Actions_taken_num,Liberal_num,Unconstitutional_num,Precedent_alteration_num,Unanimous_num,Year_of_decision_num,Lower_court_disagreement_num
395,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
396,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
397,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
398,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
399,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,1.0
400,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
401,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
402,2.3,0.0,0.0,0.0,0.0,1.0,1958.0,0.0
403,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
404,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
405,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
406,2.3,0.0,0.0,0.0,0.0,1.0,1958.0,0.0
407,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
408,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,1.0
409,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,1.0
410,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
411,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
412,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
413,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,1.0
414,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
415,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
416,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
417,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
418,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,1.0
419,2.3,0.0,1.0,0.0,0.0,1.0,1958.0,0.0
420,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
421,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
422,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,1.0
423,2.3,0.0,1.0,0.0,0.0,1.0,1958.0,0.0
424,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
425,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
426,2.3,0.0,0.0,0.0,0.0,1.0,1958.0,1.0
427,2.3,0.0,1.0,1.0,0.0,0.0,1958.0,0.0
428,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
429,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,1.0
430,2.3,0.0,1.0,0.0,0.0,1.0,1958.0,0.0
431,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
432,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
433,2.3,0.0,0.0,0.0,0.0,1.0,1958.0,1.0
434,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
435,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
436,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
437,2.3,0.0,1.0,1.0,0.0,0.0,1958.0,0.0
438,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,1.0
439,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
440,2.3,0.0,1.0,0.0,0.0,1.0,1958.0,0.0
441,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
442,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
443,2.3,0.0,1.0,1.0,0.0,0.0,1958.0,0.0
444,2.3,0.0,0.0,0.0,0.0,1.0,1958.0,0.0
445,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
446,2.3,0.0,1.0,0.0,0.0,1.0,1958.0,0.0
447,2.3,0.0,0.0,0.0,0.0,1.0,1958.0,0.0
448,2.3,0.0,1.0,0.0,0.0,0.0,1958.0,0.0
449,2.3,0.0,1.0,0.0,0.0,1.0,1958.0,0.0
450,2.3,0.0,0.0,0.0,0.0,0.0,1958.0,0.0
451,2.3,0.0,1.0,0.0,0.0,1.0,1958.0,0.0
452,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
453,2.3,0.0,1.0,1.0,0.0,1.0,1959.0,1.0
454,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
455,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
456,2.3,0.0,0.0,0.0,0.0,1.0,1959.0,0.0
457,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
458,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
459,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
460,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,1.0
461,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
462,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,1.0
463,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
464,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
465,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
466,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
467,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
468,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,1.0
469,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
470,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
471,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
472,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
473,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
474,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
475,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
476,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
477,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
478,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
479,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
480,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,1.0
481,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
482,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
483,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
484,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
485,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
486,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,1.0
487,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,1.0
488,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
489,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,1.0
490,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
491,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
492,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
493,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,1.0
494,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,1.0
495,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,1.0
496,2.3,0.0,0.0,0.0,0.0,1.0,1959.0,0.0
497,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
498,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,1.0
499,2.3,0.0,1.0,1.0,0.0,1.0,1959.0,0.0
500,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
501,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,1.0
502,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
503,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
504,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
505,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
506,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
507,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
508,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
509,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,1.0
510,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
511,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
512,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,1.0
513,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,1.0
514,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
515,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
516,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
517,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
518,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,1.0
519,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
520,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
521,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
522,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
523,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
524,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
525,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,1.0
526,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
527,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
528,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
529,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
530,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
531,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,1.0
532,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
533,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
534,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
535,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
536,2.3,0.0,0.0,0.0,0.0,1.0,1959.0,0.0
537,2.3,0.0,0.0,0.0,0.0,1.0,1959.0,0.0
538,2.3,0.0,0.0,0.0,0.0,1.0,1959.0,0.0
539,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
540,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
541,2.3,0.0,1.0,0.0,0.0,0.0,1959.0,0.0
542,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
543,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
544,2.3,0.0,1.0,0.0,0.0,1.0,1959.0,0.0
545,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
546,2.3,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
547,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
548,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,0.0
549,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
550,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
551,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
552,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
553,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
554,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
555,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,0.0
556,2.3,0.0,0.0,0.0,0.0,1.0,1960.0,0.0
557,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
558,2.3,0.0,1.0,1.0,0.0,0.0,1960.0,0.0
559,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
560,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,0.0
561,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
562,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
563,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,1.0
564,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
565,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,1.0
566,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,1.0
567,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
568,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
569,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
570,2.3,0.0,1.0,0.0,1.0,0.0,1960.0,0.0
571,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
572,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,1.0
573,2.3,0.0,1.0,1.0,0.0,0.0,1960.0,0.0
574,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
575,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,0.0
576,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
577,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
578,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
579,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
580,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,1.0
581,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,1.0
582,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
583,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,0.0
584,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
585,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
586,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,1.0
587,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,1.0
588,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
589,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
590,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
591,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
592,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
593,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,0.0
594,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
595,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,1.0
596,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
597,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
598,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
599,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,1.0
600,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
601,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
602,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
603,2.3,0.0,1.0,0.0,1.0,1.0,1960.0,0.0
604,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
605,2.3,0.0,1.0,1.0,0.0,0.0,1960.0,0.0
606,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
607,2.3,0.0,1.0,1.0,0.0,0.0,1960.0,0.0
608,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,0.0
609,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,1.0
610,2.3,0.0,1.0,1.0,0.0,1.0,1960.0,1.0
611,2.3,0.0,0.0,0.0,0.0,1.0,1960.0,0.0
612,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,1.0
613,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,0.0
614,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,1.0
615,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
616,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
617,2.3,0.0,1.0,1.0,0.0,0.0,1960.0,0.0
618,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,1.0
619,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
620,2.3,0.0,1.0,1.0,0.0,0.0,1960.0,0.0
621,2.3,0.0,1.0,1.0,0.0,1.0,1960.0,1.0
622,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,1.0
623,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
624,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
625,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
626,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,0.0
627,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,1.0
628,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
629,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
630,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
631,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,0.0
632,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
633,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
634,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,0.0
635,2.3,0.0,1.0,0.0,0.0,1.0,1960.0,0.0
636,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
637,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,1.0
638,2.3,0.0,1.0,0.0,0.0,0.0,1960.0,1.0
639,2.3,0.0,0.0,0.0,0.0,0.0,1960.0,0.0
640,2.3,0.0,1.0,1.0,0.0,0.0,1960.0,0.0
641,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
642,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
643,2.3,0.0,0.0,0.0,0.0,1.0,1961.0,0.0
644,2.3,0.0,1.0,0.0,1.0,0.0,1961.0,0.0
645,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
646,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
647,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
648,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
649,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
650,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
651,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
652,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
653,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
654,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
655,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
656,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,1.0
657,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
658,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
659,2.3,1.0,0.0,0.0,0.0,0.0,1961.0,0.0
660,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
661,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
662,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,1.0
663,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
664,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
665,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,1.0
666,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,1.0
667,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
668,2.3,0.0,0.0,0.0,0.0,1.0,1961.0,0.0
669,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,1.0
670,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
671,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
672,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
673,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
674,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
675,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
676,2.3,0.0,0.0,0.0,0.0,1.0,1961.0,1.0
677,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
678,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
679,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
680,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
681,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
682,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
683,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,1.0
684,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
685,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
686,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
687,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
688,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
689,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
690,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
691,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
692,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,1.0
693,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
694,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,1.0
695,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
696,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
697,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,1.0
698,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,1.0
699,2.3,0.0,1.0,1.0,0.0,1.0,1961.0,0.0
700,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
701,2.3,0.0,0.0,0.0,0.0,1.0,1961.0,0.0
702,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,1.0
703,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
704,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
705,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
706,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
707,2.3,0.0,1.0,1.0,0.0,1.0,1961.0,0.0
708,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
709,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
710,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
711,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
712,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,1.0
713,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
714,2.3,0.0,1.0,1.0,0.0,1.0,1961.0,0.0
715,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,1.0
716,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
717,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
718,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
719,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,1.0
720,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
721,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
722,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
723,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,1.0
724,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,1.0
725,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
726,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,1.0
727,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
728,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
729,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
730,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
731,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,1.0
732,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
733,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
734,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
735,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,0.0
736,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,1.0
737,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
738,2.3,0.0,1.0,0.0,0.0,0.0,1961.0,1.0
739,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
740,2.3,0.0,0.0,0.0,0.0,0.0,1961.0,0.0
741,2.3,0.0,1.0,0.0,1.0,0.0,1961.0,0.0
742,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
743,2.3,0.0,1.0,0.0,0.0,1.0,1961.0,0.0
744,2.3,0.0,1.0,1.0,0.0,0.0,1962.0,0.0
745,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,1.0
746,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
747,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,1.0
748,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
749,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
750,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,1.0
751,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
752,2.3,0.0,0.0,0.0,0.0,1.0,1962.0,1.0
753,2.3,2.0,1.0,0.0,0.0,0.0,1962.0,0.0
754,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
755,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
756,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,1.0
757,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
758,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
759,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
760,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
761,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,1.0
762,2.3,0.0,0.0,0.0,0.0,0.0,1962.0,1.0
763,2.3,0.0,0.0,0.0,0.0,0.0,1962.0,0.0
764,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,1.0
765,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
766,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
767,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
768,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
769,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
770,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
771,2.3,0.0,0.0,0.0,0.0,1.0,1962.0,0.0
772,2.3,0.0,1.0,1.0,0.0,1.0,1962.0,1.0
773,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
774,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
775,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
776,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
777,2.3,0.0,0.0,0.0,0.0,0.0,1962.0,1.0
778,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
779,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
780,2.3,0.0,0.0,0.0,0.0,1.0,1962.0,0.0
781,2.3,0.0,0.0,0.0,0.0,1.0,1962.0,0.0
782,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
783,2.3,0.0,0.0,0.0,0.0,0.0,1962.0,0.0
784,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
785,2.3,0.0,0.0,0.0,0.0,0.0,1962.0,1.0
786,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
787,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
788,2.3,0.0,0.0,0.0,0.0,0.0,1962.0,0.0
789,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,0.0
790,2.3,0.0,1.0,0.0,0.0,1.0,1962.0,1.0
791,2.3,0.0,1.0,0.0,0.0,0.0,1962.0,0.0
