,att29_num,att27_num,att54_num,att50_num,att71_num,att23_num,att76_num,att1_num,att70_num,att53_num,att52_num,att65_num,att13_num,att36_num,att57_num,att68_num,att30_num,att58_num,att21_num,att10_num,att41_num,att35_num,att18_num,att44_num,att11_num,class_cat,att45_num,att56_num,att28_num,att14_num,att32_num,att25_num,att9_num,att73_num,att17_num,att64_num,att55_num,att8_num
463,0.04215772,0.10272452,0.137005,0.08286594,0.36114762,0.11316932,0.24266483,0.24833701,0.12303693,0.06704709,0.11564902,0.1180926,0.06541433,0.06567165,0.1606966,0.11695844,0.13181748,0.07429506,0.16960544,0.16235276,0.10399146,0.11449478,0.09675091,0.06236955,0.11357727,3,0.09261727,0.07670563,0.04931287,0.15650923,0.06914485,0.13702328,0.09163593,0.37377391,0.13114505,0.16882197,0.13510399,0.26114808
464,0.0782106,0.08529827,0.10164548,0.03669363,0.26664118,0.0826039,0.43334027,0.16376994,0.04990139,0.06241118,0.07327927,0.12492486,0.12735633,0.04628978,0.07319867,0.14680617,0.04727855,0.05270126,0.11145899,0.23401695,0.09757528,0.07458336,0.19151348,0.10314072,0.1638465,3,0.03053875,0.03803556,0.1131034,0.19701838,0.09526956,0.12597279,0.15945791,0.34712763,0.14674018,0.09730046,0.0644113,0.27269295
465,0.02589988,0.11167692,0.08467733,0.11715252,0.14755322,0.09942742,0.37339845,0.17697824,0.11402144,0.08441872,0.01723098,0.05345314,0.1668107,0.08410593,0.08664261,0.12996534,0.08813675,0.04622365,0.12428214,0.19115787,0.03907392,0.06160373,0.13905422,0.03976149,0.15280826,3,0.09560329,0.04405515,0.10598942,0.17711329,0.05547098,0.14609434,0.0854666,0.33158719,0.132528,0.10788936,0.07333776,0.22046388
466,0.03529702,0.09174434,0.07204475,0.11171839,0.14745762,0.14805404,0.47187289,0.17472628,0.20633396,0.19817341,0.0674236,0.18846221,0.15822064,0.01427872,0.07360331,0.22379261,0.11197228,0.13230562,0.0895302,0.23720043,0.09715091,0.0593158,0.01026544,0.05816073,0.20476999,3,0.02240414,0.1090961,0.12952584,0.10591557,0.04974753,0.06495476,0.21932685,0.20464777,0.10903126,0.02767779,0.03609318,0.23522149
467,0.07528916,0.08083337,0.04744988,0.05098589,0.14820248,0.04865165,0.14702117,0.16972548,0.20983815,0.11747027,0.05670307,0.06250537,0.09012702,0.07240834,0.08303669,0.07152849,0.12692699,0.08580163,0.14877534,0.10913686,0.0902618,0.11291851,0.11878108,0.06229633,0.05259181,3,0.08968163,0.04533497,0.01831373,0.18473784,0.07578631,0.09652929,0.09734464,0.32340187,0.08584859,0.03894686,0.05133391,0.15923481
468,0.08786909,0.12044456,0.0661506,0.12653859,0.16469235,0.1015259,0.38621005,0.18835113,0.12291788,0.10794254,0.07988412,0.05401849,0.05665977,0.08504961,0.13234719,0.04602145,0.11243088,0.0223802,0.17995679,0.20589763,0.09030134,0.06812374,0.19048176,0.10692042,0.05223541,3,0.0607815,0.15593579,0.09107231,0.20825514,0.08403347,0.1252665,0.20298455,0.31234068,0.08034583,0.06258129,0.0349852,0.29060252
469,0.02423165,0.05005606,0.10896206,0.09247323,0.16361932,0.12540785,0.56010669,0.13947698,0.24948512,0.06291308,0.04991333,0.17186049,0.09617538,0.11273965,0.14501622,0.22298222,0.07001394,0.12498488,0.15091792,0.06482972,0.1209189,0.07782483,0.14708785,0.09805497,0.15714317,3,0.12103904,0.00471336,0.05161182,0.11401535,0.05920711,0.12047676,0.1491062,0.13805958,0.13586902,0.16106767,0.1339605,0.16838401
470,0.11109814,0.1290536,0.0938613,0.12755615,0.32585039,0.07717401,0.32931835,0.18016487,0.19562429,0.08997211,0.01618417,0.16558574,0.34429765,0.02343201,0.07577654,0.22559408,0.02562789,0.0644329,0.12053689,0.01858061,0.12232478,0.1600312,0.06513865,0.05245509,0.29720607,3,0.16326725,0.20840357,0.06070842,0.17364626,0.08818966,0.1094798,0.07303866,0.37846129,0.1723545,0.02583045,0.01699324,0.41384596
471,0.08237075,0.14391653,0.07956451,0.07691545,0.09806787,0.09716088,0.41505458,0.13882173,0.16062089,0.03711378,0.05724538,0.03810551,0.11036407,0.10239231,0.06567381,0.09466021,0.11690328,0.04287577,0.12633347,0.1375485,0.0238852,0.05227152,0.20939448,0.04210801,0.1562176,3,0.10222766,0.11353647,0.08000096,0.24928593,0.0183867,0.13724637,0.12438255,0.3446522,0.10185763,0.04218933,0.071284,0.26473593
472,0.09334438,0.05117499,0.09939592,0.13004142,0.18392727,0.10312275,0.36372527,0.10488894,0.11842248,0.04815265,0.07704115,0.09255303,0.2152282,0.05120286,0.17231439,0.19020168,0.09844278,0.06863624,0.14751767,0.0775682,0.07890956,0.0584752,0.06188848,0.07439783,0.19159421,3,0.09754119,0.04289586,0.13984147,0.20077752,0.07692312,0.06998607,0.06420625,0.30627181,0.14550955,0.09739613,0.16931736,0.30086645
473,0.04106827,0.08283995,0.03835677,0.09022036,0.18607338,0.08480113,0.32172167,0.15770286,0.15800757,0.13787334,0.03541947,0.10200871,0.19295698,0.04309974,0.08071528,0.24779311,0.13678882,0.08613811,0.07279053,0.20483427,0.10273674,0.08036942,0.0614301,0.09390083,0.06873631,3,0.01274382,0.0824138,0.12892571,0.02343677,0.10003154,0.05327443,0.28825837,0.2454108,0.12122218,0.10134561,0.00718932,0.21101286
474,0.03937244,0.08320375,0.03856109,0.05525085,0.12963546,0.04842256,0.35150565,0.15483293,0.22654824,0.05442888,0.02180467,0.15822902,0.11035998,0.14496483,0.08997363,0.12024121,0.14425344,0.02350643,0.06053979,0.04922113,0.15488199,0.10020015,0.04062339,0.0242603,0.07021126,3,0.11097528,0.03448351,0.02635125,0.14660712,0.08228124,0.14469191,0.09482921,0.10132327,0.05967249,0.06506783,0.07769776,0.13470474
475,0.11241347,0.13541931,0.05131873,0.099076,0.12437419,0.1247941,0.45833206,0.21686553,0.15814269,0.10313579,0.09739442,0.01715415,0.01506164,0.07380625,0.11281115,0.0807913,0.10324944,0.0842718,0.1469951,0.20507211,0.07834368,0.08647521,0.16799442,0.11036341,0.02241746,3,0.08572771,0.13754948,0.0761889,0.14402187,0.09263274,0.11312411,0.06672465,0.26503057,0.06926824,0.09930153,0.05728504,0.19856744
476,0.05305905,0.09960613,0.04446664,0.04856282,0.22339098,0.03459806,0.32358325,0.02077879,0.03754701,0.02659539,0.04014501,0.10688568,0.22038956,0.13191702,0.09350924,0.1212572,0.07207462,0.07615651,0.0923988,0.17107538,0.06655649,0.09829747,0.09703521,0.0388744,0.1521323,3,0.09860911,0.07994421,0.07412659,0.30465039,0.10029818,0.04936882,0.11481223,0.25883078,0.1039524,0.02444733,0.08543193,0.36223683
477,0.10649511,0.13396447,0.10449541,0.10224581,0.16985988,0.11503104,0.37578266,0.10975548,0.12754961,0.06290674,0.05671444,0.03991575,0.08785375,0.13245527,0.14339717,0.17365747,0.13718996,0.06026811,0.17594238,0.14829851,0.09895515,0.06058227,0.10088016,0.09681669,0.03282747,3,0.10242628,0.03939381,0.03801254,0.16068691,0.09806893,0.10859821,0.27067468,0.33201425,0.06958646,0.07970195,0.12835771,0.28986204
478,0.10360804,0.12942265,0.08193502,0.07345856,0.10661435,0.13678709,0.4200936,0.10675462,0.17581063,0.13889415,0.08773623,0.02757301,0.09188422,0.08503016,0.14902725,0.1537356,0.07954218,0.12570375,0.16144441,0.15423257,0.10175467,0.1058697,0.15095375,0.06458634,0.03920966,3,0.06330484,0.01512766,0.05306823,0.14534265,0.10092283,0.07882237,0.1933224,0.29139021,0.09191142,0.12096518,0.11487248,0.25911068
479,0.09862114,0.11861116,0.12601176,0.15590786,0.18419291,0.15872623,0.37693525,0.21962216,0.10483961,0.10515018,0.0067791,0.02549218,0.13232738,0.07891045,0.15088513,0.0611869,0.14607458,0.03930233,0.20315355,0.19410607,0.06128977,0.07399358,0.0687308,0.10489887,0.06694644,3,0.08800556,0.09493721,0.08295743,0.06938457,0.10383883,0.14656903,0.15323172,0.28672384,0.16376072,0.08633477,0.08252723,0.19199746
480,0.04354657,0.02215951,0.0371244,0.07167652,0.28107939,0.06208485,0.38441414,0.07049239,0.03867993,0.08585925,0.08180573,0.17877684,0.09423465,0.05663149,0.03838101,0.0904796,0.02689659,0.1283763,0.07589207,0.16285721,0.03504342,0.08869355,0.14175005,0.03256562,0.17500967,3,0.04768311,0.17854923,0.10698524,0.26119106,0.04647575,0.03196511,0.20091746,0.35284805,0.08334203,0.07973457,0.08631509,0.40165302
481,0.07383686,0.05787527,0.06254137,0.07911624,0.28322561,0.07274789,0.36838727,0.2292553,0.0931132,0.09750394,0.09559628,0.17938381,0.06245718,0.0976117,0.05040394,0.05412963,0.07457022,0.19288089,0.02894442,0.21505324,0.09785506,0.13736707,0.20843568,0.08578157,0.17840015,3,0.1248416,0.15694275,0.13213825,0.23579441,0.13421848,0.0700508,0.1794165,0.35293569,0.08364288,0.14530466,0.10561238,0.3466142
482,0.05789804,0.07915231,0.0871539,0.02251204,0.14039294,0.03636244,0.41269519,0.12712888,0.3396761,0.05630992,0.1067273,0.12292643,0.12636148,0.11975786,0.11554327,0.12638464,0.05895986,0.12369644,0.06868803,0.05512983,0.11597063,0.1079014,0.11405233,0.04301125,0.15347389,3,0.07814721,0.07766975,0.08068799,0.0977199,0.09643119,0.10440797,0.26108862,0.14920017,0.11490674,0.18941704,0.14360677,0.16839212
483,0.06043904,0.07609158,0.0413119,0.07770348,0.0760217,0.00520817,0.45823578,0.17022555,0.23628373,0.1244427,0.06508046,0.15066111,0.16528619,0.11138244,0.14053032,0.18779487,0.15337059,0.07428493,0.08933642,0.08302337,0.11933513,0.13220004,0.06469151,0.02246594,0.16694619,3,0.12185823,0.03572007,0.03050179,0.08944311,0.05826869,0.15155187,0.23524682,0.14985187,0.07168852,0.13572591,0.0209361,0.19756381
484,0.0833208,0.11970625,0.10349302,0.12514967,0.05009771,0.0705007,0.43442446,0.18936284,0.29882266,0.07619958,0.07193747,0.14437669,0.12381343,0.07241397,0.06616338,0.06241966,0.12507396,0.02956286,0.08431604,0.01286289,0.07969259,0.08504696,0.11843859,0.0412584,0.13763805,3,0.07208361,0.11428484,0.01309153,0.13965663,0.07567433,0.14433791,0.20189086,0.16541508,0.07417808,0.12406432,0.06781843,0.06514063
485,0.03186869,0.09649466,0.17160987,0.12238458,0.19682143,0.04012168,0.42191642,0.17634078,0.11222465,0.06647737,0.11485396,0.07909245,0.06024976,0.02628612,0.1202384,0.14014666,0.08318685,0.09341647,0.11178278,0.2029158,0.09960993,0.07581175,0.19959152,0.01988889,0.14114387,3,0.03412184,0.0557923,0.08838641,0.2241052,0.03662872,0.17521026,0.1960052,0.36388091,0.06264887,0.09739854,0.07288366,0.28450424
486,0.06101932,0.09310012,0.09901271,0.13070924,0.06289381,0.07514378,0.54379735,0.16269031,0.2873527,0.07503138,0.03456529,0.11283478,0.17625292,0.07454425,0.02597123,0.19686275,0.12052276,0.07599053,0.02962694,0.08725857,0.06082849,0.07763438,0.09986746,0.02332592,0.13098954,3,0.07990516,0.05772219,0.10524939,0.08859488,0.02944186,0.15019687,0.16452849,0.18596804,0.17552614,0.19641991,0.03844144,0.1310049
487,0.04768118,0.0846648,0.0932492,0.08853103,0.02349911,0.02999241,0.46135823,0.23726552,0.26494593,0.04926473,0.05919697,0.18698452,0.07605102,0.16215634,0.03632325,0.03457395,0.08482515,0.07862163,0.05671819,0.04451097,0.13371678,0.07694306,0.02850194,0.11094941,0.10781214,3,0.14047296,0.04515213,0.11099746,0.05924691,0.08217762,0.11632513,0.14320766,0.19739725,0.11183159,0.06388677,0.13145834,0.11161276
488,0.11528549,0.15903596,0.08570803,0.07798763,0.20374462,0.08098466,0.40599916,0.13703137,0.12307078,0.02095943,0.11599706,0.06798718,0.07722185,0.14025297,0.13115525,0.18969845,0.08362794,0.08206691,0.15867838,0.17937373,0.06293434,0.03425155,0.1790876,0.07169447,0.07206891,3,0.10211439,0.0563532,0.04937605,0.11212722,0.05772805,0.12967031,0.27788319,0.33336365,0.04326822,0.0832206,0.16040697,0.26031153
489,0.06891588,0.08596168,0.09043108,0.01374287,0.04742754,0.07190329,0.43683017,0.19575911,0.25081616,0.16513315,0.11263094,0.12485666,0.08244156,0.09529275,0.11637113,0.12521816,0.09931464,0.08694269,0.12175603,0.0420521,0.09081858,0.11944698,0.08636682,0.0521219,0.1014215,3,0.09737326,0.06514062,0.06494473,0.13059046,0.08603185,0.12188934,0.17916376,0.11676365,0.08346847,0.18461511,0.0365717,0.16962743
490,0.06289212,0.09741567,0.05946625,0.06686206,0.1349046,0.02380386,0.44907621,0.13266271,0.05106608,0.0780013,0.05100446,0.16101092,0.0290348,0.09664639,0.11174527,0.1700875,0.09287134,0.10403471,0.10296021,0.25602803,0.05638948,0.12110124,0.19741919,0.00830095,0.12204096,3,0.13267566,0.0932959,0.05952302,0.20146029,0.05027054,0.13437392,0.19697778,0.33783761,0.05351662,0.0652303,0.13883278,0.32725699
491,0.09870961,0.10991768,0.01822994,0.1407872,0.27534768,0.11517573,0.37391142,0.20355781,0.11562167,0.08983892,0.06144417,0.22964704,0.09093616,0.15288501,0.08388852,0.06855045,0.14381911,0.20636267,0.08080106,0.21698336,0.05275801,0.10929384,0.18198733,0.10443148,0.20468095,3,0.14722807,0.16621247,0.09964058,0.19753776,0.12945963,0.03382027,0.17390612,0.36266337,0.13948683,0.17325553,0.14535948,0.32513266
492,0.04275559,0.08938547,0.12290176,0.08457826,0.06187735,0.08122786,0.5601016,0.15911028,0.2590004,0.08784721,0.04071876,0.11186175,0.13253737,0.11436003,0.08548294,0.17746348,0.07952077,0.11884184,0.09556644,0.10039296,0.10660016,0.06349809,0.06600144,0.06889756,0.17526342,3,0.06341125,0.07155465,0.13265299,0.03441411,0.07238946,0.15917374,0.21200729,0.1786002,0.19666179,0.16570053,0.04100466,0.20246557
493,0.08805189,0.03936668,0.09718677,0.04333326,0.27811587,0.10944097,0.35878385,0.1797252,0.11618512,0.11260331,0.08153596,0.13756128,0.08541259,0.07972881,0.0635022,0.09382229,0.06175365,0.16004601,0.06490411,0.17797562,0.11088807,0.095217,0.18061661,0.0901195,0.21500748,3,0.11077864,0.11820694,0.11381672,0.29735911,0.11468977,0.11964959,0.15138652,0.37165011,0.12483635,0.14862884,0.05588598,0.30774008
494,0.09001238,0.14736208,0.09920514,0.0612239,0.15465272,0.06157455,0.41272726,0.15330535,0.15259457,0.03711277,0.08446906,0.04440205,0.15749325,0.12998237,0.08588994,0.21044125,0.10032214,0.06763349,0.12913125,0.18393112,0.07329329,0.05929606,0.10362202,0.08982784,0.02548385,3,0.08943519,0.0456361,0.04033937,0.06669534,0.07088334,0.12625975,0.23497123,0.30518828,0.04856394,0.099833,0.13355662,0.21387613
495,0.10430382,0.08436458,0.05807801,0.06388964,0.06565916,0.08180989,0.53455533,0.27676782,0.26810311,0.08966325,0.04951891,0.03930536,0.14983878,0.08088805,0.10875973,0.14342114,0.07631112,0.0041603,0.10163945,0.0655958,0.07476971,0.07648772,0.12254579,0.08676392,0.158861,3,0.04850153,0.10707907,0.09487259,0.14549273,0.10039551,0.1079058,0.21100024,0.19212797,0.14349834,0.12208158,0.05096228,0.19803238
496,0.03149582,0.05140283,0.11589442,0.07618863,0.27916057,0.12272001,0.38046705,0.14516415,0.1104485,0.13230966,0.10445927,0.0083024,0.1600963,0.02260277,0.12665792,0.16410431,0.04457469,0.14571413,0.12551693,0.17906951,0.04301334,0.04049919,0.00823274,0.07465686,0.09034624,3,0.00868974,0.07842857,0.09069861,0.06234736,0.03208216,0.10302707,0.20632267,0.29235809,0.17293431,0.09082258,0.12933549,0.21289788
497,0.05611604,0.07521548,0.09010144,0.07090379,0.11354289,0.11774268,0.54859434,0.1398628,0.21991927,0.111096,0.10684364,0.08246264,0.12948203,0.08360873,0.12555818,0.21033073,0.10091128,0.11623561,0.15582223,0.14629723,0.06707518,0.09232794,0.0156009,0.06637447,0.14709875,3,0.08501477,0.06603422,0.13744228,0.07449978,0.10447837,0.09696707,0.21807382,0.20337186,0.1853311,0.17555209,0.08512926,0.18393837
498,0.07760708,0.07486981,0.09465865,0.07932397,0.08807825,0.05495601,0.30583082,0.10594738,0.13308082,0.15338022,0.06452843,0.09183716,0.22866136,0.08488805,0.09607487,0.05634987,0.08939391,0.05178603,0.07061994,0.13599465,0.09438169,0.11624814,0.09171352,0.0920447,0.22117664,3,0.07739999,0.07579726,0.09785564,0.12272861,0.07816773,0.13578032,0.12268139,0.38218135,0.1156152,0.05181389,0.02933509,0.17864339
499,0.03766139,0.08415494,0.09763805,0.03697114,0.21245988,0.04714358,0.41430317,0.12337237,0.07609012,0.03746707,0.10888158,0.09318529,0.21880248,0.0659716,0.05316327,0.13096333,0.07372439,0.09403564,0.09874751,0.15519396,0.03039619,0.01233815,0.12409741,0.03981115,0.14711708,3,0.03658441,0.0636126,0.05839513,0.2169173,0.01800869,0.08842878,0.03911505,0.3863741,0.10175806,0.13016269,0.05925768,0.38196886
500,0.05237143,0.04616799,0.05884404,0.136706,0.21068821,0.13530568,0.43393361,0.20769534,0.09742139,0.12761379,0.04966393,0.12347187,0.17309906,0.10765806,0.12201503,0.09591194,0.13265773,0.14077663,0.06567617,0.14843337,0.0588914,0.09985985,0.07932125,0.05856734,0.22356726,3,0.13442015,0.10741357,0.09830004,0.20672905,0.13683871,0.05409405,0.11736113,0.38391618,0.18222603,0.15230051,0.06629083,0.3587542
501,0.11735999,0.10608894,0.07346952,0.10710433,0.14954078,0.10809521,0.39808632,0.10928941,0.15115052,0.12072131,0.02597859,0.03903881,0.04427792,0.10274998,0.14811431,0.16286072,0.06603319,0.05754786,0.18538614,0.15355634,0.07669653,0.04416906,0.1893653,0.10979841,0.10771345,3,0.03193023,0.0371645,0.01472392,0.24439392,0.01602328,0.09868551,0.20102072,0.33486446,0.11086351,0.0622217,0.12179462,0.30154709
502,0.0574762,0.08565391,0.08971921,0.05824257,0.16055139,0.10375807,0.43142284,0.12421682,0.11234158,0.04184228,0.06532547,0.07019874,0.16354784,0.0438682,0.06293767,0.14853056,0.07588605,0.06814556,0.12635093,0.17833606,0.0715782,0.05542205,0.14019078,0.09828437,0.17815133,3,0.05619194,0.04802592,0.1239013,0.14255221,0.0810293,0.11476748,0.08036597,0.36200041,0.1493196,0.09380711,0.10027978,0.31043791
503,0.05003875,0.09645666,0.13337846,0.05993287,0.25449456,0.0552621,0.39345653,0.16249345,0.06783148,0.05732789,0.09520071,0.12295331,0.02693267,0.0850112,0.12413277,0.1627492,0.11174003,0.09534174,0.09978395,0.22814941,0.04892699,0.05148958,0.20951806,0.06295583,0.06750045,3,0.06752275,0.07494786,0.0685143,0.21937237,0.05049243,0.12068323,0.18807365,0.3474524,0.0427261,0.13109221,0.07989231,0.2987988
504,0.06333789,0.06535196,0.09286976,0.05895456,0.20071987,0.0823443,0.41239586,0.13405712,0.12872686,0.11571856,0.09778859,0.03961953,0.16540187,0.08659901,0.12655824,0.1882344,0.07551062,0.11599007,0.11074509,0.16039742,0.08073541,0.08898545,0.05169772,0.09221137,0.09662534,3,0.07334252,0.02962586,0.10480024,0.05491418,0.08771038,0.09705622,0.2178522,0.28195926,0.14061318,0.1253464,0.07551104,0.21896286
505,0.06153398,0.05814301,0.07578134,0.08556549,0.32739255,0.0894313,0.27181464,0.15632437,0.09454532,0.06320972,0.05516657,0.17664544,0.0474399,0.08388505,0.08326791,0.14532113,0.03111278,0.14473982,0.12595069,0.15274078,0.10555268,0.14683064,0.13723655,0.05833215,0.1602863,3,0.1222912,0.13241121,0.05942358,0.22380293,0.07049838,0.08473829,0.2184081,0.3750089,0.10134923,0.03700567,0.06805396,0.33014279
506,0.11360773,0.15874824,0.01895956,0.05100585,0.029575,0.08381065,0.37383567,0.10830272,0.23805354,0.09085961,0.092726,0.10156658,0.14412341,0.08775727,0.09652652,0.04975271,0.16094943,0.05234586,0.12300126,0.03944879,0.05171917,0.13274628,0.05689972,0.02319533,0.14660901,3,0.08357406,0.07932159,0.09868314,0.04455247,0.13852296,0.13599142,0.23331897,0.15214319,0.15651636,0.06164648,0.04810552,0.13909019
507,0.07373224,0.09289402,0.03771144,0.0554861,0.0980504,0.02305151,0.34236588,0.10958249,0.19700563,0.08716961,0.07544484,0.14226657,0.16826113,0.14833416,0.02480146,0.08529658,0.08226955,0.05034868,0.0311863,0.0508558,0.11234517,0.08373528,0.06926421,0.05059765,0.16887076,3,0.14520768,0.12313689,0.0647005,0.03982182,0.03141789,0.14078363,0.22016644,0.2414704,0.13845617,0.09944532,0.10948909,0.11465927
508,0.07186303,0.08415139,0.13248326,0.07724177,0.02668754,0.07672577,0.50200878,0.24633103,0.22967067,0.14688914,0.0918386,0.07961207,0.09640709,0.09930727,0.10713431,0.16634387,0.08960031,0.13078223,0.11554562,0.1082837,0.07756785,0.10732456,0.06482184,0.08778923,0.10443549,3,0.08750577,0.06522295,0.08373615,0.06609174,0.07453688,0.1143497,0.22941131,0.24942233,0.11392935,0.11160309,0.00255567,0.18539573
509,0.08437212,0.11098755,0.0722783,0.00600195,0.08207313,0.08812243,0.37386636,0.15539469,0.16950307,0.06170029,0.09355501,0.12737128,0.07212673,0.08683983,0.02946126,0.04861641,0.07470017,0.08754278,0.11062276,0.11896165,0.11786147,0.12719004,0.11297648,0.04718371,0.05078844,3,0.0707041,0.11415268,0.10162306,0.14027857,0.11982463,0.04748016,0.1165508,0.33339157,0.05079618,0.06828197,0.0435284,0.23622138
510,0.12746544,0.09009324,0.12545724,0.03397402,0.23127659,0.09642292,0.38146164,0.10623475,0.09055509,0.00702759,0.13884927,0.12056225,0.02510156,0.11039513,0.1386182,0.17620716,0.05082655,0.11236128,0.16283334,0.16480924,0.04821586,0.09923047,0.15646794,0.06752105,0.15189822,3,0.12191965,0.08004036,0.06107346,0.21892172,0.05524043,0.09065261,0.25954217,0.33821699,0.0988468,0.03691482,0.15212532,0.26573491
511,0.0735869,0.09321019,0.01803908,0.04816262,0.13209699,0.12925821,0.34288752,0.12629291,0.17817887,0.10368287,0.04424698,0.06254597,0.0906809,0.08131172,0.07603373,0.1218618,0.06811153,0.0535916,0.10775437,0.12699376,0.04857351,0.07470289,0.10664787,0.07145337,0.06647565,3,0.10551504,0.07571185,0.16037336,0.10288362,0.08381253,0.09068968,0.22096558,0.27590922,0.15241449,0.14021656,0.0434117,0.26502577
512,0.05351607,0.07957944,0.08734949,0.07298217,0.36600329,0.01365055,0.42092053,0.20608192,0.03143492,0.09950234,0.08393949,0.1719972,0.13850023,0.0684746,0.03120605,0.04007593,0.07142026,0.12596983,0.08335894,0.27011598,0.11061495,0.10271321,0.18855097,0.05567454,0.11764122,3,0.072194,0.13193893,0.16302696,0.23462854,0.10005914,0.13132817,0.16533609,0.35519294,0.06352324,0.17455788,0.07220444,0.33420759
513,0.09744596,0.072792,0.06330207,0.05959213,0.068912,0.08500797,0.436934,0.15076043,0.22319504,0.07032078,0.05734325,0.04865402,0.16177883,0.10811649,0.08620342,0.05740772,0.09988922,0.05316965,0.10282088,0.09489362,0.12596973,0.03355403,0.04839629,0.04027166,0.1051792,3,0.01234348,0.10304409,0.11560184,0.09339025,0.0750308,0.14110433,0.18323065,0.20409544,0.17969208,0.12475755,0.02316383,0.28738074
514,0.06557352,0.06698607,0.06195357,0.0863088,0.26707844,0.07900557,0.37769676,0.08554602,0.02392347,0.08325408,0.03312971,0.15081168,0.08365817,0.02321797,0.01588521,0.05574231,0.05453988,0.04332393,0.07229093,0.18198674,0.05970003,0.05026643,0.17901384,0.04376805,0.18572101,3,0.03805672,0.09463273,0.12388011,0.24089627,0.05316148,0.05372448,0.23362763,0.33643342,0.1083439,0.07852177,0.03666519,0.33486481
515,0.12605074,0.16559339,0.11122219,0.14276111,0.14174233,0.12171548,0.35893475,0.1923074,0.12109085,0.04924623,0.01940356,0.03528067,0.07181893,0.13201058,0.10723122,0.11422827,0.15003861,0.03101175,0.15901384,0.1919768,0.09448637,0.09230996,0.16639907,0.05956518,0.02102668,3,0.17988696,0.11329736,0.03810685,0.12477969,0.07743592,0.13116425,0.22383138,0.31427565,0.08187316,0.0801111,0.0996993,0.20542046
516,0.05181086,0.05316399,0.09811464,0.07887785,0.05470771,0.08259451,0.52907295,0.1884165,0.24764769,0.13860164,0.06533351,0.1457977,0.13719231,0.09593133,0.07444258,0.10536881,0.07674737,0.11128455,0.08703788,0.08143382,0.06388905,0.10708931,0.05905419,0.06264265,0.13517226,3,0.11820794,0.06424939,0.12214937,0.04954699,0.06587539,0.11740069,0.18702389,0.21355412,0.15728526,0.09705322,0.05200674,0.17071538
517,0.01185846,0.08226168,0.05798233,0.08086188,0.17013952,0.07577556,0.35903333,0.16338625,0.12568405,0.11311764,0.03663218,0.02545001,0.13723106,0.12380702,0.14921627,0.14956231,0.14206696,0.08669237,0.13624106,0.19304154,0.13418612,0.14227706,0.07324387,0.04231238,0.07354691,3,0.09805626,0.02878187,0.08174349,0.0117674,0.14379554,0.08260211,0.23173502,0.29361739,0.1110346,0.09232388,0.08591825,0.23810035
518,0.03407933,0.00796808,0.0614935,0.07676227,0.08720362,0.0281654,0.40267422,0.09789693,0.17711759,0.07106946,0.04057498,0.14613784,0.04539466,0.15738455,0.11041355,0.17450399,0.15082701,0.07294317,0.10506875,0.16674363,0.14793745,0.13257917,0.03936032,0.01302358,0.12672485,3,0.08748589,0.01771574,0.02774425,0.12761948,0.01860623,0.16727629,0.16917124,0.09478417,0.05497659,0.10340715,0.04965139,0.09745078
519,0.08823577,0.05992187,0.03464103,0.02926005,0.10110456,0.07222714,0.3650531,0.07749008,0.16117552,0.07119391,0.05863812,0.13976453,0.17325587,0.06670617,0.04809302,0.10252292,0.11591025,0.04033936,0.07695826,0.12560607,0.06370681,0.08814253,0.05600198,0.08354012,0.07739852,3,0.09502769,0.0358547,0.12405354,0.07124814,0.03692571,0.13598002,0.20493264,0.19695336,0.12441991,0.10443638,0.04204941,0.26435941
520,0.07359084,0.08139165,0.05288108,0.05412237,0.05647582,0.09653425,0.56239689,0.12623867,0.25623537,0.12746045,0.06460132,0.17607159,0.11886301,0.09947007,0.11774741,0.05709414,0.13653009,0.05489905,0.08712943,0.06486248,0.09471284,0.14241039,0.13218109,0.04668543,0.19387129,3,0.11392572,0.06471875,0.05444903,0.14512778,0.04217376,0.15180256,0.10910934,0.12330948,0.01981197,0.05185406,0.0623723,0.05114666
521,0.00564088,0.0868135,0.09723887,0.09573874,0.15602276,0.07012572,0.48666435,0.08838974,0.12773244,0.06721389,0.05990195,0.04480877,0.16596812,0.14544798,0.14764928,0.16324634,0.1626319,0.05421919,0.16275473,0.15674951,0.13284344,0.10968907,0.01340129,0.02023069,0.02099039,3,0.15297373,0.06347175,0.05224927,0.0588388,0.11093034,0.11586007,0.23114447,0.30985671,0.08421468,0.07394539,0.08265269,0.13772923
522,0.08063327,0.08555723,0.07900648,0.0629561,0.20272873,0.04850906,0.21915306,0.11024014,0.15594928,0.08745169,0.03023938,0.10723518,0.03827605,0.10456579,0.0609353,0.15754041,0.12873791,0.09051789,0.15634475,0.12580341,0.11544803,0.13468823,0.01785613,0.02697835,0.03936684,3,0.07336042,0.03945847,0.05515056,0.15484694,0.08131293,0.09153339,0.15321345,0.28340974,0.08808314,0.09790285,0.04311029,0.21450833
523,0.09070882,0.09329983,0.01293561,0.08731028,0.32222468,0.06215873,0.32407242,0.12902981,0.13034383,0.06741002,0.01291708,0.17756534,0.2646116,0.11851677,0.09804667,0.1587696,0.10664623,0.09824311,0.06713133,0.15531195,0.07313913,0.09945572,0.05515246,0.08374231,0.27363658,3,0.09147716,0.13325752,0.10445961,0.17272006,0.12983755,0.02962751,0.07204875,0.39725718,0.18913772,0.06078736,0.04577836,0.33381353
