,capital_run_length_average_num,word_freq_lab_num,word_freq_85_num,word_freq_project_num,word_freq_000_num,word_freq_table_num,word_freq_650_num,class_cat,word_freq_labs_num,word_freq_make_num,char_freq_%24_num,word_freq_meeting_num,word_freq_order_num,word_freq_mail_num,word_freq_people_num,word_freq_george_num,char_freq_%23_num,word_freq_technology_num,word_freq_conference_num,word_freq_business_num,capital_run_length_longest_num,word_freq_857_num,char_freq_%5B_num,word_freq_will_num,char_freq_%21_num,word_freq_cs_num,word_freq_free_num,word_freq_address_num,word_freq_hp_num
437,1.246,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.094,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.48,0.056,0.0,0.12,0.0,0.0
438,1.44,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,1.007,0.0,0.0,0.0,0.0
439,3.454,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.421,0.0,0.0,0.0,0.0
440,3.6,0.0,0.0,0.0,1.07,0.0,0.0,1,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
441,1.21,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,3,0.0,0.0,0.0,1.336,0.0,0.0,0.0,0.0
442,15.493,0.0,0.0,0.0,1.39,0.0,0.0,1,0.0,0.59,0.133,0.0,0.59,2.09,0.29,0.0,0.011,0.09,0.0,0.79,1171,0.0,0.0,0.09,0.334,0.0,0.09,0.09,0.0
443,2.411,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3.125,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,1.531,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,20,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0
445,3.39,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.62,0.777,0.0,0.31,0.62,0.0
446,13.82,0.0,0.0,0.26,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026,0.0,0.0,0.0,104,0.0,0.082,0.0,0.369,0.0,0.26,0.0,0.0
447,2.576,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.33,0.196,0.0,0.44,0.11,0.0,0.0,0.078,0.0,0.0,0.0,75,0.0,0.0,0.33,0.373,0.0,0.56,0.0,0.0
448,2.351,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.12,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.24,69,0.0,0.0,0.85,0.041,0.0,0.24,0.12,0.0
449,2.351,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.12,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.24,69,0.0,0.0,0.85,0.041,0.0,0.24,0.12,0.0
450,12.382,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.31,0.046,0.0,0.31,0.31,0.0,0.0,0.046,0.31,0.0,0.0,138,0.0,0.0,0.31,0.89,0.0,0.94,0.31,0.0
451,3.125,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,1.03,0.8,0.0,0.0,0.0,0.0
452,3.2,0.0,0.0,0.0,1.44,0.0,0.0,1,0.0,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,12,0.0,0.0,0.96,0.084,0.0,0.0,0.48,0.0
453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0
454,2.25,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.44,0.0,0.0,1.34,0.0,0.0
455,1.974,0.0,0.0,0.0,0.35,0.0,0.0,1,0.0,0.0,0.171,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.35,0.057,0.0,0.35,0.0,0.0
456,2.022,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.251,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.251,0.0,1.72,1.72,0.0
457,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,23,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.0
458,7.951,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002,0.0,0.0,0.0,74,0.0,0.0,0.42,0.187,0.0,0.0,0.0,0.0
459,8.517,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084,0.0,0.0,0.0,72,0.0,0.0,0.45,0.203,0.0,0.0,0.0,0.0
460,4.476,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,1.0,0.176,0.0,0.0,0.0,0.0
461,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,1.385,0.0,0.0,0.0,0.0
462,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0
463,3.6,0.0,0.0,0.0,1.08,0.0,0.0,1,0.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,2.681,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.486,0.0,0.0,0.0,0.0
465,11.288,0.0,0.0,0.0,0.31,0.0,0.0,1,0.0,0.21,3.305,0.0,0.42,0.52,0.42,0.0,0.0,0.0,0.0,0.52,193,0.0,0.0,0.52,0.141,0.0,0.0,0.1,0.0
466,3.78,0.0,0.0,0.0,0.23,0.0,0.0,1,0.0,0.0,0.04,0.23,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,0.04,1.66,0.0,0.0,0.0,0.23,0.71
467,7.273,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.09,0.085,0.0,0.55,0.27,0.36,0.0,0.0,0.09,0.0,0.0,103,0.0,0.0,0.83,0.341,0.0,0.0,0.18,0.0
468,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.546,0.0,0.0,0.0,0.0
469,1.666,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,2.631,0.0,0.0,0.0,0.0
470,1.666,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,5.844,0.0,0.0,0.0,0.0
471,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,1.081,0.0,0.0,0.0,0.0
472,5.833,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.574,0.0,2.59,0.0,0.0
473,2.166,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.536,0.0,0.0,0.0,0.0
474,1.688,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.156,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.32,19,0.0,0.0,0.32,0.0,0.0,0.32,0.0,0.0
475,3.95,0.0,0.0,0.0,1.08,0.0,0.0,1,0.0,0.0,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.191,0.0,0.0,0.0,0.0
476,2.666,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,3.448,0.0,0.0,0.0,0.0
477,3.95,0.0,0.0,0.0,1.08,0.0,0.0,1,0.0,0.0,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.191,0.0,0.0,0.0,0.0
478,1.864,0.0,0.0,0.0,0.05,0.0,0.0,1,0.0,0.0,0.053,0.0,0.0,0.0,0.05,0.0,0.0,0.23,0.0,0.75,32,0.0,0.0,0.81,0.0,0.0,0.0,0.0,1.16
479,1.348,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.44,0.291,0.0,0.0,0.0,0.44
480,3.716,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.065,0.0,0.2,0.61,0.2,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,1.23,0.816,0.0,0.61,0.0,0.0
481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4.347,0.0,0.0,0.0,0.0
482,1.901,0.0,0.0,0.0,0.75,0.0,0.0,1,0.0,0.1,0.065,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,29,0.0,0.0,0.64,0.016,0.0,0.0,0.0,0.0
483,5.833,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.65,0.225,0.0,0.65,0.49,0.0,0.0,2.233,0.0,0.0,1.3,47,0.0,0.0,1.3,0.902,0.0,1.14,0.49,0.0
484,6.813,0.0,0.0,0.0,0.39,0.0,0.0,1,0.0,0.09,0.151,0.0,0.19,0.29,0.0,0.0,0.0,0.0,0.0,0.19,494,0.0,0.0,0.48,0.318,0.0,0.87,0.0,0.0
485,3.714,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.396,0.0,0.0,3.33,11,0.0,0.0,0.0,0.396,0.0,0.0,0.0,0.0
486,6.8,0.0,0.0,0.0,0.4,0.0,0.0,1,0.0,0.1,0.156,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,494,0.0,0.0,0.5,0.297,0.0,0.91,0.0,0.0
487,5.16,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.96,0.74,0.0,0.0,0.0,0.0,2.22,107,0.0,0.0,0.0,1.096,0.0,0.0,0.0,0.0
488,7.484,0.0,0.0,0.08,0.85,0.0,0.0,1,0.0,0.08,0.114,0.0,0.59,0.08,0.17,0.0,0.012,0.0,0.0,0.08,669,0.0,0.0,0.59,0.394,0.0,0.25,0.08,0.0
489,3.298,0.0,0.0,0.0,2.05,0.0,0.0,1,0.0,0.25,0.173,0.0,0.77,0.51,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.25,0.26,0.0,0.0,0.0,0.51
490,2.05,0.0,0.0,0.0,2.1,0.0,0.0,1,0.0,0.0,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.0
491,8.181,0.0,0.0,0.0,0.51,0.0,0.0,1,0.0,0.0,0.162,0.0,0.0,0.2,0.0,0.0,0.34,0.3,0.0,0.92,283,0.0,0.016,0.92,0.518,0.0,1.94,0.1,0.0
492,6.8,0.0,0.0,0.0,0.4,0.0,0.0,1,0.0,0.1,0.156,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,494,0.0,0.0,0.5,0.297,0.0,0.91,0.0,0.0
493,8.033,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017,0.0,0.0,0.0,72,0.0,0.0,0.44,0.19,0.0,0.0,0.0,0.0
494,3.794,0.0,0.0,0.0,0.1,0.0,0.0,1,0.0,0.0,0.264,0.0,0.2,0.62,0.41,0.0,0.049,0.0,0.0,0.1,69,0.0,0.0,0.62,0.611,0.0,0.1,0.1,0.0
495,4.066,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.422,0.0,0.0,0.0,0.0
496,2.363,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,1.672,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.111,0.0,0.0,0.31,0.0,0.0,0.055,0.0,0.0,0.0,6,0.0,0.0,2.5,0.111,0.0,2.5,0.62,0.0
498,6.033,0.0,0.0,0.0,0.47,0.0,0.0,1,0.0,0.23,0.338,0.0,0.05,0.47,0.47,0.0,0.092,0.0,0.0,0.11,87,0.0,0.0,1.17,0.492,0.0,0.05,0.29,0.0
499,6.518,0.0,0.0,0.0,0.51,0.0,0.0,1,0.0,0.51,0.509,0.0,0.54,0.62,0.65,0.0,0.127,0.0,0.0,0.43,611,0.0,0.0,0.65,0.478,0.0,0.21,0.43,0.0
500,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,4.1,0.0,0.0,0.0,1.12,0.0,0.0,1,0.0,0.0,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.408,0.0,0.0,0.0,0.0
502,5.322,0.0,0.0,0.0,3.38,0.0,0.0,1,0.0,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,46,0.0,0.0,0.96,0.084,0.0,0.0,0.0,0.0
503,7.54,0.0,0.0,0.08,0.85,0.0,0.0,1,0.0,0.08,0.114,0.0,0.59,0.08,0.17,0.0,0.012,0.0,0.0,0.08,669,0.0,0.0,0.59,0.394,0.0,0.25,0.08,0.0
504,4.053,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.19,0.19,0.19,0.0,0.0,0.19,0.0,0.0,93,0.0,0.0,0.19,0.264,0.0,0.76,0.0,0.0
505,3.414,0.0,0.0,0.0,1.42,0.0,0.0,1,0.0,0.0,0.233,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.71,25,0.0,0.0,0.71,0.233,0.0,0.0,0.35,0.0
506,3.244,0.0,0.0,0.0,0.31,0.0,0.0,1,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.26,0.31,0.0,0.0,60,0.0,0.0,1.26,0.13,0.0,0.0,0.0,0.0
507,4.623,0.0,0.0,0.0,0.53,0.0,0.0,1,0.0,0.4,0.151,0.0,0.0,1.14,1.0,0.0,0.05,0.0,0.0,0.06,123,0.0,0.0,1.07,1.06,0.0,0.4,0.4,0.0
508,5.87,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.129,0.0,0.0,0.78,0.0,0.0,0.064,0.0,0.0,0.0,42,0.0,0.0,0.78,0.843,0.0,3.54,0.39,0.0
509,2.84,0.0,0.0,0.0,1.85,0.0,0.0,1,0.0,0.0,0.367,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.92,16,0.0,0.0,0.0,0.919,0.0,0.0,0.0,0.0
510,5.608,0.0,0.0,0.0,0.45,0.0,0.0,1,0.0,0.32,0.493,0.0,0.0,0.32,0.41,0.0,0.028,0.0,0.0,0.0,133,0.0,0.0,0.98,0.507,0.0,0.0,0.28,0.04
511,5.086,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.151,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0
512,5.038,0.0,0.0,0.0,1.59,0.0,0.0,1,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,60,0.0,0.0,1.06,0.093,0.0,0.0,0.0,0.0
513,19.234,0.0,0.0,0.0,0.61,0.0,0.0,1,0.0,0.35,0.069,0.0,0.61,1.76,0.79,0.0,0.011,0.08,0.0,0.7,1170,0.0,0.0,0.26,0.556,0.0,0.0,0.08,0.0
514,11.0,0.0,0.0,0.0,0.68,0.0,0.0,1,0.0,0.51,1.961,0.0,0.85,0.17,0.17,0.0,0.025,0.0,0.0,0.17,183,0.0,0.0,0.68,0.387,0.0,0.17,0.17,0.0
515,1.954,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,11,0.0,0.0,0.0,0.311,0.0,0.0,0.0,0.0
516,4.398,0.0,0.0,0.0,0.06,0.0,0.0,1,0.0,0.26,0.101,0.0,0.72,0.46,0.19,0.0,0.202,0.0,0.0,0.19,79,0.0,0.0,0.79,0.101,0.0,0.59,0.72,0.0
517,4.066,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.0
518,3.333,0.0,0.0,0.0,1.05,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.291,0.0,1.05,0.0,0.0
519,2.972,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.31,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.31,0.0,0.31,18,0.0,0.0,0.31,0.057,0.0,0.0,0.0,0.0
520,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,1.116,0.0,0.0,0.0,0.0
521,1.777,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,1.103,0.0,0.0,0.0,0.0
522,3.278,0.0,0.0,0.0,0.62,0.0,0.0,1,0.0,0.0,4.017,0.0,1.09,0.0,0.46,0.0,0.0,0.0,0.0,0.15,23,0.0,0.0,0.0,0.378,0.0,0.15,0.0,0.0
523,8.026,0.0,0.0,0.0,0.59,0.0,0.0,1,0.0,0.0,0.191,0.0,0.0,0.11,0.0,0.0,0.21,0.35,0.0,0.95,283,0.0,0.0,0.95,0.42,0.0,2.13,0.11,0.0
524,3.689,0.0,0.0,0.0,0.36,0.0,0.0,1,0.0,0.09,0.031,0.0,0.09,0.0,0.0,0.0,0.031,0.0,0.0,0.0,69,0.0,0.031,0.73,0.249,0.0,0.0,0.0,0.0
525,5.074,0.0,0.0,0.0,1.41,0.0,0.0,1,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,60,0.0,0.0,0.94,0.082,0.0,0.0,0.0,0.0
526,2.686,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.14,0.128,0.0,1.03,0.29,0.0,0.0,0.102,0.0,0.0,0.0,73,0.0,0.0,0.59,0.153,0.0,0.0,0.14,0.0
527,3.871,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
528,2.686,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.14,0.128,0.0,1.03,0.29,0.0,0.0,0.102,0.0,0.0,0.0,73,0.0,0.0,0.59,0.153,0.0,0.0,0.14,0.0
529,6.049,0.0,0.0,0.0,0.37,0.0,0.0,1,0.0,0.5,0.5,0.0,0.54,0.77,0.54,0.0,0.11,0.0,0.0,0.43,129,0.0,0.0,0.7,0.456,0.0,0.27,0.4,0.0
530,7.538,0.0,0.0,0.0,0.61,0.0,0.0,1,0.0,0.0,0.223,0.0,0.0,0.0,0.0,0.0,0.478,0.0,0.0,0.61,55,0.0,0.0,0.0,0.382,0.0,0.0,0.0,0.0
531,2.9,0.0,0.0,0.0,2.85,0.0,0.0,1,0.0,0.57,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,1.14,0.211,0.0,0.0,0.0,0.0
532,3.0,0.0,0.0,0.0,2.95,0.0,0.0,1,0.0,0.59,0.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,1.18,0.109,0.0,0.0,0.0,0.0
533,2.61,0.0,0.0,0.0,0.6,0.0,0.0,1,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,10,0.0,0.0,1.21,0.121,0.0,0.0,0.0,0.0
534,1.948,0.0,0.0,0.0,0.19,0.0,0.0,1,0.0,0.19,0.216,0.0,0.19,0.19,0.58,0.0,0.0,0.0,0.0,0.58,11,0.0,0.03,0.77,0.185,0.0,0.19,0.19,0.0
535,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0
536,4.133,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.203,0.0,0.0,0.0,0.0
537,2.104,0.0,0.0,0.0,0.74,0.0,0.0,1,0.0,0.0,0.065,0.0,0.1,0.21,0.0,0.0,0.0,0.0,0.0,0.1,29,0.0,0.0,0.64,0.016,0.0,0.0,0.0,0.0
538,2.782,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,19,0.0,0.0,0.0,0.537,0.0,0.0,0.0,0.0
539,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,2.04,0.0,0.0,2.04,0.0,0.0
540,9.25,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.56,0.28,0.0,0.153,0.0,0.0,0.28,394,0.0,0.0,0.56,0.153,0.0,1.41,0.56,0.0
541,1.636,0.0,0.0,0.0,0.46,0.0,0.0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.46,10,0.0,0.0,0.0,0.142,0.0,0.92,0.0,0.0
542,1.42,0.0,0.0,0.14,0.14,0.0,0.0,1,0.0,0.28,0.118,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.42,27,0.0,0.0,1.14,0.094,0.0,0.14,0.0,0.0
543,1.095,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,4,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0
544,2.571,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.088,0.0,0.0,0.55,0.0
545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,3.871,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.121,0.0,0.0,0.0,0.0
547,2.333,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0
548,7.369,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.8,0.324,0.0,0.0,1.07,0.0
549,1.204,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.33,0.048,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.67,6,0.0,0.0,0.67,0.0,0.0,0.0,0.67,0.0
550,1.594,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
551,4.913,0.0,0.0,0.0,0.2,0.0,0.0,1,0.0,0.41,0.132,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.03,102,0.0,0.0,1.44,1.689,0.0,0.41,0.0,0.0
552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.9,1,0.0,0.0,0.9,0.774,0.0,0.0,0.9,0.0
553,2.133,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,2.0,0.111,0.0,0.0,2.66,0.0
554,6.683,0.0,0.0,0.0,0.5,0.0,0.0,1,0.0,0.5,0.505,0.0,0.54,0.61,0.65,0.0,0.132,0.0,0.0,0.43,798,0.0,0.0,0.65,0.439,0.0,0.21,0.43,0.0
555,3.979,0.0,0.0,0.0,0.28,0.0,0.0,1,0.0,0.56,0.042,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.0,1.41,47,0.0,0.0,1.41,1.289,0.0,0.0,0.0,0.0
556,3.15,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.33,0.113,0.0,0.16,0.08,0.24,0.0,0.0,0.0,0.0,0.24,76,0.0,0.0,0.57,0.213,0.0,0.16,0.16,0.0
