,att23_num,att12_num,att42_num,att16_num,att35_num,att43_num,att46_num,att13_num,att14_num,class_cat,att2_num,att9_num,att17_num,att30_num,att25_num,att44_num,att29_num,att27_num,att1_num,att24_num,att33_num,att38_num,att19_num,att36_num
615,84.46215086,154.51704355,235.00749421,87.64067717,11.33364269,440.84123031,67.33812474,188.54353161,0.2118235,4,1.66133866,5.72000694,48.80100117,0.93935574,1.53360002,13.16696881,149.16667611,25.64169574,0.11843334,206.56988385,163.61254603,4.25165153,48.21980693,364.64071927
616,91.10661759,95.16713652,206.37077657,18.93661054,38.53121841,297.82371783,61.08009405,263.60847655,0.18802034,4,1.5587076,3.28696238,111.98332321,0.49635971,0.76708272,15.56763532,178.41257281,86.33932915,0.08423991,289.55257186,236.62512829,6.40439206,97.40185749,297.29277432
617,125.88417542,262.38025311,256.87072282,37.80184706,51.21044635,324.77337975,79.34446404,52.59306589,0.29019484,4,2.01150982,12.38450926,164.68328596,1.17562844,1.71278835,22.13669992,90.71318433,120.41555396,0.36736345,87.22782625,117.57179583,8.05142229,283.95243483,344.47870954
618,151.09288771,219.96489167,215.04672698,34.38718527,40.09326286,313.90428123,63.32602446,114.27035529,0.15778195,4,1.41436419,2.41345192,133.8841414,0.91834915,1.34128089,4.26168628,11.47575867,94.48374147,0.08558883,74.47172139,80.36626185,2.37325139,157.54351653,314.60822896
619,91.69259789,73.8003499,200.22302976,14.75898671,46.91911745,206.14274235,60.01466582,120.54949155,0.14329431,4,1.19125745,3.80171574,126.08434502,1.62525298,0.72689437,7.35624724,347.38531283,100.84727985,0.05007069,165.92864953,219.84327289,1.98212825,237.7090658,277.40904997
620,91.64673523,147.63555374,224.06642211,38.76994726,38.01890308,402.74509486,65.18483659,186.05498028,0.17655697,4,1.48415377,2.36280099,109.97410536,0.57359269,0.91416297,6.27609042,135.17633558,84.49246349,0.00799552,205.44831005,200.94290738,2.1559442,20.21730621,331.73222763
621,70.59100315,108.69350954,207.82411899,26.80592308,47.53375552,408.24658303,61.81549488,318.49594957,0.36188305,4,2.92724331,3.02452947,117.4103864,0.69263855,1.02086782,4.48561591,201.98004962,98.31300961,0.10626511,272.40369468,170.70189954,3.24522378,190.95159729,294.54600814
622,85.29216616,123.56872112,207.06672927,3.5143868,50.0704188,331.4776697,60.35040192,261.75785213,0.22663648,4,1.96370461,2.71875478,151.24790691,0.8569355,0.65001233,7.3073631,155.18798256,112.46041107,0.03922824,237.36771575,192.3514234,2.41230757,75.55998681,305.71997363
623,63.05844603,105.8722384,186.06548613,25.77477816,49.69249954,308.17939226,55.15452458,139.96432822,0.40046142,4,3.21054328,4.18285296,199.48933518,2.45851647,1.38973523,9.29445893,149.8115415,124.8777038,0.10637457,244.81093233,260.11658694,4.42740472,145.69916904,269.41942015
624,127.57883316,127.45272929,224.31307732,43.9835487,29.89351132,327.39956483,66.93396848,290.78899048,0.02394366,4,0.29373919,3.57998778,93.98420661,1.04649758,1.07697125,12.07476705,340.00998509,68.81563195,0.11429081,249.01810689,199.6626564,2.69857583,247.19842923,315.26820758
625,46.14906382,44.16473641,196.8288361,26.62137378,44.15997966,292.38878213,59.56962535,253.84315715,0.52412983,4,4.35890636,1.78660934,134.02923046,0.52391777,1.64600834,5.99830358,199.38931381,97.76658648,0.0893825,212.69486208,180.94816414,0.78201547,155.60137473,270.6450856
626,33.35232367,94.52504586,164.21094892,19.5481689,48.02107579,332.64614141,47.13773803,63.77290544,0.23030502,4,1.99833611,3.52839509,171.43875322,1.47847992,0.64494784,4.3368228,190.28438115,115.13240133,0.04055274,172.33174656,216.68552139,3.17334027,237.00078673,252.06946932
627,133.1200359,114.63116418,208.52121321,31.42958724,17.72320724,357.73803915,59.58923069,292.60362372,0.16817748,4,1.43000777,3.01371959,64.04834101,0.95332965,0.43754086,20.64848003,237.30166359,42.96022683,0.06908109,290.65868486,198.45775063,6.20961164,185.41176529,323.91244979
628,128.58524233,60.20435805,225.75057213,56.40282635,36.52570444,280.15250024,68.87323305,192.76909,0.32357504,4,2.51906969,4.02323911,100.90625883,1.03526588,1.77626079,17.16399404,142.75825914,72.82034906,0.16126727,163.15097017,188.74673973,3.14167582,28.9344351,305.24035272
629,73.67734989,36.071098,163.7510906,12.09918606,46.94603419,387.53913583,48.1921077,139.30882729,0.32075813,4,2.71054309,3.35044776,188.6610208,0.99989751,1.29537501,18.33596693,91.21968007,117.71259934,0.05643319,148.95910983,135.1175227,7.20613661,187.18205667,241.64134593
630,104.82369501,161.73645601,228.99618508,24.53328697,52.15669711,326.78361289,67.12005316,235.07584755,0.26056426,4,2.22842422,2.80821491,148.47101502,1.00371884,0.97651589,4.09522191,98.06288432,115.14284203,0.02948612,215.3941654,175.19746968,1.17051015,50.33833295,336.48219183
631,147.44192372,191.54582555,196.51830408,21.44919483,40.93544617,311.45623712,57.41151706,227.91100604,0.09173707,4,0.75421876,1.32843307,104.01598979,0.66242797,0.43739852,10.43725537,141.94277468,87.23266934,0.02320151,250.47548555,199.12949693,4.10236113,38.77672809,288.6694144
632,127.86598035,152.11305329,241.88317805,87.70594929,25.87173728,375.44548326,72.6357862,216.19968362,0.27280356,4,2.13229422,1.08172447,89.56686792,1.1940821,1.83178111,8.9475836,102.48580673,60.50687439,0.1938909,201.87946723,201.00889393,2.53640409,86.83093284,336.42140974
633,29.17918832,64.28425195,232.216224,68.21633997,51.61267884,402.71056587,68.1815168,94.96363698,0.13897759,4,1.28556526,4.09548872,197.39606411,1.66136309,2.13082864,12.55762338,59.46672504,126.64823095,0.20315486,59.67633364,40.16379351,3.75631413,162.05463983,346.4913576
634,176.08763511,221.0621476,212.5349639,46.18495026,40.53661645,405.66457966,64.83303456,110.09726361,0.3703721,4,3.07323238,0.20543188,103.80493872,0.7275037,1.40970447,6.96542699,36.84788144,85.71251432,0.07947704,146.91404467,170.55135187,2.60539665,222.21802077,283.32515364
635,162.35116158,257.46965323,193.67273948,15.35641481,40.1095953,309.13902546,56.57914494,88.33052313,0.25404508,4,2.20716384,2.77363918,109.37725458,0.18121921,0.97383371,3.12879551,8.16855218,88.36442595,0.01101967,140.80455253,161.12289732,2.06382936,164.23163367,284.89778321
636,109.28304286,140.53203849,205.05915489,11.27283291,41.24594714,332.81853938,58.52032506,279.31833316,0.10710707,4,0.92638067,1.16371738,119.51745241,0.7021972,0.35823421,7.78816129,275.40596168,91.72059282,0.02821949,276.97879679,210.52907548,3.59242594,224.96718316,316.15594059
637,79.84034919,127.96818448,223.11713175,25.75988336,54.82965641,409.76488458,65.35978127,190.68959166,0.09539205,4,0.80673345,3.90356964,183.41279948,1.27243036,0.83206955,4.96012198,38.71910991,127.88466271,0.05142984,170.29601981,159.50566061,0.95055166,54.03097623,327.79217033
638,72.94929854,91.09620008,230.30989592,54.00725447,32.19937705,333.80919483,67.01581537,242.45362989,0.23675552,4,1.85750237,4.92538623,114.67378976,2.67818823,1.59566859,5.80041866,189.92828619,77.52196694,0.14948709,222.09613926,205.43282054,3.73869086,67.00004652,342.91786538
639,86.99256069,108.96223046,223.32779087,16.19002394,65.13275837,368.57405829,64.82006203,245.97811171,0.38715213,4,3.10741678,5.78516237,215.5598147,1.61732496,1.03538608,3.77733658,112.06504799,150.65075783,0.11067711,147.26219781,102.8637694,0.81289745,81.36996753,336.98174891
640,111.387092,44.21014343,179.96163656,26.05996591,44.47257229,362.43095929,51.77401464,203.17903337,0.30661151,4,2.64913619,1.58547242,173.56683712,0.93574077,1.19582319,17.84742916,141.5800954,110.09132858,0.01396177,262.74146931,231.44227392,6.39866151,194.38145629,276.82093894
641,20.84300287,31.71592577,206.40033377,39.22944593,36.59228741,415.98611442,59.78615975,147.37652764,0.15593867,4,1.3082064,2.53151744,159.99995668,2.93874385,0.98006446,4.18455259,126.38329349,95.5655988,0.13026698,224.83812878,240.40614647,7.02940968,129.87401896,312.32780157
642,67.02701284,98.25627745,186.66066606,18.05163344,41.70800633,350.66797737,52.98698711,169.70183567,0.19012994,4,1.60525675,3.33386691,169.49675145,2.05550312,0.80771507,5.49480361,108.51568998,105.51413324,0.07152872,221.92146541,222.17436151,3.72316891,117.59613127,293.21468209
643,72.88741263,119.25204785,186.2604665,13.58126831,54.54634258,330.85665587,53.6055125,156.49522014,0.24183381,4,2.00583156,4.8538682,198.26182156,1.78015582,0.61946506,6.65130642,100.11539862,131.09542669,0.06135558,228.0147224,225.2636904,2.05685997,110.59736465,286.20746354
644,139.52461128,104.8557545,208.68584249,36.88255981,44.22499419,251.59934691,63.52936109,233.34038698,0.32994319,4,2.70864177,2.69556885,118.79295148,1.17832219,1.59838517,12.1820603,248.75611719,93.30185759,0.13048833,198.24055268,213.80884377,2.35350309,132.91910911,281.23203527
645,79.76863936,135.16906344,215.68276378,58.23241313,33.99538186,350.47376644,65.27403862,273.42622861,0.10330903,4,0.91444811,4.86239888,142.25259431,1.6993583,1.41563122,8.83669926,218.8773204,88.07709657,0.19996709,223.6427749,194.91847926,3.21799176,123.46429289,292.91772497
646,50.44317382,80.19665711,246.84077457,18.41553464,49.38572493,315.9579935,70.93656668,247.96226776,0.29487035,4,2.54112199,2.23441328,145.04250147,0.67941163,0.95088832,0.9082903,249.58758406,110.00284725,0.04399078,207.16259982,147.65730348,0.34591114,159.38299272,377.41712606
647,146.8930104,90.84031656,211.24551425,93.00194686,49.23866875,425.95286999,61.35384792,152.7791865,0.37907153,4,3.0802774,4.57886094,150.24697819,0.16971328,2.20811839,18.49801404,38.6750484,109.23321301,0.19738665,139.14695344,117.02115143,5.0774068,62.5178702,322.18991634
648,15.26263774,33.65781137,141.05894054,48.21785543,43.31896533,383.45251383,37.71377581,178.51509399,0.17312333,4,1.55957358,0.19090387,154.72909882,0.07399669,0.64738608,0.5992573,26.6273252,104.03227334,0.04791964,170.97625873,136.99056503,0.28783793,34.94282087,248.70553974
649,194.56354174,226.51881284,250.49364215,47.00099923,32.76667267,479.73300344,72.00301155,34.15829166,0.21470304,4,1.8165828,0.8566642,101.84396138,0.3389409,1.32532191,11.24508697,32.21368325,75.15451863,0.02838038,63.11386533,112.3144189,0.78556103,173.01783864,383.82368908
650,183.41842558,217.65155321,206.64794793,44.06685906,27.94835537,283.27163934,63.31180347,91.05401238,0.29956897,4,2.48157137,1.32789512,59.18115075,1.01966291,1.43585199,11.4944904,29.19559298,56.23086472,0.02677812,113.5090363,93.02579161,5.63176455,276.85944812,273.80371477
651,150.76279415,217.66608402,205.70353183,58.4926989,12.16963577,357.47456875,60.91443404,213.41431123,0.15493016,4,1.22161887,5.84662761,54.66313695,1.12474213,1.17016304,9.39182605,147.8072995,30.83723106,0.11995296,229.51755691,196.25756518,2.18175618,1.02600627,292.6910619
652,88.91922858,33.2086648,186.20504905,41.30841348,20.55875785,309.44343375,57.05893865,166.35350153,0.10510279,4,0.8980479,1.4410577,61.47457053,1.63798285,0.88131913,11.61050687,127.82777095,41.69453671,0.0799292,93.57516551,145.42595564,3.63136194,49.1862504,243.60801495
653,75.35279936,88.29979565,172.78600173,12.44408448,41.46874709,322.59636267,49.48426218,160.61971442,0.07595947,4,0.65233415,4.16830917,177.48484259,2.17286046,0.74745251,6.96079627,99.43093636,107.00128049,0.0722369,208.72526029,215.32546194,3.00880523,103.67597729,266.46318045
654,140.83060296,188.94516394,222.54313756,40.90747065,48.86737445,334.24320627,66.17513733,193.36019126,0.34017479,4,2.83469372,0.6023792,144.35253385,0.17302624,1.38143173,4.30931504,176.16369555,108.479144,0.10023152,240.61380611,249.59099472,0.79646321,47.69225258,317.05511957
655,109.49279254,122.21480574,228.18471733,42.82651278,85.40473949,351.79652613,70.26140327,166.85385659,0.33783813,4,2.62558153,8.41104816,240.78299714,2.84442374,1.00045078,8.75158332,51.06026292,184.67372416,0.05064063,211.72277809,246.88208751,3.03554951,13.49988613,305.65572511
656,117.68377573,72.52026836,201.04441736,58.21363171,46.20338562,437.27828306,57.07742746,202.05863984,0.27232387,4,2.35628104,1.56384754,175.08976069,0.65346915,1.4957257,14.29485706,3.51540765,112.96943761,0.05393475,212.12754056,173.36697269,4.19174837,16.54187722,317.70987391
657,203.90747267,267.91624562,244.49016805,81.87921464,16.36501932,437.79026441,74.6327506,35.57569409,0.02692694,4,0.24289355,2.02626818,42.65245629,1.82196186,1.80939774,8.49535223,11.22547522,36.14725897,0.17888856,79.64424039,146.18235869,3.1016339,196.6057491,327.36200335
658,74.54542989,111.23802421,239.04026087,57.98452385,21.5401236,402.01377928,67.72126828,205.57758529,0.06231498,4,0.52526802,3.25924543,79.03281028,2.22860871,1.09645705,6.58267378,105.865392,51.95126559,0.08591527,154.18233576,98.15640052,3.83691217,21.18714832,377.80283215
659,60.56549017,141.06429286,273.587758,36.23275774,86.80998872,353.79203852,81.42878946,54.04572693,0.43280106,4,3.54656744,3.66064615,234.98095726,1.81053603,1.08923264,5.49485245,70.51909643,185.86847514,0.10943063,79.43194325,79.80402073,4.2778835,271.22326113,395.65881822
660,114.83196877,152.6111389,203.01055158,42.71980215,33.02714133,281.58418254,61.26755977,200.94766385,0.30561848,4,2.45686719,3.60381847,92.74564425,1.5703244,1.36455417,4.07518556,94.50862792,66.44166365,0.09198378,131.84587947,111.69408305,2.07436059,74.15405184,278.79166537
661,100.3431849,132.21895566,221.5904418,39.8196164,36.47415159,324.96334911,63.80020167,224.34679667,0.1036731,4,0.90211831,2.8534758,137.74091224,2.1947664,1.12299089,5.41328063,221.87809895,89.74533324,0.06958753,242.09901742,242.51522999,3.9712323,143.12657235,337.15144092
662,106.69318398,82.03980991,196.80395522,46.74703925,27.8066357,356.88808272,59.50428237,267.22850295,0.08038215,4,0.71473304,2.48983889,107.96313659,1.90968508,1.2246006,9.17719356,208.28213987,66.23658082,0.08554386,176.98996898,145.90403326,3.05869101,142.84267929,266.59190284
663,53.1697926,156.79689225,200.52469886,51.61600661,36.31996984,377.76615822,58.57282858,116.21509759,0.1211347,4,0.96515011,4.88508735,155.80082371,0.67001404,1.45660273,12.20174488,101.85647252,94.50895169,0.12650518,217.83592992,247.29476833,5.04955122,38.59957394,296.31021899
664,129.75414268,160.31087728,199.94369117,10.48682611,44.42977857,318.52388469,59.32222877,236.23222871,0.2176729,4,1.90481618,1.11602299,116.36089369,0.25956664,0.64394589,5.96370423,141.76548949,95.05106673,0.03795755,236.80904341,202.95703592,1.66517238,30.76749368,283.08573292
665,81.21715946,96.34597098,176.75436589,5.14853121,45.66920902,425.73746505,51.12362604,130.71593733,0.28558963,4,2.28981843,5.01158678,184.75579995,2.44112293,0.90985151,6.59335668,34.44476799,115.17479903,0.11426187,169.07850086,201.13625577,3.64991219,74.27307009,267.70744445
666,89.00463692,134.83637514,200.34048899,34.98177842,47.13781923,426.70171172,58.73422135,127.64461424,0.20710314,4,1.7394,4.01154768,175.1077481,2.3157297,1.16467401,7.51056609,10.54088579,114.65681211,0.03290052,172.48386317,192.88792651,3.82239236,53.67603454,294.97636856
667,189.9781128,220.89753776,213.48583361,56.93029887,38.49155137,306.40174413,64.99559563,144.78574426,0.29524128,4,2.47679934,1.77449755,114.28136961,1.2573752,1.51734202,9.72752399,10.10034936,85.8082537,0.04882173,154.48841566,152.41513487,4.99571283,211.77657445,287.49957934
668,117.21300447,124.22855234,209.42842611,24.97245281,45.02121893,312.72121764,61.60608489,237.30513556,0.33156286,4,2.80889291,2.77501184,144.80787624,1.16237218,1.24882096,10.93958074,195.37222808,102.83497107,0.03316847,183.89926943,172.82228028,2.30583301,97.478045,303.50988553
669,99.06790333,139.12242229,222.67804951,40.16774601,48.01679306,341.59277776,65.85470904,281.20367202,0.27165761,4,2.29462037,4.03785933,146.97510899,1.66147316,1.43748012,6.26979985,107.39106556,108.95390567,0.05467532,257.09869457,216.79822308,1.95137988,9.85005142,321.20089552
670,76.44814087,117.72173626,239.16781928,57.36641159,37.20393708,420.63672115,71.34435338,263.6938236,0.06811354,4,0.55751385,4.73715779,129.46714171,1.4166175,1.47208762,11.85734573,187.31508227,88.69306156,0.13264788,247.37661691,229.05572778,3.16661379,89.13110969,338.51605891
671,24.19283552,108.87119982,181.46782617,87.86447543,29.92179814,318.84375488,53.62335468,193.50196614,0.30916377,4,2.52118899,3.62064864,47.95508141,1.40076541,0.96575739,7.17496928,246.55143098,54.0042412,0.11743155,266.25483162,257.33436357,5.41636675,114.11231649,261.49297612
672,72.80897228,58.37261186,205.2431773,90.38887208,38.25675928,373.58543524,62.06119926,144.6235235,0.33092568,4,2.57719787,8.68924207,175.22076519,0.85982291,2.69899969,23.5512629,4.55664323,102.7909589,0.20191409,242.333836,230.91682943,7.05237626,68.37580138,287.09035656
673,86.59661137,102.47682062,184.4521061,21.33168424,41.39178517,374.26703219,52.42218344,221.17151553,0.13222778,4,1.14972473,2.96226765,154.48852434,0.25516177,0.62890264,9.97241708,134.4686662,101.07264365,0.02964289,207.46420265,179.65144306,2.75651173,111.17406176,285.62975582
674,112.50029072,47.57477983,152.92245514,69.03418946,30.27488237,373.14751753,44.1605728,155.80499856,0.05894866,4,0.51963529,7.73293596,136.80725646,0.9629306,1.53339901,18.86944507,34.66830217,79.9798378,0.19524102,185.17955136,164.24399135,4.94665417,7.73889282,235.84923978
675,39.53973147,78.06000221,216.90402317,27.173315,61.34648681,295.48674227,64.75681617,211.44734904,0.4154148,4,3.36001275,2.98615519,158.97470993,0.24108354,1.0312575,5.59496368,233.35277003,130.95983069,0.12219354,254.93170411,227.09153413,2.93892981,191.6191748,307.4785251
676,83.47142898,140.63055307,198.15449374,38.81215884,44.69100356,308.26388195,60.02969727,236.35927694,0.23519755,4,1.98551341,5.12745359,131.65870463,0.39119551,1.5882675,9.03226464,141.04226365,100.39540656,0.09449743,262.28335064,244.79751733,3.71114009,90.59885129,274.04954779
677,51.16590373,136.25618866,240.64191874,39.22839819,58.25100256,429.39380961,69.64149808,107.41915111,0.28912174,4,2.39861979,1.75356765,170.54780761,0.8274663,1.10803247,8.38792468,2.64068501,129.24484896,0.04948086,160.29088436,146.2016438,4.03821626,129.89293257,363.39370148
678,94.01507478,130.01709535,221.03683426,15.19992601,53.81808608,397.42849433,64.51659317,184.1707985,0.33619548,4,2.90789906,0.79099539,177.38910883,0.58976223,1.14905674,2.16672087,54.13308041,125.22715121,0.04392361,175.99543586,157.689924,1.08835348,28.82120189,327.64710971
679,92.15642124,130.5987512,172.6697416,15.30478325,52.94420219,332.01976625,51.0872307,94.91074858,0.26345064,4,2.08528212,5.7302275,164.12947205,2.02004898,0.64360393,10.18515454,162.19682569,119.82396435,0.09186928,189.01840418,238.44454386,2.65314272,187.7140497,249.69355747
680,134.15721819,157.70701068,230.46362502,27.66023331,34.86806758,303.218318,68.12630071,293.06871284,0.2768478,4,2.33417584,4.42693527,91.87537167,1.19634782,1.19146254,9.95425365,334.18814133,74.91536146,0.01812016,214.67718689,144.26946972,1.57191635,236.52774992,331.22053257
681,25.63812017,84.95405103,207.68311745,10.92215592,50.88046693,421.2297867,60.64056549,145.84207074,0.40370481,4,3.26026687,7.80102767,164.8629401,2.64303969,1.36364807,12.53016047,4.9568791,116.89162327,0.04087614,212.79203554,187.56718756,2.48408284,29.59470629,315.63328828
682,123.23467913,180.19371962,188.34645152,18.42919601,42.68527832,320.51873299,56.54373479,252.06508459,0.35299692,4,2.88995193,2.40582693,97.8654707,0.17775561,0.88436832,5.61554495,45.80848034,86.81760414,0.1100864,204.733076,116.56589911,2.39652451,59.45135304,261.64621517
683,69.40006798,135.21844753,185.36201374,65.50856456,21.58639169,308.19652925,54.73025363,219.58199119,0.11291749,4,0.89619772,6.00468798,103.07341886,1.67659389,1.32824752,11.64806671,140.98105995,58.72305465,0.10594742,214.02697114,201.2512311,2.62318699,37.36615537,266.13015569
684,98.25774796,149.09911917,190.12133461,57.5367519,20.49795168,310.34890122,57.18124978,301.17367559,0.32966662,4,2.67911908,2.85111935,42.03426589,1.06342275,1.37386683,4.27218301,239.45832431,33.55757566,0.11238449,276.54068386,200.12456165,1.24869691,114.70552521,262.73211391
685,58.25849056,82.91651253,227.05272608,31.46868798,43.10877709,394.93579961,65.88563066,236.38638291,0.17835787,4,1.50003783,2.99469211,147.60133442,1.3854977,1.02510964,9.10050224,140.48274335,101.77662098,0.02902739,236.64758363,210.96597626,2.26906285,69.15947577,339.83341661
686,114.51504041,199.11814086,247.52951642,83.08436585,29.06916548,378.42524031,73.16927286,142.64768483,0.20544201,4,1.67786343,1.12088992,88.00387754,1.442531,1.43151766,4.00280385,32.91398275,64.56478555,0.17915136,124.5179888,126.18940662,3.01539302,183.50241384,359.04558885
687,102.48634046,38.25676201,180.75631931,64.7415765,54.51507717,366.94111402,53.32176035,151.25301737,0.53020864,4,4.33563153,4.49005905,179.3487751,0.81613806,1.99873085,15.69846507,20.08908836,123.99377557,0.16341524,184.88994261,165.93725833,5.11178693,9.4042859,266.73496983
688,149.52217235,122.29543185,181.26538626,21.72867428,49.82017379,253.90660849,56.51952664,197.43866149,0.41294776,4,3.43333217,2.41066839,126.94824201,0.68561593,1.41639848,13.50805466,104.11706304,103.67700545,0.07919887,221.8044668,245.74278496,2.66414561,35.3450791,228.58579772
689,37.16572421,54.17587134,186.51404912,32.65305851,62.23936385,432.90400176,56.06653657,148.37777849,0.22156255,4,1.92333368,5.46005524,232.59191576,2.57332311,1.32906126,7.9247936,44.75392314,151.4281741,0.08582935,109.58814279,110.21175064,3.19094782,89.88775504,261.81651918
690,117.67083385,122.07071844,189.29050959,16.38235218,39.30359177,412.77342274,56.37796379,273.91697483,0.24208063,4,1.9625255,4.00700533,88.03295249,0.26942981,0.51549212,10.09386014,56.75813463,80.43233472,0.08622009,245.45554658,177.38891705,3.89396474,14.81049316,268.83889309
691,118.06425285,119.00680374,202.92299882,39.66813964,35.72767361,311.54030262,62.97939016,285.58838115,0.38923358,4,3.23371792,2.95551537,95.10145383,0.35384196,1.54282319,8.95410437,211.16337975,75.54581815,0.03457381,262.28034158,196.49224158,3.27570898,101.65076064,259.06253777
692,75.07559763,125.8305641,211.10080802,10.76786616,46.72565945,481.55341064,60.73913971,123.11490686,0.14325521,4,1.22586126,1.4703992,151.91083609,0.85608267,0.51577012,8.08966488,104.27871309,108.02068078,0.02918071,165.51845976,182.74715136,3.54911012,64.75341465,318.63513279
693,71.0558635,113.40048059,211.41632479,21.16691494,53.12985297,373.62161201,61.30335811,209.22213948,0.21684913,4,1.86578625,3.9841621,165.37970935,1.49607644,0.74837903,2.02426122,131.0477597,120.66103031,0.04747921,228.3663648,215.32720013,2.30354696,58.20951963,316.43473064
694,24.85187343,109.27371701,208.16514351,8.00416662,51.41019128,376.79957394,60.27973339,229.19246615,0.1590713,4,1.31192364,1.43537155,158.92483007,0.93048351,0.53492279,10.51279995,146.32750745,117.25547978,0.06674567,266.44793383,229.91519203,5.50257186,142.06324051,313.59785239
695,8.6232298,87.69187263,239.93061849,34.18448265,44.80105644,469.89492841,68.35447124,263.37666915,0.36011224,4,2.83201539,3.96882784,115.31317954,1.24865179,0.95056013,10.6786551,139.4872425,94.97335487,0.13593805,264.03508484,194.90290584,4.84582549,136.12459219,376.85428325
696,113.42065384,139.21408752,182.62048335,29.69290332,33.73806648,358.27282297,53.38053921,289.70761871,0.26558167,4,2.22748625,4.11369239,91.28981868,0.67553293,0.74853187,8.27956223,200.03941787,73.17565975,0.08061376,277.05250236,207.03620157,2.19872422,166.38397314,267.35687134
697,33.9880093,103.96368261,196.6645111,6.48199348,55.07696285,368.53463828,57.97070705,199.01894602,0.34077844,4,2.77151764,3.51438921,182.04068303,0.97813759,1.05977058,7.84824889,120.13523715,128.56403386,0.08325074,215.00866321,197.61715249,4.07784236,136.65400128,286.6325009
698,213.40805348,269.37501149,226.10874954,46.34844371,32.7986425,293.01951768,68.14157358,87.27813062,0.31245526,4,2.5885236,2.06715127,82.29924139,0.57778251,1.65878379,8.04793311,54.88376881,68.80358761,0.05861466,132.25163602,181.72123302,1.33197883,179.56172439,312.2595297
699,90.97649009,57.87622959,194.0195514,22.99701057,32.19864022,450.31385542,55.08586984,274.81337195,0.23839575,4,2.04788584,3.77811232,116.93933026,0.89927379,0.85200638,10.33706205,200.34264176,77.90571123,0.03611287,217.07913436,173.08267447,2.02910969,220.92075173,301.50844222
700,131.72063087,181.99127327,213.73720198,22.93121603,43.76726101,340.96551234,64.50067007,197.94598604,0.29307183,4,2.34707348,5.24743861,127.79603626,1.14182942,1.13898876,9.80673143,26.0066447,96.54316951,0.08703222,193.69404317,191.68809339,3.19556851,158.7040212,292.28326229
701,132.53641714,44.30378448,184.11705801,122.54926973,34.17579611,403.97070084,52.79334856,190.68932874,0.71876916,4,5.55196825,13.11504023,97.2768934,2.31824768,1.71619036,26.5189048,4.52395483,67.24578771,0.49684056,224.2896663,199.34774937,5.80997756,16.12399897,291.41802506
702,80.77899652,133.34806664,184.90855379,102.03262878,90.23306046,327.99208751,55.72125303,110.24914146,0.63656852,4,5.03034541,2.92813222,227.25784067,1.04497123,2.07577909,5.45462698,166.56354577,188.04989813,0.1939776,129.71472948,114.60029393,2.31023155,241.56448696,263.28031598
703,193.31127508,219.95544708,245.0266595,17.64277913,61.9109854,401.66334286,70.97223837,44.17537984,0.3053639,4,2.62786936,1.39129493,173.58205311,0.30925409,0.88310436,11.71108756,65.14179567,136.06430304,0.05752222,87.02778403,118.38608255,1.91683023,217.8315267,371.23098751
704,114.97558527,89.08807643,224.93780639,36.85660057,45.50969032,276.83654363,70.04546559,237.72522626,0.49254467,4,3.85697905,7.21112525,132.56060275,2.54075023,1.91575867,9.92144642,157.5205489,96.76602137,0.12568953,203.06611317,221.48744383,1.93367011,45.44162726,287.5948477
705,93.61829988,178.92991706,214.13647698,27.28278551,39.62011145,424.9082648,61.43060895,152.00681377,0.12032836,4,1.04130201,4.04020254,135.32887839,0.87949606,0.83536151,8.59909408,28.07820895,93.02744811,0.0231127,185.10775538,169.35295587,3.23500062,73.6270314,327.8615722
706,69.1457477,109.07193558,194.79977086,3.79204905,45.61973807,351.40228192,54.44388373,141.21833432,0.19020518,4,1.72886528,0.80681934,157.59503004,0.29945458,0.51103734,3.11663699,55.10689692,108.36278388,0.04301853,137.06986241,119.35462292,1.07760687,27.95542182,312.16558524
707,108.26059098,109.12256657,155.54652367,9.2050181,36.23372591,305.81515315,45.12944562,133.67770284,0.11691605,4,1.0446136,2.87365238,127.48217149,1.84395024,0.33365549,8.35478339,174.19046148,86.3918783,0.04553726,215.85887473,255.97064588,4.51494371,167.75491504,231.07440347
708,121.66413923,174.20591938,230.5342899,62.8325113,50.30055538,292.22574205,68.23625558,189.50822689,0.34086138,4,2.69822039,2.18513859,116.47404638,1.5619887,1.06692668,6.65457085,116.73686839,101.41885531,0.15803706,201.02841507,189.060886,3.19071965,68.29529922,335.7046961
709,112.85028294,123.12054795,203.10355876,12.77714857,57.2201997,330.7456609,59.94465738,251.75980617,0.34660086,4,2.86553145,4.01271692,158.55376409,1.00669079,0.74361165,9.05933694,163.14147162,124.58957171,0.10631435,236.60177498,223.75242438,2.64258505,114.82301735,293.39226936
710,148.34917625,167.45439165,193.5018962,9.744818,35.69959743,298.18065902,57.94881675,238.40639066,0.20390263,4,1.73200153,1.28323524,69.11400914,0.65376491,0.51960086,7.87819629,189.59634341,70.18052684,0.06198109,267.5643134,223.81940391,4.2247876,99.10304607,269.25086943
711,133.00694347,201.25539956,221.27198819,33.24342602,41.70989299,366.45594925,65.49009318,223.86876367,0.33099678,4,2.81816123,3.36918885,125.24132005,0.06054046,1.43942293,3.12738298,45.39123628,94.17688165,0.02762754,240.46980148,205.84171096,2.70285872,91.03908433,319.51286463
