,class_cat,att1_num,att2_num,att3_num,att4_num,att5_num,att6_num
398,2,0.0,2.0,0.0,137.6008614,1.49737847,3810.38325258
399,2,0.0,3.0,1.0,148.4008614,1.45660389,4637.84050622
400,3,0.0,2.0,0.0,180.0848614,2.06535441,10383.51603486
401,3,0.0,2.0,0.0,194.7068614,2.07748423,10844.62300579
402,3,0.0,2.0,0.0,197.7348614,2.16143011,11864.41965647
403,3,0.0,2.0,0.0,184.7248614,1.74672853,9651.52975628
404,3,0.0,2.0,0.0,186.1308614,1.93937355,10791.49646182
405,3,0.0,2.0,0.0,183.4508614,1.92462301,9915.45606011
406,3,0.0,2.0,0.0,194.0208614,2.05551371,10945.46451175
407,3,0.0,2.0,0.0,171.3688614,1.93834816,8498.50095303
408,3,0.0,2.0,0.0,165.5468614,1.697337,6474.9779155
409,3,0.0,2.0,0.0,212.3568614,2.40583324,13238.90170544
410,3,0.0,2.0,0.0,189.9108614,1.96144194,10494.54043008
411,3,0.0,2.0,0.0,157.8868614,1.75644912,6514.90724855
412,3,0.0,2.0,0.0,161.7668614,1.72849544,7201.99575131
413,3,0.0,3.0,1.0,177.0248614,1.87018499,9013.05197565
414,3,0.0,2.0,0.0,187.1148614,1.92869006,9843.09684511
415,3,0.0,2.0,0.0,223.2968614,2.55882965,13018.09082143
416,3,0.0,3.0,1.0,192.6468614,2.01692011,11262.43236502
417,3,0.0,2.0,0.0,189.5048614,2.14520906,10719.73332391
418,3,0.0,2.0,0.0,188.3128614,2.10642739,11225.11135502
419,3,0.0,2.0,0.0,183.0708614,2.09441386,11134.71572067
420,3,0.0,2.0,0.0,194.7068614,2.02596834,11045.37938947
421,3,0.0,2.0,0.0,204.3828614,2.12376177,12497.72280205
422,3,0.0,3.0,1.0,206.1948614,2.06555285,12718.16451996
423,3,0.0,2.0,0.0,166.2148614,1.92223481,7927.74289127
424,3,0.0,2.0,0.0,197.2628614,2.08986041,9520.67375104
425,3,0.0,2.0,0.0,188.2568614,1.99868122,9546.50510135
426,3,0.0,3.0,1.0,184.4928614,2.02429548,9561.24641563
427,3,0.0,2.0,0.0,168.8368614,1.91278648,8950.94707588
428,3,0.0,2.0,0.0,197.8748614,2.05335232,10906.43063975
429,3,0.0,2.0,0.0,187.7508614,2.05848644,10846.70049089
430,3,0.0,2.0,0.0,193.2608614,2.02614114,11076.60102182
431,3,0.0,2.0,0.0,200.9428614,2.11105728,12115.81579562
432,3,0.0,2.0,0.0,194.8648614,1.99925276,10878.26490041
433,3,0.0,2.0,0.0,189.1008614,2.09556469,10524.65185024
434,3,0.0,2.0,0.0,207.8228614,2.17281474,12274.34405651
435,3,0.0,2.0,0.0,187.0148614,1.95258414,10192.86876434
436,3,0.0,2.0,0.0,191.1508614,1.97823062,11158.09498925
437,3,0.0,2.0,0.0,188.5208614,1.94318243,10355.37655484
438,3,0.0,2.0,0.0,196.5508614,1.95421382,11507.50873039
439,3,0.0,2.0,0.0,182.7148614,1.99425509,10369.66355595
440,3,0.0,2.0,0.0,174.9748614,2.06382425,10287.06586051
441,3,0.0,2.0,0.0,195.8808614,2.03957201,10007.79328017
442,3,0.0,2.0,0.0,190.5648614,2.12328786,11295.04035158
443,3,0.0,2.0,0.0,193.0688614,1.957658,10291.73573528
444,3,0.0,3.0,1.0,152.4948614,1.71387839,5908.13609404
445,3,0.0,2.0,0.0,197.1308614,1.96732585,10926.19965877
446,3,0.0,2.0,0.0,169.3828614,1.92519257,8596.95747912
447,3,0.0,2.0,0.0,204.3668614,2.11358187,11473.95685243
448,3,0.0,2.0,0.0,180.3248614,1.89840318,9638.13522584
449,3,0.0,2.0,0.0,190.9928614,1.9859728,10628.61597346
450,3,0.0,2.0,0.0,189.3728614,1.88636455,10142.29188734
451,3,0.0,2.0,0.0,162.4038614,1.61671567,6738.52857654
452,3,0.0,2.0,0.0,195.2368614,2.12774454,11077.5456872
453,3,0.0,2.0,0.0,189.3468614,2.16978582,10841.25485705
454,3,0.0,2.0,0.0,171.4008614,2.00422547,8726.45401501
455,3,0.0,2.0,0.0,202.5388614,2.36023162,13014.44300761
456,3,0.0,2.0,0.0,181.6488614,2.10782236,9578.79959016
457,3,0.0,2.0,0.0,175.8008614,1.84181949,9071.29640166
458,3,0.0,2.0,0.0,204.5158614,2.11370282,11909.1136868
459,3,0.0,2.0,0.0,190.8858614,1.99300047,10160.08821485
460,3,0.0,2.0,0.0,195.0208614,2.04177475,10576.93308761
461,3,0.0,2.0,0.0,183.3848614,2.0626865,10864.25364229
462,3,0.0,3.0,0.0,185.2868614,1.94657912,9900.6754659
463,3,0.0,2.0,0.0,144.6308614,1.52688713,4735.33278623
464,3,0.0,2.0,0.0,175.6928614,1.96526277,9308.35526687
465,3,0.0,2.0,0.0,164.2628614,1.92406817,8348.20441864
466,3,0.0,2.0,0.0,187.9008614,2.16035734,10395.69476057
467,3,1.0,1.0,1.0,153.4788614,1.58836105,5167.20129238
468,3,0.0,2.0,0.0,178.3308614,1.89464137,9203.61953611
469,3,0.0,2.0,0.0,176.2728614,1.64029804,8604.06558128
470,3,0.0,2.0,0.0,194.6908614,2.00544152,10439.85147866
471,3,0.0,2.0,0.0,193.0528614,2.08229981,10795.73653773
472,3,0.0,2.0,0.0,200.7688614,2.06667152,11587.0857938
473,3,0.0,2.0,0.0,200.6128614,2.19288939,12560.34517675
474,3,0.0,2.0,0.0,206.3188614,2.22538906,12793.89709458
475,3,0.0,2.0,0.0,163.8498614,1.78434935,7033.617718
476,3,0.0,2.0,0.0,204.4748614,2.20228202,13686.01870696
477,3,0.0,2.0,0.0,198.5688614,2.22464944,11660.19766344
478,3,0.0,2.0,0.0,198.7168614,2.27341121,11386.31053212
479,3,0.0,2.0,0.0,182.8388614,1.96781926,9629.45445804
480,3,0.0,2.0,0.0,198.1888614,1.99799055,11721.20016651
481,3,0.0,2.0,0.0,190.9448614,2.10949862,9958.56875432
482,3,0.0,2.0,0.0,192.1108614,2.18885378,11248.93600686
483,3,0.0,2.0,0.0,161.6168614,1.7706184,6720.47384247
484,3,0.0,3.0,1.0,187.2548614,1.92244841,9495.98135796
485,3,0.0,3.0,1.0,197.5928614,2.01003282,11201.39653849
486,3,0.0,2.0,0.0,185.4518614,1.9959419,10102.21885817
487,3,0.0,2.0,0.0,187.3388614,1.91697367,9772.3308844
488,3,0.0,2.0,0.0,206.4008614,2.04960327,12174.21356194
489,3,0.0,2.0,0.0,185.3208614,1.94155803,11312.41586538
490,3,0.0,2.0,0.0,194.1528614,1.96232138,11270.59677389
491,3,0.0,2.0,0.0,187.6108614,1.99465007,9487.46466095
492,3,0.0,2.0,0.0,177.8448614,1.83805394,8575.66149801
493,3,0.0,2.0,0.0,189.0988614,1.98250686,10099.49577569
494,3,0.0,2.0,0.0,201.3308614,2.28460531,11864.60492744
495,3,0.0,3.0,1.0,177.0418614,1.74194776,6955.24577816
496,3,0.0,2.0,0.0,177.1748614,2.04042927,9774.5042111
497,3,0.0,3.0,1.0,176.3468614,1.90489313,8661.64627506
498,3,0.0,2.0,0.0,172.0728614,2.06230344,9499.49056332
499,3,0.0,2.0,0.0,193.8128614,1.88641838,10154.27997359
500,3,0.0,2.0,0.0,190.2568614,1.91802611,10275.86294353
501,3,0.0,2.0,0.0,200.0588614,1.99779727,11920.93412677
502,3,0.0,2.0,0.0,178.2148614,1.865824,9884.03325496
503,3,0.0,2.0,0.0,176.7098614,1.78145548,8826.38713119
504,3,0.0,2.0,0.0,188.9268614,1.99872929,10406.00213057
505,3,0.0,2.0,0.0,200.4558614,2.13577166,12815.77671948
506,3,0.0,2.0,0.0,184.3208614,2.06665367,10969.36183574
507,3,0.0,2.0,0.0,206.5908614,2.08402439,12109.13058773
508,3,0.0,2.0,0.0,171.7648614,1.80702827,7563.38315232
509,3,0.0,2.0,0.0,181.3928614,2.00859747,9965.91574295
510,3,0.0,2.0,0.0,205.9128614,2.03845218,12582.8078037
511,3,0.0,2.0,0.0,185.6768614,1.995461,11184.70834278
512,3,0.0,2.0,0.0,175.8008614,1.90038901,8519.37828777
513,3,0.0,2.0,0.0,192.8708614,2.18155665,11221.6569331
514,3,0.0,2.0,0.0,190.1508614,1.88590193,11846.52111624
515,3,0.0,2.0,0.0,193.0028614,1.83638771,10251.05966211
516,3,0.0,2.0,0.0,162.8658614,1.69928585,7045.79082495
517,3,0.0,2.0,0.0,187.7768614,1.9672889,10303.50151967
518,3,0.0,2.0,0.0,156.0928614,1.60893019,5997.79466316
519,3,0.0,2.0,0.0,202.9268614,2.33505638,11790.59091145
520,3,0.0,2.0,0.0,176.7768614,1.8781312,8604.72617511
521,3,0.0,2.0,0.0,205.0028614,2.08812892,12375.0608582
522,3,1.0,1.0,1.0,159.7228614,1.65744807,5540.35815029
523,3,0.0,2.0,0.0,189.6788614,1.98858756,10490.34366831
524,3,0.0,2.0,0.0,192.4988614,1.99084187,10969.88458587
525,3,0.0,2.0,0.0,169.0208614,1.9849404,10014.86185839
526,3,0.0,2.0,0.0,197.8668614,2.16449861,11817.64014567
527,3,0.0,2.0,0.0,194.5668614,2.1712684,12202.52974894
528,3,0.0,2.0,0.0,190.1908614,2.07275185,11045.90834198
529,3,0.0,2.0,0.0,203.1668614,1.95889455,11654.64409783
530,3,0.0,2.0,0.0,200.1988614,2.31719962,11504.64746146
531,3,0.0,2.0,0.0,180.7548614,1.90825298,9236.34701673
532,3,0.0,2.0,0.0,162.3868614,1.79125362,7395.95616322
533,3,0.0,2.0,0.0,184.7828614,2.03363998,9803.58515475
534,3,0.0,2.0,0.0,200.8508614,2.00948701,11787.39727284
535,3,0.0,2.0,0.0,180.0528614,1.84728625,9837.07233495
536,3,0.0,2.0,0.0,180.2668614,2.04392822,10484.02125131
537,3,0.0,2.0,0.0,199.6608614,1.93872756,12370.72520003
538,3,0.0,2.0,0.0,163.7098614,1.64619979,6395.84790394
539,3,0.0,3.0,1.0,190.0008614,2.03456188,10087.46559779
540,3,0.0,2.0,0.0,199.5528614,2.04870559,11627.20122893
541,3,0.0,2.0,0.0,191.5308614,1.88795605,10609.47774693
542,3,0.0,2.0,0.0,189.8188614,2.01956004,9573.0691893
543,3,0.0,3.0,1.0,192.2008614,2.04055379,10614.39304826
544,3,0.0,2.0,0.0,208.7168614,2.1041259,12055.42032162
545,3,0.0,2.0,0.0,188.6788614,2.05934962,11500.40173772
546,3,0.0,2.0,0.0,172.1948614,1.93222064,8935.58405193
547,3,0.0,2.0,0.0,184.4268614,2.03281845,9667.24018949
548,3,0.0,2.0,0.0,200.5708614,2.10277897,11487.18257624
549,3,0.0,2.0,0.0,188.0988614,1.9298357,10866.63757555
550,3,0.0,3.0,1.0,203.7708614,2.02599892,12442.1427904
551,3,0.0,2.0,0.0,199.5868614,2.19656638,12487.67305285
552,3,0.0,2.0,0.0,203.8048614,2.04032502,12260.31386296
553,3,0.0,2.0,0.0,182.7648614,1.87759576,9377.22122106
554,3,0.0,2.0,0.0,194.0128614,1.89970665,10621.09754191
555,3,0.0,2.0,0.0,180.5728614,1.99033829,9018.82300635
556,3,0.0,2.0,0.0,182.7228614,1.91302059,9699.20634888
557,3,0.0,2.0,0.0,183.8068614,1.94047334,10132.94264009
558,3,0.0,2.0,0.0,221.2128614,2.21879511,14512.73868474
559,3,0.0,2.0,0.0,184.5428614,1.92677449,10506.45990458
560,3,0.0,2.0,0.0,200.6688614,2.12295239,11510.31494346
561,3,0.0,2.0,0.0,201.9348614,2.35118779,12998.8718472
562,3,0.0,2.0,0.0,185.5268614,2.04964226,10041.99666374
563,3,0.0,2.0,0.0,188.8608614,2.09129205,10516.40694005
564,3,0.0,2.0,0.0,192.6808614,1.98473723,11143.19625946
565,3,0.0,2.0,0.0,177.4708614,1.90450932,8874.52351134
566,3,0.0,2.0,0.0,183.2368614,1.82866656,9885.66800306
567,3,0.0,2.0,0.0,176.9748614,1.8427169,9360.56643148
568,3,0.0,2.0,0.0,203.8548614,2.17821002,12826.22557231
569,3,0.0,2.0,0.0,169.9368614,1.78779705,8925.45314633
570,3,0.0,3.0,1.0,204.6968614,2.01282647,11580.7505054
571,3,0.0,2.0,0.0,200.5208614,2.03190677,12182.09750429
572,3,0.0,2.0,0.0,190.2988614,1.98551224,11316.46608379
573,3,0.0,2.0,0.0,164.4968614,1.75514943,9084.26146575
574,3,0.0,2.0,0.0,204.6988614,2.07961675,12819.32766214
575,3,0.0,2.0,0.0,181.4328614,1.92079866,9503.11704631
576,3,0.0,2.0,0.0,191.9688614,2.09056944,11575.880161
577,3,0.0,2.0,0.0,205.1188614,2.02685117,11509.95509014
578,3,0.0,2.0,0.0,188.2968614,1.8251411,8658.34938783
579,3,0.0,2.0,0.0,201.1008614,2.00318848,11771.37727849
580,3,0.0,2.0,0.0,199.7108614,1.92782593,11420.75538351
581,3,0.0,2.0,0.0,186.0488614,2.01859288,11075.25996706
582,3,0.0,2.0,0.0,198.6268614,2.10431102,11288.75065106
583,3,0.0,2.0,0.0,177.4208614,1.91931075,9347.62362458
584,3,0.0,3.0,1.0,189.3728614,2.1594199,10842.55385503
585,3,0.0,2.0,0.0,193.1028614,2.02728673,10775.34359756
586,3,0.0,3.0,1.0,178.2488614,1.71364263,8632.91992634
587,3,0.0,2.0,0.0,195.5428614,1.96008291,11127.52288703
588,3,0.0,2.0,0.0,191.2508614,2.09844571,10695.6192988
589,3,0.0,2.0,0.0,184.9648614,1.77204502,9752.96041273
590,3,0.0,2.0,0.0,162.1798614,1.83885154,8592.08414686
591,3,0.0,2.0,0.0,175.0808614,1.85224718,8488.77597136
592,3,0.0,2.0,0.0,191.5228614,1.93822941,10846.81085732
593,3,0.0,2.0,0.0,180.1928614,1.81540956,9298.40584709
594,3,0.0,2.0,0.0,206.8388614,2.02407544,12424.14439066
595,3,0.0,2.0,0.0,197.6668614,2.17875444,11745.04137229
596,3,0.0,3.0,1.0,184.6988614,1.94989031,9398.35807365
597,3,0.0,2.0,0.0,143.8528614,1.58802371,4790.23374621
598,3,0.0,2.0,0.0,193.0688614,1.9769078,10611.24254896
599,3,0.0,2.0,0.0,178.1668614,2.06045681,10367.97502115
600,4,0.0,3.0,1.0,170.0288614,1.74675519,8077.6108133
601,4,0.0,3.0,1.0,209.0628614,2.29042035,12900.69522784
602,4,0.0,2.0,0.0,137.7428614,1.52525276,3801.70695583
603,4,0.0,3.0,1.0,193.9448614,2.20079255,11751.9446468
604,4,0.0,3.0,1.0,170.6648614,1.76860186,7245.33719219
605,4,0.0,4.0,2.0,211.3628614,2.20227607,15845.4204244
606,4,0.0,4.0,2.0,188.7188614,1.9744365,10852.68011351
607,4,0.0,3.0,1.0,174.9988614,1.97307287,9505.01589505
608,4,0.0,4.0,2.0,183.2948614,2.00509307,10691.51628673
609,4,0.0,4.0,2.0,192.5408614,2.0767773,11453.76968535
610,4,0.0,4.0,2.0,163.9748614,1.74459522,7053.13552514
611,4,0.0,3.0,1.0,200.7348614,2.17311637,12567.86955747
612,4,0.0,3.0,1.0,193.0108614,1.91072771,11054.80295487
613,4,0.0,3.0,1.0,176.3808614,2.03809018,9590.97449508
614,4,0.0,3.0,1.0,165.0828614,1.64338487,8263.71586073
615,4,0.0,4.0,2.0,184.0288614,1.76409537,9560.24593987
616,4,0.0,2.0,0.0,181.9708614,1.98613465,8527.39838449
617,4,0.0,4.0,2.0,197.9648614,2.05707172,12499.4174839
618,4,0.0,3.0,1.0,187.3628614,2.07630464,11248.09034878
619,4,0.0,2.0,0.0,172.4348614,1.95040566,8179.28588948
620,4,0.0,3.0,1.0,184.2368614,1.85261096,9926.68498876
621,4,0.0,3.0,1.0,189.4968614,1.90188189,10333.62081635
622,4,0.0,3.0,1.0,178.2248614,1.94089523,9466.05654668
623,4,0.0,2.0,0.0,155.8868614,1.75200083,6437.85793371
624,4,0.0,4.0,2.0,202.6708614,2.00512342,11249.85636477
625,4,0.0,3.0,1.0,203.0918614,2.22165575,13438.73143497
626,4,0.0,3.0,1.0,165.4968614,1.88716172,8692.21883039
627,4,0.0,3.0,1.0,178.8688614,1.84863714,8202.66822567
628,4,0.0,3.0,1.0,192.8458614,2.04018989,11367.29873417
629,4,0.0,3.0,1.0,172.3788614,1.91173167,8420.24727832
630,4,0.0,3.0,1.0,174.8668614,1.87656477,8755.62620081
631,4,0.0,2.0,0.0,183.1448614,2.03427634,9036.09197813
632,4,0.0,2.0,0.0,192.6308614,1.87939383,11076.0264965
633,4,0.0,4.0,2.0,175.4788614,1.82714009,9665.15932153
634,4,0.0,3.0,1.0,192.2088614,1.94018417,11319.72949579
635,4,0.0,3.0,1.0,170.3588614,1.97514482,9086.68506681
636,4,0.0,3.0,1.0,175.7018614,1.87470459,7955.09645503
637,4,0.0,3.0,1.0,176.4548614,1.81638843,9791.82907532
638,4,0.0,4.0,2.0,179.7048614,1.86986918,9534.49310992
639,4,0.0,4.0,2.0,187.3468614,2.00614239,11269.23977157
640,4,0.0,3.0,1.0,158.0788614,1.75314052,6033.5952792
641,4,0.0,2.0,0.0,157.5568614,1.60905215,5877.71690528
642,4,0.0,4.0,2.0,152.7608614,1.72510237,6333.39522651
643,4,0.0,2.0,0.0,152.6368614,1.75783809,6438.94189014
644,4,0.0,3.0,1.0,183.1528614,1.99307728,9901.10829177
645,4,0.0,4.0,2.0,203.1428614,2.02732438,13242.81512548
646,4,0.0,4.0,2.0,183.3108614,1.93253227,9301.73527373
647,4,0.0,4.0,2.0,163.4548614,1.71602777,7601.00931024
648,4,0.0,3.0,1.0,156.0198614,1.94130332,8434.74103208
649,4,0.0,2.0,0.0,165.4628614,1.60856847,7739.40695489
650,4,0.0,3.0,1.0,203.4648614,2.24609383,12199.94087135
651,4,0.0,3.0,1.0,202.7868614,2.06960851,12568.45198018
652,4,0.0,3.0,1.0,210.3708614,2.23188054,15242.06518384
653,4,0.0,3.0,1.0,153.2488614,1.79043289,6610.25112281
654,4,0.0,3.0,1.0,179.0268614,1.84902955,8527.50697573
655,4,0.0,2.0,0.0,159.8888614,1.68208846,7059.0392526
656,4,0.0,3.0,1.0,153.4228614,1.6300112,5676.85666709
657,4,0.0,3.0,1.0,203.5888614,1.90592654,13138.41713804
658,4,0.0,3.0,1.0,178.7128614,1.8051096,9524.78281074
659,4,0.0,4.0,2.0,163.4128614,1.72396435,7456.09033541
660,4,0.0,3.0,1.0,207.6748614,2.30139674,14634.75337433
661,4,0.0,3.0,1.0,163.0818614,1.73017894,6343.28229698
662,4,0.0,3.0,1.0,209.5768614,2.13611198,15203.10524535
663,4,0.0,3.0,1.0,178.4568614,1.87482479,9784.33231859
664,4,0.0,3.0,1.0,188.2568614,2.05014521,10306.11730907
665,4,0.0,4.0,2.0,158.5088614,1.70845415,7317.15570253
666,4,0.0,3.0,1.0,164.9188614,1.72662127,8540.31583885
667,4,0.0,3.0,1.0,190.7448614,2.04252876,10965.80685517
668,4,0.0,4.0,2.0,182.5088614,1.96569877,9698.37611408
669,4,0.0,3.0,1.0,175.7268614,1.85517172,8390.67616432
670,4,0.0,4.0,2.0,184.6248614,1.75169753,9678.07913142
671,4,0.0,3.0,1.0,192.0108614,2.00200576,11134.45548066
672,4,0.0,3.0,1.0,176.2988614,1.8470369,9528.44766345
673,4,0.0,3.0,1.0,174.2628614,1.90629051,9209.63708326
674,4,0.0,3.0,1.0,172.9328614,2.00329658,10281.39819964
675,4,0.0,3.0,1.0,183.6488614,1.98961232,9150.22411603
676,4,0.0,4.0,2.0,191.3988614,2.07971809,11453.37389317
677,4,0.0,2.0,0.0,171.5668614,1.74983765,9298.72756729
678,4,0.0,3.0,1.0,175.3628614,1.82967521,9222.73646886
679,4,0.0,3.0,1.0,157.6728614,1.77207355,7814.6743457
680,4,0.0,4.0,2.0,193.8468614,1.97449555,10159.92381786
681,4,0.0,3.0,0.0,143.1428614,1.54622459,5338.505378
682,4,0.0,3.0,1.0,200.4128614,2.24708138,13358.62187728
683,4,0.0,4.0,2.0,194.6408614,2.13081157,12182.30167703
684,4,0.0,3.0,1.0,206.6408614,2.156019,12907.01105402
685,4,0.0,4.0,2.0,174.4528614,1.77579388,8610.95777217
686,4,0.0,3.0,1.0,193.5908614,1.92001959,11953.47810793
687,4,0.0,2.0,0.0,168.6248614,1.91502343,8822.05670673
688,4,0.0,2.0,0.0,170.6148614,1.95836418,8276.33940945
689,4,0.0,3.0,1.0,182.5168614,1.89783806,11437.4361311
690,4,0.0,3.0,1.0,195.3928614,2.03034583,11234.78105944
691,4,0.0,3.0,1.0,208.3948614,2.14374514,13418.2054558
692,4,0.0,3.0,1.0,174.3048614,1.71710812,9232.87364222
693,4,0.0,4.0,2.0,172.2208614,1.82071021,8677.42930966
694,4,0.0,3.0,1.0,171.2688614,1.82479663,7661.91110379
695,4,0.0,2.0,0.0,162.9408614,1.59354163,6285.72459904
696,4,0.0,3.0,1.0,190.3148614,2.02339858,10211.8243526
697,4,0.0,3.0,1.0,183.4428614,1.98299824,10757.71050125
698,4,0.0,2.0,0.0,182.1528614,1.94912038,10137.65591027
699,4,0.0,3.0,1.0,179.0848614,1.79966154,9240.95092509
700,4,0.0,3.0,1.0,183.8808614,1.94946287,10131.45146871
701,4,0.0,2.0,0.0,169.1208614,1.78418231,7032.55185336
702,4,0.0,3.0,1.0,146.8888614,1.81362996,6882.7863491
703,4,0.0,2.0,0.0,154.5048614,1.62771228,6124.55730439
704,4,0.0,2.0,0.0,189.4548614,1.97266251,10830.3120798
705,4,0.0,2.0,0.0,172.0128614,1.77897367,8697.08466225
706,4,0.0,3.0,1.0,174.7928614,2.00300691,10477.24133759
707,4,0.0,2.0,0.0,154.0828614,1.79403269,6626.83337278
708,4,0.0,2.0,0.0,179.5148614,1.92644428,9187.86671976
709,4,0.0,3.0,1.0,169.7468614,1.85271488,8150.84361484
710,4,0.0,3.0,1.0,188.1648614,2.05067195,10296.85211481
711,4,0.0,3.0,1.0,179.3908614,1.87298351,9118.29772043
712,4,0.0,2.0,0.0,151.3868614,1.63169119,5850.60558915
713,4,0.0,4.0,2.0,170.7148614,1.93406272,9992.60752584
714,4,0.0,3.0,1.0,179.2008614,1.90659082,8873.64522373
715,4,0.0,3.0,1.0,186.9328614,2.08444641,10726.28568968
716,4,0.0,3.0,1.0,188.8348614,1.94641899,10856.93209874
717,4,0.0,2.0,0.0,181.8048614,1.92881624,9139.95863149
718,4,0.0,2.0,0.0,169.5898614,1.77308381,7537.66165576
719,4,0.0,3.0,1.0,210.1388614,2.16456589,12664.49327165
720,4,0.0,3.0,1.0,174.3048614,1.92419011,9046.52124105
721,4,0.0,3.0,1.0,161.0228614,1.68005662,7692.52486099
722,4,0.0,3.0,1.0,190.2088614,1.99139542,11393.36727149
723,4,0.0,3.0,1.0,174.0568614,1.85715276,8846.74426293
724,4,0.0,3.0,1.0,184.8148614,1.94567248,10767.47203211
725,4,0.0,3.0,1.0,206.0948614,2.18497063,13448.24886701
726,4,0.0,3.0,1.0,198.9988614,2.1480051,12700.22835718
727,4,0.0,2.0,0.0,166.3228614,1.91865294,8118.65868032
728,4,0.0,3.0,1.0,175.3048614,1.88126512,7975.41742074
729,4,0.0,2.0,0.0,172.2528614,1.82232869,8623.00059489
730,4,0.0,3.0,1.0,185.8748614,1.89452936,10458.02847284
731,4,0.0,2.0,0.0,165.0088614,1.86192562,8109.94622689
732,4,0.0,3.0,1.0,159.7988614,1.78607229,7304.18294096
733,4,0.0,3.0,1.0,172.5508614,1.84637452,9906.51402823
734,4,0.0,3.0,1.0,202.3978614,2.19923196,14817.29038648
735,4,0.0,3.0,1.0,198.2208614,2.05139844,13164.42758245
736,4,0.0,3.0,1.0,184.0128614,1.99798103,10937.02787511
737,4,0.0,3.0,1.0,189.1408614,1.97885159,11244.67882611
738,4,0.0,3.0,1.0,166.7048614,1.83050688,8052.60160884
739,4,0.0,2.0,0.0,176.4548614,1.78573983,10076.93867691
740,4,0.0,3.0,1.0,187.0488614,2.02197872,11459.15405952
741,4,0.0,3.0,1.0,187.2888614,1.96488831,10659.02500605
742,4,0.0,3.0,1.0,172.4768614,1.93385565,10063.7127276
743,4,0.0,2.0,0.0,145.9128614,1.65574863,5204.76575551
744,4,0.0,3.0,1.0,206.7148614,2.06555902,12370.02333145
745,4,0.0,4.0,2.0,203.7948614,2.20138554,13935.99948462
746,4,0.0,3.0,1.0,160.7668614,1.79830372,8207.87130629
747,4,0.0,4.0,2.0,182.7148614,1.96935339,10743.90886292
748,4,0.0,2.0,0.0,180.0428614,1.97846452,8943.06283038
749,4,0.0,3.0,1.0,162.6938614,1.68146603,6887.74097419
750,4,0.0,3.0,1.0,185.6508614,1.99373527,10466.95006045
751,4,0.0,3.0,1.0,166.1088614,1.87134602,6979.7930821
752,4,0.0,3.0,1.0,167.8868614,1.83516308,8525.26540605
753,4,0.0,3.0,1.0,165.6628614,1.86930522,8728.79199914
754,4,0.0,3.0,1.0,198.5268614,1.94507826,11782.60371061
755,4,0.0,3.0,1.0,183.6748614,1.95003514,10405.73153312
756,4,0.0,3.0,1.0,180.1588614,1.94322302,9071.0400538
757,4,0.0,3.0,1.0,180.0528614,2.00929946,9421.33239791
758,4,0.0,3.0,1.0,202.3068614,2.10935725,13632.60453718
759,4,0.0,4.0,2.0,201.7528614,2.00469012,12247.22813136
760,4,0.0,4.0,2.0,169.5988614,1.727509,8910.36955052
761,4,0.0,4.0,1.0,177.6288614,2.04565775,9595.30306345
762,4,0.0,4.0,2.0,175.9748614,1.89119403,9061.17502745
763,4,0.0,4.0,2.0,184.4528614,2.0846658,10399.71566268
764,4,0.0,4.0,2.0,180.9288614,1.74244579,10463.68110671
765,4,0.0,4.0,2.0,172.4688614,1.92466583,10098.77683572
766,4,0.0,4.0,2.0,185.9908614,1.96766823,9959.2783939
767,4,0.0,4.0,2.0,162.7768614,1.78064324,6368.28511708
768,4,0.0,3.0,1.0,178.5228614,1.95583468,8373.7830226
769,4,0.0,4.0,2.0,177.9928614,1.85711571,9242.45693366
770,4,0.0,2.0,0.0,176.0408614,1.77019531,7356.22593265
771,4,0.0,2.0,0.0,172.7488614,1.77000975,8960.33445838
772,4,0.0,2.0,0.0,161.7168614,1.59504786,6200.3226653
773,4,0.0,3.0,1.0,153.6788614,1.73965609,6301.46317646
774,4,0.0,4.0,2.0,211.3628614,2.20227607,15845.4204244
775,4,0.0,3.0,1.0,182.1448614,1.93242339,10334.97846721
776,4,0.0,3.0,1.0,217.8548614,2.37424167,16356.14743872
777,4,0.0,3.0,1.0,194.8888614,2.1955752,10933.30075796
778,4,0.0,2.0,0.0,148.9888614,1.72013172,6202.22160239
779,4,0.0,3.0,1.0,171.0788614,1.89584975,8202.03379692
780,4,0.0,4.0,2.0,180.5808614,1.96655242,9788.1886288
781,4,0.0,2.0,0.0,167.6058614,1.94158731,8221.39890301
782,4,0.0,3.0,1.0,195.1128614,2.02606225,12050.60948504
783,4,0.0,2.0,0.0,152.6348614,1.64996696,5666.23825409
784,4,0.0,3.0,1.0,191.5228614,2.13396197,10939.17494133
785,4,0.0,4.0,2.0,187.0328614,1.88432129,10698.3286336
786,4,0.0,3.0,1.0,190.3488614,2.19032276,10871.54538053
787,4,0.0,4.0,2.0,194.5508614,2.1427737,12453.85597993
788,4,0.0,3.0,1.0,158.6408614,1.70243721,6889.13315418
789,4,0.0,3.0,1.0,186.1888614,2.0713013,10971.96773074
790,4,0.0,3.0,1.0,181.8968614,1.8965519,9601.78494553
791,4,0.0,2.0,0.0,186.0808614,2.07171143,10529.15896425
792,4,0.0,3.0,1.0,193.9788614,1.97326905,10038.94865633
793,4,0.0,4.0,2.0,175.4368614,1.97328854,8248.42138255
794,4,0.0,3.0,1.0,185.1718614,2.0165491,10421.04733427
795,4,0.0,4.0,2.0,171.2028614,1.9651134,9201.72677187
796,4,0.0,3.0,1.0,155.1668614,1.76792487,7200.17474359
