,att51_num,att55_num,att46_num,att2_num,att47_num,att53_num,att21_num,att26_num,att44_num,att40_num,att36_num,att39_num,att63_num,att35_num,att27_num,att58_num,att50_num,att3_num,att31_num,att24_num,att10_num,att57_num,att19_num,att33_num,att61_num,att17_num,att56_num,att54_num,att49_num,att34_num,att41_num,att52_num
408,-0.57071066,-0.36469251,-1.7215116,-0.35635853,-1.4105258,-0.38715863,0.32345384,-0.0713324,0.5450322,-2.88501406,-3.08518338,-0.12338984,0.02995831,1.12402928,1.94126904,-0.14925267,0.99828875,8.92483616,0.71748447,0.59668779,-1.51445925,-1.59741783,-1.46609735,0.01798531,-0.3130227,0.95989394,0.68474174,-1.4822166,-0.25509337,0.36652696,0.33100057,1.41381884
409,-1.09408796,-1.79950619,-0.19771785,-1.2320087,-0.24049707,0.23308444,-2.07126904,5.18897629,-1.53112268,-2.28529358,0.85377872,2.61810017,0.7633065,-0.83752775,4.40848875,0.55103457,1.03971601,10.65339661,0.40924931,-0.45150471,0.70150995,0.53731132,-6.40534782,1.70669007,0.38896745,2.55340791,0.00841957,1.90301275,-1.01079834,0.28709877,-0.70289111,0.70561337
410,-1.25486481,-0.38279277,-0.46797043,-2.78824306,-0.25911742,0.00903511,1.84009433,2.40121484,-0.72219193,-1.9642657,-1.80685079,1.11017621,0.99286616,-0.51040936,4.66244364,-0.93972504,-1.46025801,6.19414043,-1.46435654,-0.56369352,-2.15847301,-0.82766652,-6.24203873,-0.79327452,-0.31643277,-0.31390059,1.06979561,-0.17699444,-2.52326775,0.74235749,-1.86710131,1.14540064
411,-0.72728831,1.17732596,0.74762118,11.33436584,-0.63213301,-1.74341035,-0.09183072,-0.70649868,-1.93172944,-1.061764,-0.45878264,0.62018263,0.53305745,1.1471411,2.01631784,2.65650296,-0.61012173,5.59362745,-3.15914774,0.06544828,4.80912685,-0.5439074,-1.4598732,-1.33923399,1.66125727,1.35850906,0.45198226,1.61094594,1.79642463,-0.72315532,-0.54043436,-0.0095616
412,1.77160299,0.14486402,-1.40638912,15.41457272,0.51097566,0.27836347,-0.30094182,-1.83243418,-1.7511642,0.43888164,-0.43722269,1.04795504,0.15963596,-0.76684844,1.60185039,0.94438028,-0.68670297,4.08729458,-1.61546457,2.62191486,-1.38930821,-1.47122145,1.81873822,-3.48897958,1.56541228,-0.93401372,1.539011,-0.38521349,3.68261099,-0.43184656,0.7854979,-0.98441815
413,-0.87767935,2.30068493,1.14108932,5.67991638,-0.2948761,-1.01228118,1.6219492,-2.11626959,-2.09942985,-0.26250523,-0.2973288,1.32850504,0.08616221,0.79436404,2.87637663,0.49549127,0.48572469,9.47948074,-2.18825674,-1.17387211,2.36167979,-0.72450256,-3.73920178,-1.95793033,1.25427508,1.92122602,1.21164978,0.90204823,2.17804313,0.58829153,1.74870062,-1.45687199
414,1.01830757,0.98963839,-0.24178995,-2.11717987,0.90535319,-0.52268672,4.77713537,-1.00256348,-2.46033359,1.60729098,-3.28880429,1.52851582,0.48562086,1.13980281,3.75774956,-0.02809705,1.98960245,6.31519413,-2.47970963,0.13392687,-0.22440164,-0.59294844,-4.2552948,-0.29662007,-1.72159839,0.55762911,1.24499774,-1.06615615,1.46859622,-1.58767724,0.80212009,-0.45216393
415,0.13652889,-1.56592059,0.30724627,-3.41460991,-0.54301667,0.12992501,-1.83512652,1.63193667,-2.9827621,-2.93361521,-3.49583387,-2.45176458,-1.13132834,2.18768239,2.26792574,-1.32706332,1.37507427,11.10411453,0.45577824,-4.04674482,0.17290419,0.71200705,-3.29156256,0.40930557,0.83780473,-3.68496323,0.2663095,-1.1669817,0.76626384,-0.39055961,0.31285691,-0.80854154
416,-0.95421481,0.50372201,0.81073809,8.52935028,0.02729864,-1.04326558,-0.35185373,0.83330983,-0.16576008,-2.24041128,-1.11840689,1.81117713,1.02059102,1.01984441,3.9439497,0.19722459,0.73621726,9.82772923,-5.33481026,-3.73420048,4.44423294,-0.75764942,-4.40652752,-2.02601314,-0.66252142,1.81504369,1.4170208,1.45345175,-0.44308609,-0.89762884,-1.72571158,0.35336098
417,0.35836619,0.87959468,-0.46199518,2.84618521,0.01988335,-0.11156297,-0.6537742,-0.07844871,-2.03813267,-2.78849244,-1.40452397,1.42846537,0.82422686,0.27281046,4.39408827,1.21627712,0.17314053,5.1101346,-3.37029219,-1.20405459,5.63439941,-0.48395514,-5.19399261,-1.31107211,-1.01287532,2.10707355,-0.52034283,-0.33839703,0.97628671,-0.90857536,-0.10696542,-0.64461482
418,-1.75722384,1.18135428,0.27912021,10.97422314,0.29217464,-0.66622567,-3.43817282,2.27855825,-0.0822705,-2.2986517,-1.29844844,0.97937083,-0.32249653,0.99551338,2.574893,-0.00708935,1.15194464,9.16549397,-3.8530364,-1.36691403,3.50097203,-1.7797966,-4.15303898,0.26412666,1.13388777,-0.33325541,1.00346625,0.15773535,1.36033702,-1.6341145,0.24298811,1.68352675
419,-1.79541349,0.52559221,-0.73180401,-0.82821202,-0.87824702,-0.84640574,-0.61883283,1.90417516,0.74901587,-2.45074201,-2.23418927,1.20542669,0.04671115,1.62259746,2.52680492,-0.198254,0.0612002,3.78986216,3.63439417,1.35303307,-2.94704247,-0.61343479,-0.83124721,0.0397427,0.35571319,-0.47970378,0.52409732,0.26774263,-1.47077346,-0.18062598,-0.33543164,1.32228839
420,-0.55578393,2.66460037,-0.81196582,1.72912264,-1.58804011,-1.79776311,1.00253999,-2.74644971,-2.52115083,0.64056671,-0.80874026,1.65412152,1.14179301,3.1361208,3.00049305,2.27716422,-2.18051815,9.1164484,-3.95003653,-0.88473129,-4.70362997,-0.67158413,1.2497263,1.01342988,0.33296466,-3.61400938,0.99743688,-1.77976012,0.27338809,-1.23795676,0.11776912,-1.09372926
421,0.66474766,2.03088665,-1.50491619,2.39348459,-1.04803336,0.58684075,-3.32743359,-1.78866804,0.05256329,0.2108044,0.64421254,1.60367489,0.3022331,2.96611357,2.58898401,-0.41739607,-0.61279607,9.50152683,-2.5746417,0.96397519,-2.55877876,-0.6001122,1.2493217,1.2785635,-0.52076244,-5.11350012,0.52669895,-1.18566704,-0.89779645,-2.49262786,-0.78171027,-0.71416712
422,-1.73940444,1.95930719,2.00747442,1.07633448,1.10944343,0.3103826,1.98878384,1.44166362,-3.13115168,-0.46444264,-2.58376455,0.94057745,-0.14023232,-0.00169837,5.51829576,-0.54126328,-0.57845795,6.61329412,-1.0812546,-1.05812573,1.090958,-1.23981857,-6.08223248,-2.01758981,-0.78028232,1.30411768,-0.289765,-2.21500063,-0.08631784,-1.57445765,0.68929887,-0.52513611
423,-0.19123559,-0.25300413,1.51292336,10.67612267,-1.34970999,1.12462616,-0.82749879,-1.43015194,-1.31545103,-0.11432156,-2.49384046,-0.49961889,0.88918614,-1.86029077,3.01948071,0.51734281,0.27582222,4.68035221,-4.87548733,0.54217315,6.23872614,-0.31920314,-1.44941545,-2.84748483,0.23119248,-1.4211185,0.79479647,0.03418624,1.54570031,-2.2416873,-1.99512744,-0.2598626
424,-0.58524781,-0.76143998,-0.37362975,-8.62737656,-1.08436012,1.62118268,0.81149507,-1.35737944,-3.31391311,-0.80697346,-2.17351007,0.25157917,1.31003916,-0.3822515,2.24577188,0.7326526,-0.77658439,-2.93701291,-1.20731866,-0.9714607,0.36129481,-0.5564847,-3.28885484,-1.39112163,1.30185342,0.66330576,0.24113655,-1.51151562,-0.31158531,-1.14038396,-0.70619178,0.10292107
425,0.50596094,-0.02399009,0.22649091,-3.22792029,-0.70627213,-0.21260595,1.8933897,2.7897253,-0.24006967,-0.64117849,-1.21731222,1.5392617,-0.30139428,-0.70639801,2.71333933,0.1695188,0.68911028,5.34753036,0.76367569,-1.93624353,-4.36732149,0.3336184,-4.67590046,0.66766185,-0.25102326,0.98943686,1.3898499,-0.09838533,0.42798811,0.28484935,1.35565472,0.20433721
426,0.28131503,0.0932439,0.11682481,-1.29061913,2.2419188,0.25377011,0.99156082,0.01337043,-1.73077762,-1.4390223,-0.49320063,1.1119318,-0.11050349,0.49023607,2.34061241,-0.61246985,1.50706613,4.34548807,-0.86932981,0.00223112,4.06171751,0.13918948,-3.67350936,-0.13840045,-1.86220479,0.51448584,1.53827262,-0.84098291,-0.31264412,-1.4615922,-1.29219341,0.29404384
427,-2.15847039,1.40310609,0.20533752,11.12440109,0.17550534,-0.35381842,-1.76248407,-0.93406337,1.52262306,0.35098922,-2.43124819,-0.28779984,0.6854496,0.44551033,2.73273897,1.11687624,-0.99096274,3.58524799,-2.04860878,1.14637375,3.62854052,0.1909411,0.77972221,2.89936376,-1.16345394,1.53950596,-0.14626247,0.3904047,1.33161664,-1.05646396,0.12283146,-1.17782485
428,0.31618866,0.29584271,-0.49805498,-0.90843892,0.68885124,0.17114544,-1.62635946,0.96151763,-1.35386026,-1.48173046,-4.39792013,2.35587716,0.06157303,2.00766349,2.18270922,-1.50351727,0.82367241,14.33925533,-0.70762432,1.01827717,-3.604877,0.43942523,-3.11138678,3.00465584,0.84132022,-1.34581971,-0.99074292,0.69217867,-0.08501279,-0.62183839,-2.6157937,0.75299883
429,-1.28521061,-0.16141158,0.82546455,10.47750854,-0.09727482,-2.04158044,-4.02863884,3.1106782,-1.01051712,-2.46901941,-1.63665378,0.07390296,-1.0872345,-0.58595574,2.18830395,0.22829583,1.75850952,10.97846699,-2.93507147,-1.61390615,4.38414431,-1.04379344,-4.08568907,0.78303093,-0.09270929,0.52712035,1.06659567,0.46727967,0.95075697,-1.90021443,-1.09407151,0.66383892
430,-1.08123672,0.24500722,0.47806162,-2.44921827,0.22199887,-1.25867629,0.92948496,2.87111616,2.15278339,-1.50548112,-2.19438362,2.67129493,0.11283606,0.7873404,4.47046185,-1.59724438,0.36793602,3.95798159,-0.0088799,-0.50201535,-4.64156485,-0.29087806,-2.69270492,1.37904918,0.3503508,-1.30716157,1.33525705,-1.34498096,-2.57173944,-0.29991299,-1.8931725,2.73266506
431,-1.45902741,0.639386,-0.18077826,6.24320793,-0.31640804,0.32355237,-0.00693353,1.71435475,-0.66854084,-1.77589095,0.04513723,0.77851546,0.2202059,0.12938797,6.28243399,-1.18091178,0.48274279,11.18336105,-4.39309263,-2.63946939,-1.83465791,-0.90117955,0.33293509,1.95528555,-1.49588108,0.28817797,1.9449327,-0.18160105,-1.47759891,-3.41291237,0.60616326,-0.83201075
432,-0.2454115,0.39236975,0.47397637,1.78879356,-0.47773665,-0.38238478,-0.140276,0.14172123,-1.35361993,-0.4644469,-2.95542049,2.74492979,0.05380493,2.12651587,3.72615767,-1.84863245,1.54717934,13.44594479,-2.94817734,0.16844893,-2.4337101,0.697541,-0.48904264,2.90673137,0.0185992,-1.57000494,-0.71500903,0.69558173,-1.57967305,-1.52783823,-3.03283787,-0.06384104
433,0.6632176,1.25196373,0.67791444,-4.6094532,-0.41582477,-0.95525503,-0.63839984,0.54680449,-2.13560581,-0.16587469,-3.69962287,1.38136625,-0.05828607,0.67373419,4.63422012,-0.17533265,0.00067556,7.20219946,-2.63559055,1.97063446,0.68429184,-0.79465508,-8.09329319,-0.42043185,0.63805223,-3.93013573,0.27538848,-0.05382824,3.31787777,-0.49565989,-0.2582342,-0.17014331
434,-0.55716711,0.18871409,-1.00936484,-3.50929332,-0.88607359,-0.46031356,0.74100912,2.98024869,-3.39189458,-3.8370471,-2.22908354,1.02330828,0.42260647,-1.45842838,3.19635487,-0.09068389,0.9990766,12.89815331,-2.93726587,0.90970206,-4.82940865,0.10707593,-6.82639122,0.35840076,1.27270555,-2.22356176,2.02766371,0.56701487,1.03159952,0.34881723,-1.24654496,1.9143362
435,0.0992807,-0.40799719,2.39596176,6.75865364,0.56659931,-0.43238711,0.95679545,-0.03211483,-1.64043331,-0.16708243,0.10170418,0.71275759,0.14826435,0.18317223,5.04553747,0.31465805,-0.93502128,4.83035517,-2.61951065,-2.25593472,3.41374874,-0.47192264,-3.46134949,-1.45795095,-1.15332115,0.69395995,0.43755329,0.47287178,0.10888052,-2.5296936,-1.13228476,-1.2037611
436,-0.37876928,0.16738307,-0.82940704,4.50679111,-1.04412544,-0.03580523,-1.73889089,0.69597614,1.19795167,-1.98021626,-0.77803838,-0.74706185,0.33513463,0.42383236,4.67767525,-0.03871919,-0.62571704,9.42354488,-1.09524095,0.11482882,0.51160741,-1.34465075,-4.44547558,-0.25317168,-0.3951273,-1.1922493,0.88889551,-0.77724504,1.42290235,-0.35326821,0.70605445,0.63719028
437,-0.18421035,0.19523698,0.85209268,1.04855585,-1.65318513,-1.65083766,-2.41902828,0.14481914,-2.47907853,-0.20534667,-2.50957036,0.677652,-0.36436263,0.48011425,2.31099176,0.78936517,0.26123822,8.23858643,-2.04280043,3.1905508,-2.56046915,-0.76221418,-2.02363729,-0.45930129,-0.37703693,-1.93921566,1.07626283,-1.13886046,-0.00544295,-0.71987206,0.6420337,-0.44890714
438,-1.6731478,-0.52385598,0.35822135,7.8113308,-1.50087941,-0.14452243,-1.01652896,2.07249784,-1.20352173,-1.93821967,0.13807422,0.12645519,0.75415003,-0.64303446,4.23097754,1.00083315,-0.1246646,6.8263154,-2.36837673,-3.42254853,3.59923029,-0.74120784,-3.64511061,-3.01363444,-1.0203768,1.8646009,0.30951285,0.67863339,0.44045615,-0.9955489,0.76403129,0.38318032
439,-0.90373611,0.68955016,0.09000388,7.6817379,-1.01567447,-1.94025779,-1.83378768,-0.25576812,-0.00539215,1.01732433,0.33659878,1.52988935,-0.34945256,-0.4945215,1.89271891,0.85953707,-0.62341696,9.94025326,-1.17246568,-1.8703227,3.92035723,-0.58172655,0.47447187,2.58699131,0.68567401,2.55568004,0.76464045,0.58457112,-0.54034209,-0.85508817,0.16556609,-0.35305256
440,-1.320737,0.38029724,-0.22647163,-2.64760947,0.54324317,-1.13049722,-1.7335012,1.56682563,1.68606138,-2.3655057,-5.04898596,-0.0121156,-0.43800992,2.61543417,1.22606969,0.55603206,2.05597019,5.00821209,1.50031185,3.35993481,-1.80321634,0.1991055,2.42432189,1.09467053,-0.26516315,-1.02630734,-0.40881187,0.2566849,-2.54051113,-0.17382151,-2.24966097,0.25144073
441,-0.3975901,-0.65450686,-0.01995029,0.93799162,-1.01166475,-1.87944388,2.30530334,2.28939295,-1.51391649,-1.6700139,-4.45557737,-0.26239085,-0.2156294,2.17598581,2.97290707,0.93635529,0.39315772,13.14576149,-2.54520655,-1.87019241,-2.15306902,-0.43236566,-4.04121971,-0.96851575,0.21248521,-4.44373226,0.7848959,0.27693248,0.64587039,-0.01380843,-0.011904,0.14244682
442,-1.34125304,0.25798905,1.00366139,-0.92447662,-0.97127795,1.17030859,0.27319777,0.57042843,-0.99956042,-2.19259357,-1.48870242,2.62336111,0.68297267,0.3271693,4.13277531,-2.01175213,-0.20475239,6.67620516,0.66240561,-0.10368848,-2.84935856,0.52670026,-1.79538417,0.56588316,0.10736828,-1.41214681,1.90903521,0.13107038,-1.62596536,-0.16796559,-1.8945365,1.81546569
443,-0.49498701,0.27843839,-0.06615877,-3.49627137,-0.74179244,-0.70293975,1.46738994,-0.21298224,-2.79376531,0.63813519,-3.8063333,1.45371985,0.4594847,0.57371348,5.47824097,0.78919631,0.56285465,7.77038002,-3.23310423,0.23460889,-1.87775815,0.6371901,-5.9079752,0.9081226,-0.40748787,-3.43525624,0.34983432,0.70954812,0.71169198,-1.34996986,-1.32308078,-0.78032875
444,-0.31819749,0.82280171,1.78024745,11.64622116,-0.25128663,-1.22365832,0.5993008,-0.41161135,-1.83789241,-0.52310568,-0.18835321,0.15034187,-0.15310669,0.60911679,3.60585403,-0.93700111,0.9335525,0.40699103,-3.59677982,-1.88334811,1.8396256,-1.11213613,-2.14020085,-2.72993922,0.07788856,0.93217111,1.7356751,-0.30241609,0.39489627,0.12336159,-0.80525339,-0.8395735
445,-0.24652244,-0.00110799,1.21173012,-3.92652893,-0.50470442,-0.2259481,-0.97651625,4.33961201,-0.44041592,-1.15957642,-3.42589426,-0.02430022,2.01886129,-1.52269125,3.56252813,-0.29290903,-1.59847867,6.67874527,-1.86644685,-1.04562843,1.13703322,-0.08180094,-7.98735714,-1.98407125,0.3163045,1.12484336,-0.28321564,0.2198875,-0.68933296,-0.04221243,0.28231478,1.61573136
446,0.57349306,-1.00900555,0.07085145,13.38843441,-0.74863392,1.16178751,-2.47884321,1.95217168,-1.21937871,-0.83551168,-1.66365039,-1.11175549,0.22523427,-0.53015053,1.25062799,-0.40737414,-0.83373618,4.25295401,-3.38821697,2.31332541,2.18136263,0.19823527,-1.98398614,-0.22582431,1.63284683,-1.99032402,0.97720313,1.01722383,2.1692307,0.42259806,-0.52030587,1.3324244
447,-0.52158791,0.35360438,0.18208247,-2.9810524,-1.16084695,-1.63337779,2.26125431,0.33361238,-2.66913676,-2.20659447,-3.93834853,2.27091932,0.43799257,2.13518381,3.97888517,-0.08337277,1.05370951,12.03687572,-2.52840328,-1.61478186,-4.09734201,-1.28564405,-6.40514183,0.19005926,0.08457293,-4.04605198,1.35712385,1.78981662,1.18695617,-0.14342993,-1.58828723,0.24858898
448,-1.13099706,2.16671681,1.67209566,9.89336014,-0.36278832,-0.52091336,-0.37800068,0.22423539,0.1488207,0.87149024,-0.30989513,1.16870391,-0.06676012,1.53602362,4.24003744,2.21224213,-1.53023815,6.33113194,-3.20548582,-2.41485739,4.16068363,-0.84239721,-1.31324422,-0.33148086,-0.49091303,0.6778152,0.13665646,-0.57033157,-0.19056621,-2.38184428,0.18664217,-0.87378526
449,-0.49107605,-0.29746741,1.14471722,3.364182,-0.46426857,-0.32593083,3.54168463,-1.10070395,-1.45720017,0.57472682,-1.76888382,1.18307698,0.92737341,0.75940037,4.88931561,0.44794011,0.1014396,4.12863779,-1.93182313,-4.15667105,1.02793276,-0.31294346,-3.7162044,-3.32696557,-0.3966887,3.16161036,-0.82775468,-0.99930859,0.79857987,-0.89506501,-0.73449755,-0.6921885
450,1.77709711,-0.22413462,-0.98409134,-0.10020995,-0.22720702,0.23592567,2.43861032,3.41429257,-1.54497242,-1.84540343,-2.97241473,0.26744032,0.79460847,1.73135006,3.17920065,-0.90496802,-0.61512583,5.20937347,-2.04522276,-0.56655526,-1.85758686,-0.53640723,-4.68899822,0.23513187,0.21263735,-0.39534831,0.69079876,-0.3572216,-1.99158549,-0.03889364,-1.60537577,1.86091173
451,-0.77101338,0.85119176,-1.72087884,13.69694805,-0.25816381,-0.20610547,1.02806747,-3.34438777,1.89757872,1.65884399,1.12374985,1.06098008,-0.46906689,1.84453785,3.56198692,1.01590216,1.58436406,5.66077471,-1.41470993,1.58283281,1.29339862,-0.28303266,1.56643844,0.66327989,-1.02843797,-2.08648252,1.1906172,-0.29260767,1.27388597,-1.99785185,-1.51875985,-0.90719712
452,-0.35319281,-0.2548514,1.4217782,-2.100914,-1.15207529,0.03708053,-0.86142087,1.56844342,-2.33201575,-0.88859284,-0.85096908,0.28416908,-0.16498822,0.43500876,5.08385181,2.07533312,-0.18653601,5.35533857,-2.09789944,-0.3140316,-1.25623751,-0.3543551,-7.34585762,-0.96418548,-0.09525221,-1.48328662,0.21327949,0.92392462,0.36946732,-1.20234227,0.44648373,-0.73423505
453,-1.81264853,1.04046321,0.50002503,9.12808037,0.54401612,-0.15392995,-3.92093277,0.22782043,0.31793243,-2.01970434,-3.43126249,0.24487257,0.13022202,1.24391758,3.55853653,0.17581964,0.67843068,7.66670513,-5.1437254,-1.53361666,4.16580296,0.67226624,-1.74651933,2.78680062,-0.35065269,1.91212583,0.4293654,0.01690221,1.14437771,-1.82032418,0.68403721,0.06685668
454,-0.16878609,1.03629255,2.20272303,9.10588646,-0.44008994,-0.53887343,-2.61809206,1.51571369,-2.29894757,0.57135892,-1.41793239,1.73585808,-0.76185328,-0.73805404,2.40375042,0.1488266,1.44064462,6.31194401,-4.54838419,-1.20724726,6.77989006,-1.67805386,-1.29815948,-1.84141874,1.27885103,0.31249976,-0.45576802,-0.38721669,0.70115805,-2.13913369,0.11666608,-0.65852022
455,-1.23719275,-1.45838284,-0.97378546,1.28496838,-2.38511133,-0.55175352,-2.64765191,1.2855351,-1.79395819,-1.89923656,-3.02537799,-0.54566801,0.02181762,1.82418931,2.58113194,0.23416646,1.13455963,11.69762135,-0.15828073,0.86615491,-1.78906298,1.14051533,-1.75274944,3.62235117,-0.56075948,2.61613584,-1.21039081,1.79859734,-0.96028,-0.52590495,0.85918331,-1.67784595
456,-0.9704802,0.27921784,-0.1109882,0.30528522,-1.68701684,-1.57154059,4.18644667,1.68039989,-0.55722111,-2.15521955,-2.58773589,1.44239283,-0.06033278,0.88429433,2.22163296,-1.61976242,1.98308623,6.40571642,0.00517619,-1.22788095,-2.85657883,-0.49335599,0.05610088,-0.36471695,-0.28129235,-0.25853026,0.03609204,0.49527049,-1.02686834,2.33410096,1.19135022,1.02888429
457,-1.45402086,0.77754939,-2.24153018,10.99233627,-1.51988935,-0.11192918,0.14683269,-0.90811855,-0.06976944,-1.20216084,-0.41771075,0.0448252,0.82356882,-0.66612494,2.7898407,0.68479705,-0.72337288,9.11160278,-3.20641661,0.28379273,2.31240439,-0.69822097,-0.28542262,-0.68933278,-0.39933625,1.0904355,1.471174,0.23429346,1.60391974,0.01590109,-1.00240803,1.10257399
458,-0.17789073,0.33648539,0.84390086,-1.49254084,-0.17492644,0.39295006,-1.95834994,2.52731562,-1.23778772,-1.68812943,-1.44725668,3.18815136,-0.0630964,-0.07635498,3.72469187,-0.29852629,0.69726348,12.62612438,-0.48555386,1.3094902,-1.79077935,0.9407562,-5.67076492,1.79448247,1.06277025,-2.20250559,0.6375438,-0.12202382,-0.37779292,-0.5231542,-2.79258609,0.11543417
459,1.00639188,-0.36791581,0.33446795,-1.62910104,0.4144448,1.37928152,2.93669248,0.48942298,-1.55199587,-0.45150727,-3.90106416,1.19998813,1.57081306,1.72509861,2.76093388,-0.34992921,0.27963102,7.28926134,-1.19299495,-0.80909491,-0.92924821,0.98188281,-6.49193954,0.4579742,0.49489677,0.52605391,-0.78460711,0.52323955,-0.13344271,-0.08163637,-0.95127696,-0.30400437
460,-0.06336789,1.05640888,-0.06858092,2.30420542,-0.68601418,-0.87723136,0.05989954,0.31765991,-3.01170421,-0.59634858,-1.30119598,2.22252798,0.11934167,2.16384554,3.1048255,-0.19353028,-1.160285,10.6671896,-1.37842023,-0.42653465,-0.44678777,-0.96894431,-3.88273883,-0.99794906,0.64924645,-3.51617098,-0.28808856,0.08285975,1.17057109,-1.09268951,0.23657203,-1.54805326
461,-1.43074059,1.60132265,0.94436646,8.14546013,-0.09419839,-0.89442992,-2.53238034,0.33832842,-0.0718061,-1.02218604,-0.91504014,1.25102067,-1.33423781,-0.53507173,3.14019203,-0.95511365,2.69211483,6.23605347,-3.2574544,-2.78063846,5.17539167,-1.44131231,-2.67575479,-0.5993982,-0.04367398,1.76529503,2.10516691,0.96447545,0.88157552,-2.33642054,0.51540673,0.70781863
462,-0.7658937,1.3000294,2.01817608,6.74088001,1.51345646,-0.90053916,0.45016342,0.44014627,-1.17828548,-1.6099329,-1.83243692,1.52535379,-0.28514558,0.10907853,4.35263443,1.81082404,-0.38185665,5.49812698,-1.09174097,-2.225106,4.00932026,-1.97396088,-4.81990719,-1.67017388,-0.56934452,2.68216538,-0.21768808,-1.34489322,0.42619026,-2.69778728,-0.12257087,-0.16294116
463,0.93780923,-0.14811939,-0.4853192,13.95920849,-0.83916736,0.06879687,-0.69764686,0.46432847,-1.89054871,2.45579386,0.31300473,0.11318099,-0.57042921,1.20024741,2.44798708,1.30081987,-0.33175021,0.57103962,-2.83383656,2.15341282,2.04278541,-1.33403873,-1.08079135,-0.0100979,0.91518563,-1.27606559,1.44350362,-0.25130355,1.19023395,-0.88384205,0.75720143,-0.01192123
464,-0.07463692,0.6449253,1.39218557,6.32441235,-0.3275888,-0.22284245,-0.85570872,0.94891542,-2.21213984,-0.63776588,-2.48912573,2.82709885,0.84999859,-0.22109079,3.45415592,0.4204545,1.35495269,6.29478931,-3.5388813,0.78627396,6.98724127,-0.96855807,-3.22121906,-0.61894709,1.03798914,1.51917434,0.68541288,0.81154448,1.36762834,-2.10487938,-1.11920774,-0.76171803
465,0.37751979,1.60195041,1.47953665,7.55139637,1.50529456,-0.59396815,3.11995816,-3.07104325,-0.67122972,0.01495862,1.85328138,0.16675091,0.44883168,-1.12502456,2.7019186,1.93401742,-0.42702317,-2.33299327,-0.70280421,0.23284101,4.17300892,0.49094796,-0.56030852,-3.40266728,0.56951165,-2.35284925,-0.339237,0.52047801,1.12220955,-2.00024033,-3.06749296,-0.62282801
466,-0.66878313,-0.76254123,-0.24951851,-2.61721849,-0.01206535,-0.27758908,-0.72550356,2.30154753,-1.35189164,-2.26168108,-3.6607101,-0.74638402,0.11595249,0.79574716,2.29352951,-2.07594085,-0.49951631,11.54720974,-2.36656857,-0.06630111,0.80765259,-1.69641304,-6.98923302,-1.2689898,-0.90200663,0.73709011,-0.27021718,-0.61933184,0.10332793,1.10473835,0.80339384,0.18448597
467,0.74488544,-0.1118452,0.01925509,12.62463951,1.02338636,-0.52780437,0.46844292,-0.94981277,0.78718191,-0.22849509,-0.27387074,-0.78182304,-0.64406061,-0.11942053,4.83847904,0.89619046,-0.16532612,4.015872,-1.76974881,-0.91226614,2.14266872,-0.97719955,-3.15370321,1.53368735,0.39100742,-0.21565771,1.15190983,0.50994533,2.73077011,1.01254916,-0.98145467,-0.81461143
468,0.61201596,1.38090944,0.16730207,7.15223312,0.71416843,0.63643229,1.10836291,-1.83203959,-0.37795961,0.01697576,-2.61015224,0.04500771,1.10374951,0.3073554,2.93198919,0.82804322,1.04810667,7.24488831,-2.77986193,-0.69880247,4.2783165,0.35134459,-4.18329811,-0.43436074,1.02002251,0.6360569,0.34260619,1.07424212,3.39498329,-0.40251988,-0.91887063,-0.90346408
469,0.39619601,1.38328183,-0.27149242,8.0610857,-1.80975711,1.87941694,-3.106354,-0.34602126,-1.30715191,-0.84549809,-1.75408638,0.08101892,0.68053949,-0.80738831,0.63390124,0.45353687,-1.3773315,6.09592819,-0.11207235,3.15941525,0.42095274,0.31245923,4.75348854,-2.36034703,1.83257318,0.67664909,0.77211654,-0.69576788,0.39398181,0.87077188,-0.41715372,-0.10384852
470,-0.20932586,0.40276015,-0.79538351,-2.31650543,-1.04963923,-0.09912109,1.9385705,2.41275263,-0.83882356,-0.53213447,-3.57485414,-0.12840402,2.66957998,1.28258693,2.85299349,0.1136458,-0.12366951,10.11958408,-1.05496228,-1.62522399,-3.11611748,0.99032676,-6.39583302,0.64451998,-0.59231359,-1.81564951,-0.95450878,0.9221828,0.24213934,0.58453846,-1.45404565,-1.2864939
471,0.93615735,0.78578335,-0.0599279,2.96286678,-0.22570364,-0.2927289,1.06857836,1.2556448,-0.24673893,-1.29684377,-2.15099216,0.93284178,0.06142712,1.6208117,2.56157351,-1.34751141,-0.55143207,12.29574871,-3.63680649,-0.68535948,-3.02670765,1.37088954,2.1935544,2.9177413,-0.0365579,-0.96842057,-0.64323938,0.03292513,-0.64563417,0.39687312,-1.31500649,1.80976152
472,0.01051305,-0.84618944,-0.31453633,6.93121338,-2.24515843,0.57320976,0.88244653,-1.46354377,0.72535849,0.21988612,0.11060032,-0.98926318,-0.75066829,0.11405921,4.13255882,0.88416034,0.15192783,3.44437003,-0.21344149,-5.18255901,2.68753552,1.05669558,0.68082607,0.06300351,-0.38929164,0.09144628,0.77768052,-0.40798593,0.73586631,-0.62128323,-0.36052692,-0.56418896
