,att6_num,att2_num,att1_num,class_cat
734,14817.29038648,3.0,0.0,4
735,13164.42758245,3.0,0.0,4
736,10937.02787511,3.0,0.0,4
737,11244.67882611,3.0,0.0,4
738,8052.60160884,3.0,0.0,4
739,10076.93867691,2.0,0.0,4
740,11459.15405952,3.0,0.0,4
741,10659.02500605,3.0,0.0,4
742,10063.7127276,3.0,0.0,4
743,5204.76575551,2.0,0.0,4
744,12370.02333145,3.0,0.0,4
745,13935.99948462,4.0,0.0,4
746,8207.87130629,3.0,0.0,4
747,10743.90886292,4.0,0.0,4
748,8943.06283038,2.0,0.0,4
749,6887.74097419,3.0,0.0,4
750,10466.95006045,3.0,0.0,4
751,6979.7930821,3.0,0.0,4
752,8525.26540605,3.0,0.0,4
753,8728.79199914,3.0,0.0,4
754,11782.60371061,3.0,0.0,4
755,10405.73153312,3.0,0.0,4
756,9071.0400538,3.0,0.0,4
757,9421.33239791,3.0,0.0,4
758,13632.60453718,3.0,0.0,4
759,12247.22813136,4.0,0.0,4
760,8910.36955052,4.0,0.0,4
761,9595.30306345,4.0,0.0,4
762,9061.17502745,4.0,0.0,4
763,10399.71566268,4.0,0.0,4
764,10463.68110671,4.0,0.0,4
765,10098.77683572,4.0,0.0,4
766,9959.2783939,4.0,0.0,4
767,6368.28511708,4.0,0.0,4
768,8373.7830226,3.0,0.0,4
769,9242.45693366,4.0,0.0,4
770,7356.22593265,2.0,0.0,4
771,8960.33445838,2.0,0.0,4
772,6200.3226653,2.0,0.0,4
773,6301.46317646,3.0,0.0,4
774,15845.4204244,4.0,0.0,4
775,10334.97846721,3.0,0.0,4
776,16356.14743872,3.0,0.0,4
777,10933.30075796,3.0,0.0,4
778,6202.22160239,2.0,0.0,4
779,8202.03379692,3.0,0.0,4
780,9788.1886288,4.0,0.0,4
781,8221.39890301,2.0,0.0,4
782,12050.60948504,3.0,0.0,4
783,5666.23825409,2.0,0.0,4
784,10939.17494133,3.0,0.0,4
785,10698.3286336,4.0,0.0,4
786,10871.54538053,3.0,0.0,4
787,12453.85597993,4.0,0.0,4
788,6889.13315418,3.0,0.0,4
789,10971.96773074,3.0,0.0,4
790,9601.78494553,3.0,0.0,4
791,10529.15896425,2.0,0.0,4
792,10038.94865633,3.0,0.0,4
793,8248.42138255,4.0,0.0,4
794,10421.04733427,3.0,0.0,4
795,9201.72677187,4.0,0.0,4
796,7200.17474359,3.0,0.0,4
797,8188.01344505,3.0,0.0,4
798,9153.84466241,3.0,0.0,4
799,8538.21315242,3.0,0.0,4
800,8265.00357382,3.0,0.0,5
801,7817.27599614,3.0,0.0,5
802,9886.84837963,3.0,0.0,5
803,7682.99167606,4.0,0.0,5
804,7075.75141436,3.0,0.0,5
805,5492.61195697,2.0,0.0,5
806,8860.47527332,3.0,0.0,5
807,9237.22029982,3.0,0.0,5
808,7140.10054526,3.0,0.0,5
809,7442.69212261,3.0,0.0,5
810,7537.86346495,4.0,0.0,5
811,7098.60031932,3.0,0.0,5
812,7490.57478418,4.0,0.0,5
813,9081.4112201,3.0,0.0,5
814,9065.88240283,4.0,0.0,5
815,9238.21504904,3.0,0.0,5
816,7045.28570481,3.0,0.0,5
817,4872.0284069,4.0,0.0,5
818,6631.01559274,3.0,0.0,5
819,4952.08536698,3.0,1.0,5
820,7025.18058338,2.0,0.0,5
821,8595.742624,3.0,0.0,5
822,5873.68801386,2.0,0.0,5
823,4756.59084591,6.0,0.0,5
824,9115.76782412,3.0,0.0,5
825,8800.60121098,3.0,0.0,5
826,9602.3226631,3.0,0.0,5
827,6757.23655226,2.0,0.0,5
828,8058.97657998,3.0,0.0,5
829,7357.32408241,3.0,0.0,5
830,8090.03082449,3.0,0.0,5
831,7466.42023029,3.0,0.0,5
832,6906.86910031,3.0,0.0,5
833,5996.5288181,2.0,0.0,5
834,6661.76228821,2.0,0.0,5
835,7312.45456065,2.0,0.0,5
836,8384.33337408,2.0,0.0,5
837,5602.35019121,3.0,0.0,5
838,8533.38108543,3.0,0.0,5
839,6946.70657449,4.0,0.0,5
840,7359.52750606,3.0,0.0,5
841,8095.26066754,4.0,0.0,5
842,7847.20144767,3.0,0.0,5
843,6892.6432378,3.0,0.0,5
844,6699.96983825,3.0,0.0,5
845,7474.7980218,3.0,0.0,5
846,8835.0790058,3.0,0.0,5
847,8935.83116468,3.0,0.0,5
848,7458.45900212,2.0,0.0,5
849,6977.89773411,2.0,0.0,5
850,6838.1535739,3.0,0.0,5
851,5163.62160963,2.0,0.0,5
852,9359.88244691,3.0,0.0,5
853,7703.2111002,3.0,0.0,5
854,6225.59989478,2.0,0.0,5
855,6909.18411373,3.0,0.0,5
856,6003.00526087,3.0,0.0,5
857,5971.70651707,2.0,0.0,5
858,6359.7405547,3.0,0.0,5
859,7329.97313433,3.0,0.0,5
860,8155.17575303,3.0,0.0,5
861,9468.03359224,4.0,0.0,5
862,6394.65838259,2.0,0.0,5
863,6634.18562276,2.0,0.0,5
864,7243.71582159,3.0,0.0,5
865,5774.54873649,2.0,0.0,5
866,8222.61415622,3.0,0.0,5
867,3579.87140209,5.0,0.0,5
868,9006.57685569,3.0,0.0,5
869,7734.96519969,2.0,0.0,5
870,9296.39712504,3.0,0.0,5
871,7030.03744137,3.0,0.0,5
872,7963.75628134,4.0,0.0,5
873,8865.65128378,3.0,0.0,5
874,3193.35524586,2.0,0.0,5
875,8243.74340778,3.0,0.0,5
876,7573.70828693,3.0,0.0,5
877,8453.77217665,4.0,0.0,5
878,8031.62324464,3.0,0.0,5
879,6871.44036713,3.0,0.0,5
880,6349.39756779,2.0,0.0,5
881,5879.52134197,2.0,0.0,5
882,8463.83579573,4.0,0.0,5
883,4731.5133327,3.0,0.0,5
884,7486.87665627,3.0,0.0,5
885,7370.12120835,3.0,0.0,5
886,7908.00339705,3.0,0.0,5
887,8837.69004848,3.0,0.0,5
888,8574.68295226,3.0,0.0,5
889,6407.95092597,3.0,0.0,5
890,9563.35209864,4.0,0.0,5
891,6286.78862989,3.0,0.0,5
892,6811.65807908,2.0,0.0,5
893,7675.37395462,4.0,0.0,5
894,7781.64015149,2.0,0.0,5
895,8314.07354031,3.0,0.0,5
896,7027.38511048,2.0,0.0,5
897,8306.16044722,3.0,0.0,5
898,9126.64509546,4.0,0.0,5
899,9267.35803588,4.0,0.0,5
900,7040.54179101,2.0,0.0,5
901,9983.23234315,3.0,0.0,5
902,10298.70077143,3.0,0.0,5
903,9146.97915479,3.0,0.0,5
904,3387.76163148,2.0,0.0,5
905,7665.67098528,2.0,0.0,5
906,9006.60706368,3.0,0.0,5
907,6403.84205464,3.0,0.0,5
908,10193.53626548,3.0,0.0,5
909,8894.77132927,3.0,0.0,5
910,7029.15084607,3.0,0.0,5
911,7696.02357646,3.0,0.0,5
912,7281.13993918,3.0,0.0,5
913,7239.5984851,3.0,0.0,5
914,7835.67050126,3.0,0.0,5
915,6902.26456977,3.0,0.0,5
916,7674.50611607,3.0,0.0,5
917,5971.3712661,3.0,0.0,5
918,7176.36622421,3.0,0.0,5
919,8751.43383554,3.0,0.0,5
920,7950.14029821,3.0,0.0,5
921,6036.6542811,2.0,0.0,5
922,8200.81666235,3.0,0.0,5
923,6720.01525585,3.0,0.0,5
924,6332.25928752,3.0,0.0,5
925,7578.8508965,2.0,0.0,5
926,5890.61383193,2.0,0.0,5
927,6642.73158437,2.0,0.0,5
928,6775.26588918,4.0,0.0,5
929,5775.93993999,2.0,0.0,5
930,6961.11032834,4.0,0.0,5
931,9914.70621562,3.0,0.0,5
932,7364.01490889,2.0,0.0,5
933,8280.35446911,3.0,0.0,5
934,6858.85243118,2.0,0.0,5
935,7900.77406805,3.0,0.0,5
936,7507.13000038,2.0,0.0,5
937,7691.58358712,3.0,0.0,5
938,7086.93940095,3.0,0.0,5
939,3621.13195294,3.0,0.0,5
940,5827.96989315,3.0,0.0,5
941,7813.04669002,3.0,0.0,5
942,7497.890571,4.0,0.0,5
943,8313.90784365,3.0,0.0,5
944,5967.15809076,3.0,0.0,5
945,6378.67511286,3.0,0.0,5
946,8403.62396801,3.0,0.0,5
947,6946.21902093,3.0,0.0,5
948,6382.72416538,3.0,0.0,5
949,7023.2511188,4.0,0.0,5
950,6841.24582786,3.0,0.0,5
951,7560.467361,2.0,0.0,5
952,7544.11989085,2.0,0.0,5
953,6405.39042419,2.0,0.0,5
954,7316.13978168,3.0,0.0,5
955,6558.87674424,2.0,0.0,5
956,8714.93168067,3.0,0.0,5
957,7312.85540398,3.0,0.0,5
958,6760.36460757,2.0,0.0,5
959,9869.9873149,3.0,0.0,5
960,6041.30494492,2.0,0.0,5
961,9831.74303453,3.0,0.0,5
962,7442.47043847,3.0,0.0,5
963,7929.07169683,3.0,0.0,5
964,6924.09582833,3.0,0.0,5
965,8123.28509046,3.0,0.0,5
966,7836.86748431,3.0,0.0,5
967,6028.28150127,3.0,0.0,5
968,7705.12099673,3.0,0.0,5
969,6256.09689413,3.0,0.0,5
970,9456.09771976,3.0,0.0,5
971,5818.68168787,2.0,0.0,5
972,8563.05054549,2.0,0.0,5
973,5951.87584722,2.0,0.0,5
974,4695.09525811,6.0,0.0,5
975,7826.24935643,3.0,0.0,5
976,9255.02741174,3.0,0.0,5
977,8250.63891543,4.0,0.0,5
978,6392.07571344,3.0,0.0,5
979,7819.85176305,4.0,0.0,5
980,9628.85020876,3.0,0.0,5
981,8982.25641523,3.0,0.0,5
982,6230.0109315,2.0,0.0,5
983,9890.35018353,4.0,0.0,5
984,8899.88312117,3.0,0.0,5
985,8371.92057641,3.0,0.0,5
986,9116.31395407,3.0,0.0,5
987,6092.58605556,2.0,0.0,5
988,6636.69754428,2.0,0.0,5
989,6880.07858987,2.0,0.0,5
990,7043.90973115,3.0,0.0,5
991,5932.05290181,3.0,0.0,5
992,5483.12744176,3.0,0.0,5
993,6194.82269664,3.0,0.0,5
994,6476.26917055,3.0,0.0,5
995,5926.19298461,2.0,0.0,5
996,8599.26665274,2.0,0.0,5
997,5668.7560066,3.0,0.0,5
998,8587.88046053,3.0,0.0,5
999,8481.51096463,3.0,0.0,5
1000,14252.11793566,2.0,0.0,6
1001,6735.73773822,3.0,0.0,6
1002,13672.51993,2.0,0.0,6
1003,15740.51937416,3.0,0.0,6
1004,9746.83640521,2.0,0.0,6
1005,13699.03216397,3.0,0.0,6
1006,12189.99516565,2.0,0.0,6
1007,12145.22011469,2.0,0.0,6
1008,11172.93900744,2.0,0.0,6
1009,14591.28072843,3.0,0.0,6
1010,11926.49860138,2.0,0.0,6
1011,11819.86541611,3.0,0.0,6
1012,10873.17902565,2.0,0.0,6
1013,13458.90125865,3.0,0.0,6
1014,13672.78480308,3.0,0.0,6
1015,11344.8203844,2.0,0.0,6
1016,13519.38881995,2.0,0.0,6
1017,16731.34824914,3.0,0.0,6
1018,16320.75440096,3.0,0.0,6
1019,12302.18837724,2.0,0.0,6
1020,9605.4689837,2.0,0.0,6
1021,13518.53665584,3.0,0.0,6
1022,13774.17085242,3.0,0.0,6
1023,11839.82989873,2.0,0.0,6
1024,11989.4115913,2.0,0.0,6
1025,11787.07654748,3.0,0.0,6
1026,10787.27553586,2.0,0.0,6
1027,9872.10531024,3.0,0.0,6
1028,12341.95965937,2.0,0.0,6
1029,10886.3583669,2.0,0.0,6
1030,9820.5662027,2.0,0.0,6
1031,15197.64923595,3.0,0.0,6
1032,6421.12134914,2.0,0.0,6
1033,12127.81383523,2.0,0.0,6
1034,12567.19435663,3.0,0.0,6
1035,11283.44456674,3.0,0.0,6
1036,16695.46779172,3.0,0.0,6
1037,11900.51624394,2.0,0.0,6
1038,12622.7634606,3.0,0.0,6
1039,12698.62604121,2.0,0.0,6
1040,15196.92998964,3.0,0.0,6
1041,14877.19003563,3.0,0.0,6
1042,9021.52496132,2.0,0.0,6
1043,14333.80085669,2.0,0.0,6
1044,10085.42642577,2.0,0.0,6
1045,15227.63658881,3.0,0.0,6
1046,11197.45948873,2.0,0.0,6
1047,12748.97861102,3.0,0.0,6
1048,11182.27663238,2.0,0.0,6
1049,11438.77821374,3.0,0.0,6
1050,11324.82093234,2.0,0.0,6
1051,10150.08381264,3.0,0.0,6
1052,11088.03713939,2.0,0.0,6
1053,9504.13924413,2.0,0.0,6
1054,11188.26743756,3.0,0.0,6
1055,14951.70855557,3.0,0.0,6
1056,9390.63390828,2.0,0.0,6
1057,11323.38392327,3.0,0.0,6
1058,15639.27044716,2.0,0.0,6
1059,9894.85772753,3.0,0.0,6
1060,11354.1599055,2.0,0.0,6
1061,11082.96232739,2.0,0.0,6
1062,8127.9897228,2.0,0.0,6
1063,9694.05978355,2.0,0.0,6
1064,13239.52595029,2.0,0.0,6
1065,14630.50074475,3.0,0.0,6
1066,13225.58060665,3.0,0.0,6
1067,14158.11916279,3.0,0.0,6
1068,12215.26643467,3.0,0.0,6
1069,12254.04003149,3.0,0.0,6
1070,15847.07312158,3.0,0.0,6
1071,14118.85041117,3.0,0.0,6
1072,10675.40951168,3.0,0.0,6
1073,10513.02171566,2.0,0.0,6
1074,13029.40532406,3.0,0.0,6
1075,13600.93711971,3.0,0.0,6
1076,12616.40893775,3.0,0.0,6
1077,12147.48413541,2.0,0.0,6
1078,10536.85473618,2.0,0.0,6
1079,11436.20231617,3.0,0.0,6
1080,13630.70528952,2.0,0.0,6
1081,9131.48776434,2.0,0.0,6
1082,14739.10779581,3.0,0.0,6
1083,15406.87537833,3.0,0.0,6
1084,10765.33570354,2.0,0.0,6
1085,11990.3379004,2.0,0.0,6
1086,13252.18439739,2.0,0.0,6
1087,6263.50538562,2.0,0.0,6
1088,12149.88239172,3.0,0.0,6
1089,9479.15525737,2.0,0.0,6
1090,11030.0495166,3.0,0.0,6
1091,13477.73288702,3.0,0.0,6
1092,12940.92032898,3.0,0.0,6
1093,9155.17560206,3.0,0.0,6
1094,14814.88333754,3.0,0.0,6
1095,13363.32699725,3.0,0.0,6
1096,15091.80552571,3.0,0.0,6
1097,12642.13338071,3.0,0.0,6
1098,11408.92296336,2.0,0.0,6
1099,12181.28685272,3.0,0.0,6
1100,9241.17846025,2.0,0.0,6
1101,8105.9909604,2.0,0.0,6
1102,13305.85370984,3.0,0.0,6
1103,13538.297111,3.0,0.0,6
1104,11999.5175401,2.0,0.0,6
1105,13896.45950601,3.0,0.0,6
1106,14013.70409297,3.0,0.0,6
1107,12258.61997845,2.0,0.0,6
1108,8841.96861598,3.0,0.0,6
1109,12509.4601955,2.0,0.0,6
1110,10115.29872417,3.0,0.0,6
1111,12037.73784665,3.0,0.0,6
1112,17080.82421909,3.0,0.0,6
1113,12950.39248214,2.0,0.0,6
1114,17242.28532849,3.0,0.0,6
1115,13706.80340082,2.0,0.0,6
1116,13516.47781569,2.0,0.0,6
1117,15319.35065207,3.0,0.0,6
1118,13094.210522,3.0,0.0,6
1119,17572.19994308,3.0,0.0,6
1120,6340.38078721,2.0,0.0,6
1121,12500.56686749,3.0,0.0,6
1122,13733.63684657,3.0,0.0,6
1123,12044.22461186,3.0,0.0,6
1124,13512.77788,3.0,0.0,6
1125,13534.03370702,3.0,0.0,6
1126,14748.10814068,3.0,0.0,6
1127,14513.15930173,3.0,0.0,6
1128,13778.03770377,3.0,0.0,6
1129,9847.82473627,3.0,0.0,6
1130,10124.72744022,2.0,0.0,6
1131,15399.36053877,3.0,0.0,6
1132,13495.20252804,3.0,0.0,6
1133,13436.64656485,3.0,0.0,6
1134,14753.5439041,3.0,0.0,6
1135,13072.87019201,3.0,0.0,6
1136,14037.38861021,3.0,0.0,6
1137,14945.87190352,3.0,0.0,6
1138,12046.50496769,3.0,0.0,6
1139,10686.68939944,2.0,0.0,6
1140,9223.0486764,2.0,0.0,6
1141,11749.992101,2.0,0.0,6
1142,10299.71187568,2.0,0.0,6
1143,12496.36718376,2.0,0.0,6
1144,11744.77643167,3.0,0.0,6
1145,11732.82508825,3.0,0.0,6
1146,14716.93108522,3.0,0.0,6
1147,13193.4546318,2.0,0.0,6
1148,15228.18159088,3.0,0.0,6
1149,15496.20724306,3.0,0.0,6
1150,13667.14342639,2.0,0.0,6
1151,10927.11757301,3.0,0.0,6
1152,12900.52136111,3.0,0.0,6
1153,12586.8028215,3.0,0.0,6
1154,12731.33107864,2.0,0.0,6
1155,11871.42647036,3.0,0.0,6
1156,13660.70338627,3.0,0.0,6
1157,9400.38384329,3.0,0.0,6
1158,13242.9376969,2.0,0.0,6
1159,12791.59489034,3.0,0.0,6
1160,11141.5373544,3.0,0.0,6
1161,12290.77514409,2.0,0.0,6
1162,14820.6446072,3.0,0.0,6
1163,12767.03297007,3.0,0.0,6
1164,7974.71243016,2.0,0.0,6
1165,10928.32630144,3.0,0.0,6
1166,12364.96594523,3.0,0.0,6
1167,12062.67046259,2.0,0.0,6
1168,12291.34913971,3.0,0.0,6
1169,14793.9348873,3.0,0.0,6
1170,11315.08863606,3.0,0.0,6
1171,15243.97553053,3.0,0.0,6
1172,15228.18159088,3.0,0.0,6
1173,14876.74509775,3.0,0.0,6
1174,10845.71837331,2.0,0.0,6
1175,9300.10913063,3.0,0.0,6
1176,14598.33255063,2.0,0.0,6
1177,12188.13366522,3.0,0.0,6
1178,9637.59388761,2.0,0.0,6
1179,10620.25549976,3.0,0.0,6
1180,14217.7881521,3.0,0.0,6
1181,13819.73446599,3.0,0.0,6
1182,15700.48819764,3.0,0.0,6
1183,9684.05376584,2.0,0.0,6
1184,11738.8928881,3.0,0.0,6
1185,11318.9490085,3.0,0.0,6
1186,10479.96941384,3.0,0.0,6
1187,10700.89391571,3.0,0.0,6
1188,10589.77472553,2.0,0.0,6
1189,15088.9268678,3.0,0.0,6
1190,9893.58091093,2.0,0.0,6
1191,10529.91705526,2.0,0.0,6
1192,11902.35644751,3.0,0.0,6
1193,12679.95690863,3.0,0.0,6
1194,9681.48950152,3.0,0.0,6
1195,9130.22574687,2.0,0.0,6
1196,12879.36796698,3.0,0.0,6
1197,16295.56427421,3.0,0.0,6
1198,14745.69674039,3.0,0.0,6
1199,11377.51030788,3.0,0.0,6
1200,4479.01038962,1.0,1.0,7
1201,4292.74534542,1.0,1.0,7
1202,5529.82243893,1.0,1.0,7
1203,5751.33709351,1.0,1.0,7
1204,3787.03556031,1.0,1.0,7
1205,3490.17179807,1.0,1.0,7
1206,3882.01046533,1.0,1.0,7
1207,3161.16524363,1.0,1.0,7
1208,3541.76662179,1.0,1.0,7
1209,3504.25313214,1.0,1.0,7
1210,4312.91425973,1.0,1.0,7
1211,4900.63251141,1.0,1.0,7
1212,3276.39505791,1.0,1.0,7
1213,6515.44558864,1.0,1.0,7
1214,3381.93949131,1.0,1.0,7
1215,6641.59861241,1.0,1.0,7
1216,6143.4148589,1.0,1.0,7
1217,3861.44976225,1.0,1.0,7
1218,3242.8086737,1.0,1.0,7
1219,4580.15427612,1.0,1.0,7
1220,4258.51180153,1.0,1.0,7
1221,3979.06929035,1.0,1.0,7
1222,4073.64498836,1.0,1.0,7
1223,5845.27094085,1.0,1.0,7
1224,3389.10291275,1.0,1.0,7
1225,3665.44948044,1.0,1.0,7
1226,3244.83123599,1.0,1.0,7
1227,3822.6186301,1.0,1.0,7
1228,4026.33835559,1.0,1.0,7
1229,2707.9953274,1.0,1.0,7
1230,4162.40206726,1.0,1.0,7
1231,3368.27709314,1.0,1.0,7
1232,3158.13162882,1.0,1.0,7
1233,3737.86499584,1.0,1.0,7
1234,4249.8857926,1.0,1.0,7
1235,3736.66291173,1.0,1.0,7
1236,5287.67761181,1.0,1.0,7
1237,3808.02131663,1.0,1.0,7
1238,3372.37219392,1.0,1.0,7
1239,4127.36785739,1.0,1.0,7
1240,5963.33720493,1.0,1.0,7
1241,3387.86616585,1.0,1.0,7
1242,4119.68680294,1.0,1.0,7
1243,4420.0811225,1.0,1.0,7
1244,5656.88277755,1.0,1.0,7
1245,4528.5788619,2.0,1.0,7
1246,4985.37701844,1.0,1.0,7
1247,2349.58260413,1.0,1.0,7
1248,3464.45337998,1.0,1.0,7
1249,3384.28945986,1.0,1.0,7
1250,2862.95569946,1.0,1.0,7
1251,4380.41853474,1.0,1.0,7
1252,3932.18512815,1.0,1.0,7
1253,3411.3701735,1.0,1.0,7
1254,3124.95640771,1.0,1.0,7
1255,3755.5495319,1.0,1.0,7
1256,3889.05858665,1.0,1.0,7
1257,5663.02416935,1.0,1.0,7
1258,3309.14741841,1.0,1.0,7
1259,4096.72040869,1.0,1.0,7
1260,4752.26734605,1.0,1.0,7
1261,3787.67129162,1.0,1.0,7
1262,3345.73263378,1.0,1.0,7
1263,3524.81650366,2.0,1.0,7
1264,5683.97928376,1.0,1.0,7
1265,3827.67298269,1.0,1.0,7
1266,3744.70528068,1.0,1.0,7
1267,3593.77474835,1.0,1.0,7
1268,3277.27553557,1.0,1.0,7
1269,4521.84676063,1.0,1.0,7
1270,4312.65268701,1.0,1.0,7
1271,3808.02131663,1.0,1.0,7
1272,3827.67298269,1.0,1.0,7
1273,4567.22010516,1.0,1.0,7
1274,3870.75302081,1.0,1.0,7
1275,3905.88349701,1.0,1.0,7
1276,3583.98301349,1.0,1.0,7
1277,3489.15283369,1.0,1.0,7
1278,3366.4763764,1.0,1.0,7
1279,3943.38056624,1.0,1.0,7
1280,3631.0045409,1.0,1.0,7
1281,2708.41953597,1.0,1.0,7
1282,4140.00907111,1.0,1.0,7
1283,4197.46796051,1.0,1.0,7
1284,4363.93137513,1.0,1.0,7
1285,3353.84773563,1.0,1.0,7
1286,3347.2783197,1.0,1.0,7
1287,5962.29315444,1.0,1.0,7
1288,3893.0388589,1.0,1.0,7
1289,3378.03488451,1.0,1.0,7
1290,3429.91743911,1.0,1.0,7
1291,3752.24638582,1.0,1.0,7
1292,3649.43149165,1.0,1.0,7
1293,3510.70187832,1.0,1.0,7
1294,3590.40935171,1.0,1.0,7
1295,4600.99164877,1.0,1.0,7
1296,3909.11412491,1.0,1.0,7
1297,3634.57564199,1.0,1.0,7
1298,3078.47781712,1.0,1.0,7
1299,5502.82720887,2.0,1.0,7
1300,3153.25484956,1.0,1.0,7
1301,3064.86362428,1.0,1.0,7
1302,5159.22849324,1.0,1.0,7
1303,3757.75094337,1.0,1.0,7
1304,5346.4333071,1.0,1.0,7
1305,3694.51374331,1.0,1.0,7
1306,3370.49744682,1.0,1.0,7
1307,4613.04315518,1.0,1.0,7
1308,3744.57949444,1.0,1.0,7
1309,3865.48970786,1.0,1.0,7
1310,5137.84818962,1.0,1.0,7
1311,3536.37415995,1.0,1.0,7
1312,3612.776887,1.0,1.0,7
1313,3982.20179452,1.0,1.0,7
1314,4074.16566155,1.0,1.0,7
1315,3258.89191918,1.0,1.0,7
1316,3121.22425902,1.0,1.0,7
1317,5573.32435337,1.0,1.0,7
1318,2986.68437693,1.0,1.0,7
1319,3675.34746902,1.0,1.0,7
1320,4273.27750355,1.0,1.0,7
1321,3772.102425,1.0,1.0,7
1322,3650.41682253,1.0,1.0,7
1323,5613.3150985,1.0,1.0,7
1324,3046.96522533,1.0,1.0,7
1325,3505.648025,1.0,1.0,7
1326,3674.61333614,1.0,1.0,7
1327,3776.501007,1.0,1.0,7
1328,2419.4578856,1.0,1.0,7
1329,3729.17420228,1.0,1.0,7
1330,3470.60993208,1.0,1.0,7
1331,4335.9687508,1.0,1.0,7
1332,4203.44581191,1.0,1.0,7
1333,3419.24036202,1.0,1.0,7
1334,4766.8384268,1.0,1.0,7
1335,6782.34952123,1.0,1.0,7
1336,4727.12767387,1.0,1.0,7
1337,4722.32116447,1.0,1.0,7
1338,3486.44701557,2.0,0.0,7
1339,6107.11476625,1.0,1.0,7
1340,3632.04157742,1.0,1.0,7
1341,3091.32230046,1.0,1.0,7
1342,2746.5139267,1.0,1.0,7
1343,3528.4833271,1.0,1.0,7
1344,3486.65477566,1.0,1.0,7
1345,3260.08948999,1.0,1.0,7
1346,3502.29950982,1.0,1.0,7
1347,3607.86202134,1.0,1.0,7
1348,4594.75990722,1.0,1.0,7
1349,4437.11299763,1.0,1.0,7
1350,3979.94990023,1.0,1.0,7
1351,5848.7558663,1.0,1.0,7
1352,5679.53696845,1.0,1.0,7
1353,3101.21277016,1.0,1.0,7
1354,3435.9668397,1.0,1.0,7
1355,3993.68569875,1.0,1.0,7
1356,4515.29967723,1.0,1.0,7
1357,3456.27060873,1.0,1.0,7
1358,3433.30540507,1.0,1.0,7
1359,9708.53471879,3.0,0.0,7
1360,4200.74765527,1.0,1.0,7
1361,4716.15830577,1.0,1.0,7
1362,5243.2677536,1.0,1.0,7
1363,3110.50547471,1.0,1.0,7
1364,3773.01158085,1.0,1.0,7
1365,4300.67317037,1.0,1.0,7
1366,3927.74501603,1.0,1.0,7
1367,3542.63811124,1.0,1.0,7
1368,3598.94277931,1.0,1.0,7
1369,3944.3625356,1.0,1.0,7
1370,3631.85940286,1.0,1.0,7
1371,3703.13034691,1.0,1.0,7
1372,3786.02765766,1.0,1.0,7
1373,4052.2881043,1.0,1.0,7
1374,3049.169759,1.0,1.0,7
1375,2968.13187325,1.0,1.0,7
1376,3833.6591937,1.0,1.0,7
1377,3921.89822664,1.0,1.0,7
1378,3333.16839168,1.0,1.0,7
1379,3499.25746488,1.0,1.0,7
1380,3291.4007467,1.0,1.0,7
1381,3939.09714293,1.0,1.0,7
1382,4458.55737099,1.0,1.0,7
1383,3279.72721077,1.0,1.0,7
1384,5841.681693,1.0,1.0,7
1385,3172.70514418,1.0,1.0,7
1386,4018.88664567,1.0,1.0,7
1387,3103.29714343,1.0,1.0,7
1388,3194.79834919,1.0,1.0,7
1389,3415.75707748,1.0,1.0,7
1390,3592.35352929,1.0,1.0,7
1391,5409.01012592,1.0,1.0,7
1392,3426.27699694,1.0,1.0,7
1393,5769.38831342,1.0,1.0,7
1394,3505.50150001,1.0,1.0,7
1395,3734.58627414,1.0,1.0,7
1396,2943.22982148,1.0,1.0,7
1397,5557.81170926,1.0,1.0,7
1398,3669.32072214,1.0,1.0,7
1399,3872.73354596,1.0,1.0,7
1400,4338.71658668,2.0,0.0,8
1401,5173.81150776,2.0,0.0,8
1402,8128.64682645,2.0,0.0,8
1403,6276.70135541,2.0,0.0,8
1404,5498.00163611,2.0,0.0,8
1405,7733.44326697,2.0,0.0,8
1406,4396.19384238,2.0,0.0,8
1407,7781.40453257,2.0,0.0,8
1408,5537.4514502,2.0,0.0,8
1409,5910.43816619,3.0,0.0,8
1410,6781.21229521,2.0,0.0,8
1411,5409.0708972,2.0,0.0,8
1412,5803.08375367,2.0,0.0,8
1413,6255.51427574,2.0,0.0,8
1414,6616.86485892,2.0,0.0,8
1415,6110.75378098,2.0,0.0,8
1416,5143.93466753,2.0,0.0,8
1417,5503.03985958,3.0,0.0,8
1418,6989.19393173,2.0,0.0,8
1419,7520.91509495,2.0,0.0,8
1420,5481.2799088,2.0,0.0,8
1421,4923.79639693,2.0,0.0,8
1422,5631.35960126,2.0,0.0,8
1423,5673.02091507,3.0,0.0,8
1424,5162.24148227,2.0,0.0,8
1425,7771.97990543,2.0,0.0,8
1426,5601.36833086,2.0,0.0,8
1427,6739.80739253,2.0,0.0,8
1428,5771.40375449,2.0,0.0,8
1429,7505.71797375,2.0,0.0,8
1430,5791.83975212,3.0,0.0,8
1431,5804.51368518,2.0,0.0,8
1432,7795.44036657,3.0,0.0,8
1433,5107.88151331,2.0,0.0,8
1434,5048.21581803,2.0,0.0,8
1435,7754.12940196,3.0,0.0,8
1436,4602.78002022,2.0,0.0,8
1437,6905.20973079,2.0,0.0,8
1438,7658.60856714,3.0,0.0,8
1439,6602.76656734,2.0,0.0,8
1440,4859.75767075,2.0,0.0,8
1441,6568.86108164,2.0,0.0,8
1442,5463.70324565,2.0,0.0,8
1443,5062.76565784,2.0,0.0,8
1444,7234.66522322,2.0,0.0,8
1445,5114.15176851,2.0,0.0,8
