,att4_num,att1_num,att3_num,att2_num
697,183.4428614,0.0,1.0,3.0
698,182.1528614,0.0,0.0,2.0
699,179.0848614,0.0,1.0,3.0
700,183.8808614,0.0,1.0,3.0
701,169.1208614,0.0,0.0,2.0
702,146.8888614,0.0,1.0,3.0
703,154.5048614,0.0,0.0,2.0
704,189.4548614,0.0,0.0,2.0
705,172.0128614,0.0,0.0,2.0
706,174.7928614,0.0,1.0,3.0
707,154.0828614,0.0,0.0,2.0
708,179.5148614,0.0,0.0,2.0
709,169.7468614,0.0,1.0,3.0
710,188.1648614,0.0,1.0,3.0
711,179.3908614,0.0,1.0,3.0
712,151.3868614,0.0,0.0,2.0
713,170.7148614,0.0,2.0,4.0
714,179.2008614,0.0,1.0,3.0
715,186.9328614,0.0,1.0,3.0
716,188.8348614,0.0,1.0,3.0
717,181.8048614,0.0,0.0,2.0
718,169.5898614,0.0,0.0,2.0
719,210.1388614,0.0,1.0,3.0
720,174.3048614,0.0,1.0,3.0
721,161.0228614,0.0,1.0,3.0
722,190.2088614,0.0,1.0,3.0
723,174.0568614,0.0,1.0,3.0
724,184.8148614,0.0,1.0,3.0
725,206.0948614,0.0,1.0,3.0
726,198.9988614,0.0,1.0,3.0
727,166.3228614,0.0,0.0,2.0
728,175.3048614,0.0,1.0,3.0
729,172.2528614,0.0,0.0,2.0
730,185.8748614,0.0,1.0,3.0
731,165.0088614,0.0,0.0,2.0
732,159.7988614,0.0,1.0,3.0
733,172.5508614,0.0,1.0,3.0
734,202.3978614,0.0,1.0,3.0
735,198.2208614,0.0,1.0,3.0
736,184.0128614,0.0,1.0,3.0
737,189.1408614,0.0,1.0,3.0
738,166.7048614,0.0,1.0,3.0
739,176.4548614,0.0,0.0,2.0
740,187.0488614,0.0,1.0,3.0
741,187.2888614,0.0,1.0,3.0
742,172.4768614,0.0,1.0,3.0
743,145.9128614,0.0,0.0,2.0
744,206.7148614,0.0,1.0,3.0
745,203.7948614,0.0,2.0,4.0
746,160.7668614,0.0,1.0,3.0
747,182.7148614,0.0,2.0,4.0
748,180.0428614,0.0,0.0,2.0
749,162.6938614,0.0,1.0,3.0
750,185.6508614,0.0,1.0,3.0
751,166.1088614,0.0,1.0,3.0
752,167.8868614,0.0,1.0,3.0
753,165.6628614,0.0,1.0,3.0
754,198.5268614,0.0,1.0,3.0
755,183.6748614,0.0,1.0,3.0
756,180.1588614,0.0,1.0,3.0
757,180.0528614,0.0,1.0,3.0
758,202.3068614,0.0,1.0,3.0
759,201.7528614,0.0,2.0,4.0
760,169.5988614,0.0,2.0,4.0
761,177.6288614,0.0,1.0,4.0
762,175.9748614,0.0,2.0,4.0
763,184.4528614,0.0,2.0,4.0
764,180.9288614,0.0,2.0,4.0
765,172.4688614,0.0,2.0,4.0
766,185.9908614,0.0,2.0,4.0
767,162.7768614,0.0,2.0,4.0
768,178.5228614,0.0,1.0,3.0
769,177.9928614,0.0,2.0,4.0
770,176.0408614,0.0,0.0,2.0
771,172.7488614,0.0,0.0,2.0
772,161.7168614,0.0,0.0,2.0
773,153.6788614,0.0,1.0,3.0
774,211.3628614,0.0,2.0,4.0
775,182.1448614,0.0,1.0,3.0
776,217.8548614,0.0,1.0,3.0
777,194.8888614,0.0,1.0,3.0
778,148.9888614,0.0,0.0,2.0
779,171.0788614,0.0,1.0,3.0
780,180.5808614,0.0,2.0,4.0
781,167.6058614,0.0,0.0,2.0
782,195.1128614,0.0,1.0,3.0
783,152.6348614,0.0,0.0,2.0
784,191.5228614,0.0,1.0,3.0
785,187.0328614,0.0,2.0,4.0
786,190.3488614,0.0,1.0,3.0
787,194.5508614,0.0,2.0,4.0
788,158.6408614,0.0,1.0,3.0
789,186.1888614,0.0,1.0,3.0
790,181.8968614,0.0,1.0,3.0
791,186.0808614,0.0,0.0,2.0
792,193.9788614,0.0,1.0,3.0
793,175.4368614,0.0,2.0,4.0
794,185.1718614,0.0,1.0,3.0
795,171.2028614,0.0,2.0,4.0
796,155.1668614,0.0,1.0,3.0
797,169.8888614,0.0,1.0,3.0
798,180.8288614,0.0,1.0,3.0
799,170.0948614,0.0,1.0,3.0
800,161.7328614,0.0,1.0,3.0
801,155.9528614,0.0,1.0,3.0
802,175.4278614,0.0,1.0,3.0
803,154.3568614,0.0,2.0,4.0
804,159.6248614,0.0,1.0,3.0
805,145.9378614,0.0,0.0,2.0
806,170.1368614,0.0,1.0,3.0
807,167.2988614,0.0,1.0,3.0
808,154.5368614,0.0,1.0,3.0
809,153.3308614,0.0,1.0,3.0
810,154.9928614,0.0,1.0,4.0
811,153.5288614,0.0,1.0,3.0
812,155.6288614,0.0,2.0,4.0
813,169.7128614,0.0,1.0,3.0
814,160.0548614,0.0,2.0,4.0
815,170.2508614,0.0,1.0,3.0
816,146.3508614,0.0,1.0,3.0
817,139.3708614,0.0,2.0,4.0
818,152.8668614,0.0,1.0,3.0
819,146.8638614,1.0,3.0,3.0
820,162.6268614,0.0,0.0,2.0
821,166.1568614,0.0,1.0,3.0
822,145.8128614,0.0,0.0,2.0
823,118.1248614,0.0,2.0,6.0
824,162.1628614,0.0,1.0,3.0
825,163.3368614,0.0,1.0,3.0
826,174.3468614,0.0,1.0,3.0
827,156.9948614,0.0,0.0,2.0
828,162.4948614,0.0,1.0,3.0
829,156.7788614,0.0,1.0,3.0
830,152.1648614,0.0,1.0,3.0
831,160.6008614,0.0,1.0,3.0
832,149.9148614,0.0,1.0,3.0
833,152.2648614,0.0,0.0,2.0
834,152.1228614,0.0,0.0,2.0
835,157.7468614,0.0,0.0,2.0
836,168.2008614,0.0,0.0,2.0
837,138.0968614,0.0,1.0,3.0
838,164.1228614,0.0,1.0,3.0
839,165.0588614,0.0,2.0,4.0
840,158.9128614,0.0,1.0,3.0
841,161.8168614,0.0,2.0,4.0
842,156.9028614,0.0,1.0,3.0
843,154.7868614,0.0,1.0,3.0
844,151.8828614,0.0,1.0,3.0
845,157.1768614,0.0,1.0,3.0
846,162.3458614,0.0,1.0,3.0
847,173.5928614,0.0,1.0,3.0
848,158.4168614,0.0,0.0,2.0
849,157.2508614,0.0,0.0,2.0
850,155.2488614,0.0,1.0,3.0
851,146.2688614,0.0,0.0,2.0
852,162.7248614,0.0,1.0,3.0
853,163.6848614,0.0,1.0,3.0
854,155.1928614,0.0,0.0,2.0
855,157.1668614,0.0,1.0,3.0
856,141.1488614,0.0,1.0,3.0
857,152.6548614,0.0,0.0,2.0
858,149.7408614,0.0,1.0,3.0
859,154.9348614,0.0,1.0,3.0
860,159.2268614,0.0,1.0,3.0
861,168.1268614,0.0,2.0,4.0
862,154.9188614,0.0,0.0,2.0
863,155.7868614,0.0,0.0,2.0
864,162.4768614,0.0,1.0,3.0
865,149.1208614,0.0,0.0,2.0
866,167.6128614,0.0,1.0,3.0
867,99.5088614,0.0,1.0,5.0
868,167.6128614,0.0,1.0,3.0
869,162.5688614,0.0,0.0,2.0
870,165.6028614,0.0,1.0,3.0
871,161.3448614,0.0,1.0,3.0
872,156.0188614,0.0,2.0,4.0
873,171.2528614,0.0,1.0,3.0
874,133.7888614,0.0,0.0,2.0
875,172.4668614,0.0,1.0,3.0
876,152.1888614,0.0,1.0,3.0
877,160.1628614,0.0,2.0,4.0
878,162.1628614,0.0,1.0,3.0
879,165.6788614,0.0,1.0,3.0
880,153.9588614,0.0,0.0,2.0
881,144.0848614,0.0,0.0,2.0
882,167.8528614,0.0,2.0,4.0
883,147.0608614,0.0,0.0,3.0
884,156.5648614,0.0,1.0,3.0
885,154.7028614,0.0,1.0,3.0
886,159.4588614,0.0,1.0,3.0
887,158.1768614,0.0,1.0,3.0
888,158.7068614,0.0,1.0,3.0
889,152.4208614,0.0,1.0,3.0
890,168.4068614,0.0,2.0,4.0
891,147.8888614,0.0,1.0,3.0
892,155.7208614,0.0,0.0,2.0
893,155.9608614,0.0,2.0,4.0
894,163.2968614,0.0,0.0,2.0
895,164.2888614,0.0,1.0,3.0
896,152.9588614,0.0,0.0,2.0
897,162.6848614,0.0,1.0,3.0
898,168.4148614,0.0,2.0,4.0
899,169.6068614,0.0,2.0,4.0
900,152.6048614,0.0,0.0,2.0
901,168.8948614,0.0,1.0,3.0
902,179.2408614,0.0,1.0,3.0
903,165.1728614,0.0,1.0,3.0
904,136.3928614,0.0,0.0,2.0
905,157.2268614,0.0,0.0,2.0
906,177.9088614,0.0,1.0,3.0
907,152.2388614,0.0,1.0,3.0
908,177.3718614,0.0,1.0,3.0
909,165.8928614,0.0,1.0,3.0
910,153.9508614,0.0,1.0,3.0
911,158.1288614,0.0,1.0,3.0
912,152.7768614,0.0,1.0,3.0
913,152.0068614,0.0,1.0,3.0
914,164.8928614,0.0,1.0,3.0
915,158.1028614,0.0,1.0,3.0
916,152.2468614,0.0,1.0,3.0
917,152.9508614,0.0,1.0,3.0
918,153.6028614,0.0,1.0,3.0
919,166.0168614,0.0,1.0,3.0
920,152.8508614,0.0,1.0,3.0
921,155.7048614,0.0,0.0,2.0
922,163.0148614,0.0,1.0,3.0
923,157.0528614,0.0,1.0,3.0
924,152.8088614,0.0,1.0,3.0
925,163.2228614,0.0,0.0,2.0
926,144.9028614,0.0,0.0,2.0
927,153.7688614,0.0,0.0,2.0
928,157.6728614,0.0,1.0,4.0
929,145.4488614,0.0,0.0,2.0
930,145.6068614,0.0,2.0,4.0
931,179.8048614,0.0,1.0,3.0
932,158.6488614,0.0,0.0,2.0
933,162.3708614,0.0,1.0,3.0
934,149.1288614,0.0,0.0,2.0
935,168.5308614,0.0,1.0,3.0
936,162.3948614,0.0,0.0,2.0
937,167.4388614,0.0,1.0,3.0
938,155.9348614,0.0,1.0,3.0
939,131.8788614,0.0,1.0,3.0
940,149.6758614,0.0,1.0,3.0
941,159.8808614,0.0,1.0,3.0
942,155.3728614,0.0,2.0,4.0
943,163.6208614,0.0,1.0,3.0
944,145.4818614,0.0,1.0,3.0
945,151.1968614,0.0,1.0,3.0
946,163.0648614,0.0,1.0,3.0
947,157.5488614,0.0,1.0,3.0
948,155.7948614,0.0,1.0,3.0
949,158.0948614,0.0,2.0,4.0
950,154.9768614,0.0,1.0,3.0
951,153.2808614,0.0,0.0,2.0
952,164.4048614,0.0,0.0,2.0
953,161.2628614,0.0,0.0,2.0
954,157.0268614,0.0,1.0,3.0
955,148.0788614,0.0,0.0,2.0
956,164.2388614,0.0,1.0,3.0
957,154.1508614,0.0,1.0,3.0
958,161.1868614,0.0,0.0,2.0
959,179.9028614,0.0,1.0,3.0
960,150.6608614,0.0,0.0,2.0
961,174.6508614,0.0,1.0,3.0
962,155.4308614,0.0,1.0,3.0
963,159.7568614,0.0,1.0,3.0
964,152.3708614,0.0,1.0,3.0
965,165.1728614,0.0,1.0,3.0
966,156.6048614,0.0,1.0,3.0
967,148.6908614,0.0,1.0,3.0
968,157.6648614,0.0,1.0,3.0
969,150.0888614,0.0,1.0,3.0
970,168.9608614,0.0,1.0,3.0
971,146.4008614,0.0,0.0,2.0
972,168.7708614,0.0,0.0,2.0
973,153.5288614,0.0,0.0,2.0
974,114.7188614,0.0,2.0,6.0
975,164.2888614,0.0,1.0,3.0
976,159.1528614,0.0,1.0,3.0
977,154.4388614,0.0,2.0,4.0
978,161.2048614,0.0,1.0,3.0
979,164.2148614,0.0,2.0,4.0
980,176.3948614,0.0,1.0,3.0
981,171.7898614,0.0,1.0,3.0
982,148.1288614,0.0,0.0,2.0
983,175.3468614,0.0,2.0,4.0
984,168.4568614,0.0,1.0,3.0
985,176.6688614,0.0,1.0,3.0
986,174.2788614,0.0,1.0,3.0
987,150.9068614,0.0,0.0,2.0
988,159.0448614,0.0,0.0,2.0
989,160.7248614,0.0,0.0,2.0
990,155.9528614,0.0,1.0,3.0
991,157.1768614,0.0,1.0,3.0
992,143.6048614,0.0,1.0,3.0
993,146.0448614,0.0,1.0,3.0
994,153.0568614,0.0,1.0,3.0
995,151.8998614,0.0,0.0,2.0
996,176.4128614,0.0,0.0,2.0
997,140.3128614,0.0,1.0,3.0
998,167.8028614,0.0,1.0,3.0
999,161.5668614,0.0,1.0,3.0
1000,209.6908614,0.0,0.0,2.0
1001,164.5528614,0.0,1.0,3.0
1002,209.7988614,0.0,0.0,2.0
1003,217.6228614,0.0,1.0,3.0
1004,180.6798614,0.0,0.0,2.0
1005,201.7348614,0.0,1.0,3.0
1006,186.8088614,0.0,0.0,2.0
1007,196.0468614,0.0,0.0,2.0
1008,179.4488614,0.0,0.0,2.0
1009,216.7618614,0.0,1.0,3.0
1010,186.1888614,0.0,0.0,2.0
1011,191.7708614,0.0,1.0,3.0
1012,187.3788614,0.0,0.0,2.0
1013,207.9708614,0.0,1.0,3.0
1014,206.0108614,0.0,1.0,3.0
1015,190.4308614,0.0,0.0,2.0
1016,202.9268614,0.0,0.0,2.0
1017,224.4038614,0.0,1.0,3.0
1018,221.4098614,0.0,1.0,3.0
1019,195.1858614,0.0,0.0,2.0
1020,180.0928614,0.0,0.0,2.0
1021,201.0828614,0.0,1.0,3.0
1022,201.7368614,0.0,1.0,3.0
1023,194.8228614,0.0,0.0,2.0
1024,184.9148614,0.0,0.0,2.0
1025,189.9348614,0.0,1.0,3.0
1026,190.3548614,0.0,0.0,2.0
1027,169.8558614,0.0,1.0,3.0
1028,188.7858614,0.0,0.0,2.0
1029,179.4888614,0.0,0.0,2.0
1030,178.9268614,0.0,0.0,2.0
1031,210.4688614,0.0,1.0,3.0
1032,166.4908614,0.0,0.0,2.0
1033,197.5088614,0.0,0.0,2.0
1034,192.2328614,0.0,1.0,3.0
1035,186.6668614,0.0,1.0,3.0
1036,218.9628614,0.0,1.0,3.0
1037,199.9988614,0.0,0.0,2.0
1038,196.1948614,0.0,1.0,3.0
1039,201.5038614,0.0,0.0,2.0
1040,215.3148614,0.0,1.0,3.0
1041,209.5508614,0.0,1.0,3.0
1042,176.8588614,0.0,0.0,2.0
1043,213.3968614,0.0,0.0,2.0
1044,186.2788614,0.0,0.0,2.0
1045,211.0478614,0.0,1.0,3.0
1046,191.9028614,0.0,0.0,2.0
1047,194.4748614,0.0,1.0,3.0
1048,189.9508614,0.0,0.0,2.0
1049,189.8018614,0.0,1.0,3.0
1050,192.5568614,0.0,0.0,2.0
1051,183.8308614,0.0,1.0,3.0
1052,188.1148614,0.0,0.0,2.0
1053,174.2208614,0.0,0.0,2.0
1054,192.0848614,0.0,1.0,3.0
1055,215.2328614,0.0,1.0,3.0
1056,175.8748614,0.0,0.0,2.0
1057,183.8148614,0.0,1.0,3.0
1058,216.8868614,0.0,0.0,2.0
1059,178.7278614,0.0,1.0,3.0
1060,191.1748614,0.0,0.0,2.0
1061,180.2258614,0.0,0.0,2.0
1062,157.4748614,0.0,0.0,2.0
1063,178.8108614,0.0,0.0,2.0
1064,203.4808614,0.0,0.0,2.0
1065,212.0648614,0.0,1.0,3.0
1066,193.6648614,0.0,1.0,3.0
1067,205.4408614,0.0,1.0,3.0
1068,198.5108614,0.0,1.0,3.0
1069,187.7848614,0.0,1.0,3.0
1070,210.6608614,0.0,1.0,3.0
1071,205.3328614,0.0,1.0,3.0
1072,179.6368614,0.0,1.0,3.0
1073,186.4688614,0.0,0.0,2.0
1074,191.1428614,0.0,1.0,3.0
1075,206.9208614,0.0,1.0,3.0
1076,190.8108614,0.0,1.0,3.0
1077,195.0208614,0.0,0.0,2.0
1078,189.4708614,0.0,0.0,2.0
1079,190.4728614,0.0,1.0,3.0
1080,204.0348614,0.0,0.0,2.0
1081,184.3608614,0.0,0.0,2.0
1082,219.3928614,0.0,1.0,3.0
1083,212.2048614,0.0,1.0,3.0
1084,191.6708614,0.0,0.0,2.0
1085,194.5088614,0.0,0.0,2.0
1086,193.6068614,0.0,0.0,2.0
1087,152.5058614,0.0,0.0,2.0
1088,192.2828614,0.0,1.0,3.0
1089,177.7188614,0.0,0.0,2.0
1090,185.6088614,0.0,1.0,3.0
1091,206.3668614,0.0,1.0,3.0
1092,196.4018614,0.0,1.0,3.0
1093,169.8298614,0.0,1.0,3.0
1094,208.0698614,0.0,1.0,3.0
1095,199.3958614,0.0,1.0,3.0
1096,210.5188614,0.0,1.0,3.0
1097,195.9798614,0.0,1.0,3.0
1098,197.0628614,0.0,0.0,2.0
1099,197.8328614,0.0,1.0,3.0
1100,173.7908614,0.0,0.0,2.0
1101,170.0198614,0.0,0.0,2.0
1102,200.6288614,0.0,1.0,3.0
1103,198.9088614,0.0,1.0,3.0
1104,192.6888614,0.0,0.0,2.0
1105,200.6528614,0.0,1.0,3.0
1106,205.5408614,0.0,1.0,3.0
1107,201.2068614,0.0,0.0,2.0
1108,173.6828614,0.0,1.0,3.0
1109,197.2128614,0.0,0.0,2.0
1110,186.0388614,0.0,1.0,3.0
1111,190.1088614,0.0,1.0,3.0
1112,227.0688614,0.0,1.0,3.0
1113,205.3248614,0.0,0.0,2.0
1114,217.2908614,0.0,1.0,3.0
1115,211.3208614,0.0,0.0,2.0
1116,193.2688614,0.0,0.0,2.0
1117,214.7368614,0.0,1.0,3.0
1118,201.0168614,0.0,1.0,3.0
1119,226.4628614,0.0,1.0,3.0
1120,159.6338614,0.0,0.0,2.0
1121,201.9348614,0.0,1.0,3.0
1122,211.8008614,0.0,1.0,3.0
1123,189.8028614,0.0,1.0,3.0
1124,198.6008614,0.0,1.0,3.0
1125,211.2548614,0.0,1.0,3.0
1126,204.4168614,0.0,1.0,3.0
1127,222.6188614,0.0,1.0,3.0
1128,206.9548614,0.0,1.0,3.0
1129,175.7348614,0.0,1.0,3.0
1130,178.5388614,0.0,0.0,2.0
1131,213.6448614,0.0,1.0,3.0
1132,203.3488614,0.0,1.0,3.0
1133,199.9668614,0.0,1.0,3.0
1134,202.5388614,0.0,1.0,3.0
1135,193.1698614,0.0,1.0,3.0
1136,199.3888614,0.0,1.0,3.0
1137,214.8848614,0.0,1.0,3.0
1138,195.4668614,0.0,1.0,3.0
1139,180.1428614,0.0,0.0,2.0
1140,177.3308614,0.0,0.0,2.0
1141,185.4128614,0.0,0.0,2.0
1142,187.3868614,0.0,0.0,2.0
1143,202.7608614,0.0,0.0,2.0
1144,187.7688614,0.0,1.0,3.0
1145,179.4308614,0.0,1.0,3.0
1146,208.3848614,0.0,1.0,3.0
1147,199.5948614,0.0,0.0,2.0
1148,214.3558614,0.0,1.0,3.0
1149,209.7328614,0.0,1.0,3.0
1150,201.6128614,0.0,0.0,2.0
1151,187.7768614,0.0,1.0,3.0
1152,207.6488614,0.0,1.0,3.0
1153,195.9548614,0.0,1.0,3.0
1154,191.9288614,0.0,0.0,2.0
1155,192.1088614,0.0,1.0,3.0
1156,197.6108614,0.0,1.0,3.0
1157,171.0128614,0.0,1.0,3.0
1158,210.8088614,0.0,0.0,2.0
1159,205.1838614,0.0,1.0,3.0
1160,190.0748614,0.0,1.0,3.0
1161,188.1328614,0.0,0.0,2.0
1162,213.3708614,0.0,1.0,3.0
1163,203.6208614,0.0,1.0,3.0
1164,170.6648614,0.0,0.0,2.0
1165,185.0628614,0.0,1.0,3.0
1166,198.0228614,0.0,1.0,3.0
1167,193.4168614,0.0,0.0,2.0
1168,197.7748614,0.0,1.0,3.0
1169,209.1128614,0.0,1.0,3.0
1170,186.2468614,0.0,1.0,3.0
1171,213.0988614,0.0,1.0,3.0
1172,214.3558614,0.0,1.0,3.0
1173,212.4708614,0.0,1.0,3.0
1174,181.1428614,0.0,0.0,2.0
1175,165.7858614,0.0,1.0,3.0
1176,208.3688614,0.0,0.0,2.0
1177,191.1598614,0.0,1.0,3.0
1178,181.0848614,0.0,0.0,2.0
1179,180.5488614,0.0,1.0,3.0
1180,207.2608614,0.0,1.0,3.0
1181,206.0208614,0.0,1.0,3.0
1182,216.5968614,0.0,1.0,3.0
1183,182.1348614,0.0,0.0,2.0
1184,181.5588614,0.0,1.0,3.0
1185,193.8208614,0.0,1.0,3.0
1186,179.4808614,0.0,1.0,3.0
1187,187.6688614,0.0,1.0,3.0
1188,190.6698614,0.0,0.0,2.0
1189,217.9868614,0.0,1.0,3.0
1190,181.1928614,0.0,0.0,2.0
1191,179.0768614,0.0,0.0,2.0
1192,196.7568614,0.0,1.0,3.0
1193,197.2788614,0.0,1.0,3.0
1194,176.2388614,0.0,1.0,3.0
1195,169.6068614,0.0,0.0,2.0
1196,201.0328614,0.0,1.0,3.0
1197,221.6588614,0.0,1.0,3.0
1198,206.5988614,0.0,1.0,3.0
1199,191.8948614,0.0,1.0,3.0
1200,144.9948614,1.0,1.0,1.0
1201,147.5828614,1.0,1.0,1.0
1202,159.5168614,1.0,1.0,1.0
1203,167.2728614,1.0,1.0,1.0
1204,133.8128614,1.0,1.0,1.0
1205,139.4528614,1.0,1.0,1.0
1206,137.3768614,1.0,1.0,1.0
1207,130.7038614,1.0,1.0,1.0
1208,140.1888614,1.0,1.0,1.0
1209,137.8728614,1.0,1.0,1.0
1210,142.7208614,1.0,1.0,1.0
1211,151.1628614,1.0,1.0,1.0
1212,133.3408614,1.0,1.0,1.0
1213,171.9968614,1.0,1.0,1.0
1214,137.0468614,1.0,1.0,1.0
1215,171.3268614,1.0,1.0,1.0
1216,171.9468614,1.0,1.0,1.0
1217,138.7248614,1.0,1.0,1.0
1218,135.0448614,1.0,1.0,1.0
1219,152.5288614,1.0,1.0,1.0
1220,149.6348614,1.0,1.0,1.0
1221,141.5288614,1.0,1.0,1.0
1222,135.5748614,1.0,1.0,1.0
1223,161.7828614,1.0,1.0,1.0
1224,135.1108614,1.0,1.0,1.0
1225,136.6488614,1.0,1.0,1.0
1226,136.0208614,1.0,1.0,1.0
1227,141.4628614,1.0,1.0,1.0
1228,142.0168614,1.0,1.0,1.0
1229,130.2148614,1.0,1.0,1.0
1230,141.6618614,1.0,1.0,1.0
1231,133.6968614,1.0,1.0,1.0
1232,134.1108614,1.0,1.0,1.0
1233,137.2208614,1.0,1.0,1.0
1234,143.0268614,1.0,1.0,1.0
1235,135.6488614,1.0,1.0,1.0
1236,157.6808614,1.0,1.0,1.0
1237,133.9208614,1.0,1.0,1.0
1238,141.3468614,1.0,1.0,1.0
1239,144.8048614,1.0,1.0,1.0
1240,162.7908614,1.0,1.0,1.0
1241,134.9628614,1.0,1.0,1.0
1242,143.3328614,1.0,1.0,1.0
1243,149.2448614,1.0,1.0,1.0
1244,161.2028614,1.0,1.0,1.0
1245,149.8908614,1.0,2.0,2.0
1246,154.8848614,1.0,1.0,1.0
1247,128.1808614,1.0,1.0,1.0
1248,138.2618614,1.0,1.0,1.0
1249,136.7908614,1.0,1.0,1.0
1250,129.6288614,1.0,1.0,1.0
1251,148.4508614,1.0,1.0,1.0
1252,139.2708614,1.0,1.0,1.0
1253,135.7328614,1.0,1.0,1.0
1254,132.4648614,1.0,1.0,1.0
1255,133.3828614,1.0,1.0,1.0
1256,135.1688614,1.0,1.0,1.0
1257,156.9528614,1.0,1.0,1.0
1258,133.8208614,1.0,1.0,1.0
1259,140.2648614,1.0,1.0,1.0
1260,150.4288614,1.0,1.0,1.0
1261,138.3608614,1.0,1.0,1.0
1262,132.9948614,1.0,1.0,1.0
1263,139.8508614,1.0,1.0,2.0
1264,164.3888614,1.0,1.0,1.0
1265,136.2948614,1.0,1.0,1.0
1266,138.8988614,1.0,1.0,1.0
1267,137.0228614,1.0,1.0,1.0
1268,131.2988614,1.0,1.0,1.0
1269,150.2048614,1.0,1.0,1.0
1270,146.6248614,1.0,1.0,1.0
1271,133.9208614,1.0,1.0,1.0
1272,136.2948614,1.0,1.0,1.0
1273,142.9928614,1.0,1.0,1.0
1274,134.5988614,1.0,1.0,1.0
1275,138.5588614,1.0,1.0,1.0
1276,132.9608614,1.0,1.0,1.0
1277,136.0968614,1.0,1.0,1.0
1278,133.2008614,1.0,1.0,1.0
1279,140.4038614,1.0,1.0,1.0
1280,131.5048614,1.0,1.0,1.0
1281,130.6788614,1.0,1.0,1.0
1282,137.3448614,1.0,1.0,1.0
1283,146.1028614,1.0,1.0,1.0
1284,149.5348614,1.0,1.0,1.0
1285,131.0008614,1.0,1.0,1.0
1286,133.6888614,1.0,1.0,1.0
1287,160.1448614,1.0,1.0,1.0
1288,141.9748614,1.0,1.0,1.0
1289,133.3588614,1.0,1.0,1.0
1290,134.9208614,1.0,1.0,1.0
1291,140.4948614,1.0,1.0,1.0
1292,138.9068614,1.0,1.0,1.0
1293,130.9428614,1.0,1.0,1.0
1294,138.7828614,1.0,1.0,1.0
1295,143.2988614,1.0,1.0,1.0
1296,140.3288614,1.0,1.0,1.0
1297,136.6908614,1.0,1.0,1.0
1298,131.5968614,1.0,1.0,1.0
1299,159.5988614,1.0,2.0,2.0
1300,130.7028614,1.0,1.0,1.0
1301,134.2108614,1.0,1.0,1.0
1302,155.0088614,1.0,1.0,1.0
1303,139.0388614,1.0,1.0,1.0
1304,160.0048614,1.0,1.0,1.0
1305,138.7008614,1.0,1.0,1.0
1306,134.9708614,1.0,1.0,1.0
1307,146.0028614,1.0,1.0,1.0
1308,138.5028614,1.0,1.0,1.0
1309,135.0448614,1.0,1.0,1.0
1310,151.7428614,1.0,1.0,1.0
1311,136.9388614,1.0,1.0,1.0
1312,140.5948614,1.0,1.0,1.0
1313,147.1938614,1.0,1.0,1.0
1314,142.3728614,1.0,1.0,1.0
1315,131.5548614,1.0,1.0,1.0
1316,133.7808614,1.0,1.0,1.0
1317,162.2868614,1.0,1.0,1.0
1318,127.0808614,1.0,1.0,1.0
1319,133.8628614,1.0,1.0,1.0
1320,141.9508614,1.0,1.0,1.0
1321,137.6168614,1.0,1.0,1.0
1322,136.9888614,1.0,1.0,1.0
1323,157.7708614,1.0,1.0,1.0
1324,131.8868614,1.0,1.0,1.0
1325,134.8388614,1.0,1.0,1.0
1326,136.7408614,1.0,1.0,1.0
1327,138.6508614,1.0,1.0,1.0
1328,131.2908614,1.0,1.0,1.0
1329,139.3868614,1.0,1.0,1.0
1330,126.5108614,1.0,1.0,1.0
1331,144.5648614,1.0,1.0,1.0
1332,144.7128614,1.0,1.0,1.0
1333,135.5248614,1.0,1.0,1.0
1334,151.8908614,1.0,1.0,1.0
1335,166.5468614,1.0,1.0,1.0
1336,145.8808614,1.0,1.0,1.0
1337,148.6988614,1.0,1.0,1.0
1338,138.7328614,0.0,0.0,2.0
1339,169.5308614,1.0,1.0,1.0
1340,140.2148614,1.0,1.0,1.0
1341,131.9608614,1.0,1.0,1.0
1342,131.9108614,1.0,1.0,1.0
1343,140.0728614,1.0,1.0,1.0
1344,135.8388614,1.0,1.0,1.0
1345,130.8528614,1.0,1.0,1.0
1346,138.4608614,1.0,1.0,1.0
1347,139.6188614,1.0,1.0,1.0
1348,154.2228614,1.0,1.0,1.0
1349,145.4828614,1.0,1.0,1.0
1350,141.9828614,1.0,1.0,1.0
1351,161.5008614,1.0,1.0,1.0
1352,155.6708614,1.0,1.0,1.0
1353,134.0528614,1.0,1.0,1.0
1354,142.5208614,1.0,1.0,1.0
1355,145.6628614,1.0,1.0,1.0
1356,148.1628614,1.0,1.0,1.0
1357,133.5648614,1.0,1.0,1.0
1358,134.7968614,1.0,1.0,1.0
1359,182.0698614,0.0,1.0,3.0
1360,144.1428614,1.0,1.0,1.0
1361,150.8748614,1.0,1.0,1.0
1362,152.4048614,1.0,1.0,1.0
1363,131.3488614,1.0,1.0,1.0
1364,134.4988614,1.0,1.0,1.0
1365,144.1088614,1.0,1.0,1.0
1366,141.8108614,1.0,1.0,1.0
1367,133.2168614,1.0,1.0,1.0
1368,134.6328614,1.0,1.0,1.0
1369,140.3868614,1.0,1.0,1.0
1370,137.0128614,1.0,1.0,1.0
1371,136.8728614,1.0,1.0,1.0
1372,146.4908614,1.0,1.0,1.0
1373,142.0418614,1.0,1.0,1.0
1374,135.1868614,1.0,1.0,1.0
1375,133.1268614,1.0,1.0,1.0
1376,139.3128614,1.0,1.0,1.0
