,region-pixel-count_num,exgreen-mean_num,vedge-mean_num,intensity-mean_num,region-centroid-row_num,exred-mean_num,short-line-density-5_num,value-mean_num,vegde-sd_num,region-centroid-col_num
281,9.0,-2.44444,0.666667,2.7037,115.0,-6.44444,0.0,5.66667,0.488889,51.0
282,9.0,15.4444,1.5,16.1852,225.0,-5.22222,0.0,21.3333,1.00554,85.0
283,9.0,-6.44444,0.277778,4.81482,144.0,3.55556,0.0,6.22222,0.0629629,62.0
284,9.0,-13.5556,1.16667,114.63,46.0,-41.2222,0.0,132.889,0.62361,235.0
285,9.0,-20.8889,3.77778,58.4074,189.0,-21.2222,0.0,72.4444,2.23772,167.0
286,9.0,17.7778,0.833333,17.2963,189.0,-8.22222,0.0,23.2222,1.00554,222.0
287,9.0,-8.66667,1.0,9.11111,94.0,-9.66667,0.0,15.2222,0.760117,209.0
288,9.0,-16.1111,1.16667,125.259,43.0,-28.7778,0.0,140.222,1.1,178.0
289,9.0,-23.8889,1.27778,70.5185,17.0,-24.2222,0.0,86.5556,0.95258,40.0
290,9.0,-11.1111,1.05555,38.037,49.0,-7.11111,0.0,44.1111,0.574134,156.0
291,9.0,-13.7778,0.611112,111.704,20.0,-39.7778,0.0,129.556,0.327729,155.0
292,9.0,-12.1111,1.0,135.926,77.0,-22.1111,0.0,147.333,0.311108,174.0
293,9.0,-26.0,3.16667,63.0,191.0,-23.6667,0.0,79.5556,3.03132,106.0
294,9.0,-9.11111,6.5,23.7037,108.0,-11.1111,0.0,30.4444,5.10229,244.0
295,9.0,16.3333,1.27778,19.4444,184.0,-12.6667,0.0,24.8889,0.774074,157.0
296,9.0,-12.7778,0.944444,30.4815,114.0,-18.1111,0.111111,40.7778,1.16269,22.0
297,9.0,10.7778,1.38889,9.18519,235.0,-7.22222,0.0,12.7778,1.06284,215.0
298,9.0,13.2222,1.44444,12.5926,233.0,-11.1111,0.0,17.0,0.740741,231.0
299,9.0,-16.2222,1.44444,46.0741,196.0,-16.8889,0.0,57.1111,1.32777,52.0
300,9.0,-18.6667,4.22222,50.3333,197.0,-17.0,0.0,62.2222,2.99382,112.0
301,9.0,-0.888889,0.888889,14.0741,167.0,-7.22222,0.0,17.6667,0.562963,37.0
302,9.0,-4.88889,0.666667,2.96296,134.0,-5.55556,0.0,6.44444,0.088889,20.0
303,9.0,13.0,2.5,8.11111,247.0,-6.33333,0.0,12.4444,3.18889,140.0
304,9.0,15.5556,1.11111,19.9259,181.0,-12.1111,0.0,25.1111,0.385186,114.0
305,9.0,-14.0,1.16666,125.889,33.0,-33.6667,0.0,141.778,0.936897,44.0
306,9.0,-1.77778,0.722222,1.03704,140.0,-0.777778,0.0,1.88889,0.490653,202.0
307,9.0,-23.3333,0.72222,107.111,47.0,-41.6667,0.0,128.778,0.32963,95.0
308,9.0,-7.55556,0.444444,5.51852,113.0,4.11111,0.0,6.88889,0.207407,108.0
309,9.0,-14.5556,1.05556,39.963,70.0,-10.5556,0.0,48.3333,0.712326,241.0
310,9.0,-24.1111,0.22222,70.3704,13.0,-29.1111,0.0,88.1111,0.172131,34.0
311,9.0,-20.2222,1.77778,50.1852,188.0,-15.5556,0.0,62.1111,1.12875,185.0
312,9.0,11.4444,1.22222,9.96296,192.0,-3.88889,0.0,13.7778,1.00741,48.0
313,9.0,-20.2222,1.44444,27.1852,68.0,-8.88889,0.0,36.8889,1.00741,141.0
314,9.0,-19.7778,2.61111,49.4815,187.0,-14.4444,0.111111,60.8889,1.93697,160.0
315,9.0,12.1111,1.88889,11.7407,242.0,-9.22222,0.0,15.7778,0.829629,224.0
316,9.0,-10.3333,2.11111,41.3333,162.0,-19.0,0.0,51.3333,3.98518,190.0
317,9.0,10.1111,1.38889,13.963,227.0,-11.5556,0.0,17.4444,0.996296,162.0
318,9.0,19.2222,1.55556,23.037,215.0,-17.7778,0.0,29.4444,0.958394,200.0
319,9.0,-24.8889,3.05556,58.4074,182.0,-17.5556,0.0,72.5556,4.21329,166.0
320,9.0,-7.22222,0.277778,5.62963,122.0,4.11111,0.0,7.22222,0.107407,58.0
321,9.0,-20.0,1.83333,56.7778,68.0,-14.3333,0.0,68.2222,2.21111,163.0
322,9.0,13.2222,2.72222,12.1481,207.0,-7.77778,0.222222,16.5556,0.928957,249.0
323,9.0,14.6667,1.94444,10.8889,235.0,-10.0,0.0,15.7778,1.84074,46.0
324,9.0,-13.5556,0.666667,112.963,30.0,-40.8889,0.0,131.111,0.666666,78.0
325,9.0,-25.5556,3.55556,60.0741,180.0,-20.5556,0.111111,75.4444,1.18634,191.0
326,9.0,-7.88889,0.444444,6.40741,121.0,4.77778,0.0,8.0,0.118518,114.0
327,9.0,-16.2222,1.33333,21.2963,101.0,-0.222222,0.0,26.7778,1.28889,85.0
328,9.0,-8.0,0.388889,5.77778,126.0,5.0,0.0,7.44444,0.062963,37.0
329,9.0,-14.2222,0.666667,23.5185,90.0,-18.5556,0.0,34.4444,0.266666,173.0
330,9.0,9.88889,2.0,8.03704,212.0,-6.11111,0.0,11.3333,1.42222,108.0
331,9.0,-8.0,0.5,6.44444,117.0,2.66667,0.0,8.22222,0.122222,33.0
332,9.0,-8.11111,1.11111,13.037,130.0,-9.44444,0.0,18.8889,0.740741,109.0
333,9.0,12.7778,1.66667,19.6296,181.0,-7.55556,0.111111,23.8889,1.2,60.0
334,9.0,-9.55556,0.833333,9.85185,133.0,-10.8889,0.0,16.6667,0.300001,219.0
335,9.0,13.2222,1.11111,12.8148,244.0,-9.77778,0.111111,17.2222,1.4707,42.0
336,9.0,-17.5556,2.77778,22.6296,90.0,-1.88889,0.0,29.1111,2.07407,71.0
337,9.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,125.0
338,9.0,-8.0,0.333333,6.44444,62.0,-7.0,0.0,11.4444,0.298142,223.0
339,9.0,-15.5556,1.22222,21.4074,95.0,-0.222222,0.0,26.6667,1.00741,80.0
340,9.0,-7.66667,0.5,6.11111,116.0,3.0,0.0,7.77778,0.477778,148.0
341,9.0,-22.7778,0.499999,105.481,34.0,-42.7778,0.0,127.333,0.122222,140.0
342,9.0,-9.22222,2.44444,12.1852,138.0,-11.8889,0.0,19.2222,10.0741,172.0
343,9.0,11.5556,1.5,13.3704,219.0,-7.44444,0.0,17.2222,1.00554,23.0
344,9.0,13.2222,1.05556,14.1481,240.0,-9.77778,0.111111,18.5556,0.862963,208.0
345,9.0,-6.88889,1.55556,18.5185,104.0,-7.55556,0.0,23.3333,1.77221,169.0
346,9.0,-11.3333,0.388889,18.2222,83.0,-14.6667,0.0,26.8889,0.250924,159.0
347,9.0,-14.2222,1.22222,18.0741,63.0,-2.55556,0.0,23.6667,0.562963,2.0
348,9.0,12.2222,1.16667,13.7037,218.0,-9.11111,0.0,17.7778,0.744444,186.0
349,9.0,-11.4444,0.444448,134.926,101.0,-25.4444,0.0,147.222,0.385187,179.0
350,9.0,-15.7778,0.555555,47.8148,44.0,-14.7778,0.111111,58.0,0.403687,227.0
351,9.0,-9.33333,4.55556,13.4444,145.0,-10.6667,0.0,20.1111,4.53464,81.0
352,9.0,-14.4444,2.38889,41.2593,181.0,-10.4444,0.0,49.5556,2.16453,133.0
353,9.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,19.0
354,9.0,-17.0,1.05556,122.333,57.0,-33.0,0.0,139.0,0.196297,206.0
355,9.0,-18.6667,0.777779,45.8889,117.0,-19.0,0.0,58.4444,0.403687,236.0
356,9.0,19.3333,2.0,18.6667,187.0,-12.0,0.0,25.1111,1.63299,71.0
357,9.0,-7.66667,2.05556,40.0,163.0,-16.3333,0.0,48.1111,2.28519,151.0
358,9.0,-4.77778,7.27778,14.3704,102.0,-12.7778,0.0,20.2222,73.7963,130.0
359,9.0,-20.6667,2.27778,51.1111,189.0,-16.0,0.0,63.3333,1.32358,170.0
360,9.0,-10.3333,0.777777,112.111,18.0,-44.6667,0.0,130.444,0.455422,152.0
361,9.0,-27.6667,0.777777,97.3333,65.0,-43.6667,0.0,121.111,0.785188,166.0
362,9.0,-16.4444,2.27778,21.9259,45.0,-4.11111,0.0,28.7778,3.17407,32.0
363,9.0,-14.2222,0.722224,108.741,51.0,-40.5556,0.0,127.0,0.389683,192.0
364,9.0,9.77778,1.83333,11.0741,236.0,-4.88889,0.0,14.3333,3.45556,9.0
365,9.0,-23.6667,2.11111,59.3333,201.0,-20.3333,0.0,74.0,2.01843,42.0
366,9.0,-12.5556,0.944445,112.741,14.0,-41.2222,0.0,130.667,0.53403,162.0
367,9.0,-3.22222,0.833333,1.85185,114.0,-5.22222,0.0,4.66667,0.433333,28.0
368,9.0,-5.88889,0.777778,2.2963,89.0,-6.55556,0.0,6.44444,0.340741,45.0
369,9.0,-7.44444,2.88889,5.14815,90.0,-7.11111,0.0,10.0,2.56297,208.0
370,9.0,-16.7778,0.888889,125.148,40.0,-32.7778,0.0,141.667,0.62063,159.0
371,9.0,-1.55556,0.5,0.518518,129.0,-1.55556,0.0,1.55556,0.0777778,23.0
372,9.0,-22.3333,0.444443,59.4444,81.0,-22.6667,0.0,74.4444,0.344265,83.0
373,9.0,-8.88889,0.722221,138.074,27.0,-16.5556,0.0,146.556,0.462964,181.0
374,9.0,-22.8889,3.66667,61.0741,188.0,-21.8889,0.0,76.0,2.01108,129.0
375,9.0,-21.3333,2.16667,49.4444,177.0,-13.3333,0.0,61.0,1.06979,70.0
376,9.0,-17.2222,1.16667,126.185,49.0,-29.5556,0.0,141.778,0.433335,164.0
377,9.0,-7.88889,0.444444,5.96296,120.0,5.44444,0.0,7.77778,0.0296296,154.0
378,9.0,-20.7778,2.94445,48.8148,186.0,-14.1111,0.111111,60.4444,2.71143,181.0
379,9.0,19.1111,2.11111,16.5185,223.0,-9.88889,0.0,22.8889,0.720082,132.0
380,9.0,-18.0,1.77778,45.0,182.0,-10.0,0.111111,54.3333,1.29386,118.0
381,9.0,16.5556,1.16667,15.5926,186.0,-5.11111,0.0,21.1111,0.691215,97.0
382,9.0,-1.77778,1.77778,8.25926,76.0,-13.4444,0.0,13.3333,0.918519,37.0
383,9.0,-0.555556,0.444445,0.296296,138.0,-0.555556,0.0,0.666667,1.18519,42.0
384,9.0,-13.7778,0.888888,113.815,14.0,-41.1111,0.0,132.111,0.807371,175.0
385,9.0,-16.1111,3.33333,26.037,115.0,-22.7778,0.0,39.0,3.10555,68.0
386,9.0,-17.6667,1.11111,23.4444,92.0,-2.0,0.0,30.0,0.429631,147.0
387,9.0,-19.0,2.66667,49.1111,193.0,-17.3333,0.0,61.2222,1.68655,236.0
388,9.0,-18.7778,3.55556,24.8148,80.0,-1.44444,0.0,31.5556,1.85185,101.0
389,9.0,-17.4444,2.22222,22.4815,91.0,-1.44444,0.0,28.7778,2.02963,122.0
390,9.0,-14.4444,0.944444,114.259,19.0,-39.7778,0.0,132.333,0.443052,76.0
391,9.0,-23.7778,0.722221,110.593,88.0,-27.1111,0.0,127.556,0.329632,74.0
392,9.0,-8.11111,0.5,6.14815,113.0,3.22222,0.0,7.88889,0.0777777,32.0
393,9.0,-0.222222,0.222222,0.296296,147.0,-0.222222,0.0,0.444444,0.544331,200.0
394,9.0,-14.7778,0.722221,44.8148,25.0,-15.7778,0.0,55.0,0.327731,178.0
395,9.0,-8.66667,15.3889,55.0,75.0,-22.6667,0.0,65.4444,19.1363,41.0
396,9.0,-17.7778,1.83333,21.8148,59.0,-3.11111,0.0,28.7778,3.5,42.0
397,9.0,-19.2222,0.555555,106.074,89.0,-38.8889,0.111111,125.444,0.272169,57.0
398,9.0,-13.3333,0.500001,21.4444,94.0,-13.6667,0.0,30.4444,0.077778,123.0
399,9.0,-24.5556,2.72222,61.7407,195.0,-19.8889,0.111111,76.5556,1.86687,89.0
400,9.0,-2.77778,3.05556,7.7037,147.0,-3.77778,0.0,9.88889,3.5865,93.0
401,9.0,13.7778,1.38889,16.1852,208.0,-10.2222,0.0,20.7778,0.418519,131.0
402,9.0,-14.5556,2.72222,41.4074,79.0,-10.2222,0.0,49.6667,2.32963,189.0
403,9.0,-14.8889,0.388889,125.519,73.0,-30.2222,0.0,140.556,0.0629643,102.0
404,9.0,-15.0,0.833332,122.889,67.0,-31.6667,0.0,138.444,0.459472,81.0
405,9.0,-16.4444,0.833333,22.1481,88.0,-2.44444,0.0,28.4444,0.477778,88.0
406,9.0,-19.5556,2.16667,47.5185,192.0,-15.5556,0.0,59.2222,2.00832,253.0
407,9.0,-23.0,0.999997,69.3333,125.0,-18.3333,0.111111,83.1111,0.444447,146.0
408,9.0,16.4444,1.66667,13.6296,238.0,-7.55556,0.0,19.1111,1.13529,114.0
409,9.0,-7.33333,0.5,5.55556,128.0,4.0,0.0,7.11111,0.0777778,16.0
410,9.0,-2.77778,0.555555,0.925926,137.0,-2.44444,0.0,2.66667,0.0740741,10.0
411,9.0,-2.77778,19.1111,23.8148,69.0,-13.7778,0.0,29.3333,991.718,226.0
412,9.0,-5.22222,3.94444,5.51852,98.0,-9.55556,0.0,10.4444,45.8407,75.0
413,9.0,-7.22222,0.388889,6.07407,63.0,-6.22222,0.0,10.5556,0.327731,202.0
414,9.0,-7.77778,0.722222,6.03704,111.0,2.88889,0.0,7.88889,0.374074,39.0
415,9.0,-11.2222,1.11111,137.074,42.0,-19.8889,0.0,147.444,0.607408,101.0
416,9.0,-25.1111,0.944447,98.5926,57.0,-43.7778,0.0,121.556,0.374073,167.0
417,9.0,-2.0,0.277778,0.777778,137.0,-2.33333,0.0,2.22222,0.389682,117.0
418,9.0,-16.6667,2.94444,27.8889,113.0,-32.3333,0.0,44.2222,4.12266,75.0
419,9.0,-20.7778,3.66667,52.4815,196.0,-16.7778,0.0,65.0,1.8619,110.0
420,9.0,-9.33333,2.5,29.7778,182.0,-7.66667,0.0,35.8889,5.45555,133.0
421,9.0,-14.4444,2.22222,55.1481,96.0,-3.11111,0.222222,61.0,0.68853,174.0
422,9.0,-10.8889,0.888889,16.1852,112.0,-12.2222,0.111111,23.8889,0.296297,35.0
423,9.0,-14.2222,2.44444,40.7407,127.0,-8.22222,0.0,48.2222,4.38519,198.0
424,9.0,15.5556,1.61111,17.4815,210.0,-11.1111,0.0,22.6667,1.12963,160.0
425,9.0,13.8889,2.5,14.7037,232.0,-10.4444,0.0,19.3333,1.45555,58.0
426,9.0,17.6667,2.55556,13.2222,219.0,-8.66667,0.0,19.1111,2.23772,215.0
427,9.0,-14.0,1.38889,17.2222,114.0,5.33333,0.333333,20.5556,2.01852,37.0
428,9.0,-14.4444,22.3889,41.9259,81.0,-26.4444,0.0,55.5556,189.441,242.0
429,9.0,-10.6667,1.72222,17.0,89.0,-12.0,0.0,24.5556,1.30668,57.0
430,9.0,8.33333,1.11111,17.1111,169.0,-11.0,0.0,19.8889,0.779364,144.0
431,9.0,-6.77778,0.333333,5.03704,128.0,5.55556,0.0,6.88889,0.0444445,55.0
432,9.0,-30.5556,0.888889,90.6296,83.0,-48.2222,0.0,116.889,0.518519,226.0
433,9.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,189.0
434,9.0,-13.0,2.44444,33.3333,188.0,-11.0,0.0,41.3333,2.74074,45.0
435,9.0,16.2222,1.05556,19.5926,169.0,-13.4444,0.111111,25.0,0.774073,148.0
436,9.0,-7.22222,0.555556,6.07407,134.0,4.11111,0.0,7.77778,0.251852,196.0
437,9.0,-16.4444,0.777777,45.5926,108.0,-13.1111,0.0,55.4444,0.74074,133.0
438,9.0,15.3333,0.777778,19.5556,170.0,-13.3333,0.0,24.6667,0.785184,20.0
439,9.0,12.8889,0.444444,16.037,195.0,-4.77778,0.0,20.3333,0.403687,29.0
440,9.0,-7.22222,0.5,7.51852,149.0,-5.88889,0.0,11.8889,0.122222,75.0
441,9.0,-18.6667,2.61111,48.7778,209.0,-17.3333,0.0,60.7778,0.712326,18.0
442,9.0,-21.1111,1.27778,50.3704,143.0,-22.1111,0.0,64.7778,1.10387,83.0
443,9.0,-26.0,0.944444,101.222,45.0,-42.3333,0.0,124.0,0.729629,167.0
444,9.0,-21.1111,1.16667,49.9259,128.0,-21.7778,0.0,64.2222,0.888194,78.0
445,9.0,-13.7778,0.722222,14.7037,113.0,7.22222,0.0,18.3333,0.996296,23.0
446,9.0,-20.7778,2.72222,53.7037,201.0,-19.7778,0.0,67.2222,1.67885,4.0
447,9.0,-15.4444,1.22222,42.9259,81.0,-10.4444,0.0,51.5556,0.651852,190.0
448,9.0,-20.0,3.11111,49.7778,147.0,-18.0,0.0,62.4444,2.18751,104.0
449,9.0,-17.8889,3.05556,51.0741,190.0,-18.5556,0.0,63.2222,0.854184,167.0
450,9.0,-6.22222,4.27778,8.74074,155.0,-6.22222,0.0,12.8889,10.5519,86.0
451,9.0,-12.7778,2.44444,29.4815,115.0,-19.1111,0.0,40.1111,3.40741,174.0
452,9.0,-30.5556,2.88889,86.2963,93.0,-46.8889,0.111111,112.111,3.89631,245.0
453,9.0,-17.5556,2.55556,22.6296,66.0,-4.22222,0.0,29.8889,2.16296,29.0
454,9.0,-21.5556,2.55555,49.5185,186.0,-13.2222,0.0,61.1111,1.57292,165.0
455,9.0,-9.33333,7.83333,27.6667,140.0,-8.33333,0.0,33.5556,7.03246,128.0
456,9.0,-1.55556,0.222222,0.518518,134.0,-1.55556,0.0,1.55556,0.0296296,54.0
457,9.0,-3.11111,0.166667,1.03704,134.0,-3.11111,0.0,3.11111,0.182574,38.0
458,9.0,-12.4444,2.11111,41.4815,161.0,-16.4444,0.0,51.2222,1.80741,195.0
459,9.0,15.4444,1.0,16.2963,181.0,-8.22222,0.0,21.4444,0.632456,252.0
460,9.0,-14.1111,2.27778,20.5926,119.0,-25.1111,0.0,33.6667,2.02667,57.0
461,9.0,-10.0,1.83333,17.1111,117.0,-7.66667,0.0,23.0,1.3784,83.0
462,9.0,-13.6667,0.444443,126.0,56.0,-30.3333,0.0,140.667,0.0296294,92.0
463,9.0,-13.8889,1.33333,17.1852,40.0,-4.55556,0.0,23.3333,2.71111,4.0
464,9.0,-3.33333,0.444444,1.44444,120.0,-4.33333,0.0,4.0,0.340741,235.0
465,9.0,-28.1111,0.722223,70.3704,57.0,-31.1111,0.111111,90.1111,0.327728,27.0
466,9.0,-7.0,21.0556,68.7778,80.0,-25.3333,0.0,79.5556,530.552,126.0
467,9.0,-21.6667,3.83333,57.1111,195.0,-17.3333,0.0,70.1111,2.9571,115.0
468,9.0,-20.2222,0.944445,54.5185,203.0,-17.5556,0.0,67.1111,0.64693,42.0
469,9.0,-19.4444,0.944444,43.1481,146.0,-18.7778,0.0,55.8889,0.611616,87.0
470,9.0,-12.0,0.555556,123.0,58.0,-31.3333,0.0,137.444,0.403686,58.0
471,9.0,-16.6667,2.27778,51.0,129.0,-12.3333,0.0,60.6667,0.862963,122.0
472,9.0,-7.0,0.444444,6.0,140.0,4.33333,0.0,7.55556,0.251852,199.0
473,9.0,-15.2222,0.777776,109.963,54.0,-37.2222,0.0,127.444,0.720081,83.0
474,9.0,-4.33333,0.166667,1.55556,131.0,-2.0,0.0,3.66667,0.182574,163.0
475,9.0,-16.2222,1.33333,21.2963,101.0,-0.222222,0.0,26.7778,1.28889,85.0
476,9.0,-23.3333,2.66667,58.6667,187.0,-18.3333,0.0,72.5556,1.84992,123.0
477,9.0,-16.0,17.5,40.0,64.0,-14.3333,0.0,50.1111,1.20646,51.0
478,9.0,-11.8889,9.38889,30.2963,78.0,-9.55556,0.0,37.4444,5.67026,153.0
479,9.0,-13.0,0.722223,20.2222,94.0,-12.6667,0.0,28.7778,0.285185,96.0
480,9.0,-19.4444,1.94444,55.3704,100.0,-15.1111,0.0,66.8889,0.774075,176.0
481,9.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,218.0
482,9.0,-13.5556,1.66667,125.963,71.0,-31.2222,0.0,140.889,0.888891,67.0
483,9.0,-11.7778,1.22222,31.2593,117.0,-11.4444,0.0,39.0,0.620632,169.0
484,9.0,-9.88889,1.27778,136.296,27.0,-17.8889,0.0,145.556,0.596293,252.0
485,9.0,19.4444,2.72222,24.0741,242.0,-14.5556,0.0,30.5556,2.45327,114.0
486,9.0,-8.44444,0.611111,6.48148,116.0,3.22222,0.0,8.33333,0.151852,138.0
487,9.0,-21.4444,2.38889,67.037,96.0,-18.1111,0.0,80.2222,1.57408,165.0
488,9.0,17.0,1.55556,11.8889,226.0,-5.33333,0.0,17.5556,1.42465,170.0
489,9.0,-13.8889,0.333335,112.963,16.0,-40.2222,0.0,131.0,0.298143,178.0
490,9.0,-8.33333,0.166667,6.66667,115.0,4.66667,0.0,8.44444,0.0333334,189.0
491,9.0,19.7778,0.777777,21.4074,181.0,-14.5556,0.111111,28.0,0.750308,119.0
492,9.0,-19.6667,3.77778,58.1111,190.0,-19.3333,0.0,71.1111,2.09408,161.0
493,9.0,-1.77778,0.333333,0.814815,131.0,-1.44444,0.0,1.88889,0.177778,34.0
494,9.0,-25.4444,3.72222,62.037,191.0,-22.7778,0.0,78.1111,2.99938,107.0
495,9.0,-12.3333,2.44444,23.0,140.0,-15.3333,0.0,32.2222,1.00741,62.0
496,9.0,-30.5556,0.888891,93.4074,99.0,-43.2222,0.0,118.0,0.474074,165.0
497,9.0,-7.11111,11.6667,8.7037,154.0,-8.44444,0.0,13.8889,125.867,208.0
498,9.0,-8.0,0.388889,5.66667,111.0,4.0,0.0,7.33333,0.151852,147.0
499,9.0,-0.555556,1.27778,1.85185,108.0,-3.88889,0.0,3.33333,0.64693,17.0
500,9.0,-24.7778,1.0,113.148,53.0,-26.4444,0.0,130.222,0.444444,53.0
501,9.0,-13.8889,0.833333,17.1852,107.0,3.44444,0.0,20.7778,0.655556,78.0
502,9.0,16.4444,3.05556,11.963,197.0,-9.22222,0.0,17.4444,3.2552,184.0
503,9.0,9.11111,0.833333,5.74074,234.0,-5.22222,0.0,8.77778,0.3,131.0
504,9.0,-6.55556,0.277778,4.74074,134.0,5.11111,0.0,6.44444,0.107407,219.0
505,9.0,-1.55556,1.11111,0.740741,154.0,-0.888889,0.0,1.55556,1.58518,79.0
506,9.0,-24.6667,0.944447,108.889,49.0,-35.3333,0.0,128.889,0.240742,64.0
507,9.0,-30.3333,0.833333,93.5556,85.0,-43.0,0.0,118.0,0.166668,177.0
508,9.0,-25.6667,0.888891,66.7778,62.0,-28.0,0.0,84.6667,0.501849,11.0
509,9.0,-13.7778,0.666665,126.148,17.0,-33.4444,0.0,141.889,0.5164,216.0
510,9.0,-14.1111,1.27778,16.8148,79.0,1.55556,0.0,21.0,2.28518,8.0
511,9.0,-1.88889,0.944445,3.51852,120.0,-7.22222,0.0,6.55556,0.250924,121.0
512,9.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,241.0
513,9.0,-8.33333,0.333333,6.66667,133.0,5.0,0.0,8.44444,0.266667,188.0
514,9.0,-25.3333,0.777779,104.111,13.0,-47.6667,0.0,128.444,0.207408,248.0
515,9.0,15.3333,0.555555,14.2222,184.0,-5.66667,0.0,19.3333,0.344265,19.0
516,9.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,250.0
517,9.0,-6.44444,1.88889,8.37037,158.0,-3.77778,0.111111,11.7778,3.67407,173.0
518,9.0,-8.66667,1.72222,14.4444,34.0,-11.0,0.0,21.0,1.73098,208.0
519,9.0,-8.22222,0.555555,7.07407,61.0,-7.22222,0.0,12.2222,0.403687,206.0
520,9.0,-6.44444,0.555555,7.14815,161.0,-4.77778,0.0,10.8889,0.251852,128.0
521,9.0,-22.3333,1.44444,57.7778,111.0,-19.3333,0.0,71.6667,1.08866,109.0
522,9.0,-14.1111,1.88889,123.481,62.0,-33.4444,0.0,139.333,1.31092,92.0
523,9.0,-2.33333,0.777778,1.33333,120.0,-3.66667,0.0,3.33333,1.27407,26.0
524,9.0,-4.66667,2.66667,6.77778,93.0,-10.6667,0.0,11.8889,6.44444,203.0
525,9.0,-11.7778,0.611111,19.5926,97.0,-12.7778,0.0,27.7778,0.534027,95.0
526,9.0,11.3333,2.5,6.66667,223.0,-5.33333,0.0,10.4444,5.72222,62.0
527,9.0,-27.6667,1.38889,95.1111,66.0,-43.3333,0.111111,118.778,1.44074,193.0
528,9.0,-17.3333,0.777777,123.333,30.0,-31.6667,0.0,139.667,0.501847,206.0
529,9.0,-12.0,1.16667,33.0,175.0,-12.0,0.0,41.0,0.522223,229.0
530,9.0,-16.1111,2.11111,40.9259,124.0,-15.4444,0.111111,51.4444,1.50062,233.0
531,9.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,173.0
532,9.0,-8.55556,2.11111,9.85185,141.0,-11.5556,0.111111,16.5556,1.80741,223.0
533,9.0,12.4444,1.55556,15.7407,188.0,-7.22222,0.0,19.8889,0.688531,4.0
534,9.0,-20.2222,1.5,50.4074,180.0,-15.5556,0.0,62.3333,0.936898,88.0
535,9.0,-22.2222,3.27778,61.4074,193.0,-23.2222,0.0,76.5556,1.65216,86.0
536,9.0,-5.22222,0.888889,4.85185,73.0,-9.22222,0.0,9.66667,0.785185,217.0
537,9.0,12.5556,0.555556,13.5926,180.0,-7.44444,0.111111,17.7778,0.340741,238.0
538,9.0,-15.0,1.61111,19.1111,106.0,1.33333,0.0,23.6667,0.72963,31.0
539,9.0,-2.55556,7.77778,13.5185,76.0,-15.2222,0.0,19.4444,192.207,35.0
540,9.0,-4.88889,0.555555,1.96296,116.0,-3.88889,0.0,4.88889,0.296296,199.0
541,9.0,-7.88889,0.5,6.2963,115.0,3.11111,0.0,8.0,0.388889,34.0
542,9.0,16.4444,2.77778,15.0741,216.0,-10.8889,0.111111,20.5556,1.32777,136.0
543,9.0,-10.4444,0.611111,23.2593,84.0,-13.7778,0.0,31.3333,0.490653,185.0
544,9.0,-6.66667,0.333333,5.22222,131.0,6.0,0.0,7.22222,0.0888889,60.0
545,9.0,-17.6667,1.55556,54.0,107.0,-13.6667,0.0,64.4444,0.874075,121.0
546,9.0,-9.77778,5.94444,22.7037,105.0,-10.7778,0.0,29.5556,4.92349,244.0
547,9.0,-8.22222,10.7222,42.8519,105.0,-21.2222,0.0,52.6667,16.5074,137.0
548,9.0,1.77778,1.88889,6.40741,245.0,-0.555556,0.0,7.22222,2.16296,2.0
549,9.0,-15.6667,1.0,128.444,29.0,-27.6667,0.0,142.889,0.711108,124.0
550,9.0,-11.3333,2.33333,17.2222,110.0,-24.0,0.0,29.0,2.90593,117.0
551,9.0,-1.22222,0.222222,2.2963,129.0,0.444444,0.0,2.66667,0.544331,202.0
552,9.0,-13.0,2.05556,29.2222,107.0,-7.0,0.0,35.8889,1.52631,191.0
553,9.0,-25.2222,3.27778,59.0741,181.0,-20.2222,0.0,74.2222,3.15113,174.0
554,9.0,-5.44444,0.277778,3.7037,137.0,-4.77778,0.0,7.11111,0.151852,104.0
555,9.0,20.6667,3.05556,20.4444,240.0,-15.6667,0.0,27.3333,1.63865,49.0
556,9.0,-9.66667,1.27778,42.1111,66.0,-1.66667,0.0,45.8889,0.82776,183.0
557,9.0,-1.77778,0.444444,1.14815,137.0,-2.77778,0.0,2.66667,0.501848,101.0
558,9.0,-19.8889,1.72222,49.7407,194.0,-15.8889,0.0,61.6667,1.14342,244.0
559,9.0,-12.6667,0.388889,125.778,52.0,-30.6667,0.0,140.222,0.0185181,29.0
560,9.0,-4.33333,3.83333,5.22222,96.0,-9.33333,0.0,9.77778,13.2778,2.0
561,9.0,-17.2222,2.72222,50.0741,186.0,-13.2222,0.0,60.2222,2.24516,190.0
562,9.0,-15.4444,0.444445,45.8148,79.0,-8.77778,0.0,53.8889,0.074074,81.0
563,9.0,-18.8889,1.83333,49.1852,179.0,-12.8889,0.111111,59.7778,1.53116,102.0
564,9.0,-1.0,0.333333,0.444444,144.0,-1.0,0.0,1.11111,0.516398,199.0
