,att33_num,att23_num,att38_num,att36_num,att2_num,att3_num,att31_num,att26_num,att44_num,att27_num,att28_num,att47_num,att21_num,att34_num,att19_num,att40_num,att35_num,att24_num,att22_num,att13_num,att39_num,att17_num,att46_num,att4_num
219,116.54337809,19.38384139,0.9950163,279.1934394,6.65771365,55.50855554,4.54721326,40.53390315,3.16949436,196.43484779,240.63595409,397.6130785,2.64536513,7.04711672,180.55635212,83.87937228,91.95854032,144.87568707,8.94765388,158.38669029,12.11235087,253.76006663,54.78612944,184.27528735
220,120.23667288,104.49028559,6.20522904,358.39655537,1.75278241,6.55651097,33.1544957,11.9517352,13.68849133,129.57745622,347.51607708,602.89696197,11.15466343,2.01214985,10.47113535,93.3562346,58.74228409,93.62536439,84.27351036,72.64131124,54.59043884,168.23112886,61.69684163,62.19746207
221,17.4251003,144.66640683,5.9829307,292.80816217,1.01432816,4.37811332,32.66743096,9.13063192,15.13502114,119.20635241,268.04685366,638.65006121,11.60021558,1.55311905,8.08738942,27.59555617,51.69759858,45.71677597,85.18278793,41.22393146,63.21155577,168.20217847,50.55948926,44.42954488
222,137.19108631,187.45157397,6.16205151,327.73522999,1.04091487,8.84829976,32.27492347,7.5693081,20.7065572,116.66831475,273.01833446,664.39125255,7.63204092,1.27527316,36.1553613,159.98612475,52.28436088,85.96110897,78.29401666,66.38751141,85.90625492,155.00914678,60.99548288,39.65171831
223,45.3621119,260.76470774,6.67814989,224.5519263,1.24962879,23.71750929,36.35557647,13.28062618,23.72720858,60.50314301,189.21878697,627.95378814,6.16570383,2.2654923,20.50953313,75.72141821,25.39549315,38.77460443,94.08073329,68.15319681,101.11928996,92.17741548,40.47879613,62.51505349
224,220.08500103,51.79691492,1.66305363,377.61060186,3.04815541,23.97551867,7.23838898,23.3414216,6.89265088,168.0806946,321.58267607,552.43370571,5.34089972,4.1143293,82.57811605,182.36460289,79.53574283,229.53011557,14.72058341,201.75771137,25.77862302,205.28388748,70.87687404,95.28869836
225,156.63955099,200.39303022,7.51730772,358.85830462,1.39137078,15.23258442,39.52541056,8.40507502,23.37229152,99.69707895,326.31510667,591.4680468,8.28625393,1.51136606,17.89736567,150.0444596,45.22739624,122.359799,97.26297197,77.15715582,95.7841282,128.62667756,64.06928208,34.08959288
226,85.48352654,246.22597466,10.85633291,303.00529483,0.82995249,35.47730392,57.35996947,26.76013246,34.98023725,35.7778367,281.47509039,541.35493154,3.48550894,4.89952899,131.51073334,102.64812005,10.63175139,83.64209234,143.08640346,61.20304357,138.25727957,72.49439311,55.16626622,94.10934339
227,91.16723563,267.74513904,7.1471061,241.88368574,0.62522914,10.90595807,39.12051951,8.81571278,25.90222496,62.1852132,189.63282789,640.41455935,8.32510444,1.52450421,31.83426248,119.92097739,27.84594052,56.85615834,102.2400256,57.71903279,110.13274043,84.19468868,45.55735976,39.10505001
228,52.52288151,139.2883097,5.45283465,321.82504567,2.01909681,20.21034462,29.08384245,26.11825032,10.61231358,171.45619147,281.948981,579.41842603,10.94251609,4.35531588,102.81372968,34.47125715,78.05717447,56.78889833,74.29874177,39.33235643,44.85597415,224.60908954,59.35375183,136.19948869
229,80.92885236,267.34734823,6.77145195,265.7109138,0.24740838,13.57654204,36.88687733,11.51234443,27.12572658,46.76167631,233.53154569,635.81020842,4.04338976,1.92980162,30.83157289,114.37939327,18.93260217,69.10791431,95.25028165,61.39726099,114.47116975,75.83456259,46.91605214,56.64765673
230,106.83297199,162.86025015,6.82785166,365.38358011,1.48506066,19.3061339,35.85241873,4.70494108,19.93901111,108.58417804,341.00604711,609.34698218,7.35868396,0.81278101,8.96573002,126.39319101,47.12668116,59.52670321,87.67011917,36.26358727,81.02819187,148.9033255,63.74664956,29.83111224
231,156.30609448,246.9496836,7.56691079,298.58734929,0.47751254,12.95417767,40.88340897,9.6615386,27.30194005,61.78856753,245.73546841,622.65711473,5.57331978,1.6717789,53.65249523,176.60050134,30.98008813,112.38041504,105.26033877,67.98595722,113.53304682,61.74782856,57.3466165,44.39023254
232,112.12090975,136.40628251,4.26068295,297.51726048,0.39355654,9.07697704,24.19851373,10.27154663,11.82042111,90.29341893,291.70812876,639.74133469,7.1989906,1.65235936,47.63756555,113.84582748,40.34476204,76.56283544,66.66043454,29.39727437,51.41023722,117.11418922,48.66427264,59.00164872
233,123.94752612,255.75749761,8.34613231,206.00814639,2.4322316,22.8503914,45.65301913,5.92599326,23.65662708,68.83128927,163.19325245,481.52487297,13.26000007,1.01893268,119.40282519,139.86673235,30.16817225,90.89576414,119.4664514,77.89866634,100.58595479,95.52422402,39.50957734,28.18770094
234,92.84211717,282.28138765,6.90931765,243.13204658,0.80512576,17.59600488,37.76550063,11.7862909,26.94692477,31.49520828,206.36618007,626.4959316,5.80462696,2.05128649,39.79540059,141.85908866,13.69592637,30.82504279,98.3794195,71.04003187,114.7577693,44.74192864,43.66122567,48.12974553
235,143.61681517,321.76528899,9.24465684,183.89964664,0.04244672,29.14046916,47.84024099,26.91095424,39.04993415,32.4682956,97.77571411,600.99241384,2.65745572,4.75626779,58.7403397,213.33195137,14.58283115,59.89249297,114.61700685,69.39968269,158.70612076,45.57838824,41.71872315,110.36111772
236,237.03772912,252.49269053,5.94486111,146.74000671,1.02998795,26.50297015,32.06447438,21.06611419,25.68516013,47.74937667,114.01447933,505.96683012,1.96894036,3.45066236,40.56585211,224.97838373,19.13370016,203.86125285,81.69946947,144.63699663,108.23980981,78.49950414,28.32118914,114.86061944
237,190.01548683,215.67918047,6.73220074,221.00333955,1.57168413,11.40365969,37.4199616,3.90352188,19.36428806,84.56928288,203.1575064,500.80596446,11.62736508,0.72294746,119.98858602,178.46902953,36.71331688,172.40922276,100.22080015,154.21577333,83.31818659,118.3390968,39.42273791,12.35101043
238,169.22991985,246.14450684,7.19325399,265.72957127,2.10414403,14.38595968,38.22097075,6.84244903,23.72022103,79.86022053,224.59978465,605.22858387,11.50917046,1.19386997,31.48149754,168.23575667,36.65461992,113.70127772,95.15269729,25.68730278,100.41084323,101.45848639,49.00548337,33.39687681
239,81.34466071,174.63878763,5.82558112,281.55211865,1.24483387,2.65088289,31.73737328,9.02980523,16.86419451,116.38564934,251.78070756,625.88000173,9.97246954,1.49132503,19.4931075,112.56738886,50.78998008,29.01639175,82.45318386,16.96093391,71.08233398,162.12714982,49.69576337,49.97453637
240,184.41181269,310.59766407,8.58903224,170.74087186,1.87239764,28.41104842,46.27695411,17.57366017,30.81746515,4.28165322,103.95311879,515.44822164,8.25894925,2.97641798,30.61225846,205.75328054,4.40346127,119.59098641,118.32327028,65.33585911,129.76223669,22.51742996,36.718404,84.2450901
241,49.59276924,72.15553949,2.4000141,333.76746102,3.21168294,34.28570941,13.2873976,29.98067552,5.70382688,186.25928753,325.75883712,422.35212606,5.80496921,5.03150896,175.73877677,44.96922273,82.98541527,46.17931006,35.7416269,41.64268421,24.91547803,255.77257831,58.19181881,150.91054192
242,180.56416975,264.76456255,7.194061,222.95738214,2.16908441,21.71599228,39.22235312,13.48885145,25.53901517,21.48778681,214.86589589,516.87583824,8.39922749,2.22436648,119.47765588,173.82108977,10.95789059,150.26983864,102.10969606,104.39279363,108.56788665,24.48033315,39.19409527,74.15154322
243,64.14915204,225.30025157,3.64150767,293.47379408,0.77284808,18.17595032,19.40992377,16.84634693,23.13102106,42.8494966,242.50468763,733.47457692,5.46360623,2.90165738,73.85174947,91.47827795,18.90895992,86.30685421,48.45837272,88.48519963,97.4142515,58.82584463,53.40602624,72.87879429
244,209.64234842,289.12316315,9.68582099,199.84170427,0.82522736,33.11211641,50.50755879,25.55007366,35.92615932,10.06599081,131.29271804,590.03830944,4.41186343,4.54541702,6.16826579,239.01995004,7.62826127,154.34629455,122.87638503,117.62250271,145.4360194,2.26039986,43.15089061,101.47873022
245,88.52044604,115.79330918,2.82962549,369.31904175,1.06234733,28.6961376,13.72631996,16.02958613,15.4023165,46.06747406,321.3029433,738.08741889,4.21018075,2.75252213,108.7031232,115.49553347,19.23576285,38.7498355,28.99816932,51.72222805,62.07010995,70.01982383,65.61732184,71.47122327
246,154.50247101,244.63095215,7.65138125,294.20306977,0.24377097,15.68267411,40.87044751,10.73581255,28.23437044,52.25045818,257.94250107,631.28808541,4.46977025,1.93020866,24.84231958,184.46119744,22.08706861,101.05602907,102.62253105,74.06980036,116.51441729,75.17006398,53.4062903,37.43969817
247,250.30670343,223.82291599,7.58359705,231.22332943,1.00550637,16.04036583,40.90158422,10.03353855,26.73713321,23.82429558,195.92046528,557.79298374,8.09815848,1.71013665,309.70894166,266.90332074,11.77914105,161.24730572,104.38019028,72.35332168,110.48359355,32.95012859,43.86678718,44.91988342
248,29.18994838,93.0562195,0.94276073,326.50240517,1.06077449,11.10603677,5.57084613,9.42588215,6.34443085,123.96891305,311.86727043,666.64647521,1.24451162,1.5516321,45.28060567,22.27776394,51.73089726,35.47401236,16.05493928,25.98292167,28.95734618,184.21619145,53.67258762,47.90233732
249,66.02926017,220.62889187,6.20662657,274.32783595,1.02811539,7.1387499,34.31484902,2.18204017,20.24436345,97.38366742,233.81444704,627.64555802,7.94804797,0.31363061,47.14485334,102.38542151,41.14174266,9.74748592,90.8241639,48.46604127,86.96538913,142.65108996,48.8889494,16.93201905
250,96.08582126,79.58940538,5.14342686,368.74241753,1.42777843,8.60664211,26.69405402,17.07994643,12.35680063,160.40195174,336.48794276,623.08948137,9.58196562,2.90508029,17.70221587,64.15592228,72.28180949,85.35789611,64.73884887,63.67409036,48.20349783,211.82782012,65.44814581,81.67599109
251,44.84380724,70.33664242,3.66983822,359.67066726,1.14657736,20.37155999,19.28512821,8.32876437,11.05928077,74.42647988,330.78238619,732.29152246,2.8108918,1.34234084,105.1595701,15.57102892,31.70002829,53.68339716,46.83613516,20.93383544,43.82417988,104.32678685,60.6086705,50.57310419
252,260.20111028,168.71077631,7.35352615,303.02681763,1.15992775,22.40594361,38.62548631,14.25292476,22.44959137,68.50999034,260.9248495,541.22070884,8.69536247,2.4079982,221.59542984,267.23126753,29.19284038,196.26653071,94.45996369,175.01063577,90.60577425,105.27632733,55.10710956,71.66546278
253,74.76056268,57.71070935,3.86381511,316.49598249,4.46635387,41.04368466,20.88079531,34.35497087,7.1285663,192.09704619,290.08695441,452.66159122,10.41534594,5.94546515,201.74914827,50.11214458,88.84088006,88.74851359,53.69666236,80.81571005,29.04547585,251.10993508,59.18514003,156.10451627
254,171.89060443,227.10989499,6.63461535,277.0722693,1.14078534,8.61840812,35.87375248,3.86245006,22.63028143,76.09820824,237.96771609,625.34364769,8.33555528,0.66632543,3.88872399,167.52137442,34.82309518,129.21809038,91.8693646,52.34627617,95.73471931,95.20679423,50.30292546,19.69331488
255,72.38118523,59.60196455,0.62590344,334.32373772,1.74256174,19.266859,4.14551659,21.00757438,3.51478004,170.76215108,296.83124012,578.2247622,1.03738756,3.51840396,121.41683191,43.14547465,74.84003685,80.09299423,14.40422572,59.44764886,15.91513,236.90318027,59.34167929,103.07339687
256,154.38607329,320.93411141,8.27789069,203.75279634,2.18568854,21.22584055,42.77378413,17.93087791,35.93171876,30.07709602,135.91092545,646.27889168,7.8370652,3.27270374,36.1395601,221.27438198,16.01777367,69.5964251,102.38063495,95.98632776,148.04826873,34.89644392,43.58535323,59.68154759
257,83.69462679,244.03050841,8.79503035,232.46322571,2.26945298,19.33180819,48.07126239,6.32727497,24.32202761,69.13271477,188.33313381,505.95940175,13.52597838,1.20183069,181.50544555,85.69638322,33.56362745,89.572147,126.21225059,51.84919565,101.93036071,77.99797012,44.32823273,17.28622207
258,32.17434945,173.8428219,4.8212624,262.91177461,1.49334777,15.8142945,26.56378224,15.81139457,13.69432492,126.30369639,240.56342634,563.93424215,10.14187743,2.60459155,101.43227538,52.02398895,54.69955924,7.56777344,70.53341543,45.53398796,59.79848016,179.25875708,45.57961631,84.90282854
259,174.51481263,54.77608308,1.78310504,386.58731625,1.75350875,13.98624167,9.58319491,19.61656465,5.70739487,179.17245499,335.3513873,612.92372187,2.2932002,3.34055888,6.32365372,146.97714187,80.90319471,161.53425996,24.31376427,115.75733961,23.98097136,235.21099435,70.50415706,90.33872924
260,210.57092061,121.43361988,6.97889002,363.15798818,1.44905426,12.96841565,36.38687225,8.07419325,17.25680922,76.40202691,318.77164142,646.59825818,10.77256816,1.49633891,143.32172008,215.81488107,37.75505276,170.99577474,88.87022687,140.68276854,68.30798155,90.11895319,66.78080461,28.43234945
261,251.17031098,208.53729364,7.96738736,276.01217157,0.65911228,15.51413168,41.85978583,5.32171691,27.80712746,56.34626702,219.45147009,609.87272671,5.10451123,1.07268118,208.60471589,268.56692589,27.4838931,176.55437392,102.85408116,107.555514,112.4105848,59.53745224,55.4342053,15.02862751
262,23.10759074,116.75034159,4.26923101,336.94826669,0.44343301,13.68989051,23.43314488,5.95762866,13.50920415,79.80564876,327.67322531,668.01308664,3.9947127,0.93413521,27.16837412,30.69155136,32.96526612,46.96853122,61.13093604,37.84405699,56.09175253,118.66849246,54.81570211,39.37666671
263,107.40670902,311.33159692,9.67282068,243.04929728,1.77632061,27.85771772,50.78854699,15.56884612,33.67271225,51.31709616,162.11586083,587.58625956,7.15539341,2.82306669,114.28760216,160.93317684,21.91111319,31.6425205,125.0056872,8.24634299,138.8008679,77.13541051,50.58083203,59.52657137
264,123.00790755,313.88699531,8.40538521,167.52506284,0.76394444,25.54845028,43.91480064,27.02279815,38.26677945,32.55973773,78.1510273,665.07879206,0.9644993,4.81469022,12.54613515,208.49494125,16.21820492,41.67057243,106.97001712,102.88329867,155.48922201,40.53564882,38.89837236,103.41275174
265,167.47171915,231.03984694,8.17038681,290.31071507,1.45383287,16.82674942,43.82906435,6.18045083,24.3298595,85.06952751,258.62893647,566.52687545,10.73433543,1.12049286,53.15870479,149.87777809,37.90464798,154.5426266,111.16835421,112.86200224,101.42271361,113.42099551,52.88418529,24.85722864
266,54.31488908,80.47806264,2.69037207,364.34805801,3.07169433,27.85224333,13.14339013,27.53083801,6.15571021,185.32520329,320.30818691,627.84768097,5.84701667,4.80244041,25.42933897,73.38632882,86.04966662,28.01832211,29.5927601,32.07653973,23.9863758,234.68433758,67.49562822,117.57728568
267,127.05156305,195.85903108,5.77488212,277.08835637,1.03526129,9.4025774,31.65412932,7.63654266,17.66562221,107.92087239,253.06786674,604.86358833,8.98803281,1.28811149,26.02032891,133.90418855,46.57987817,98.49559971,82.72484792,74.79006077,75.72652713,152.69449992,48.60490186,39.15108431
268,70.24976748,250.58646538,7.82053853,149.16544906,3.03359045,34.13087334,42.73050792,17.51965508,23.81822458,13.16424957,109.55839465,435.39646633,9.63563256,2.93008772,94.51084594,96.57364881,10.64621521,66.17111532,112.34973735,100.84360036,100.52190649,8.32464423,29.65649263,90.78969792
269,188.39972705,215.96218872,7.07723909,300.79776308,1.06790092,15.33402394,37.04107247,8.56345145,26.33489055,67.89703891,248.42805089,667.76533787,4.66581754,1.54512496,70.09306983,197.20913214,30.28915413,134.05071025,90.04470238,54.57188538,107.79427491,91.75945566,56.69027613,30.98165806
270,132.3905746,250.25090674,5.90815372,256.35046332,0.44887995,2.76868326,32.86607825,3.87687177,21.37397537,65.18919245,229.67970571,608.38303769,8.21056861,0.63526206,1.63450482,159.10673377,30.33791035,63.78740688,87.83556266,43.99071966,93.12340266,80.34651419,45.31796895,21.90778315
271,92.23176186,74.67968195,1.42763919,341.00542405,1.71253253,16.02584404,8.26923103,13.4117587,2.60441761,134.26145763,331.25552702,638.28293882,5.13185378,2.26866973,43.7067684,77.82046304,57.58757745,105.32750088,23.76757276,98.73998472,13.85439577,192.03102416,56.31887345,61.46160122
272,191.76741174,74.62449726,3.02380482,389.31053145,1.59149906,25.56994215,15.4653906,14.99414179,11.19897524,45.94216241,349.79247381,713.11017089,2.79159703,2.52692806,139.71168267,183.50715462,22.47235278,156.46490041,36.84003041,105.91035838,44.03251202,49.0765107,68.46294423,74.65871551
273,48.20413178,105.62328419,3.49647498,357.79418098,0.8570662,16.34987677,19.13053381,7.47218363,11.59369903,92.74429756,345.20881131,661.57791919,3.58957068,1.18534008,6.37142735,89.68565094,38.5933546,22.10177926,49.80185582,56.56420614,48.37180341,136.91849517,58.63897898,45.27606036
274,198.48725841,291.03970396,7.98339904,197.37972287,0.16912463,23.88725787,42.45399453,21.03080583,33.54742025,6.97120611,146.67349148,615.99488835,2.17607538,3.68993668,59.14829309,246.74937211,4.49277709,104.29462469,106.15827169,66.38588602,138.1046944,10.7104291,40.14817164,85.47310672
275,72.79488245,166.31720172,5.95156522,338.15313588,0.88474841,16.78650459,32.14726004,5.84360587,19.24642584,72.64675205,331.24060709,648.93783567,4.72840871,1.09405946,14.69293754,101.72965712,30.83830337,26.03504966,82.093636,13.83054284,79.4074675,102.51491573,56.00889666,15.72151417
276,167.69141405,213.60698903,8.65641809,293.42323575,2.59739586,26.33979601,46.67405089,11.40982338,23.65710079,63.10216695,288.87706699,526.89994696,12.37550188,2.04187012,46.98405657,159.27547752,29.98258773,127.09118152,119.92010966,95.44917433,97.84278426,74.83914542,50.41855953,44.71880608
277,48.74545712,120.43404819,3.4359669,359.98153463,0.81453503,11.8615391,18.75879507,3.27788698,10.93617064,95.87932857,348.56521175,664.0246623,4.49282128,0.51731502,42.2970071,12.66598442,40.21885654,74.26124929,48.58575741,47.93190917,46.56573697,140.7676976,59.68561131,22.08965659
278,95.92391326,302.12543892,8.53198528,252.40320309,1.69067523,18.79710825,45.61356869,11.40732384,29.9953348,45.24420403,221.24689335,594.27554275,11.32963747,1.96747591,59.2836417,142.62922072,22.04446341,69.28973493,114.94552789,96.32120936,126.52894109,53.74881357,46.79905143,51.78291318
279,161.14329591,297.0528326,9.39742906,202.65640437,2.1750754,30.59119869,49.81851701,18.54705193,32.13306055,25.69973755,135.83043012,582.6354812,9.71466749,3.24370049,39.72405167,193.07951308,12.85017986,101.79423942,124.24290607,78.91415371,133.0844706,34.82602881,42.29248113,78.04117301
280,175.82006764,246.08636343,6.27052902,253.99929106,1.11661381,16.09965504,33.36010507,5.70541029,24.16789216,63.9896335,203.27257322,638.11371343,6.9589367,1.04665334,19.12855888,214.07600207,27.33353351,69.96194768,82.99448758,38.45226522,102.35782146,92.24114241,47.14733335,21.64001529
281,218.95729193,193.52364907,8.21679732,182.64604253,1.56412085,31.22478227,42.43871117,32.35708562,32.29286898,66.94460773,126.58501571,411.75134859,5.07880699,5.64842015,337.7378446,268.50529036,29.59944488,108.03459623,101.27571485,91.83500731,126.06058141,97.56878223,38.74506215,141.00835682
282,225.31183669,222.57254719,8.21660216,202.09271231,1.83275526,32.1599845,44.27581868,20.46774043,27.03758843,35.0242379,176.96001483,436.95777587,5.91249739,3.43391469,257.47358945,237.05851238,11.80159055,159.90817633,113.0097219,125.15629253,110.85945621,73.09316147,37.44400025,101.19193653
283,241.170817,224.11345251,8.53233542,236.06063349,2.26353653,26.51639915,45.87382766,14.69611673,26.5555325,12.56838261,213.58885753,475.352316,9.56847885,2.5022417,218.2460707,246.54043305,10.04836908,191.00542488,116.87080308,156.31587984,109.25309329,12.15252954,42.88988048,70.56937836
284,101.66503254,304.47833477,8.22355905,217.32918404,2.45478872,25.21162505,44.11784387,13.47143069,28.01510438,32.10688289,183.6742549,528.54667391,11.17547553,2.30454098,84.37442367,128.67242019,14.63462816,83.63696395,112.26123828,76.68497797,119.21811582,45.7638915,40.46779705,66.93252138
285,75.57434426,301.50810811,8.76469611,214.52109036,1.57077406,25.61334017,46.3615438,15.60280583,32.69836954,20.00042388,145.79442332,663.98912284,7.58265022,2.73318898,21.40554614,149.6552955,8.8708514,35.92792313,114.97594232,100.5194945,135.88416748,27.6916977,43.78024111,63.08387123
286,100.6162569,242.27278092,7.81819241,278.77848728,3.00029321,16.31479318,41.06501126,9.13016336,23.87117339,112.19203773,237.36156872,584.05461199,12.69004643,1.73046725,78.12096373,78.02651215,50.11868353,105.8407057,101.22938528,51.48782477,99.28961383,155.07310648,51.62102174,31.41268672
287,63.24357137,177.33791548,5.39662621,334.15170874,0.68066663,6.55338397,29.41276391,12.52104954,15.89732107,142.6172502,313.67537039,537.05190954,9.3392086,2.1219608,120.56165786,85.81397114,62.28851945,43.73241302,76.62051559,40.24554959,67.95377986,200.20543593,58.0666507,59.50808981
288,127.69953903,206.78997806,5.38275247,307.24257608,0.52209234,12.37258137,28.8569612,6.24840169,22.47016632,71.1258072,273.63432547,675.69549719,3.05062104,1.16265088,71.97032594,156.13905898,29.63527142,70.45312033,72.81748814,35.69011195,93.82134492,105.30478189,54.32790451,16.38054189
289,166.97480862,278.10029617,7.48902579,222.74890599,0.93280448,13.57423896,40.99883653,8.3725779,27.06055926,38.51101582,169.60597836,557.43647821,8.13084512,1.42883803,79.11610839,203.661787,19.47679551,78.34771358,107.24645049,17.30056002,114.87934457,44.92218604,42.7721977,39.57624587
290,93.75715386,104.11191075,5.04331142,336.10845964,0.97180055,9.09760696,28.51291961,9.84946022,11.37659866,88.24225308,337.96575879,630.23394646,6.36410156,1.57114211,16.27318579,61.16413469,39.24991882,103.35336107,78.36889687,69.91960147,47.40249923,116.30781748,54.13757753,58.11047846
291,83.87036747,238.03572237,5.70223048,281.35190693,1.26566764,9.8466184,31.13717446,3.586075,20.74403913,102.37977824,238.76197228,650.1543091,7.14743091,0.57083555,22.14879486,103.27069031,43.48991285,54.97942065,80.60735328,35.92867787,89.81853498,149.39117476,50.88492493,21.25771826
292,264.18268706,216.40102786,8.38380877,196.14018412,1.0463062,29.96580833,44.43501779,21.38347372,29.43410859,27.41670797,152.57366609,462.86979372,5.11798709,3.68596882,291.79890916,280.13186214,10.06536331,182.82726417,110.39088061,96.75575752,118.75093862,56.10378643,39.06355742,95.87691432
293,23.37012802,71.58232799,1.53759555,332.19405311,3.70428504,39.03617354,8.62588911,34.1933176,5.5128958,200.28187343,296.48766245,467.28050351,1.94434634,5.80298388,211.35273245,11.52445561,91.30648388,52.65746702,24.60500584,66.11738603,23.7231819,263.9314274,61.53209433,165.51551169
294,54.49770287,217.35572819,5.36470552,307.65746203,0.77023515,5.49092627,28.46506843,4.9558466,21.6253796,95.07351376,262.47751617,684.86600423,4.70991841,0.85023026,33.05505453,90.32794648,40.28048683,33.11661473,70.06474218,52.31485075,91.42176262,139.07848191,54.93820937,22.5021472
295,91.48665251,248.21074503,9.52322593,283.33081865,1.47873781,24.85856932,51.94775926,12.99439701,26.39112053,53.5820359,270.5502943,516.99149373,10.38970945,2.33464765,70.28867439,99.86373887,24.69345135,93.71328641,136.01613431,96.90658762,109.08540364,67.50257066,49.59644161,49.31410972
296,84.23327729,265.37513157,6.55985014,187.83975465,1.41337214,22.37442721,36.03801818,13.60053749,23.8278154,23.33646977,146.97991805,611.47965777,6.56969246,2.24283855,26.82122651,101.62823693,10.80909586,79.56004348,94.64325404,84.60430359,102.23777985,36.56833269,35.05854866,72.58238183
297,85.36575425,201.34475595,4.6199027,339.66051723,1.97534009,11.88612152,24.4936362,1.77403762,18.63393248,102.19553633,299.32111463,661.59596029,4.63069113,0.21787137,1.52842001,91.79957494,44.85314327,69.39184925,60.79272974,43.6862542,79.48571736,139.11916774,60.29678998,18.3516081
298,73.54325962,28.58210262,0.96976088,366.08415364,2.84573999,22.94710104,4.59798793,19.27107244,2.93172061,156.03805498,348.75618365,618.01615083,2.27623037,3.2683687,31.53027428,66.37887885,69.17158452,67.11386055,9.4438377,58.07442076,11.96477735,212.61286591,62.80669113,92.07495163
299,228.52832102,153.42902524,7.34707741,338.53651746,3.11918775,20.60059662,38.2623594,2.50647128,21.44756498,78.85042085,293.42436265,561.59943851,10.25979324,0.67062566,177.62998084,239.17680317,38.5974046,198.33646354,93.28374015,174.73965154,85.34555195,93.26380918,63.29076133,14.59553907
300,97.01990838,205.31266605,6.03309083,257.94182166,1.27213741,9.74794839,32.43665561,6.42673172,19.25372013,122.67320153,190.97980094,654.57510282,9.5194762,0.96350995,38.38878789,132.85713447,52.76344822,34.61060115,82.08038322,13.43603645,81.84653448,175.76130842,50.19567361,46.49172336
301,41.9568522,154.09838536,4.22749589,329.46934313,0.05811602,7.69883184,23.16555795,5.49164908,17.50335547,45.15006007,294.46098758,740.9479632,0.59079424,0.97097583,109.38475019,82.44870631,21.65373785,29.90157021,60.44692847,61.84750154,73.02423394,48.5014375,56.91511391,21.14529122
302,20.2370591,176.90423718,7.30277769,193.74818919,0.85427972,25.52385811,39.86574818,17.21705274,20.53662386,47.19521798,164.55056607,652.94801348,4.80098287,2.99499549,20.43706719,80.11431647,22.03974166,57.47854292,104.47701167,60.86540261,82.99554056,59.28097985,35.78449806,74.03271505
303,142.44626989,281.64783627,8.62030113,231.20170582,2.18302444,23.09988822,46.30721628,12.83719053,28.23797652,52.32120843,181.85224013,582.58508147,10.92188925,2.27145906,41.36081708,157.23990436,24.12048593,104.31212843,118.00123123,68.81999733,118.57615163,71.58710102,44.47817548,52.93236858
304,138.20413447,328.99170019,8.69960616,169.54816728,2.56175016,32.86546555,45.71669956,19.7243455,31.88627058,18.6152015,87.87805308,456.63781851,8.8330663,3.48721746,29.74777473,176.7986622,11.61637788,83.3494888,112.63956462,106.89436751,133.92317259,11.29522533,37.55262198,82.53172752
305,141.41647583,201.63026001,6.31189435,315.56027761,0.42845393,14.37166319,34.4100739,7.39699735,22.45829146,70.89403863,294.37904123,621.65178377,4.12079685,1.32773367,7.60768811,162.04081823,30.18755479,83.91212396,89.28611925,35.47228357,93.70183458,101.30012655,54.06085703,26.52052227
306,160.17152255,290.91885586,8.865031,214.28890945,2.73287208,23.49825583,47.5446953,13.07493949,27.65900581,53.90299632,159.37228978,528.95729187,14.04750362,2.29906322,71.3010792,157.37268058,27.78409664,128.40527904,121.0597217,79.08902638,116.9363129,56.93485218,42.57093353,57.74105681
307,128.7190047,140.90714182,5.14431264,290.87941243,2.8638613,27.99991449,27.83030557,24.24509477,12.05078413,148.7640863,280.65711376,444.18022503,12.53338422,4.11783326,12.05460863,101.81817659,67.50309999,111.12987204,72.67513748,76.68947056,51.36601164,196.81626069,50.91015259,116.62913962
308,106.61499739,165.5861613,6.83498556,358.1589132,1.47961826,19.42517981,35.8972219,4.86280235,20.05099184,109.56116093,331.21749121,617.77635836,7.30765409,0.82951001,4.32100394,125.21984413,47.4109086,60.84465369,87.80440762,42.08419881,81.58927901,151.32490534,62.94703428,32.10221206
309,68.81389631,190.09819107,4.31526019,322.63903965,0.764046,10.76802708,23.34573207,14.95282907,14.53156241,142.04255381,297.87140239,544.60964921,7.91290939,2.47541605,71.56160019,84.09306135,61.36066696,31.55079227,59.79040832,8.70490322,63.78266802,202.8147892,55.4563434,77.28832752
310,174.34361845,279.92400954,7.33690952,194.69281526,0.61454593,23.12611984,39.81748175,22.05909171,31.25789564,28.78128049,153.31116717,591.59484503,0.85599084,3.81588156,37.97103753,223.26896914,12.64793165,76.02494403,102.98000597,45.76924317,129.47407175,43.91774275,37.44732077,96.03019576
311,178.10706735,265.46607642,5.89017368,161.70620826,1.72483086,20.76931075,32.91245835,11.34201391,22.02868029,9.5466778,135.18463391,471.61323905,6.95562947,1.80781826,107.92602777,194.43939118,3.24928197,111.94231833,88.71988735,64.21222275,96.24091943,23.15982722,29.0443294,67.64034772
312,134.02621402,29.87847591,1.64815069,356.05633211,5.83931349,51.38121251,7.36733655,43.36850987,3.10048124,227.96360794,301.65903617,470.02380371,3.24272054,7.62173793,131.83572602,96.70860466,107.9872916,153.30277404,13.97425496,145.31356344,8.82463065,285.83627508,70.03038712,187.49110713
313,104.88481127,244.89472632,8.62164931,217.54517826,1.96411015,19.23454188,47.57913618,7.06365804,24.0417056,32.93005854,186.67466481,644.59184931,10.61012684,1.25765341,28.45376994,142.87912535,15.39051189,41.8286796,126.2015844,37.12528392,101.18063359,45.69088397,40.59295897,24.6907783
