,rawblue-mean_num,short-line-density-5_num,saturation-mean_num,class_cat,hedge-sd_num,short-line-density-2_num,region-pixel-count_num,intensity-mean_num,region-centroid-col_num,value-mean_num
304,18.7778,0.0,0.366581,grass,1.0963,0.0,9.0,19.9259,114.0,25.1111
305,141.778,0.0,0.191215,sky,0.854183,0.0,9.0,125.889,44.0,141.778
306,1.88889,0.0,0.814815,window,0.344265,0.0,9.0,1.03704,202.0,1.88889
307,128.778,0.0,0.275957,sky,0.477777,0.0,9.0,107.111,95.0,128.778
308,6.66667,0.0,0.566138,brickface,0.118519,0.0,9.0,5.51852,108.0,6.88889
309,48.3333,0.0,0.274051,cement,2.75412,0.0,9.0,39.963,241.0,48.3333
310,88.1111,0.0,0.311437,cement,0.54433,0.0,9.0,70.3704,34.0,88.1111
311,62.1111,0.0,0.30043,path,1.24722,0.0,9.0,50.1852,185.0,62.1111
312,7.44444,0.0,0.476236,grass,4.82963,0.0,9.0,9.96296,48.0,13.7778
313,36.8889,0.0,0.445652,brickface,0.877779,0.0,9.0,27.1852,141.0,36.8889
314,60.8889,0.111111,0.297341,path,3.53815,0.0,9.0,49.4815,160.0,60.8889
315,10.7778,0.0,0.454547,grass,3.27407,0.0,9.0,11.7407,224.0,15.7778
316,51.1111,0.0,0.298471,path,155.13,0.0,9.0,41.3333,190.0,51.3333
317,14.4444,0.0,0.425501,grass,8.61111,0.0,9.0,13.963,162.0,17.4444
318,22.5556,0.0,0.420767,grass,2.64505,0.0,9.0,23.037,200.0,29.4444
319,72.5556,0.0,0.3112,path,2.36643,0.0,9.0,58.4074,166.0,72.5556
320,6.66667,0.0,0.551587,brickface,0.118519,0.0,9.0,5.62963,58.0,7.22222
321,68.2222,0.0,0.265053,cement,0.962963,0.0,9.0,56.7778,163.0,68.2222
322,10.3333,0.222222,0.432389,grass,0.272165,0.0,9.0,12.1481,249.0,16.5556
323,9.33333,0.0,0.520399,grass,3.57407,0.0,9.0,10.8889,46.0,15.7778
324,131.111,0.0,0.242337,sky,0.772201,0.0,9.0,112.963,78.0,131.111
325,75.4444,0.111111,0.31801,path,1.10889,0.0,9.0,60.0741,191.0,75.4444
326,7.44444,0.0,0.528219,brickface,0.107407,0.0,9.0,6.40741,114.0,8.0
327,26.7778,0.0,0.404792,brickface,1.21852,0.0,9.0,21.2963,85.0,26.7778
328,6.77778,0.0,0.581349,brickface,0.251852,0.0,9.0,5.77778,37.0,7.44444
329,34.4444,0.0,0.496719,window,0.344444,0.0,9.0,23.5185,173.0,34.4444
330,6.77778,0.0,0.513395,grass,1.98518,0.0,9.0,8.03704,108.0,11.3333
331,8.22222,0.0,0.53858,brickface,0.311111,0.0,9.0,6.44444,33.0,8.22222
332,18.8889,0.0,0.548124,cement,21.763,0.0,9.0,13.037,109.0,18.8889
333,17.8889,0.111111,0.285691,grass,2.08889,0.0,9.0,19.6296,60.0,23.8889
334,16.6667,0.0,0.627269,window,0.0296297,0.0,9.0,9.85185,219.0,16.6667
335,11.6667,0.111111,0.446035,grass,1.25904,0.0,9.0,12.8148,42.0,17.2222
336,29.1111,0.0,0.420486,brickface,3.27407,0.0,9.0,22.6296,71.0,29.1111
337,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,125.0,0.0
338,11.4444,0.0,0.67037,window,0.501848,0.0,9.0,6.44444,223.0,11.4444
339,26.6667,0.0,0.390436,brickface,0.551851,0.0,9.0,21.4074,80.0,26.6667
340,7.66667,0.0,0.544733,brickface,0.611111,0.0,9.0,6.11111,148.0,7.77778
341,127.333,0.0,0.283524,sky,0.207408,0.0,9.0,105.481,140.0,127.333
342,19.2222,0.0,0.61525,window,49.6333,0.0,9.0,12.1852,172.0,19.2222
343,12.0,0.0,0.371914,grass,0.928957,0.0,9.0,13.3704,23.0,17.2222
344,13.0,0.111111,0.421621,grass,5.00741,0.0,9.0,14.1481,208.0,18.5556
345,23.3333,0.0,0.314713,window,2.25503,0.0,9.0,18.5185,169.0,23.3333
346,26.8889,0.0,0.50381,window,0.250924,0.0,9.0,18.2222,159.0,26.8889
347,23.6667,0.0,0.435021,brickface,0.700001,0.0,9.0,18.0741,2.0,23.6667
348,12.6667,0.0,0.401347,grass,0.655555,0.0,9.0,13.7037,186.0,17.7778
349,147.222,0.0,0.141107,sky,0.329633,0.0,9.0,134.926,179.0,147.222
350,58.0,0.111111,0.271987,cement,0.998146,0.0,9.0,47.8148,227.0,58.0
351,20.1111,0.0,0.532728,foliage,6.11283,0.111111,9.0,13.4444,81.0,20.1111
352,49.5556,0.0,0.265619,path,2.86486,0.0,9.0,41.2593,133.0,49.5556
353,0.0,0.0,0.0,foliage,0.0,0.0,9.0,0.0,19.0,0.0
354,139.0,0.0,0.198924,sky,0.340743,0.0,9.0,122.333,206.0,139.0
355,58.4444,0.0,0.330477,cement,0.742868,0.0,9.0,45.8889,236.0,58.4444
356,16.2222,0.0,0.431215,grass,1.86984,0.0,9.0,18.6667,71.0,25.1111
357,48.0,0.0,0.263846,path,41.9889,0.0,9.0,40.0,151.0,48.1111
358,20.2222,0.0,0.575126,foliage,90.9186,0.0,9.0,14.3704,130.0,20.2222
359,63.3333,0.0,0.301346,path,1.78471,0.0,9.0,51.1111,170.0,63.3333
360,130.444,0.0,0.254668,sky,0.272164,0.0,9.0,112.111,152.0,130.444
361,121.111,0.0,0.316474,sky,0.329629,0.0,9.0,97.3333,166.0,121.111
362,28.7778,0.0,0.428167,brickface,1.44074,0.0,9.0,21.9259,32.0,28.7778
363,127.0,0.0,0.250137,sky,0.772203,0.0,9.0,108.741,192.0,127.0
364,9.44444,0.0,0.376554,grass,5.52963,0.0,9.0,11.0741,9.0,14.3333
365,74.0,0.0,0.306609,path,4.72346,0.0,9.0,59.3333,42.0,74.0
366,130.667,0.0,0.242294,sky,0.712327,0.0,9.0,112.741,162.0,130.667
367,4.66667,0.0,0.984127,foliage,0.255555,0.0,9.0,1.85185,28.0,4.66667
368,6.44444,0.0,0.986111,foliage,0.474074,0.0,9.0,2.2963,45.0,6.44444
369,10.0,0.0,0.797212,window,0.062963,0.0,9.0,5.14815,208.0,10.0
370,141.667,0.0,0.193665,sky,0.172131,0.0,9.0,125.148,159.0,141.667
371,1.55556,0.0,0.777778,foliage,0.151852,0.0,9.0,0.518518,23.0,1.55556
372,74.4444,0.0,0.307419,cement,0.389682,0.0,9.0,59.4444,83.0,74.4444
373,146.556,0.0,0.0962632,sky,0.255555,0.0,9.0,138.074,181.0,146.556
374,76.0,0.0,0.30013,path,2.40755,0.0,9.0,61.0741,129.0,76.0
375,61.0,0.0,0.305962,path,1.17379,0.0,9.0,49.4444,70.0,61.0
376,141.778,0.0,0.179413,sky,0.300001,0.0,9.0,126.185,164.0,141.778
377,6.77778,0.0,0.569444,brickface,0.118518,0.0,9.0,5.96296,154.0,7.77778
378,60.4444,0.111111,0.307027,path,1.67884,0.0,9.0,48.8148,181.0,60.4444
379,13.4444,0.0,0.433125,grass,0.93492,0.0,9.0,16.5185,132.0,22.8889
380,54.3333,0.111111,0.281875,path,1.42595,0.0,9.0,45.0,118.0,54.3333
381,11.7778,0.0,0.442661,grass,1.00554,0.0,9.0,15.5926,97.0,21.1111
382,13.3333,0.0,0.723011,foliage,1.81111,0.0,9.0,8.25926,37.0,13.3333
383,0.666667,0.0,0.0925926,foliage,1.18519,0.0,9.0,0.296296,42.0,0.666667
384,132.111,0.0,0.24216,sky,0.779361,0.0,9.0,113.815,175.0,132.111
385,39.0,0.0,0.523538,foliage,2.79218,0.0,9.0,26.037,68.0,39.0
386,30.0,0.0,0.414356,brickface,2.24074,0.0,9.0,23.4444,147.0,30.0
387,61.2222,0.0,0.303144,path,3.27561,0.0,9.0,49.1111,236.0,61.2222
388,31.5556,0.0,0.412094,brickface,3.86667,0.0,9.0,24.8148,101.0,31.5556
389,28.7778,0.0,0.420716,brickface,1.27778,0.0,9.0,22.4815,122.0,28.7778
390,132.333,0.0,0.236733,sky,0.58373,0.0,9.0,114.259,76.0,132.333
391,127.556,0.0,0.204675,sky,0.211111,0.0,9.0,110.593,74.0,127.556
392,7.77778,0.0,0.563492,brickface,0.151852,0.0,9.0,6.14815,32.0,7.88889
393,0.444444,0.0,0.111111,window,0.68853,0.0,9.0,0.296296,200.0,0.444444
394,55.0,0.0,0.284582,cement,1.24126,0.0,9.0,44.8148,178.0,55.0
395,65.4444,0.0,0.297802,foliage,31.7136,0.111111,9.0,55.0,41.0,65.4444
396,28.7778,0.0,0.445142,brickface,0.862963,0.0,9.0,21.8148,42.0,28.7778
397,125.444,0.111111,0.257746,sky,0.772203,0.0,9.0,106.074,57.0,125.444
398,30.4444,0.0,0.452182,window,0.0333333,0.0,9.0,21.4444,123.0,30.4444
399,76.5556,0.111111,0.300235,path,1.8227,0.0,9.0,61.7407,89.0,76.5556
400,9.88889,0.0,0.349471,foliage,3.2157,0.0,9.0,7.7037,93.0,9.88889
401,15.0,0.0,0.383167,grass,0.240741,0.0,9.0,16.1852,131.0,20.7778
402,49.6667,0.0,0.265535,cement,0.755556,0.0,9.0,41.4074,189.0,49.6667
403,140.556,0.0,0.178636,sky,1.21852,0.0,9.0,125.519,102.0,140.556
404,138.444,0.0,0.18855,sky,0.58373,0.0,9.0,122.889,81.0,138.444
405,28.4444,0.0,0.413308,brickface,2.38518,0.0,9.0,22.1481,88.0,28.4444
406,59.2222,0.0,0.307473,path,1.5444,0.0,9.0,47.5185,253.0,59.2222
407,83.1111,0.111111,0.257599,cement,1.94445,0.0,9.0,69.3333,146.0,83.1111
408,10.6667,0.0,0.461459,grass,1.06805,0.0,9.0,13.6296,114.0,19.1111
409,6.66667,0.0,0.561508,brickface,0.311111,0.0,9.0,5.55556,16.0,7.11111
410,2.66667,0.0,1.0,window,0.0185185,0.0,9.0,0.925926,10.0,2.66667
411,29.3333,0.0,0.508994,foliage,1039.54,0.111111,9.0,23.8148,226.0,29.3333
412,10.4444,0.0,0.872146,foliage,39.2889,0.0,9.0,5.51852,75.0,10.4444
413,10.5556,0.0,0.653535,window,0.272166,0.0,9.0,6.07407,202.0,10.5556
414,7.66667,0.0,0.562919,brickface,0.429629,0.0,9.0,6.03704,39.0,7.88889
415,147.444,0.0,0.115302,sky,0.744442,0.0,9.0,137.074,101.0,147.444
416,121.556,0.0,0.308813,sky,0.696297,0.0,9.0,98.5926,167.0,121.556
417,2.22222,0.0,1.0,foliage,0.250924,0.0,9.0,0.777778,117.0,2.22222
418,44.2222,0.0,0.622071,foliage,6.2245,0.111111,9.0,27.8889,75.0,44.2222
419,65.0,0.0,0.29763,path,4.86103,0.111111,9.0,52.4815,110.0,65.0
420,35.4444,0.0,0.256078,path,71.2445,0.0,9.0,29.7778,133.0,35.8889
421,61.0,0.222222,0.174579,cement,0.879816,0.0,9.0,55.1481,174.0,61.0
422,23.8889,0.111111,0.492526,window,0.162963,0.0,9.0,16.1852,35.0,23.8889
423,48.2222,0.0,0.248999,cement,59.5408,0.0,9.0,40.7407,198.0,48.2222
424,16.0,0.0,0.403938,grass,1.00741,0.0,9.0,17.4815,160.0,22.6667
425,13.5556,0.0,0.423483,grass,0.829629,0.0,9.0,14.7037,58.0,19.3333
426,10.2222,0.0,0.494595,grass,2.49147,0.0,9.0,13.2222,215.0,19.1111
427,20.1111,0.333333,0.393691,brickface,3.76296,0.0,9.0,17.2222,37.0,20.5556
428,55.5556,0.0,0.420176,foliage,110.878,0.0,9.0,41.9259,242.0,55.5556
429,24.5556,0.0,0.477489,window,4.70343,0.0,9.0,17.0,57.0,24.5556
430,18.0,0.0,0.324965,grass,0.742867,0.0,9.0,17.1111,144.0,19.8889
431,5.44444,0.0,0.593915,brickface,0.151852,0.0,9.0,5.03704,55.0,6.88889
432,116.889,0.0,0.362062,sky,0.507406,0.0,9.0,90.6296,226.0,116.889
433,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,189.0,0.0
434,41.3333,0.0,0.299865,path,7.54074,0.0,9.0,33.3333,45.0,41.3333
435,18.6667,0.111111,0.396121,grass,2.61111,0.0,9.0,19.5926,148.0,25.0
436,7.11111,0.0,0.529982,brickface,0.296296,0.0,9.0,6.07407,196.0,7.77778
437,55.4444,0.0,0.275986,cement,104.919,0.0,9.0,45.5926,133.0,55.4444
438,18.8889,0.0,0.387467,grass,0.562962,0.0,9.0,19.5556,20.0,24.6667
439,13.3333,0.0,0.342307,grass,0.680414,0.0,9.0,16.037,29.0,20.3333
440,11.8889,0.0,0.578708,brickface,0.507407,0.0,9.0,7.51852,75.0,11.8889
441,60.7778,0.0,0.302982,path,2.67222,0.111111,9.0,48.7778,18.0,60.7778
442,64.7778,0.0,0.341229,cement,0.544331,0.0,9.0,50.3704,83.0,64.7778
443,124.0,0.0,0.297414,sky,0.285185,0.0,9.0,101.222,167.0,124.0
444,64.2222,0.0,0.340237,cement,1.12382,0.0,9.0,49.9259,78.0,64.2222
445,16.8889,0.0,0.451359,brickface,2.78518,0.0,9.0,14.7037,23.0,18.3333
446,67.2222,0.0,0.308859,path,3.12457,0.222222,9.0,53.7037,4.0,67.2222
447,51.5556,0.0,0.267251,cement,0.344443,0.0,9.0,42.9259,190.0,51.5556
448,62.4444,0.0,0.309106,cement,2.59914,0.111111,9.0,49.7778,104.0,62.4444
449,63.2222,0.0,0.298958,path,2.78422,0.0,9.0,51.0741,167.0,63.2222
450,12.8889,0.0,0.392385,window,60.2407,0.0,9.0,8.74074,86.0,12.8889
451,40.1111,0.0,0.421493,window,12.2667,0.0,9.0,29.4815,174.0,40.1111
452,112.111,0.111111,0.369638,sky,4.90741,0.0,9.0,86.2963,245.0,112.111
453,29.8889,0.0,0.438246,brickface,5.14445,0.0,9.0,22.6296,29.0,29.8889
454,61.1111,0.0,0.307257,path,1.17379,0.0,9.0,49.5185,165.0,61.1111
455,33.5556,0.0,0.266206,cement,0.298143,0.0,9.0,27.6667,128.0,33.5556
456,1.55556,0.0,1.0,window,0.0185185,0.0,9.0,0.518518,54.0,1.55556
457,3.11111,0.0,1.0,window,0.210819,0.0,9.0,1.03704,38.0,3.11111
458,51.1111,0.0,0.294706,path,91.3222,0.0,9.0,41.4815,195.0,51.2222
459,13.8889,0.0,0.385555,grass,2.03761,0.0,9.0,16.2963,252.0,21.4444
460,33.6667,0.0,0.635624,foliage,1.72133,0.0,9.0,20.5926,57.0,33.6667
461,23.0,0.0,0.402203,window,0.490653,0.0,9.0,17.1111,83.0,23.0
462,140.667,0.0,0.176061,sky,0.566668,0.0,9.0,126.0,92.0,140.667
463,23.3333,0.0,0.46306,brickface,2.11852,0.0,9.0,17.1852,4.0,23.3333
464,4.0,0.0,1.0,foliage,0.3,0.0,9.0,1.44444,235.0,4.0
465,90.1111,0.111111,0.335387,cement,0.389679,0.0,9.0,70.3704,27.0,90.1111
466,79.5556,0.0,0.289624,foliage,409.396,0.0,9.0,68.7778,126.0,79.5556
467,70.1111,0.0,0.28836,path,1.70511,0.0,9.0,57.1111,115.0,70.1111
468,67.1111,0.0,0.289793,path,2.46231,0.0,9.0,54.5185,42.0,67.1111
469,55.8889,0.0,0.347454,cement,4.71247,0.0,9.0,43.1481,87.0,55.8889
470,137.444,0.0,0.180972,sky,0.860663,0.0,9.0,123.0,58.0,137.444
471,60.6667,0.0,0.248092,cement,11.9445,0.0,9.0,51.0,122.0,60.6667
472,6.88889,0.0,0.513889,brickface,0.388889,0.0,9.0,6.0,199.0,7.55556
473,127.444,0.0,0.234504,sky,0.557772,0.0,9.0,109.963,83.0,127.444
474,3.66667,0.0,0.972222,window,0.250924,0.0,9.0,1.55556,163.0,3.66667
475,26.7778,0.0,0.404792,brickface,1.21852,0.0,9.0,21.2963,85.0,26.7778
476,72.5556,0.0,0.298553,path,1.65552,0.0,9.0,58.6667,123.0,72.5556
477,50.1111,0.0,0.310101,cement,0.699206,0.0,9.0,40.0,51.0,50.1111
478,37.4444,0.0,0.300208,cement,3.51768,0.0,9.0,30.2963,153.0,37.4444
479,28.7778,0.0,0.451546,window,0.42963,0.0,9.0,20.2222,96.0,28.7778
480,66.8889,0.0,0.268621,cement,0.651851,0.0,9.0,55.3704,176.0,66.8889
481,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,218.0,0.0
482,140.889,0.0,0.179672,sky,0.299998,0.0,9.0,125.963,67.0,140.889
483,39.0,0.0,0.30715,cement,1.29386,0.0,9.0,31.2593,169.0,39.0
484,145.556,0.0,0.10447,sky,0.577774,0.0,9.0,136.296,252.0,145.556
485,22.4444,0.0,0.371695,grass,1.92065,0.0,9.0,24.0741,114.0,30.5556
486,8.22222,0.0,0.559171,brickface,0.207407,0.0,9.0,6.48148,138.0,8.33333
487,80.2222,0.0,0.254595,cement,1.21852,0.0,9.0,67.037,165.0,80.2222
488,8.0,0.0,0.54833,grass,1.28956,0.0,9.0,11.8889,170.0,17.5556
489,131.0,0.0,0.239899,sky,1.20646,0.0,9.0,112.963,178.0,131.0
490,7.88889,0.0,0.53858,brickface,0.133333,0.0,9.0,6.66667,189.0,8.44444
491,19.6667,0.111111,0.409551,grass,1.6113,0.0,9.0,21.4074,119.0,28.0
492,71.1111,0.0,0.285916,path,3.72777,0.0,9.0,58.1111,161.0,71.1111
493,1.88889,0.0,0.925926,window,0.551852,0.0,9.0,0.814815,34.0,1.88889
494,78.1111,0.0,0.314683,path,2.78621,0.0,9.0,62.037,107.0,78.1111
495,32.2222,0.0,0.444353,cement,0.685185,0.0,9.0,23.0,62.0,32.2222
496,118.0,0.0,0.330418,sky,0.474074,0.0,9.0,93.4074,165.0,118.0
497,13.8889,0.0,0.771517,window,0.685184,0.111111,9.0,8.7037,208.0,13.8889
498,7.0,0.0,0.59127,brickface,0.118519,0.0,9.0,5.66667,147.0,7.33333
499,3.33333,0.0,0.875926,foliage,0.912871,0.0,9.0,1.85185,17.0,3.33333
500,130.222,0.0,0.200484,sky,0.429629,0.0,9.0,113.148,53.0,130.222
501,20.6667,0.0,0.395253,brickface,1.92963,0.0,9.0,17.1852,78.0,20.7778
502,9.55556,0.0,0.515187,grass,2.74604,0.0,9.0,11.963,184.0,17.4444
503,4.44444,0.0,0.556614,grass,0.607407,0.0,9.0,5.74074,131.0,8.77778
504,5.22222,0.0,0.603704,brickface,0.444444,0.0,9.0,4.74074,219.0,6.44444
505,1.55556,0.0,0.288889,window,0.0777778,0.0,9.0,0.740741,79.0,1.55556
506,128.889,0.0,0.246491,sky,0.41852,0.0,9.0,108.889,64.0,128.889
507,118.0,0.0,0.328603,sky,0.429629,0.0,9.0,93.5556,177.0,118.0
508,84.6667,0.0,0.32276,cement,0.389681,0.0,9.0,66.7778,11.0,84.6667
509,141.889,0.0,0.189464,sky,1.02017,0.0,9.0,126.148,216.0,141.889
510,21.0,0.0,0.422337,brickface,0.518519,0.0,9.0,16.8148,8.0,21.0
511,6.55556,0.0,0.839947,foliage,0.879815,0.0,9.0,3.51852,121.0,6.55556
512,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,241.0,0.0
513,7.77778,0.0,0.53858,brickface,0.0777777,0.0,9.0,6.66667,188.0,8.44444
514,128.444,0.0,0.313159,sky,0.296294,0.0,9.0,104.111,248.0,128.444
515,11.0,0.0,0.431152,grass,0.62361,0.0,9.0,14.2222,19.0,19.3333
516,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,250.0,0.0
517,11.7778,0.111111,0.472975,cement,0.477778,0.0,9.0,8.37037,173.0,11.7778
518,21.0,0.0,0.479958,window,0.501848,0.0,9.0,14.4444,208.0,21.0
519,12.2222,0.0,0.645891,window,0.459468,0.0,9.0,7.07407,206.0,12.2222
520,10.8889,0.0,0.540918,cement,0.162963,0.0,9.0,7.14815,128.0,10.8889
521,71.6667,0.0,0.298892,cement,1.47196,0.0,9.0,57.7778,109.0,71.6667
522,139.333,0.0,0.193691,sky,0.720082,0.0,9.0,123.481,92.0,139.333
523,3.33333,0.0,0.984127,foliage,1.05556,0.0,9.0,1.33333,26.0,3.33333
524,11.8889,0.0,0.760191,foliage,11.6741,0.0,9.0,6.77778,203.0,11.8889
525,27.7778,0.0,0.447494,window,0.45542,0.0,9.0,19.5926,95.0,27.7778
526,4.66667,0.0,0.59315,grass,2.44444,0.0,9.0,6.66667,62.0,10.4444
527,118.778,0.111111,0.320664,sky,0.607411,0.0,9.0,95.1111,193.0,118.778
528,139.667,0.0,0.19251,sky,0.547723,0.0,9.0,123.333,206.0,139.667
529,41.0,0.0,0.286834,path,26.1333,0.0,9.0,33.0,229.0,41.0
530,51.4444,0.111111,0.317097,cement,0.490655,0.0,9.0,40.9259,233.0,51.4444
531,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,173.0,0.0
532,16.5556,0.111111,0.640224,window,0.162963,0.0,9.0,9.85185,223.0,16.5556
533,14.0,0.0,0.342408,grass,0.760116,0.0,9.0,15.7407,4.0,19.8889
534,62.3333,0.0,0.300918,path,2.88868,0.0,9.0,50.4074,88.0,62.3333
535,76.5556,0.0,0.299579,path,1.80944,0.0,9.0,61.4074,86.0,76.5556
536,9.66667,0.0,0.822507,foliage,0.862962,0.0,9.0,4.85185,217.0,9.66667
537,11.8889,0.111111,0.376253,grass,1.66296,0.0,9.0,13.5926,238.0,17.7778
538,23.6667,0.0,0.403224,brickface,1.17407,0.0,9.0,19.1111,31.0,23.6667
539,19.4444,0.0,0.637421,foliage,201.722,0.111111,9.0,13.5185,35.0,19.4444
540,4.88889,0.0,0.940741,window,0.0296296,0.0,9.0,1.96296,199.0,4.88889
541,7.88889,0.0,0.541887,brickface,0.607407,0.0,9.0,6.2963,34.0,8.0
542,13.2222,0.111111,0.441675,grass,2.98453,0.0,9.0,15.0741,136.0,20.5556
543,31.3333,0.0,0.404099,window,0.459468,0.0,9.0,23.2593,185.0,31.3333
544,5.44444,0.0,0.581349,brickface,0.0888889,0.0,9.0,5.22222,60.0,7.22222
545,64.4444,0.0,0.252669,cement,5.5889,0.0,9.0,54.0,121.0,64.4444
546,29.5556,0.0,0.364499,window,0.809664,0.0,9.0,22.7037,244.0,29.5556
547,52.6667,0.0,0.37578,foliage,650.43,0.111111,9.0,42.8519,137.0,52.6667
548,6.0,0.0,0.191049,grass,3.27778,0.0,9.0,6.40741,2.0,7.22222
549,142.889,0.0,0.165616,sky,0.907417,0.0,9.0,128.444,124.0,142.889
550,29.0,0.0,0.680787,foliage,1.90224,0.0,9.0,17.2222,117.0,29.0
551,2.55556,0.0,0.0965608,window,3.80448,0.0,9.0,2.2963,202.0,2.66667
552,35.8889,0.0,0.311552,cement,3.01109,0.0,9.0,29.2222,191.0,35.8889
553,74.2222,0.0,0.317345,path,2.78688,0.0,9.0,59.0741,174.0,74.2222
554,7.11111,0.0,0.731922,window,0.151852,0.0,9.0,3.7037,104.0,7.11111
555,18.7778,0.0,0.445808,grass,1.74377,0.111111,9.0,20.4444,49.0,27.3333
556,45.8889,0.0,0.152009,cement,1.89346,0.0,9.0,42.1111,183.0,45.8889
557,2.66667,0.0,0.95,foliage,0.809664,0.0,9.0,1.14815,101.0,2.66667
558,61.6667,0.0,0.300853,path,2.03761,0.0,9.0,49.7407,244.0,61.6667
559,140.222,0.0,0.175849,sky,0.177779,0.0,9.0,125.778,29.0,140.222
560,9.77778,0.0,0.824784,foliage,7.51111,0.0,9.0,5.22222,2.0,9.77778
561,60.2222,0.0,0.266195,path,2.81596,0.111111,9.0,50.0741,190.0,60.2222
562,53.8889,0.0,0.245206,cement,0.651853,0.0,9.0,45.8148,81.0,53.8889
563,59.7778,0.111111,0.282687,path,1.88168,0.0,9.0,49.1852,102.0,59.7778
564,1.11111,0.0,0.740741,window,0.365148,0.0,9.0,0.444444,199.0,1.11111
565,68.7778,0.0,0.300006,path,1.32916,0.0,9.0,55.3333,225.0,68.7778
566,59.5556,0.0,0.278726,cement,9.1889,0.0,9.0,49.1481,185.0,59.5556
567,29.8889,0.111111,0.423346,brickface,2.72963,0.0,9.0,23.037,122.0,29.8889
568,8.0,0.0,0.551587,brickface,0.844445,0.0,9.0,6.48148,97.0,8.33333
569,124.111,0.0,0.251552,sky,0.691214,0.0,9.0,105.778,84.0,124.111
570,142.444,0.0,0.183242,sky,0.474075,0.0,9.0,127.074,115.0,142.444
571,27.5556,0.0,0.407364,brickface,0.874074,0.0,9.0,21.7037,80.0,27.5556
572,2.0,0.0,1.0,foliage,0.0444445,0.0,9.0,0.666667,237.0,2.0
573,12.2222,0.0,0.61791,window,0.298142,0.0,9.0,7.33333,188.0,12.2222
574,48.6667,0.0,0.264564,cement,0.389682,0.0,9.0,40.4444,167.0,48.6667
575,81.6667,0.0,0.309556,cement,1.06284,0.0,9.0,65.1852,86.0,81.6667
576,54.0,0.111111,0.268186,cement,2.319,0.222222,9.0,44.5926,141.0,54.0
577,22.1111,0.0,0.38846,brickface,1.82222,0.0,9.0,18.1111,6.0,22.1111
578,4.55556,0.0,0.541266,grass,2.07408,0.0,9.0,5.85185,23.0,8.77778
579,2.66667,0.0,0.981482,foliage,0.418518,0.0,9.0,1.07407,18.0,2.66667
580,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,123.0,0.0
581,51.8889,0.0,0.258916,cement,2.87407,0.0,9.0,43.8148,37.0,51.8889
582,4.88889,0.0,0.888007,window,0.385185,0.0,9.0,2.18519,94.0,4.88889
583,6.44444,0.0,0.986111,foliage,0.474074,0.0,9.0,2.2963,45.0,6.44444
584,30.7778,0.0,0.429897,brickface,1.18519,0.0,9.0,23.7407,94.0,30.7778
585,146.222,0.0,0.103336,sky,0.285183,0.0,9.0,136.481,193.0,146.222
586,68.0,0.0,0.304126,path,2.0221,0.0,9.0,54.7778,176.0,68.0
587,143.111,0.0,0.187853,sky,0.516396,0.0,9.0,127.296,138.0,143.111
588,41.6667,0.111111,0.167908,cement,0.936897,0.0,9.0,37.963,212.0,41.6667
589,29.0,0.222222,0.390398,brickface,9.4963,0.0,9.0,22.7407,127.0,29.0
590,27.3333,0.0,0.416884,brickface,4.28518,0.0,9.0,21.1111,67.0,27.3333
591,26.1111,0.0,0.375532,window,2.04124,0.0,9.0,19.7778,229.0,26.1111
592,0.0,0.0,0.0,foliage,0.0,0.0,9.0,0.0,20.0,0.0
593,3.22222,0.0,1.0,window,0.272166,0.0,9.0,1.22222,161.0,3.22222
594,142.0,0.0,0.197105,sky,1.25462,0.0,9.0,125.63,17.0,142.0
595,70.3333,0.0,0.320595,path,3.55278,0.0,9.0,55.6296,25.0,70.3333
596,12.3333,0.0,0.327918,grass,2.37407,0.0,9.0,13.5556,21.0,17.0
597,4.22222,0.111111,0.676888,foliage,0.998146,0.0,9.0,1.96296,33.0,4.22222
598,51.4444,0.0,0.302983,path,96.6555,0.0,9.0,41.8148,201.0,51.4444
599,9.44444,0.0,0.794108,foliage,3.28889,0.0,9.0,5.18518,49.0,9.44444
600,12.6667,0.111111,0.759012,foliage,3.52963,0.0,9.0,7.44444,110.0,12.6667
601,9.33333,0.0,0.480149,grass,1.52023,0.0,9.0,12.2593,225.0,17.1111
602,14.8889,0.0,0.440895,grass,1.32222,0.0,9.0,18.5556,142.0,25.3333
603,66.7778,0.0,0.280911,cement,1.63865,0.0,9.0,54.6296,39.0,66.7778
604,36.4444,0.0,0.275863,path,19.0074,0.0,9.0,29.963,28.0,36.4444
605,45.2222,0.0,0.323915,cement,0.93492,0.0,9.0,35.6296,248.0,45.2222
606,4.66667,0.0,0.59315,grass,2.44444,0.0,9.0,6.66667,62.0,10.4444
607,31.5556,0.0,0.426014,cement,0.429629,0.0,9.0,22.8519,66.0,31.5556
608,50.5556,0.0,0.291106,path,9.39626,0.0,9.0,41.4815,180.0,50.5556
609,128.111,0.0,0.197734,sky,0.240741,0.0,9.0,111.593,59.0,128.111
610,6.77778,0.0,0.762963,foliage,3.0508,0.0,9.0,4.07407,29.0,6.77778
