2 1:1 2:106 3:251 4:0.466087 5:0.214378 6:0.450625 7:0.524372 8:0.396243 9:0.330921 10:0.861528 11:0.824471 12:0.313369 13:0.902875 14:0.493353 15:0.799374 16:0.221227 17:0.957615 18:0.84444 19:0.418955 20:0.585293
2 1:1 2:107 3:64 4:0.11742 5:0.192879 6:0.193287 7:0.12009 8:0.573027 9:0.323365 10:0.705869 11:0.807584 12:0.700005 13:0.845874 14:0.534397 15:0.462162 16:0.629271 17:0.508404 18:0.624857 19:0.289578 20:0.664656
2 1:1 2:108 3:206 4:0.379274 5:0.414511 6:0.90067 7:0.703177 8:0.412278 9:0.48994 10:0.129604 11:0.318943 12:0.933206 13:0.718698 14:0.171454 15:0.809136 16:0.263083 17:0.91264 18:0.543341 19:0.939295 20:0.312094
1 1:1 2:109 3:481 4:0.889988 5:0.809433 6:0.760867 7:0.688014 8:0.26286 9:0.451783 10:0.287775 11:0.621162 12:0.271075 13:0.761118 14:0.734215 15:0.789958 16:0.167696 17:0.333885 18:0.673367 19:0.23901 20:0.078374
2 1:1 2:110 3:462 4:0.854629 5:0.720635 6:0.130296 7:0.307417 8:0.286973 9:0.524143 10:0.509764 11:0.313394 12:0.918792 13:0.089391 14:0.026184 15:0.855733 16:0.7934 17:0.059836 18:0.814484 19:0.167914 20:0.371606
2 1:1 2:111 3:11 4:0.017452 5:0.922932 6:0.727869 7:0.594623 8:0.704475 9:0.92507 10:0.170789 11:0.648957 12:0.002015 13:0.696646 14:0.917204 15:0.181028 16:0.05678 17:0.572946 18:0.735757 19:0.259847 20:0.966721
2 1:1 2:112 3:386 4:0.711905 5:0.584726 6:0.005493 7:0.949542 8:0.77961 9:0.128152 10:0.348697 11:0.262879 12:0.342978 13:0.217988 14:0.039079 15:0.515342 16:0.372668 17:0.121013 18:0.174225 19:0.362146 20:0.748973
2 1:1 2:113 3:139 4:0.255601 5:0.763058 6:0.208471 7:0.959391 8:0.466139 9:0.27632 10:0.17314 11:0.578153 12:0.025777 13:0.432228 14:0.250552 15:0.649623 16:0.805439 17:0.419501 18:0.241852 19:0.616525 20:0.830643
2 1:1 2:114 3:437 4:0.808797 5:0.43891 6:0.046525 7:0.573556 8:0.275638 9:0.025166 10:0.787789 11:0.805143 12:0.363729 13:0.794099 14:0.154254 15:0.503439 16:0.756179 17:0.585928 18:0.657926 19:0.235532 20:0.960102
1 1:1 2:115 3:491 4:0.909368 5:0.773757 6:0.702602 7:0.340249 8:0.13594 9:0.074364 10:0.334298 11:0.078312 12:0.194536 13:0.041904 14:0.758684 15:0.517406 16:0.677615 17:0.739766 18:0.972706 19:0.579133 20:0.494948
2 1:1 2:116 3:215 4:0.396196 5:0.224373 6:0.143771 7:0.706488 8:0.254153 9:0.992351 10:0.258423 11:0.950031 12:0.054453 13:0.222747 14:0.507683 15:0.877914 16:0.39256 17:0.849437 18:0.424298 19:0.390664 20:0.270086
1 1:1 2:117 3:331 4:0.611856 5:0.202425 6:0.231401 7:0.049095 8:0.173547 9:0.334743 10:0.918631 11:0.435809 12:0.012144 13:0.642219 14:0.539411 15:0.624722 16:0.278705 17:0.687171 18:0.029948 19:0.956526 20:0.59276
2 1:1 2:118 3:448 4:0.828253 5:0.454622 6:0.235831 7:0.752759 8:0.100137 9:0.203521 10:0.511496 11:0.410646 12:0.570583 13:0.965101 14:0.278223 15:0.534552 16:0.672198 17:0.86213 18:0.010162 19:0.713928 20:0.245896
2 1:1 2:119 3:123 4:0.227409 5:0.001181 6:0.072295 7:0.4999 8:0.141009 9:0.670044 10:0.998506 11:0.030296 12:0.960573 13:0.472191 14:0.873104 15:0.233497 16:0.274366 17:0.267856 18:0.507357 19:0.467392 20:0.934694
2 1:1 2:120 3:198 4:0.363261 5:0.118812 6:0.669844 7:0.163972 8:0.423382 9:0.651811 10:0.542261 11:0.116165 12:0.124233 13:0.318853 14:0.766789 15:0.485639 16:0.690476 17:0.294831 18:0.686634 19:0.274841 20:0.575016
2 1:1 2:121 3:494 4:0.914177 5:0.839536 6:0.277825 7:0.050644 8:0.122875 9:0.080786 10:0.585229 11:0.387748 12:0.480347 13:0.895512 14:0.466365 15:0.446735 16:0.139888 17:0.320359 18:0.310681 19:0.229001 20:0.454268
2 1:1 2:122 3:135 4:0.249634 5:0.642273 6:0.512069 7:0.531921 8:0.58441 9:0.305319 10:0.308397 11:0.906482 12:0.304217 13:0.499918 14:0.083028 15:0.658009 16:0.836051 17:0.152701 18:0.336784 19:0.810902 20:0.041256
2 1:1 2:123 3:218 4:0.404092 5:0.41678 6:0.597772 7:0.905577 8:0.751218 9:0.865577 10:0.186333 11:0.110366 12:0.372311 13:0.701823 14:0.744825 15:0.272418 16:0.032835 17:0.827268 18:0.261479 19:0.322408 20:0.920082
2 1:1 2:124 3:165 4:0.305146 5:0.608535 6:0.403426 7:0.182833 8:0.956845 9:0.929041 10:0.222593 11:0.845124 12:0.777938 13:0.057045 14:0.049813 15:0.987831 16:0.783073 17:0.285759 18:0.1023 19:0.302431 20:0.229315
2 1:1 2:125 3:408 4:0.752564 5:0.085466 6:0.927965 7:0.729706 8:0.69553 9:0.631081 10:0.534199 11:0.402123 12:0.322483 13:0.450721 14:0.1561 15:0.735716 16:0.688323 17:0.188366 18:0.796319 19:0.66055 20:0.916286
2 1:1 2:126 3:284 4:0.525801 5:0.185345 6:0.749136 7:0.850486 8:0.393021 9:0.161923 10:0.825045 11:0.071264 12:0.081483 13:0.284431 14:0.002435 15:0.136315 16:0.844958 17:0.192474 18:0.302528 19:0.158379 20:0.490355
2 1:1 2:127 3:368 4:0.680569 5:0.320277 6:0.467748 7:0.346648 8:0.232797 9:0.29155 10:0.190248 11:0.571048 12:0.622464 13:0.252583 14:0.362626 15:0.155448 16:0.892321 17:0.470185 18:0.582468 19:0.34981 20:0.699033
2 1:1 2:128 3:175 4:0.323067 5:0.674255 6:0.341922 7:0.661919 8:0.500309 9:0.603369 10:0.624099 11:0.478101 12:0.803243 13:0.995259 14:0.331925 15:0.128913 16:0.797666 17:0.812475 18:0.460337 19:0.607513 20:0.629483
2 1:1 2:129 3:105 4:0.194052 5:0.39502 6:0.559384 7:0.640566 8:0.880721 9:0.858098 10:0.457388 11:0.959584 12:0.518741 13:0.814587 14:0.494941 15:0.774004 16:0.87687 17:0.18212 18:0.759797 19:0.478624 20:0.583029
2 1:1 2:130 3:183 4:0.338594 5:0.786751 6:0.869051 7:0.875677 8:0.866783 9:0.051065 10:0.821219 11:0.499082 12:0.309858 13:0.56181 14:0.950595 15:0.166275 16:0.367803 17:0.55841 18:0.679888 19:0.020055 20:0.465313
2 1:1 2:131 3:536 4:0.990443 5:0.81806 6:0.587411 7:0.541093 8:0.432264 9:0.139459 10:0.381174 11:0.873401 12:0.389512 13:0.632576 14:0.116197 15:0.403197 16:0.866984 17:0.878678 18:0.155291 19:0.124295 20:0.568275
2 1:1 2:132 3:432 4:0.79933 5:0.499263 6:0.311961 7:0.304655 8:0.919926 9:0.481232 10:0.461883 11:0.455839 12:0.991377 13:0.710746 14:0.618634 15:0.451186 16:0.234836 17:0.168832 18:0.135646 19:0.374496 20:0.333882
2 1:1 2:133 3:50 4:0.089443 5:0.920091 6:0.956945 7:0.487916 8:0.497787 9:0.110469 10:0.602369 11:0.548295 12:0.890843 13:0.535574 14:0.398823 15:0.837027 16:0.197059 17:0.661836 18:0.025352 19:0.094055 20:0.113096
1 1:1 2:134 3:405 4:0.749652 5:0.13489 6:0.896777 7:0.368485 8:0.603159 9:0.507288 10:0.775775 11:0.671462 12:0.634427 13:0.305445 14:0.788916 15:0.940204 16:0.242678 17:0.993277 18:0.525232 19:0.063975 20:0.769265
2 1:1 2:135 3:304 4:0.565504 5:0.019014 6:0.571064 7:0.682902 8:0.407882 9:0.766287 10:0.441099 11:0.193066 12:0.251012 13:0.623529 14:0.673563 15:0.55856 16:0.450643 17:0.837323 18:0.39767 19:0.841743 20:0.09506
2 1:1 2:136 3:98 4:0.178756 5:0.712229 6:0.592365 7:0.413584 8:0.762364 9:0.626688 10:0.752348 11:0.680883 12:0.793911 13:0.199871 14:0.922435 15:0.828986 16:0.230377 17:0.498815 18:0.521776 19:0.951901 20:0.056121
2 1:1 2:137 3:392 4:0.722666 5:0.97929 6:0.876243 7:0.000858 8:0.317225 9:0.776988 10:0.237588 11:0.878727 12:0.405012 13:0.859816 14:0.086607 15:0.568276 16:0.94939 17:0.245301 18:0.01825 19:0.473029 20:0.342246
2 1:1 2:138 3:311 4:0.573367 5:0.654092 6:0.629329 7:0.756588 8:0.84057 9:0.351817 10:0.610423 11:0.835697 12:0.170628 13:0.957197 14:0.458725 15:0.120797 16:0.817173 17:0.785127 18:0.915192 19:0.214878 20:0.527359
2 1:1 2:139 3:317 4:0.58446 5:0.161104 6:0.823653 7:0.365244 8:0.519258 9:0.949189 10:0.083937 11:0.522097 12:0.731341 13:0.577884 14:0.860753 15:0.34666 16:0.655854 17:0.671248 18:0.482817 19:0.510958 20:0.625267
2 1:1 2:140 3:350 4:0.648057 5:0.722853 6:0.212647 7:0.155459 8:0.635197 9:0.839242 10:0.982161 11:0.763406 12:0.692677 13:0.38327 14:0.42349 15:0.438282 16:0.587814 17:0.74702 18:0.470458 19:0.676241 20:0.163119
2 1:1 2:141 3:363 4:0.671476 5:0.538154 6:0.268859 7:0.2625 8:0.309356 9:0.724382 10:0.354206 11:0.484132 12:0.426175 13:0.446762 14:0.997718 15:0.355792 16:0.952638 17:0.597846 18:0.214007 19:0.948157 20:0.456663
2 1:1 2:142 3:92 4:0.167627 5:0.129363 6:0.408177 7:0.066166 8:0.659912 9:0.742137 10:0.406815 11:0.551702 12:0.784111 13:0.78822 14:0.341652 15:0.041123 16:0.53372 17:0.459892 18:0.961959 19:0.869015 20:0.67366
2 1:1 2:143 3:30 4:0.055183 5:0.876063 6:0.031708 7:0.953696 8:0.115376 9:0.358328 10:0.855212 11:0.233656 12:0.938578 13:0.759927 14:0.605522 15:0.24232 16:0.495308 17:0.782511 18:0.778073 19:0.144095 20:0.013249
2 1:1 2:144 3:221 4:0.408844 5:0.849579 6:0.489168 7:0.033935 8:0.240871 9:0.34948 10:0.795265 11:0.140854 12:0.039552 13:0.808244 14:0.928896 15:0.305014 16:0.90972 17:0.79587 18:0.331507 19:0.919558 20:0.505578
2 1:1 2:145 3:262 4:0.484547 5:0.336175 6:0.41252 7:0.184029 8:0.108613 9:0.82567 10:0.23245 11:0.258201 12:0.118321 13:0.194368 14:0.684312 15:0.156799 16:0.515765 17:0.644641 18:0.362988 19:0.787996 20:0.223362
2 1:1 2:146 3:174 4:0.322154 5:0.615568 6:0.008568 7:0.470757 8:0.384421 9:0.882596 10:0.207159 11:0.642031 12:0.182051 13:0.188467 14:0.108839 15:0.298625 16:0.002509 17:0.130677 18:0.098357 19:0.707488 20:0.155118
2 1:1 2:147 3:474 4:0.8766 5:0.110604 6:0.224991 7:0.373671 8:0.562109 9:0.375331 10:0.079091 11:0.44977 12:0.0629 13:0.76946 14:0.878935 15:0.950826 16:0.046452 17:0.706323 18:0.928668 19:0.096912 20:0.324681
2 1:1 2:148 3:184 4:0.34173 5:0.124678 6:0.103381 7:0.695523 8:0.886114 9:0.279653 10:0.45479 11:0.719354 12:0.710189 13:0.479694 14:0.103523 15:0.105327 16:0.157467 17:0.553035 18:0.29573 19:0.923093 20:0.064498
2 1:1 2:149 3:319 4:0.589681 5:0.737138 6:0.484971 7:0.25857 8:0.597187 9:0.243137 10:0.445122 11:0.512003 12:0.175029 13:0.206472 14:0.89854 15:0.59066 16:0.788372 17:0.445075 18:0.903216 19:0.788965 20:0.820661
2 1:1 2:150 3:210 4:0.388687 5:0.890669 6:0.32072 7:0.435795 8:0.560228 9:0.487801 10:0.091409 11:0.288359 12:0.810932 13:0.151769 14:0.781068 15:0.91445 16:0.544896 17:0.733622 18:0.498041 19:0.44004 20:0.980088
2 1:1 2:151 3:46 4:0.083611 5:0.176281 6:0.618705 7:0.094737 8:0.181755 9:0.028818 10:0.804748 11:0.341918 12:0.239205 13:0.046431 14:0.325082 15:0.41878 16:0.52935 17:0.791357 18:0.419112 19:0.994421 20:0.424921
2 1:1 2:152 3:35 4:0.065032 5:0.447114 6:0.496247 7:0.175722 8:0.721024 9:0.39187 10:0.96969 11:0.105087 12:0.113305 13:0.941273 14:0.222761 15:0.379013 16:0.225286 17:0.8394 18:0.057976 19:0.465003 20:0.278877
2 1:1 2:153 3:480 4:0.888115 5:0.210388 6:0.205022 7:0.785644 8:0.621422 9:0.101143 10:0.736078 11:0.838993 12:0.503108 13:0.2291 14:0.966471 15:0.168589 16:0.970117 17:0.626723 18:0.062289 19:0.742271 20:0.7894
1 1:1 2:154 3:517 4:0.959262 5:0.511062 6:0.171416 7:0.448644 8:0.470977 9:0.171461 10:0.387675 11:0.819078 12:0.145229 13:0.023652 14:0.149423 15:0.827579 16:0.810977 17:0.97472 18:0.312953 19:0.493811 20:0.241878
1 1:1 2:155 3:357 4:0.659486 5:0.482061 6:0.725962 7:0.981868 8:0.420398 9:0.585587 10:0.067258 11:0.44175 12:0.287824 13:0.560787 14:0.51517 15:0.582027 16:0.018374 17:0.226471 18:0.237969 19:0.117642 20:0.141094
2 1:1 2:156 3:345 4:0.638421 5:0.371066 6:0.456709 7:0.555877 8:0.381709 9:0.644957 10:0.153338 11:0.500825 12:0.281747 13:0.239247 14:0.414748 15:0.760238 16:0.132335 17:0.947334 18:0.987651 19:0.04347 20:0.40633
2 1:1 2:157 3:419 4:0.776543 5:0.486237 6:0.744385 7:0.313723 8:0.512171 9:0.062068 10:0.724349 11:0.506506 12:0.210257 13:0.133454 14:0.247021 15:0.008627 16:0.302427 17:0.562475 18:0.850439 19:0.782446 20:0.670899
2 1:1 2:158 3:334 4:0.620245 5:0.97409 6:0.244764 7:0.938732 8:0.06869 9:0.127477 10:0.016521 11:0.243553 12:0.910558 13:0.910759 14:0.219332 15:0.029563 16:0.567295 17:0.968456 18:0.29421 19:0.154862 20:0.929336
2 1:1 2:159 3:270 4:0.499005 5:0.851465 6:0.159201 7:0.276216 8:0.062896 9:0.187086 10:0.836262 11:0.977719 12:0.273351 13:0.610731 14:0.886459 15:0.197216 16:0.349575 17:0.659408 18:0.000891 19:0.969418 20:0.345341
2 1:1 2:160 3:43 4:0.080214 5:0.404242 6:0.64736 7:0.915713 8:0.15444 9:0.614667 10:0.329726 11:0.279505 12:0.488782 13:0.680231 14:0.820551 15:0.740144 16:0.402157 17:0.921411 18:0.1997 19:0.015783 20:0.076074
2 1:1 2:161 3:86 4:0.15595 5:0.040233 6:0.535631 7:0.08859 8:0.047782 9:0.96375 10:0.029533 11:0.293696 12:0.591742 13:0.827948 14:0.028265 15:0.458621 16:0.596637 17:0.938015 18:0.620209 19:0.055256 20:0.16891
2 1:1 2:162 3:371 4:0.688366 5:0.148453 6:0.345999 7:0.520858 8:0.961267 9:0.08406 10:0.470789 11:0.788637 12:0.659405 13:0.248957 14:0.990095 15:0.425995 16:0.293008 17:0.619823 18:0.113544 19:0.035988 20:0.047556
2 1:1 2:163 3:112 4:0.206038 5:0.114978 6:0.574029 7:0.482377 8:0.342907 9:0.553145 10:0.757963 11:0.011361 12:0.740812 13:0.671994 14:0.00895 15:0.972263 16:0.246553 17:0.704075 18:0.352122 19:0.688565 20:0.964728
1 1:1 2:164 3:260 4:0.482306 5:0.680326 6:0.659939 7:0.604119 8:0.612794 9:0.421901 10:0.074388 11:0.990409 12:0.88183 13:0.295211 14:0.794997 15:0.314098 16:0.148697 17:0.173373 18:0.257976 19:0.203475 20:0.924443
2 1:1 2:165 3:59 4:0.108707 5:0.232447 6:0.524245 7:0.831835 8:0.485881 9:0.635356 10:0.744011 11:0.336376 12:0.094359 13:0.343702 14:0.449622 15:0.58877 16:0.009479 17:0.263442 18:0.191914 19:0.497053 20:0.891702
2 1:1 2:166 3:257 4:0.476314 5:0.470653 6:0.198843 7:0.008154 8:0.723673 9:0.66648 10:0.001681 11:0.04435 12:0.32838 13:0.660104 14:0.627966 15:0.725478 16:0.934689 17:0.717905 18:0.492509 19:0.817087 20:0.286295
2 1:1 2:167 3:100 4:0.185258 5:0.827162 6:0.439878 7:0.080341 8:0.986152 9:0.26772 10:0.959627 11:0.637492 12:0.797685 13:0.873294 14:0.595914 15:0.354771 16:0.662433 17:0.463982 18:0.633387 19:0.401534 20:0.389078
2 1:1 2:168 3:360 4:0.664733 5:0.866125 6:0.714386 7:0.217052 8:0.973378 9:0.86678 10:0.714038 11:0.332335 12:0.856553 13:0.798897 14:0.454831 15:0.225432 16:0.039115 17:0.651393 18:0.88709 19:0.718986 20:0.603562
1 1:1 2:169 3:455 4:0.841339 5:0.29652 6:0.95326 7:0.890664 8:0.578352 9:0.153167 10:0.883703 11:0.374567 12:0.561647 13:0.124858 14:0.558633 15:0.201386 16:0.215716 17:0.476244 18:0.083434 19:0.247647 20:0.412939
2 1:1 2:170 3:83 4:0.152852 5:0.836313 6:0.769417 7:0.974603 8:0.456731 9:0.778829 10:0.42883 11:0.177175 12:0.988248 13:0.051057 14:0.061135 15:0.115323 16:0.644309 17:0.764297 18:0.323326 19:0.877055 20:0.540301
2 1:1 2:171 3:265 4:0.489046 5:0.645849 6:0.221346 7:0.593607 8:0.509785 9:0.397831 10:0.340045 11:0.362865 12:0.23063 13:0.06133 14:0.722817 15:0.803415 16:0.973776 17:0.437815 18:0.044285 19:0.112591 20:0.638357
2 1:1 2:172 3:463 4:0.856036 5:0.082391 6:0.549444 7:0.247162 8:0.21486 9:0.97701 10:0.642468 11:0.903176 12:0.386101 13:0.918722 14:0.742095 15:0.2589 16:0.037398 17:0.711733 18:0.368062 19:0.398467 20:0.606437
2 1:1 2:173 3:161 4:0.298179 5:0.688734 6:0.99394 7:0.210464 8:0.024378 9:0.112219 10:0.009944 11:0.309594 12:0.745463 13:0.539202 14:0.605885 15:0.524937 16:0.385154 17:0.642396 18:0.560018 19:0.914044 20:0.547439
2 1:1 2:174 3:415 4:0.767923 5:0.365955 6:0.859419 7:0.746208 8:0.747149 9:0.959217 10:0.658293 11:0.130017 12:0.030489 13:0.937647 14:0.165922 15:0.063436 16:0.01281 17:0.85132 18:0.833376 19:0.857848 20:0.67838
2 1:1 2:175 3:239 4:0.440941 5:0.895606 6:0.369404 7:0.623435 8:0.834089 9:0.616859 10:0.282931 11:0.188194 12:0.19096 13:0.111342 14:0.090976 15:0.476014 16:0.61196 17:0.396462 18:0.144984 19:0.407971 20:0.188219
2 1:1 2:176 3:74 4:0.138629 5:0.455829 6:0.846745 7:0.810821 8:0.708167 9:0.914299 10:0.317887 11:0.324561 12:0.839184 13:0.92657 14:0.386575 15:0.962915 16:0.712883 17:0.293581 18:0.665544 19:0.900744 20:0.797435
1 1:1 2:177 3:441 4:0.816333 5:0.161814 6:0.481314 7:0.76226 8:0.083241 9:0.012562 10:0.418744 11:0.684705 12:0.979727 13:0.09945 14:0.488698 15:0.643533 16:0.18185 17:0.10684 18:0.391056 19:0.567327 20:0.726631
2 1:1 2:178 3:381 4:0.704704 5:0.239547 6:0.783364 7:0.884157 8:0.099026 9:0.954429 10:0.316363 11:0.747127 12:0.526621 13:0.108782 14:0.657818 15:0.279214 16:0.635621 17:0.089844 18:0.09372 19:0.271984 20:0.357052
2 1:1 2:179 3:23 4:0.040816 5:0.322789 6:0.44865 7:0.074727 8:0.301629 9:0.736361 10:0.904958 11:0.706921 12:0.965498 13:0.731224 14:0.827631 15:0.539319 16:0.20403 17:0.02364 18:0.512768 19:0.104807 20:0.809301
2 1:1 2:180 3:2 4:0.003105 5:0.264193 6:0.936009 7:0.511536 8:0.479419 9:0.563392 10:0.614566 11:0.99519 12:0.073566 13:0.332543 14:0.712046 15:0.814073 16:0.557834 17:0.342823 18:0.037558 19:0.588043 20:0.653371
2 1:2 2:1 3:134 4:0.247513 5:0.825087 6:0.104382 7:0.644372 8:0.348581 9:0.81716 10:0.572719 11:0.738968 12:0.231946 13:0.134547 14:0.470683 15:0.273035 16:0.694123 17:0.852758 18:0.292342 19:0.772436 20:0.14831
2 1:2 2:2 3:171 4:0.314261 5:0.027817 6:0.273993 7:0.346503 8:0.004312 9:0.881765 10:0.21636 11:0.450945 12:0.095488 13:0.267655 14:0.121657 15:0.080504 16:0.589393 17:0.176874 18:0.471762 19:0.763559 20:0.319652
2 1:2 2:3 3:519 4:0.960458 5:0.375774 6:0.887335 7:0.405682 8:0.1659 9:0.695877 10:0.267805 11:0.352791 12:0.482086 13:0.631642 14:0.181234 15:0.357764 16:0.933785 17:0.97946 18:0.547773 19:0.699415 20:0.53788
1 1:2 2:4 3:470 4:0.870845 5:0.674137 6:0.206964 7:0.470478 8:0.957069 9:0.254233 10:0.592758 11:0.87137 12:0.088517 13:0.709924 14:0.038213 15:0.351378 16:0.253013 17:0.765091 18:0.264139 19:0.951246 20:0.977918
2 1:2 2:5 3:407 4:0.752122 5:0.669128 6:0.703405 7:0.248705 8:0.281889 9:0.603434 10:0.729505 11:0.67689 12:0.276265 13:0.661212 14:0.762196 15:0.071553 16:0.112864 17:0.926807 18:0.155747 19:0.729612 20:0.111089
2 1:2 2:6 3:320 4:0.591144 5:0.135741 6:0.12581 7:0.293424 8:0.191608 9:0.484264 10:0.875608 11:0.087754 12:0.613847 13:0.731381 14:0.979602 15:0.465841 16:0.7357 17:0.644404 18:0.350041 19:0.796847 20:0.598043
2 1:2 2:7 3:490 4:0.908066 5:0.597397 6:0.572775 7:0.692225 8:0.10756 9:0.316309 10:0.123964 11:0.067403 12:0.122812 13:0.253838 14:0.962965 15:0.190102 16:0.352642 17:0.360198 18:0.222584 19:0.747819 20:0.680341
2 1:2 2:8 3:267 4:0.494364 5:0.711681 6:0.997673 7:0.843794 8:0.408866 9:0.659351 10:0.542173 11:0.829519 12:0.06609 13:0.62001 14:0.131261 15:0.918763 16:0.875926 17:0.296322 18:0.649885 19:0.124715 20:0.208381
2 1:2 2:9 3:393 4:0.723828 5:0.336714 6:0.356806 7:0.775377 8:0.177714 9:0.496415 10:0.954428 11:0.609087 12:0.676326 13:0.222499 14:0.708561 15:0.421192 16:0.987847 17:0.89841 18:0.947493 19:0.758722 20:0.938619
2 1:2 2:10 3:45 4:0.082751 5:0.484018 6:0.231745 7:0.825115 8:0.526184 9:0.947885 10:0.705843 11:0.033411 12:0.101028 13:0.412451 14:0.232935 15:0.231921 16:0.659597 17:0.197834 18:0.985494 19:0.475975 20:0.880389
2 1:2 2:11 3:487 4:0.900301 5:0.849752 6:0.822852 7:0.074884 8:0.45337 9:0.911466 10:0.249896 11:0.042955 12:0.177047 13:0.172583 14:0.794938 15:0.706795 16:0.797237 17:0.139874 18:0.014108 19:0.360189 20:0.577646
2 1:2 2:12 3:162 4:0.299489 5:0.069461 6:0.767205 7:0.350732 8:0.391613 9:0.350758 10:0.995809 11:0.925927 12:0.110182 13:0.293152 14:0.168423 15:0.687818 16:0.484838 17:0.86518 18:0.503913 19:0.189353 20:0.190576
2 1:2 2:13 3:504 4:0.929742 5:0.63638 6:0.774029 7:0.069786 8:0.952202 9:0.458393 10:0.862606 11:0.020849 12:0.04453 13:0.828699 14:0.46516 15:0.52856 16:0.950145 17:0.205371 18:0.030996 19:0.640997 20:0.046143
2 1:2 2:14 3:465 4:0.860625 5:0.873802 6:0.782225 7:0.464866 8:0.910134 9:0.196107 10:0.844097 11:0.268916 12:0.019087 13:0.435962 14:0.882607 15:0.298536 16:0.518207 17:0.944252 18:0.922732 19:0.029853 20:0.153159
2 1:2 2:15 3:352 4:0.651966 5:0.739456 6:0.896325 7:0.422512 8:0.422112 9:0.957936 10:0.177483 11:0.380694 12:0.598881 13:0.995151 14:0.045176 15:0.9774 16:0.861457 17:0.383424 18:0.524025 19:0.834855 20:0.835981
1 1:2 2:16 3:367 4:0.678216 5:0.323977 6:0.350468 7:0.196893 8:0.425408 9:0.369372 10:0.746437 11:0.375007 12:0.660779 13:0.447702 14:0.424052 15:0.613884 16:0.25961 17:0.835656 18:0.452125 19:0.184532 20:0.726231
2 1:2 2:17 3:380 4:0.702332 5:0.783317 6:0.797254 7:0.437541 8:0.995605 9:0.182079 10:0.780531 11:0.00856 12:0.735173 13:0.188775 14:0.043479 15:0.092223 16:0.125752 17:0.246377 18:0.930186 19:0.367511 20:0.752852
2 1:2 2:18 3:228 4:0.421475 5:0.260317 6:0.441623 7:0.194055 8:0.573111 9:0.639119 10:0.115726 11:0.155998 12:0.051321 13:0.231822 14:0.811463 15:0.624825 16:0.881909 17:0.821535 18:0.777505 19:0.956532 20:0.887727
2 1:2 2:19 3:200 4:0.371859 5:0.239597 6:0.237271 7:0.844611 8:0.771142 9:0.305731 10:0.678423 11:0.214955 12:0.914452 13:0.773147 14:0.784688 15:0.916233 16:0.08073 17:0.189166 18:0.594975 19:0.521234 20:0.34557
2 1:2 2:20 3:362 4:0.669931 5:0.960615 6:0.450289 7:0.18833 8:0.8394 9:0.169067 10:0.617892 11:0.85073 12:0.11616 13:0.887463 14:0.635818 15:0.199537 16:0.679645 17:0.82604 18:0.748127 19:0.322601 20:0.845037
2 1:2 2:21 3:277 4:0.511245 5:0.236138 6:0.633367 7:0.61506 8:0.622596 9:0.905728 10:0.932018 11:0.249982 12:0.326847 13:0.214703 14:0.751437 15:0.73088 16:0.635976 17:0.486752 18:0.276067 19:0.151071 20:0.874093
2 1:2 2:22 3:506 4:0.936072 5:0.952169 6:0.297276 7:0.544134 8:0.794967 9:0.848583 10:0.297503 11:0.567649 12:0.408973 13:0.069486 14:0.543988 15:0.370288 16:0.836769 17:0.678909 18:0.852241 19:0.86086 20:0.792058
2 1:2 2:23 3:16 4:0.029222 5:0.576373 6:0.662361 7:0.051234 8:0.200652 9:0.092808 10:0.642329 11:0.058716 12:0.204501 13:0.03736 14:0.397835 15:0.565633 16:0.696778 17:0.810641 18:0.111824 19:0.742433 20:0.665292
2 1:2 2:24 3:182 4:0.337014 5:0.267667 6:0.146293 7:0.611027 8:0.607979 9:0.932884 10:0.100847 11:0.647992 12:0.6394 13:0.493841 14:0.278881 15:0.838653 16:0.048541 17:0.576465 18:0.133334 19:0.727012 20:0.024779
2 1:2 2:25 3:387 4:0.712007 5:0.643306 6:0.602248 7:0.548332 8:0.478596 9:0.691802 10:0.74166 11:0.626879 12:0.715417 13:0.098868 14:0.450471 15:0.013331 16:0.287965 17:0.811486 18:0.611515 19:0.273716 20:0.36662
1 1:2 2:26 3:476 4:0.881179 5:0.391904 6:0.055915 7:0.116662 8:0.018891 9:0.248131 10:0.672578 11:0.169497 12:0.506724 13:0.508083 14:0.50589 15:0.805469 16:0.551627 17:0.148083 18:0.342034 19:0.119806 20:0.917162
2 1:2 2:27 3:208 4:0.384296 5:0.583198 6:0.657587 7:0.869297 8:0.65919 9:0.985272 10:0.937744 11:0.894337 12:0.865547 13:0.306271 14:0.774986 15:0.496498 16:0.359321 17:0.181798 18:0.345547 19:0.228957 20:0.221349
2 1:2 2:28 3:223 4:0.411534 5:0.923706 6:0.610101 7:0.739776 8:0.651408 9:0.927093 10:0.396542 11:0.888477 12:0.251308 13:0.305146 14:0.835319 15:0.155243 16:0.832492 17:0.154345 18:0.480436 19:0.267436 20:0.540282
2 1:2 2:29 3:310 4:0.572661 5:0.440571 6:0.202821 7:0.998944 8:0.756146 9:0.234254 10:0.322156 11:0.616809 12:0.260423 13:0.694949 14:0.849163 15:0.04393 16:0.784801 17:0.631047 18:0.37197 19:0.175243 20:0.186461
2 1:2 2:30 3:51 4:0.093467 5:0.160932 6:0.968384 7:0.598449 8:0.992505 9:0.527007 10:0.037966 11:0.911902 12:0.013105 13:0.389601 14:0.308645 15:0.67387 16:0.573487 17:0.252139 18:0.40053 19:0.046409 20:0.796432
