,year_cat,gq_cat,gqtypeg_cat,farm_cat,ownershg_cat,value_cat,rent_cat,ftotinc_cat,nfams_cat,ncouples_cat,nmothers_cat,nfathers_cat,momloc_cat,stepmom_cat,momrule_cat,poploc_cat,steppop_cat,poprule_cat,sploc_cat,sprule_cat,famsize_cat,nchild_cat,nchlt5_cat,famunit_cat,eldch_cat,yngch_cat,nsibs_cat,relateg_cat,age_cat,sex_cat,raceg_cat,marst_cat,chborn_cat,bplg_cat,school_cat,educrec_cat,schltype_cat,empstatg_cat,labforce_cat,occ1950_cat,occscore_cat,sei_cat,ind1950_cat,classwkg_cat,wkswork2_cat,hrswork2_cat,yrlastwk_cat,workedyr_cat,inctot_cat,incwage_cat,incbus_cat,incfarm_cat,incss_cat,incwelfr_cat,incother_cat,poverty_cat,migrat5g_cat,migplac5_cat,movedin_cat,vetstat_cat,tranwork_cat
1009,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,140,15450,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,4,Female,White,Never_married_single,,California,No_not_in_school,None_or_preschool,Not_enrolled,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,501,,,1,,
1010,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,170,5950,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,26,Female,White,Never_married_single,No_children,New_York,No_not_in_school,4+_years_of_college,Not_enrolled,Unemployed,Yes_in_labor_force,Editors_and_reporters,39,82,Theaters_and_motion_pictures,Works_for_wages_salary,,,Worked_2_yrs_prior,No,650,0,0,0,0,0,650,207,Same_state_countydifferent_house,,1,,
1011,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,135,7450,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,22,Female,White,Married_spouse_present,No_children,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Attendants_physicians_and_dentists_office,16,38,Medical_and_other_health_services_except_hospitals,Works_for_wages_salary,1-13_weeks,,Worked_current_yr,Yes,850,850,0,0,0,0,0,303,Moved_place_not_reported,,1,,
1012,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,150,19450,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,15,Female,White,Never_married_single,No_children,California,Yes_in_school,Grade_9,Parochial_(1970),Employed,Yes_in_labor_force,Private_household_workers_(nec),6,7,Private_households,Works_for_wages_salary,27-39_weeks,1-14_hours,,Yes,50,50,0,0,0,0,0,501,Same_state_countydifferent_house,,4,,Passenger
1013,97,Other_group_quarters,Military,Non-Farm,,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Other_non-relatives,25,Male,White,Never_married_single,,Georgia,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Members_of_the_armed_services,11,18,Federal_public_administration,Works_for_wages_salary,48-49_weeks,,,Yes,5650,5550,0,0,0,0,50,0,Different_state,Georgia,1,,Driver
1014,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,16650,1,1,2,1,6,0,1,0,0,0,1,1,6,3,0,1,12,8,0,Spouse,42,Female,Japanese,Married_spouse_present,3,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Misc_wholesale_trade,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,8450,8450,0,0,0,0,0,329,Same_state_countydifferent_house,,2,,Passenger
1015,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),16250,0,8650,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,56,Male,White,Married_spouse_present,,Asia_nec_ns,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),25,44,Aircraft_and_parts,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,8650,8650,0,0,0,0,0,352,Same_house,,5,No_Service,Driver
1016,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,135,17350,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,6,5,0,Head_Householder,33,Female,White,Separated,7,Kentucky,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Waiters_and_waitresses,11,16,Eating_and_drinking__places,Works_for_wages_salary,40-47_weeks,30-34_hours,,Yes,17350,3050,0,0,0,0,14250,501,Different_state,Ohio,2,,Driver
1017,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,15350,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,13,Female,White,Never_married_single,,New_York,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,413,Same_house,,5,,
1018,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,80,11950,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,39,Female,White,Married_spouse_present,No_children,United_States_ns,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Printing_publishing_and_allied_industries,Works_for_wages_salary,27-39_weeks,40_hours,,Yes,3250,3250,0,0,0,0,0,486,Same_house,,5,,Walked_only
1019,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,14150,1,1,1,1,0,0,0,0,0,0,2,1,5,3,1,1,17,1,0,Head_Householder,43,Male,White,Married_spouse_present,,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Buyers_and_dept_heads_store,41,72,Apparel_and_accessories_stores_except_shoe,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,13950,13950,0,0,0,0,0,323,Same_house,,5,No_Service,Passenger
1020,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),50000,0,19250,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,61,Male,Black_Negro,Married_spouse_present,,Alabama,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Attendants_professional_and_personal_service_(nec),15,26,Theaters_and_motion_pictures,Works_for_wages_salary,48-49_weeks,40_hours,,Yes,15950,13650,0,0,250,0,2050,501,Same_house,,5,Yes,Passenger
1021,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,150,9850,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,28,Male,White,Never_married_single,,California,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Nurses_professional,20,46,Hospitals,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,9850,9850,0,0,0,0,0,501,Same_state_countydifferent_house,,2,No_Service,Driver
1022,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,27350,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,12,Female,Black_Negro,Never_married_single,,California,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,501,Same_house,,5,,
1023,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,18850,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,13,Female,White,Never_married_single,,California,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,385,Same_state_countydifferent_house,,3,,
1024,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,200,17150,2,1,2,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,2,Female,White,Never_married_single,,California,,,,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,392,,,1,,
1025,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,9050,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,Child,3,Female,White,Never_married_single,,California,No_not_in_school,None_or_preschool,Not_enrolled,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,165,,,4,,
1026,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,11950,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,12,Male,White,Never_married_single,,North_Carolina,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,273,Same_house,,5,,
1027,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,260,10650,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,9,7,0,Spouse,27,Female,White,Married_spouse_present,3,New_York,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Bank_tellers,25,52,Banking_and_credit,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,5350,5350,0,0,0,0,0,243,Same_state_countydifferent_house,,1,,Passenger
1028,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,95,12150,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,17,11,0,Head_Householder,43,Male,White,Married_spouse_present,,California,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),22,18,Misc_machinery,Works_for_wages_salary,48-49_weeks,40_hours,,Yes,8050,8050,0,0,0,0,0,278,Same_house,,4,Yes,Driver
1029,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,200,7250,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,99,99,0,Other_relatives,67,Female,White,Divorced,2__children,North_Dakota,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Drug_stores,Works_for_wages_salary,,,Worked_3-6_yrs_ago,No,1150,0,0,0,1150,0,0,166,Same_state_different_county,,1,,
1030,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,200,10650,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,7,7,0,Head_Householder,25,Male,White,Married_spouse_present,,Pennsylvania,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),39,68,Banking_and_credit,Works_for_wages_salary,48-49_weeks,40_hours,,Yes,6250,6250,0,0,0,0,0,361,Same_state_countydifferent_house,,1,Yes,Driver
1031,97,Institution,Other_institutions,Non-Farm,,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Institutional_inmates,69,Male,White,Married_spouse_absent,,South_Dakota,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,1550,0,0,0,1550,0,0,0,Same_house,,5,Yes,
1032,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,39650,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,20,Male,White,Never_married_single,,New_Jersey,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Electrical_goods_hardware_and_plumbing_equipment,Works_for_wages_salary,50-52_weeks,60+_hours,,Yes,6050,6050,0,0,0,0,0,501,Same_state_countydifferent_house,,1,No_Service,Driver
1033,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,21150,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,62,Female,White,Married_spouse_present,3,California,No_not_in_school,Grade_11,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,501,Same_house,,6,,
1034,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,16650,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,3,1,0,Head_Householder,31,Male,White,Married_spouse_present,,California,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Teachers_(n_e_c_),27,72,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,13050,13050,0,0,0,0,0,448,Same_state_countydifferent_house,,1,Yes,Driver
1035,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,16450,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,18,Male,White,Never_married_single,,California,Yes_in_school,Grade_11,Public_school,Not_in_labor_force,No_not_in_labor_force,Charwomen_and_cleaners,16,10,Railroad_and_misc_transportation_equipment,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,350,350,0,0,0,0,0,501,Same_house,,5,No_Service,
1036,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,80,5250,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,8,Female,White,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,107,Same_state_countydifferent_house,,3,,
1037,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,175,8150,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,16,16,0,Head_Householder,45,Female,White,Divorced,1_child,California,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Hotels_and_lodging_places,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,8150,8150,0,0,0,0,0,322,Same_state_countydifferent_house,,1,,Driver
1038,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,65,10550,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,13,Male,Black_Negro,Never_married_single,,California,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,284,Same_house,,5,,
1039,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,90,4350,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,5,Male,White,Never_married_single,,California,Yes_in_school,None_or_preschool,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,89,Same_state_countydifferent_house,,4,,
1040,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,18150,1,1,1,1,2,7,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,6,Female,White,Never_married_single,,California,Yes_in_school,None_or_preschool,Parochial_(1970),,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,488,Same_house,,4,,
1041,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,15350,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,12,7,0,Spouse,42,Female,Japanese,Married_spouse_present,3,California,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,413,Same_house,,5,,
1042,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,145,8450,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,7,1,0,Spouse,32,Female,White,Married_spouse_present,2__children,Kansas,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Barbers_beauticians_and_manicurists,19,17,Misc_personal_services,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,350,350,0,0,0,0,0,227,Different_state,Arizona,1,,
1043,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,15050,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,12,5,0,Head_Householder,36,Male,White,Married_spouse_present,,California,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Carpenters,23,19,Nonprofit_membership_organizs,Works_for_wages_salary,50-52_weeks,,Worked_current_yr,Yes,15050,15050,0,0,0,0,0,344,Same_house,,5,Yes,
1044,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,8050,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,59,Female,White,Married_spouse_present,No_children,South_Dakota,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Waiters_and_waitresses,11,16,Eating_and_drinking__places,Works_for_wages_salary,,,Worked_7-10_yrs_ago,No,0,0,0,0,0,0,0,328,Same_house,,6,,
1045,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,90,4450,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,Child,52,Female,White,Never_married_single,No_children,Washington,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,1750,0,0,0,950,750,0,181,Same_house,,6,,
1046,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,11750,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,29,Male,White,Never_married_single,,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Liquor_stores,Works_for_wages_salary,50-52_weeks,35-39_hours,,Yes,3850,3850,0,0,0,0,0,306,Same_house,,6,Yes,Other
1047,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,21250,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,3,Male,White,Never_married_single,,California,No_not_in_school,None_or_preschool,Not_enrolled,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,501,,,4,,
1048,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,6350,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,58,Female,White,Never_married_single,No_children,Washington,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Educational_services,Works_for_wages_salary,40-47_weeks,40_hours,,Yes,6350,5650,0,0,0,0,650,333,Same_state_countydifferent_house,,4,,Driver
1049,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,17050,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,24,24,0,Spouse,47,Female,White,Married_spouse_present,1_child,Minnesota,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Aircraft_and_parts,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,8050,7850,0,0,0,0,150,501,Same_house,,6,,Passenger
1050,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,105,6050,1,1,1,0,3,0,1,0,0,0,1,1,3,0,0,1,99,99,0,Spouse,61,Female,White,Married_spouse_present,No_children,Wisconsin,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Operative_and_kindred_workers_(nec),22,18,Electrical_machinery_equipment_and_supplies,Works_for_wages_salary,,,Worked_3-6_yrs_ago,No,150,0,0,0,150,0,0,211,Same_house,,5,,
1051,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),16250,0,16150,1,1,2,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,Child,12,Female,Black_Negro,Never_married_single,,California,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,360,Same_house,,6,,
1052,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,125,2050,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,9,9,0,Head_Householder,40,Female,Black_Negro,Divorced,1_child,North_Carolina,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Waiters_and_waitresses,11,16,Eating_and_drinking__places,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,2050,2050,0,0,0,0,0,81,Same_state_countydifferent_house,,1,,Driver
1053,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,16150,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,7,7,0,Head_Householder,30,Male,White,Married_spouse_present,,New_Mexico,No_not_in_school,Grade_9,Not_enrolled,Unemployed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Professional_equipment,Works_for_wages_salary,50-52_weeks,,Worked_current_yr,Yes,16150,6250,0,0,0,0,9850,501,Different_state,New_Mexico,2,Yes,
1054,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),11250,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,53,Female,Black_Negro,Widowed,1_child,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Private_household_workers_(nec),6,7,Private_households,Works_for_wages_salary,40-47_weeks,41-48_hours,,Yes,50,50,0,0,0,0,0,3,Same_house,,6,,Driver
1055,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),50000,0,50000,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,17,14,0,Spouse,43,Female,White,Married_spouse_present,3,New_York,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Authors,33,76,Misc_professional_and_related,Self-employed,50-52_weeks,1-14_hours,,Yes,550,0,550,0,0,0,0,501,Same_house,,5,,Worked_at_home
1056,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,195,15050,1,1,1,2,2,7,1,1,0,1,0,0,9,0,0,1,99,99,5,Child,2,Male,White,Never_married_single,,California,,,,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,203,,,1,,
1057,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,13,Male,White,Never_married_single,,California,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,1,Same_house,,6,,
1058,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,16750,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,48,Male,White,Married_spouse_present,,Scotland,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Professional_technical_99_kindred_workers_(nec),31,65,Office_and_store_machines,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,11950,11650,0,0,0,0,250,501,Same_house,,5,No_Service,Driver
1059,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,12050,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,10,Female,White,Never_married_single,,California,Yes_in_school,Grade_1-4,Parochial_(1970),,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,246,Same_house,,5,,
1060,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,135,15050,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,2,0,0,Head_Householder,23,Male,White,Married_spouse_present,,California,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,Machinists_and_toolmakers_apprentice,24,41,Not_specified_metal_industries,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,15050,13050,0,0,0,0,1950,405,Same_state_countydifferent_house,,1,No_Service,Driver
1061,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,9550,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,13,Female,White,Never_married_single,,United_States_ns,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,195,Same_house,,6,,
1062,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,148,20050,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,15,14,0,Head_Householder,48,Female,White,Divorced,2__children,West_Virginia,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Waiters_and_waitresses,11,16,Eating_and_drinking__places,Works_for_wages_salary,50-52_weeks,35-39_hours,,Yes,20050,20050,0,0,0,0,0,501,Same_state_countydifferent_house,,1,,Bus_or_streetcar
1063,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,95,14350,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,Child,13,Male,White,Never_married_single,,California,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,252,Same_house,,5,,
1064,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,7250,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,71,Female,White,Married_spouse_present,3,USSR_Russia,No_not_in_school,None_or_preschool,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,950,0,0,0,950,0,0,327,Same_house,,7,,
1065,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,19050,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,1,99,99,1,Sibling-in-Law,15,Female,White,Never_married_single,No_children,California,Yes_in_school,Grade_9,Public_school,Employed,Yes_in_labor_force,Private_household_workers_(nec),6,7,Private_households,Works_for_wages_salary,1-13_weeks,1-14_hours,,Yes,1350,50,0,0,1250,0,0,501,Same_state_countydifferent_house,,1,,Bus_or_streetcar
