,input1_num,input2_num,input3_num,input4_num,input5_num,input6_num,input7_num,input8_num,input9_num,input10_num,input11_num,input12_num,input13_num,input14_num,input15_num,input16_num,input17_num,input18_num,input19_num,input20_num,input21_num,input22_num,input23_num,input24_num,input25_num,input26_num,input27_num,input28_num,input29_num,input30_num,input31_num,input32_num,input33_num,input34_num,input35_num,input36_num,input37_num,input38_num,input39_num,input40_num,input41_num,input42_num,input43_num,input44_num,input45_num,input46_num,input47_num,input48_num,input49_num,input50_num,input51_num,input52_num,input53_num,input54_num,input55_num,input56_num,input57_num,input58_num,input59_num,input60_num,input61_num,input62_num,input63_num,input64_num,class_cat
1516,0.0,0.0,3.0,10.0,14.0,9.0,0.0,0.0,0.0,3.0,15.0,11.0,9.0,8.0,0.0,0.0,0.0,6.0,12.0,8.0,7.0,1.0,0.0,0.0,0.0,4.0,16.0,14.0,16.0,15.0,1.0,0.0,0.0,2.0,8.0,4.0,3.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,7.0,8.0,13.0,9.0,0.0,0.0,0.0,0.0,14.0,14.0,9.0,0.0,0.0,5
1517,0.0,0.0,0.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,9.0,7.0,0.0,0.0,2.0,16.0,3.0,5.0,16.0,5.0,0.0,0.0,7.0,14.0,0.0,12.0,13.0,0.0,0.0,0.0,7.0,16.0,13.0,15.0,11.0,0.0,0.0,0.0,0.0,5.0,13.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,14.0,2.0,0.0,0.0,4
1518,0.0,0.0,4.0,15.0,7.0,0.0,0.0,0.0,0.0,2.0,15.0,5.0,13.0,5.0,0.0,0.0,0.0,5.0,11.0,0.0,2.0,13.0,2.0,0.0,0.0,5.0,8.0,0.0,0.0,6.0,8.0,0.0,0.0,7.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,3.0,11.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,14.0,10.0,6.0,15.0,2.0,0.0,0.0,0.0,6.0,12.0,13.0,6.0,0.0,0.0,0
1519,0.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,14.0,4.0,0.0,0.0,0.0,3.0,16.0,8.0,6.0,15.0,5.0,0.0,0.0,1.0,14.0,3.0,0.0,7.0,12.0,0.0,0.0,0.0,11.0,11.0,7.0,16.0,8.0,0.0,0.0,0.0,5.0,14.0,14.0,9.0,0.0,0.0,6
1520,0.0,0.0,9.0,13.0,16.0,5.0,0.0,0.0,0.0,7.0,16.0,12.0,9.0,12.0,0.0,0.0,0.0,6.0,14.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,13.0,16.0,16.0,12.0,3.0,0.0,0.0,0.0,9.0,16.0,12.0,0.0,0.0,0.0,0.0,1.0,16.0,8.0,16.0,2.0,0.0,0.0,0.0,4.0,14.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,13.0,16.0,10.0,0.0,0.0,0.0,8
1521,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,2.0,16.0,6.0,0.0,6.0,13.0,0.0,0.0,0.0,15.0,7.0,3.0,12.0,11.0,0.0,0.0,0.0,4.0,14.0,16.0,11.0,3.0,0.0,6
1522,0.0,0.0,9.0,16.0,11.0,5.0,0.0,0.0,0.0,5.0,16.0,10.0,9.0,16.0,3.0,0.0,0.0,8.0,12.0,0.0,0.0,12.0,2.0,0.0,0.0,5.0,16.0,12.0,15.0,16.0,7.0,0.0,0.0,0.0,11.0,16.0,16.0,5.0,0.0,0.0,0.0,1.0,15.0,11.0,13.0,10.0,0.0,0.0,0.0,3.0,16.0,6.0,11.0,12.0,0.0,0.0,0.0,0.0,10.0,16.0,13.0,4.0,0.0,0.0,8
1523,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,1.0,0.0,0.0,0.0,4.0,15.0,2.0,1.0,15.0,3.0,0.0,0.0,8.0,13.0,0.0,8.0,16.0,3.0,0.0,0.0,8.0,16.0,16.0,16.0,13.0,4.0,0.0,0.0,0.0,4.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,4
1524,0.0,0.0,3.0,10.0,13.0,1.0,0.0,0.0,0.0,2.0,15.0,10.0,16.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,16.0,12.0,3.0,0.0,0.0,2.0,13.0,15.0,13.0,9.0,2.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,3.0,0.0,0.0,0.0,7
1525,0.0,0.0,0.0,0.0,15.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,2.0,0.0,0.0,0.0,8.0,16.0,16.0,13.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,1.0,8.0,6.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1
1526,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,2.0,0.0,0.0,4.0,14.0,16.0,16.0,15.0,0.0,0.0,0.0,9.0,16.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,4.0,0.0,1
1527,0.0,2.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,14.0,7.0,11.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,15.0,12.0,12.0,5.0,0.0,0.0,2.0,15.0,16.0,16.0,16.0,13.0,0.0,2
1528,0.0,0.0,3.0,11.0,12.0,12.0,1.0,0.0,0.0,0.0,15.0,12.0,4.0,14.0,2.0,0.0,0.0,0.0,15.0,12.0,5.0,16.0,4.0,0.0,0.0,0.0,6.0,16.0,16.0,13.0,1.0,0.0,0.0,0.0,8.0,15.0,14.0,13.0,1.0,0.0,0.0,1.0,15.0,4.0,3.0,16.0,6.0,0.0,0.0,3.0,16.0,5.0,6.0,15.0,1.0,0.0,0.0,0.0,9.0,14.0,13.0,6.0,0.0,0.0,8
1529,0.0,0.0,8.0,15.0,16.0,3.0,0.0,0.0,0.0,3.0,15.0,14.0,16.0,5.0,0.0,0.0,0.0,0.0,3.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,12.0,16.0,8.0,3.0,0.0,0.0,1.0,14.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,9.0,16.0,12.0,5.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,7
1530,0.0,0.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1.0,8.0,15.0,1.0,0.0,7.0,16.0,6.0,4.0,16.0,10.0,0.0,0.0,9.0,16.0,16.0,16.0,16.0,1.0,0.0,0.0,1.0,5.0,12.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,4
1531,0.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,11.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,12.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,8.0,0.0,0.0,0.0,2.0,15.0,16.0,16.0,7.0,0.0,0.0,0.0,3.0,10.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,15.0,3.0,0.0,1
1532,0.0,0.0,6.0,12.0,14.0,15.0,2.0,0.0,0.0,0.0,14.0,9.0,8.0,5.0,0.0,0.0,0.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,15.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,2.0,9.0,13.0,16.0,4.0,0.0,0.0,0.0,7.0,15.0,12.0,6.0,0.0,0.0,5
1533,0.0,0.0,6.0,13.0,15.0,9.0,0.0,0.0,0.0,4.0,15.0,8.0,4.0,16.0,4.0,0.0,0.0,8.0,9.0,0.0,0.0,15.0,8.0,0.0,0.0,7.0,15.0,9.0,10.0,16.0,8.0,0.0,0.0,0.0,5.0,8.0,5.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,11.0,9.0,3.0,14.0,3.0,0.0,0.0,0.0,4.0,15.0,16.0,7.0,0.0,0.0,9
1534,0.0,0.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,11.0,1.0,0.0,0.0,5.0,16.0,13.0,12.0,12.0,6.0,2
1535,0.0,0.0,9.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,16.0,3.0,0.0,0.0,0.0,1.0,16.0,6.0,13.0,8.0,0.0,0.0,0.0,0.0,10.0,5.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,14.0,4.0,0.0,0.0,9.0,16.0,14.0,12.0,16.0,8.0,2
1536,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,11.0,2.0,0.0,0.0,1.0,15.0,11.0,1.0,11.0,11.0,0.0,0.0,0.0,12.0,13.0,4.0,8.0,13.0,0.0,0.0,0.0,2.0,11.0,14.0,13.0,5.0,0.0,6
1537,0.0,0.0,5.0,14.0,16.0,6.0,0.0,0.0,0.0,2.0,15.0,10.0,7.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,8.0,8.0,7.0,15.0,3.0,0.0,0.0,0.0,7.0,15.0,13.0,6.0,0.0,0.0,3
1538,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,7.0,2.0,0.0,0.0,0.0,6.0,16.0,12.0,13.0,14.0,4.0,0.0,0.0,5.0,16.0,2.0,1.0,10.0,11.0,0.0,0.0,0.0,16.0,9.0,4.0,16.0,9.0,0.0,0.0,0.0,7.0,14.0,15.0,8.0,0.0,0.0,6
1539,0.0,0.0,9.0,15.0,15.0,7.0,0.0,0.0,0.0,3.0,16.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,16.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,15.0,4.0,0.0,0.0,0.0,9.0,16.0,16.0,3.0,0.0,0.0,0.0,1.0,15.0,4.0,11.0,10.0,0.0,0.0,0.0,4.0,14.0,3.0,9.0,11.0,0.0,0.0,0.0,0.0,8.0,15.0,15.0,4.0,0.0,0.0,8
1540,0.0,1.0,8.0,16.0,14.0,0.0,0.0,0.0,0.0,4.0,15.0,9.0,16.0,3.0,0.0,0.0,0.0,1.0,4.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,15.0,9.0,9.0,15.0,2.0,0.0,0.0,0.0,6.0,13.0,10.0,4.0,0.0,0.0,3
1541,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,9.0,1.0,0.0,0.0,0.0,8.0,12.0,0.0,14.0,3.0,0.0,0.0,3.0,16.0,3.0,2.0,16.0,0.0,0.0,0.0,5.0,16.0,16.0,13.0,16.0,4.0,0.0,0.0,0.0,1.0,7.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,4
1542,0.0,0.0,7.0,12.0,16.0,16.0,7.0,0.0,0.0,0.0,14.0,14.0,11.0,16.0,7.0,0.0,0.0,0.0,2.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,2.0,11.0,15.0,16.0,4.0,0.0,0.0,0.0,13.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,4.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,2.0,0.0,0.0,0.0,7
1543,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,8.0,14.0,0.0,0.0,0.0,0.0,12.0,14.0,8.0,16.0,0.0,0.0,0.0,9.0,16.0,12.0,14.0,14.0,3.0,0.0,0.0,8.0,16.0,16.0,16.0,15.0,8.0,0.0,0.0,1.0,4.0,10.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,4.0,0.0,0.0,4
1544,0.0,0.0,6.0,13.0,12.0,9.0,1.0,0.0,0.0,4.0,16.0,11.0,6.0,13.0,7.0,0.0,0.0,7.0,16.0,6.0,2.0,13.0,8.0,0.0,0.0,1.0,14.0,15.0,16.0,13.0,3.0,0.0,0.0,0.0,7.0,16.0,16.0,5.0,0.0,0.0,0.0,2.0,16.0,9.0,13.0,14.0,0.0,0.0,0.0,1.0,15.0,8.0,7.0,16.0,3.0,0.0,0.0,0.0,6.0,16.0,15.0,7.0,0.0,0.0,8
1545,0.0,2.0,10.0,13.0,3.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,14.0,8.0,0.0,0.0,0.0,11.0,14.0,4.0,13.0,14.0,0.0,0.0,0.0,2.0,9.0,12.0,12.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,12.0,4.0,5.0,15.0,11.0,0.0,0.0,0.0,9.0,13.0,12.0,11.0,1.0,0.0,9
1546,0.0,0.0,2.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,6.0,0.0,0.0,0.0,0.0,15.0,9.0,3.0,14.0,3.0,0.0,0.0,4.0,16.0,2.0,0.0,9.0,7.0,0.0,0.0,8.0,12.0,0.0,0.0,7.0,8.0,0.0,0.0,3.0,14.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,15.0,15.0,13.0,15.0,7.0,0.0,0.0,0.0,3.0,14.0,15.0,9.0,0.0,0.0,0
1547,0.0,0.0,0.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,4.0,8.0,0.0,0.0,0.0,5.0,15.0,2.0,16.0,5.0,0.0,0.0,3.0,16.0,7.0,6.0,16.0,0.0,0.0,0.0,11.0,16.0,15.0,15.0,16.0,2.0,0.0,0.0,0.0,2.0,8.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,2.0,0.0,0.0,4
1548,0.0,3.0,15.0,16.0,11.0,1.0,0.0,0.0,0.0,12.0,13.0,10.0,16.0,4.0,0.0,0.0,0.0,5.0,1.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,13.0,0.0,0.0,4.0,11.0,8.0,8.0,15.0,13.0,0.0,0.0,2.0,14.0,16.0,16.0,10.0,1.0,0.0,3
1549,0.0,1.0,12.0,14.0,6.0,0.0,0.0,0.0,0.0,8.0,14.0,5.0,15.0,7.0,0.0,0.0,0.0,6.0,11.0,1.0,11.0,15.0,2.0,0.0,0.0,1.0,14.0,16.0,13.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,11.0,9.0,0.0,0.0,4.0,13.0,2.0,1.0,13.0,6.0,0.0,0.0,0.0,10.0,16.0,16.0,9.0,0.0,0.0,9
1550,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,4.0,1.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,15.0,5.0,0.0,0.0,2.0,16.0,3.0,1.0,9.0,13.0,0.0,0.0,0.0,12.0,9.0,4.0,13.0,13.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,3.0,0.0,6
1551,0.0,0.0,4.0,15.0,15.0,5.0,0.0,0.0,0.0,1.0,16.0,12.0,11.0,15.0,3.0,0.0,0.0,7.0,16.0,2.0,4.0,16.0,4.0,0.0,0.0,5.0,16.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,10.0,13.0,8.0,16.0,5.0,0.0,0.0,0.0,7.0,13.0,14.0,9.0,1.0,0.0,9
1552,0.0,0.0,5.0,15.0,8.0,1.0,0.0,0.0,0.0,1.0,15.0,13.0,15.0,9.0,0.0,0.0,0.0,8.0,15.0,1.0,3.0,14.0,1.0,0.0,0.0,4.0,14.0,0.0,0.0,11.0,8.0,0.0,0.0,5.0,12.0,0.0,0.0,12.0,8.0,0.0,0.0,5.0,15.0,1.0,0.0,12.0,10.0,0.0,0.0,1.0,16.0,10.0,9.0,15.0,3.0,0.0,0.0,0.0,5.0,15.0,15.0,4.0,0.0,0.0,0
1553,0.0,0.0,0.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,10.0,4.0,0.0,0.0,4.0,16.0,3.0,1.0,14.0,3.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,5.0,8.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,4
1554,0.0,0.0,0.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,7.0,1.0,0.0,0.0,8.0,15.0,2.0,5.0,16.0,0.0,0.0,3.0,15.0,8.0,4.0,12.0,11.0,0.0,0.0,10.0,16.0,16.0,16.0,16.0,7.0,0.0,0.0,2.0,8.0,8.0,13.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,0.0,0.0,4
1555,0.0,2.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,8.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,16.0,13.0,0.0,0.0,2.0,16.0,16.0,16.0,16.0,14.0,0.0,2
1556,0.0,1.0,7.0,9.0,12.0,14.0,1.0,0.0,0.0,11.0,16.0,15.0,10.0,5.0,1.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,7.0,13.0,14.0,16.0,4.0,0.0,0.0,0.0,10.0,16.0,12.0,3.0,0.0,0.0,5
1557,0.0,1.0,10.0,16.0,14.0,3.0,0.0,0.0,0.0,4.0,16.0,13.0,15.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,16.0,2.0,0.0,0.0,0.0,5.0,14.0,16.0,13.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,9.0,0.0,0.0,1.0,13.0,8.0,13.0,16.0,5.0,0.0,0.0,1.0,14.0,16.0,14.0,7.0,0.0,0.0,3
1558,0.0,0.0,0.0,11.0,16.0,8.0,0.0,0.0,0.0,0.0,9.0,15.0,5.0,3.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,14.0,15.0,15.0,15.0,3.0,0.0,0.0,1.0,11.0,16.0,11.0,11.0,15.0,0.0,0.0,0.0,1.0,11.0,15.0,16.0,12.0,0.0,6
1559,0.0,3.0,16.0,14.0,10.0,5.0,0.0,0.0,0.0,1.0,8.0,8.0,11.0,16.0,2.0,0.0,0.0,0.0,2.0,6.0,12.0,11.0,1.0,0.0,0.0,0.0,12.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,1.0,8.0,9.0,14.0,13.0,0.0,0.0,0.0,3.0,16.0,12.0,9.0,1.0,0.0,0.0,3
1560,0.0,0.0,2.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,11.0,15.0,8.0,1.0,0.0,0.0,0.0,1.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,10.0,12.0,10.0,2.0,0.0,0.0,2.0,16.0,15.0,11.0,12.0,14.0,0.0,0.0,0.0,14.0,12.0,7.0,11.0,16.0,2.0,0.0,0.0,3.0,11.0,16.0,14.0,6.0,0.0,6
1561,0.0,0.0,7.0,13.0,5.0,0.0,0.0,0.0,0.0,4.0,14.0,4.0,14.0,13.0,0.0,0.0,0.0,0.0,13.0,8.0,12.0,16.0,4.0,0.0,0.0,0.0,5.0,12.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,2.0,2.0,8.0,16.0,2.0,0.0,0.0,0.0,10.0,16.0,12.0,3.0,0.0,0.0,9
1562,0.0,0.0,8.0,15.0,15.0,1.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,7.0,12.0,0.0,1.0,16.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,9.0,7.0,0.0,0.0,8.0,12.0,0.0,0.0,9.0,4.0,0.0,0.0,4.0,16.0,1.0,2.0,15.0,8.0,0.0,0.0,0.0,15.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,7.0,16.0,16.0,8.0,0.0,0.0,0
1563,0.0,3.0,15.0,16.0,3.0,0.0,0.0,0.0,0.0,11.0,16.0,15.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,9.0,8.0,5.0,0.0,0.0,3.0,16.0,16.0,16.0,16.0,11.0,0.0,0.0,5.0,16.0,16.0,13.0,8.0,1.0,0.0,2
1564,0.0,0.0,7.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,6.0,9.0,11.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,0.0,5.0,13.0,16.0,4.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,3.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,7
1565,0.0,0.0,4.0,12.0,15.0,3.0,0.0,0.0,0.0,3.0,16.0,14.0,14.0,13.0,0.0,0.0,0.0,5.0,16.0,1.0,2.0,15.0,5.0,0.0,0.0,8.0,16.0,0.0,0.0,9.0,11.0,0.0,0.0,5.0,16.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,15.0,2.0,0.0,11.0,13.0,0.0,0.0,0.0,10.0,12.0,12.0,16.0,9.0,0.0,0.0,0.0,4.0,16.0,16.0,9.0,0.0,0.0,0
1566,0.0,0.0,6.0,11.0,15.0,16.0,12.0,0.0,0.0,0.0,6.0,8.0,5.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,0.0,0.0,0.0,7.0,12.0,13.0,15.0,4.0,0.0,0.0,0.0,6.0,10.0,16.0,9.0,4.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,7
1567,0.0,0.0,2.0,11.0,12.0,12.0,15.0,8.0,0.0,0.0,5.0,12.0,12.0,13.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,4.0,12.0,16.0,8.0,0.0,0.0,0.0,1.0,16.0,16.0,12.0,3.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,0.0,0.0,7
