,year_cat,gq_cat,gqtypeg_cat,farm_cat,ownershg_cat,value_cat,rent_cat,ftotinc_cat,nfams_cat,ncouples_cat,nmothers_cat,nfathers_cat,momloc_cat,stepmom_cat,momrule_cat,poploc_cat,steppop_cat,poprule_cat,sploc_cat,sprule_cat,famsize_cat,nchild_cat,nchlt5_cat,famunit_cat,eldch_cat,yngch_cat,nsibs_cat,relateg_cat,age_cat,sex_cat,raceg_cat,marst_cat,chborn_cat,bplg_cat,school_cat,educrec_cat,schltype_cat,empstatg_cat,labforce_cat,occ1950_cat,occscore_cat,sei_cat,ind1950_cat,classwkg_cat,wkswork2_cat,hrswork2_cat,yrlastwk_cat,workedyr_cat,inctot_cat,incwage_cat,incbus_cat,incfarm_cat,incss_cat,incwelfr_cat,incother_cat,poverty_cat,migrat5g_cat,migplac5_cat,movedin_cat,vetstat_cat,tranwork_cat
2474,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,512,26200,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,24,Male,White,Never_married_single,,Massachusetts,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Subject_not_specified-Professors,41,84,Educational_services,Works_for_wages_salary,48-49_weeks,40_hours,,Yes,19040,19000,0,0,0,0,0,295,Moved_place_not_reported,California,0,No_Service,Auto_truck_or_van
2475,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,675,26700,2,1,2,1,1,0,1,2,0,1,0,0,17,0,0,1,99,99,9,Child,14,Female,White,Never_married_single,,Mexico,No_not_in_school,Grade_5-8,Not_enrolled,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,111,Moved_place_not_reported,Abroad_n_s,0,,
2476,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,1000,136676,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,19,6,0,Head_Householder,48,Male,Chinese,Married_spouse_present,,China,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Misc_professional_and_related,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,133454,132992,0,0,0,0,0,501,Moved_place_not_reported,Abroad_n_s,2,No_Service,Auto_truck_or_van
2477,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,37844,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,Child,2,Male,White,Never_married_single,,California,,,,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,204,,,0,,
2478,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,575,32150,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,40,Male,White,Never_married_single,,Canada,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Misc_retail_stores,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,32150,32000,0,0,0,0,0,498,Moved_place_not_reported,California,2,No_Service,Auto_truck_or_van
2479,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500,0,31000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,3,2,0,Head_Householder,29,Male,White,Married_spouse_present,,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Lumber_and_building_material_retailing,Works_for_wages_salary,48-49_weeks,41-48_hours,,Yes,10000,10000,0,0,0,0,0,247,Moved_place_not_reported,California,2,No_Service,Auto_truck_or_van
2480,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,725,28400,1,2,2,2,0,0,0,0,0,0,1,1,8,3,0,1,33,23,0,Spouse,57,Female,Other_Asian_or_Pacific,Married_spouse_present,5,Korea,No_not_in_school,Grade_9,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Janitors_and_sextons,20,9,Misc_business_services,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,0,0,0,0,0,0,0,126,Same_house,,0,No_Service,
2481,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000,0,85859,1,2,2,2,0,0,0,7,0,2,0,0,11,0,0,1,99,99,2,Grandchild,4,Female,Other_Asian_or_Pacific,Never_married_single,,California,No_not_in_school,None_or_preschool,Not_enrolled,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,319,,,0,,
2482,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500,0,26829,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,13,Female,White,Never_married_single,,California,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,181,Moved_place_not_reported,California,0,,
2483,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,362,22131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,26,Female,White,Never_married_single,No_children,Oregon,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Welfare_and_religious_services,Works_for_wages_salary,50-52_weeks,15-29_hours,,Yes,22131,22131,0,0,0,0,0,343,Moved_place_not_reported,California,2,No_Service,Auto_truck_or_van
2484,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500,0,33000,2,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,5,4,0,Head_Householder,34,Male,Black_Negro,Married_spouse_present,,Central_America,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Real_estate_agents_and_brokers,35,62,Real_estate,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,18000,18000,0,0,0,0,0,262,Same_house,,6,No_Service,Auto_truck_or_van
2485,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,362,7000,1,0,2,0,1,0,1,0,0,0,0,0,4,2,2,1,0,0,0,Child,17,Female,White,Never_married_single,2__children,California,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,55,Moved_place_not_reported,California,0,No_Service,
2486,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000,0,191103,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,54,Female,White,Married_spouse_present,4,Maryland,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,17500,0,0,0,0,0,0,501,Moved_place_not_reported,California,0,No_Service,
2487,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,512,15620,1,0,0,1,0,0,0,0,0,0,0,0,8,5,2,1,10,2,1,Head_Householder,38,Male,White,Widowed,,Mexico,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Gardeners_except_farm_and_groundskeepers,17,11,Agriculture,Self-employed,50-52_weeks,1-14_hours,,Yes,9000,0,9000,0,0,0,0,74,Moved_place_not_reported,California,2,No_Service,Auto_truck_or_van
2488,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,40000,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,Child,15,Female,White,Never_married_single,No_children,California,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,0,0,0,202,Same_house,,0,,
2489,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,537,13100,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,33,33,0,Head_Householder,64,Male,Black_Negro,Married_spouse_present,,USSR_Russia,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Cashiers,18,44,Gasoline_service_stations,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,1100,1100,0,0,0,0,0,135,Same_house,,5,Yes,
2490,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000,0,180000,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,18,Female,White,Never_married_single,No_children,California,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,Professional_technical_99_kindred_workers_(nec),31,65,Educational_services,Works_for_wages_salary,27-39_weeks,15-29_hours,,Yes,2000,2000,0,0,0,0,0,501,Moved_place_not_reported,California,0,No_Service,Auto_truck_or_van
2491,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500,0,60711,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,51,Male,White,Divorced,,North_Dakota,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Cooks_except_private_household,16,15,Aircraft_and_parts,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,12808,10758,0,0,0,0,0,501,Same_house,,0,No_Service,Auto_truck_or_van
2492,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,412,16365,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2,1,3,2,0,Head_Householder,25,Female,White,Never_married_single,2__children,Abroad_(unknown)_or_at_sea,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,16365,0,0,0,0,15189,1176,164,Moved_place_not_reported,California,5,No_Service,
2493,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,625,6720,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,Child,20,Male,Black_Negro,Never_married_single,,California,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_6-10_yrs_ago,No,0,0,0,0,0,0,0,67,Same_house,,0,No_Service,
2494,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000,0,35760,1,0,1,1,0,0,0,0,0,0,0,0,4,2,0,1,23,21,0,Head_Householder,48,Female,White,Divorced,4,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Designers,31,73,Retail_florists,Self-employed,1-13_weeks,15-29_hours,,Yes,60,0,60,0,0,0,0,275,Moved_place_not_reported,California,6,No_Service,Auto_truck_or_van
2495,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,74828,1,1,1,1,2,7,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,12,Male,Black_Negro,Never_married_single,,California,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,501,Same_house,,0,,
2496,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,575,12000,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,7,Male,White,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,79,Moved_place_not_reported,California,0,,
2497,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,875,6000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,34,Female,White,Never_married_single,No_children,California,Yes_in_school,1_to_3_years_of_college,Private_school_(19601990),Not_in_labor_force,No_not_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Furniture_and_house_furnishings_stores,Works_for_wages_salary,27-39_weeks,,Worked_previous_yr,Yes,6000,6000,0,0,0,0,0,93,Moved_place_not_reported,California,2,No_Service,
2498,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,33570,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,3,Child,12,Female,Other_Asian_or_Pacific,Never_married_single,,Cambodia_(Kampuchea),Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,175,Moved_place_not_reported,California,0,,
2499,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500,0,41000,1,0,2,0,0,0,0,0,0,0,0,0,5,2,0,1,39,35,0,Parent,68,Female,White,Widowed,4,Texas,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_6-10_yrs_ago,No,6000,0,0,0,0,6000,0,270,Moved_place_not_reported,California,0,No_Service,
2500,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,625,12000,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,1,99,99,0,Spouse,30,Female,White,Married_spouse_present,No_children,Mexico,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,120,Moved_place_not_reported,California,0,No_Service,
2501,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500,0,64000,1,1,1,1,0,0,0,0,0,0,1,1,5,3,1,1,7,1,0,Spouse,28,Female,White,Married_spouse_present,3,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),24,44,Federal_public_administration,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,15000,15000,0,0,0,0,0,432,Same_house,,0,No_Service,Auto_truck_or_van
2502,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500,0,34362,4,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,2,Child,6,Male,White,Never_married_single,,California,Yes_in_school,None_or_preschool,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,197,Same_house,,0,,
2503,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500,0,28775,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,78,Female,White,Married_spouse_present,1_child,New_Hampshire,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,14030,0,0,0,6323,0,0,384,Same_house,,0,No_Service,
2504,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000,0,59443,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,74,Female,White,Widowed,4,Illinois,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,59443,0,0,0,840,0,0,501,Same_house,,8,No_Service,
2505,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,462,0,1,1,1,1,0,0,0,0,0,0,2,1,6,4,1,1,10,0,0,Head_Householder,29,Male,White,Married_spouse_present,,Mexico,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Bakers,27,22,Food_stores_except_dairy,Works_for_wages_salary,,40_hours,,No,0,0,0,0,0,0,0,1,Moved_place_not_reported,California,1,No_Service,Auto_truck_or_van
2506,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,362,2700,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,Child,4,Female,Black_Negro,Never_married_single,,California,No_not_in_school,None_or_preschool,Not_enrolled,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,27,,,0,,
2507,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,112,58359,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,Child,0,Male,White,Never_married_single,,California,,,,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,277,,,0,,
2508,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000,0,43000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,48,Female,White,Divorced,No_children,Illinois,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Legal_services,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,43000,40000,0,0,0,0,0,501,Same_house,,6,No_Service,Auto_truck_or_van
2509,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,1063,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,74,Female,White,Widowed,1_child,Arizona,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_6-10_yrs_ago,No,1063,0,0,0,663,0,0,18,Same_house,,8,No_Service,
2510,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,1000,37500,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,12,6,0,Spouse,32,Female,American_Indian,Married_spouse_present,2__children,Washington,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Shipping_and_receiving_clerks,26,22,Misc_manufacturing_industries,Works_for_wages_salary,1-13_weeks,49-59_hours,,Yes,2500,2500,0,0,0,0,0,253,Moved_place_not_reported,California,0,No_Service,Auto_truck_or_van
2511,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,362,5200,2,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,Child,7,Female,White,Never_married_single,,Central_America,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,52,Moved_place_not_reported,California,0,,
2512,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,575,22845,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,52,Female,White,Never_married_single,No_children,Minnesota,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Welfare_and_religious_services,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,22845,22845,0,0,0,0,0,354,Moved_place_not_reported,California,2,No_Service,Auto_truck_or_van
2513,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500,0,22000,1,1,1,1,2,7,1,1,0,1,0,0,8,0,0,1,99,99,4,Child,17,Male,White,Never_married_single,,California,Yes_in_school,Grade_10,Public_school,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,104,Same_house,,0,No_Service,
2514,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,362,54831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,60,Male,White,Never_married_single,,New_York,Yes_in_school,4+_years_of_college,Public_school,Not_in_labor_force,No_not_in_labor_force,Aeronautical-Engineers,48,87,Aircraft_and_parts,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,54831,2100,0,0,0,0,0,501,Same_house,,6,Yes,
2515,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,462,15000,1,1,1,1,0,0,0,0,0,0,1,1,5,3,3,1,4,1,0,Spouse,35,Female,White,Married_spouse_present,3,Central_America,Yes_in_school,Grade_9,Public_school,Employed,Yes_in_labor_force,Private_household_workers_(nec),6,7,Private_households,Works_for_wages_salary,40-47_weeks,15-29_hours,,Yes,3000,3000,0,0,0,0,0,101,Moved_place_not_reported,California,0,No_Service,Bus_or_trolley_bus
2516,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,875,25000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,4,0,0,Head_Householder,36,Male,White,Married_spouse_present,,New_York,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Linemen_and_servicemen_telegraph_telephone_540_power,32,49,Telephone,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,22000,22000,0,0,0,0,0,199,Moved_place_not_reported,California,1,Yes,Auto_truck_or_van
2517,99,Institution,Institution_(1990),Non-Farm,,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Institutional_inmates,41,Female,White,Never_married_single,No_children,California,No_not_in_school,None_or_preschool,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,1200,0,0,0,0,1200,0,0,Same_house,,0,No_Service,
2518,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500,0,35000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,16,Male,White,Never_married_single,,California,Yes_in_school,Grade_10,Public_school,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,278,Same_house,,0,No_Service,
2519,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,875,10000,2,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,99,99,1,Child,3,Female,Black_Negro,Never_married_single,,California,No_not_in_school,None_or_preschool,Not_enrolled,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,100,,,0,,
2520,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,77000,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,4,Female,White,Never_married_single,,California,Yes_in_school,None_or_preschool,Private_school_(19601990),,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,501,,,0,,
2521,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,437,0,2,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,Child,8,Female,White,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,1,Moved_place_not_reported,California,0,,
2522,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500,0,18540,2,0,2,0,0,0,0,0,0,0,0,0,3,1,0,1,37,37,0,Head_Householder,61,Female,Black_Negro,Divorced,2__children,Central_America,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Attendants_hospital_and_other_institution,17,13,Medical_and_other_health_services_except_hospitals,Works_for_wages_salary,50-52_weeks,,Worked_previous_yr,Yes,10500,10500,0,0,0,0,0,186,Same_house,,7,No_Service,
2523,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,60000,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,42,Female,White,Married_spouse_present,No_children,Nebraska,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Fabricated_steel_products,Self-employed,50-52_weeks,40_hours,,Yes,30000,0,30000,0,0,0,0,501,Moved_place_not_reported,California,0,No_Service,Auto_truck_or_van
2524,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,1000,199000,1,1,1,1,1,0,1,2,0,1,0,0,4,0,0,1,99,99,1,Child,4,Male,White,Never_married_single,,California,Yes_in_school,None_or_preschool,Private_school_(19601990),,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,501,,,0,,
2525,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),27500,0,28000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,3,Male,White,Never_married_single,,California,No_not_in_school,None_or_preschool,Not_enrolled,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,223,,,0,,
2526,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,337,20000,1,1,2,1,2,0,1,1,0,1,0,0,5,1,1,1,2,2,1,Child,15,Female,White,Never_married_single,1_child,Mexico,Yes_in_school,Grade_9,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,0,0,0,135,Same_house,,0,,
2527,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000,0,442721,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,24,Female,White,Never_married_single,No_children,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Furniture_and_house_furnishings_stores,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,2000,2000,0,0,0,0,0,501,Same_house,,0,No_Service,
2528,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,875,11552,2,0,1,0,1,0,1,0,0,0,0,0,5,0,0,1,99,99,3,Child,8,Female,White,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,79,Moved_place_not_reported,California,0,,
2529,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500,0,63100,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,Child,30,Female,White,Never_married_single,No_children,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),30,44,Banking_and_credit,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,22300,22300,0,0,0,0,0,501,Same_house,,0,No_Service,Auto_truck_or_van
2530,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,412,15328,1,0,1,1,1,0,1,0,0,0,0,0,7,0,0,1,99,99,4,Child,16,Male,White,Never_married_single,,California,Yes_in_school,Grade_11,Public_school,Not_in_labor_force,No_not_in_labor_force,Laborers_(nec),20,8,Water_supply,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,928,928,0,0,0,0,0,80,Moved_place_not_reported,California,0,No_Service,
